"composer","composerLabel"
"http://data.carnegiehall.org/names/1016484","Hoji Abdulaziz Abdurasulov"
"http://data.carnegiehall.org/names/1016485","Turgun Alimatov"
"http://data.carnegiehall.org/names/1016472","Carol Barratt"
"http://data.carnegiehall.org/names/1016474","Clifford Poole"
"http://data.carnegiehall.org/names/1016475","Chee-Hwa Tan"
"http://data.carnegiehall.org/names/1016476","Anne Crosby"
"http://data.carnegiehall.org/names/1016478","William Scher"
"http://data.carnegiehall.org/names/1016479","Lorna Paterson"
"http://data.carnegiehall.org/names/1016459","Jerome Blais"
"http://data.carnegiehall.org/names/1016460","Jared Miller"
"http://data.carnegiehall.org/names/1016464","Kathryn Mishell"
"http://data.carnegiehall.org/names/1016466","Sami Ucar"
"http://data.carnegiehall.org/names/1016467","Fu Shi"
"http://data.carnegiehall.org/names/1016468","Emre Araci"
"http://data.carnegiehall.org/names/1016451","Hua Wu"
"http://data.carnegiehall.org/names/1016452","Miloslav Gajdos"
"http://data.carnegiehall.org/names/1016453","Claude Thornhill"
"http://data.carnegiehall.org/names/1016454","Cesar Bresgen"
"http://data.carnegiehall.org/names/1016456","Wes Farrell"
"http://data.carnegiehall.org/names/1016457","Igor Savin"
"http://data.carnegiehall.org/names/1016443","Alberto M. Alvarado"
"http://data.carnegiehall.org/names/1016444","Adrian Sieber"
"http://data.carnegiehall.org/names/1016447","Joon Young Choi"
"http://data.carnegiehall.org/names/1016448","Huang Zhan"
"http://data.carnegiehall.org/names/1016449","Jielun Zhou"
"http://data.carnegiehall.org/names/1016450","Ching-hsi Weng"
"http://data.carnegiehall.org/names/1016436","Arvo Koskimaa"
"http://data.carnegiehall.org/names/1016437","Veikko Juntunen"
"http://data.carnegiehall.org/names/1016438","Kaj Chydenius"
"http://data.carnegiehall.org/names/1016440","Ayako Meida"
"http://data.carnegiehall.org/names/1016441","Yoshiko Kanda"
"http://data.carnegiehall.org/names/1016442","Yuka Takechi"
"http://data.carnegiehall.org/names/1016430","Toivo Kärki"
"http://data.carnegiehall.org/names/1016431","Jani Uhlenius"
"http://data.carnegiehall.org/names/1016432","Pentti Viherluoto"
"http://data.carnegiehall.org/names/1016433","Unto Mononen"
"http://data.carnegiehall.org/names/1016434","Taisto Wesslin"
"http://data.carnegiehall.org/names/1016435","Ramon Arcado"
"http://data.carnegiehall.org/names/1016419","Diab Mashhour"
"http://data.carnegiehall.org/names/1016420","Sayed Darwish"
"http://data.carnegiehall.org/names/1016422","Jayme Silva"
"http://data.carnegiehall.org/names/1016423","H. Loren Clements"
"http://data.carnegiehall.org/names/1016426","Ellie Greenwich"
"http://data.carnegiehall.org/names/1016429","Kullervo Linna"
"http://data.carnegiehall.org/names/1016410","Raimundo Penaforte"
"http://data.carnegiehall.org/names/1016411","Edu Lobo"
"http://data.carnegiehall.org/names/1016413","[first name unknown] Wiemarzki"
"http://data.carnegiehall.org/names/1016414","Tom Lemonier"
"http://data.carnegiehall.org/names/1016416","C.E. Pomeroy"
"http://data.carnegiehall.org/names/1016418","Jukka Tiensuu"
"http://data.carnegiehall.org/names/1016404","[first name unknown] Vincent"
"http://data.carnegiehall.org/names/1016405","Arnoldo Sartorio"
"http://data.carnegiehall.org/names/1016406","[first name unknown] Guy"
"http://data.carnegiehall.org/names/1016407","Luigi Ricci"
"http://data.carnegiehall.org/names/1016408","Ricardo Calderoni"
"http://data.carnegiehall.org/names/1016409","Geraldo Vespar"
"http://data.carnegiehall.org/names/1016395","Robert Paterson"
"http://data.carnegiehall.org/names/1016396","Arlene Sierra"
"http://data.carnegiehall.org/names/1016397","David Gorham"
"http://data.carnegiehall.org/names/1016398","Berado Sbraccia"
"http://data.carnegiehall.org/names/1016402","Mabel Batten"
"http://data.carnegiehall.org/names/1016403","Eben Bailey"
"http://data.carnegiehall.org/names/1016384","Amy Winehouse"
"http://data.carnegiehall.org/names/1016385","C. Carson Parks"
"http://data.carnegiehall.org/names/1016390","Rebecca J. Peck"
"http://data.carnegiehall.org/names/1016391","Scott Wesley Brown"
"http://data.carnegiehall.org/names/1016394","Harrison Gross"
"http://data.carnegiehall.org/names/1016377","Marcello De Martino"
"http://data.carnegiehall.org/names/1016378","Ralph MacDonald"
"http://data.carnegiehall.org/names/1016379","José F. Vásquez"
"http://data.carnegiehall.org/names/1016380","Murray Mencher"
"http://data.carnegiehall.org/names/1016382","David Carbonara"
"http://data.carnegiehall.org/names/1013954","Mayme Watts"
"http://data.carnegiehall.org/names/1013955","Wesley Wilson"
"http://data.carnegiehall.org/names/1013956","Bessie Smith"
"http://data.carnegiehall.org/names/1013958","Art Kassel"
"http://data.carnegiehall.org/names/1016375","Saverio Seracini"
"http://data.carnegiehall.org/names/1016376","Virgilio Panzutti"
"http://data.carnegiehall.org/names/1013944","Zack Browning"
"http://data.carnegiehall.org/names/1013945","Jeffrey Holmes"
"http://data.carnegiehall.org/names/1013946","Shaun Naidoo"
"http://data.carnegiehall.org/names/1013947","John Bisharat"
"http://data.carnegiehall.org/names/1013949","Wang Hua Chu"
"http://data.carnegiehall.org/names/1013953","Earl Burtnett"
"http://data.carnegiehall.org/names/1013937","[first name unknown] Hewey"
"http://data.carnegiehall.org/names/1013939","Victor Feldman"
"http://data.carnegiehall.org/names/1013940","John Benson Brooks"
"http://data.carnegiehall.org/names/1013941","Monika Stadler"
"http://data.carnegiehall.org/names/1013942","Cristi Cary Miller"
"http://data.carnegiehall.org/names/1013943","Sun Woo Lee"
"http://data.carnegiehall.org/names/1013930","Masaaki Hirao"
"http://data.carnegiehall.org/names/1013932","Jacques Wildberger"
"http://data.carnegiehall.org/names/1013933","Lucio Demare"
"http://data.carnegiehall.org/names/1013934","Son Trinh Cong"
"http://data.carnegiehall.org/names/1013935","Me li chi ge"
"http://data.carnegiehall.org/names/1013936","Daniel Garcia"
"http://data.carnegiehall.org/names/1013922","Mel Brooks"
"http://data.carnegiehall.org/names/1013923","Valerian Smith"
"http://data.carnegiehall.org/names/1013924","Manarbyek Yerzhanov"
"http://data.carnegiehall.org/names/1013925","Birjan-sal Kojagululy"
"http://data.carnegiehall.org/names/1013928","Robert Erickson"
"http://data.carnegiehall.org/names/1013929","Carl Friedmann"
"http://data.carnegiehall.org/names/1013911","Atualfo Alves"
"http://data.carnegiehall.org/names/1013913","Taku Izumi"
"http://data.carnegiehall.org/names/1013914","Luisa Quinoy"
"http://data.carnegiehall.org/names/1013917","Yoichi Suzuki"
"http://data.carnegiehall.org/names/1013918","Mounir Mourad"
"http://data.carnegiehall.org/names/1013920","Doris Fisher"
"http://data.carnegiehall.org/names/1013904","[first name unknown] Wolf"
"http://data.carnegiehall.org/names/1013905","Michael Martin"
"http://data.carnegiehall.org/names/1013906","Philip Kern"
"http://data.carnegiehall.org/names/1013907","Daniel Felsenfeld"
"http://data.carnegiehall.org/names/1013908","Petr Janda"
"http://data.carnegiehall.org/names/1013910","Eliot Greenberg"
"http://data.carnegiehall.org/names/1013896","James Grant"
"http://data.carnegiehall.org/names/1013898","Robert Kehrberg"
"http://data.carnegiehall.org/names/1013899","Mark J. Connor"
"http://data.carnegiehall.org/names/1013900","Pavel Wlosok"
"http://data.carnegiehall.org/names/1013902","Bruce Frazier"
"http://data.carnegiehall.org/names/1013903","Jack Judge"
"http://data.carnegiehall.org/names/1013889","Gil Robbins"
"http://data.carnegiehall.org/names/1013890","Jesse Fuller"
"http://data.carnegiehall.org/names/1013891","Marcel Samuel-Rousseau"
"http://data.carnegiehall.org/names/1013892","Ferdinand Tobias Richter"
"http://data.carnegiehall.org/names/1013893","John Donald Robb"
"http://data.carnegiehall.org/names/1013894","Cecily Lambert"
"http://data.carnegiehall.org/names/1013883","Siuai Laufou"
"http://data.carnegiehall.org/names/1013884","Sun-Hee Cho"
"http://data.carnegiehall.org/names/1013885","Un Hoe Park"
"http://data.carnegiehall.org/names/1013886","William Owen"
"http://data.carnegiehall.org/names/1013887","Eric Horde"
"http://data.carnegiehall.org/names/1013888","H. West"
"http://data.carnegiehall.org/names/1013875","Deborah Dewitt"
"http://data.carnegiehall.org/names/1013876","Dan Visconti"
"http://data.carnegiehall.org/names/1013878","Anton Eberl"
"http://data.carnegiehall.org/names/1013879","Anton Ferdinand Titz"
"http://data.carnegiehall.org/names/1013880","Jorge Sosa"
"http://data.carnegiehall.org/names/1013882","Alan Lee Silva"
"http://data.carnegiehall.org/names/1013868","[first name unknown] Behr"
"http://data.carnegiehall.org/names/1013869","Frank David"
"http://data.carnegiehall.org/names/1013870","Miguel Lerdo de Tejada"
"http://data.carnegiehall.org/names/1013871","J. Oros"
"http://data.carnegiehall.org/names/1013872","Vicente Quiros"
"http://data.carnegiehall.org/names/1013874","John Gardner"
"http://data.carnegiehall.org/names/1013859","Yen Ming-Hsiu"
"http://data.carnegiehall.org/names/1013860","Alicia Grant"
"http://data.carnegiehall.org/names/1013861","Pericles Kanaris"
"http://data.carnegiehall.org/names/1013862","Steve Hodges"
"http://data.carnegiehall.org/names/1013863","Walter Robinson"
"http://data.carnegiehall.org/names/1013864","Michael Sweeney"
"http://data.carnegiehall.org/names/1013852","Carlos da Maia"
"http://data.carnegiehall.org/names/1013853","Raul Ferrão"
"http://data.carnegiehall.org/names/1013854","Zeca Afonso"
"http://data.carnegiehall.org/names/1013855","Jose Luis Tinoco"
"http://data.carnegiehall.org/names/1013856","M. Zachary Johnson"
"http://data.carnegiehall.org/names/1013858","Fedor Kabalin"
"http://data.carnegiehall.org/names/1013842","Emanuele Krakamp"
"http://data.carnegiehall.org/names/1013844","Gordon R. Goodwin"
"http://data.carnegiehall.org/names/1013845","James East"
"http://data.carnegiehall.org/names/1013847","Attila Bozay"
"http://data.carnegiehall.org/names/1013848","José Ardévol"
"http://data.carnegiehall.org/names/1013850","Alfredo Marceneiro"
"http://data.carnegiehall.org/names/1013836","Alexandra Karastoyanova-Hermentin"
"http://data.carnegiehall.org/names/1013837","Rick Sowash"
"http://data.carnegiehall.org/names/1013838","Gilardo Gilardi"
"http://data.carnegiehall.org/names/1013839","Caietan Casaretto"
"http://data.carnegiehall.org/names/1013840","Raffaele Galli"
"http://data.carnegiehall.org/names/1013841","Salvatore Pappalardo"
"http://data.carnegiehall.org/names/1013822","Hubert Ho"
"http://data.carnegiehall.org/names/1013823","Doug Spata"
"http://data.carnegiehall.org/names/1013829","Billy Byers"
"http://data.carnegiehall.org/names/1013831","Chalino Sanchez"
"http://data.carnegiehall.org/names/1013833","Brian Besterman"
"http://data.carnegiehall.org/names/1013835","Krasimir Kyurkchiyski"
"http://data.carnegiehall.org/names/1013814","Gaspard Le Roux"
"http://data.carnegiehall.org/names/1013815","Rex Mitchell"
"http://data.carnegiehall.org/names/1013816","John O'Reilly"
"http://data.carnegiehall.org/names/1013818","Lydia Adams"
"http://data.carnegiehall.org/names/1013820","Edoardo Boccalari"
"http://data.carnegiehall.org/names/1013821","Gabriel Musella"
"http://data.carnegiehall.org/names/1013808","Nicolaos Mantzaros"
"http://data.carnegiehall.org/names/1013809","Ivan Carlyle"
"http://data.carnegiehall.org/names/1013810","Arturo Rodriguez"
"http://data.carnegiehall.org/names/1013811","George Atwell"
"http://data.carnegiehall.org/names/1013812","Peter Heidrich"
"http://data.carnegiehall.org/names/1013813","C. Papamoschos"
"http://data.carnegiehall.org/names/1013802","Louis XIII, King of France"
"http://data.carnegiehall.org/names/1013803","Eleanor Daly"
"http://data.carnegiehall.org/names/1013804","Agneta Skold"
"http://data.carnegiehall.org/names/1013805","Joshua Shank"
"http://data.carnegiehall.org/names/1013806","Greg Knauf"
"http://data.carnegiehall.org/names/1013807","Ian Wilson"
"http://data.carnegiehall.org/names/1013790","Vasco Martins"
"http://data.carnegiehall.org/names/1013791","Paul-Bert (Rossy) Rahasimanana"
"http://data.carnegiehall.org/names/1013793","Djessou Mory Kante"
"http://data.carnegiehall.org/names/1013797","Ryan Carter"
"http://data.carnegiehall.org/names/1013799","David Bruce"
"http://data.carnegiehall.org/names/1013801","Christoph Demantius"
"http://data.carnegiehall.org/names/1013779","Nikolai Kapustin"
"http://data.carnegiehall.org/names/1013781","Henry S. Cutler"
"http://data.carnegiehall.org/names/1013782","Narcís Bonet"
"http://data.carnegiehall.org/names/1013783","Haroldo Barbosa"
"http://data.carnegiehall.org/names/1013785","Carl Tucker"
"http://data.carnegiehall.org/names/1013787","Julian Anderson"
"http://data.carnegiehall.org/names/1013773","Huiran Wang"
"http://data.carnegiehall.org/names/1013774","Houyuan Wu"
"http://data.carnegiehall.org/names/1013775","Michael Ruff"
"http://data.carnegiehall.org/names/1013776","Rosana Eckert"
"http://data.carnegiehall.org/names/1013777","Bobby Sharp"
"http://data.carnegiehall.org/names/1013778","Sonny Chua"
"http://data.carnegiehall.org/names/1013765","Arthur Lange"
"http://data.carnegiehall.org/names/1013766","Joshua Reznicow"
"http://data.carnegiehall.org/names/1013767","Anthony Hedges"
"http://data.carnegiehall.org/names/1013768","David Lyon"
"http://data.carnegiehall.org/names/1013769","Nathan Daughtrey"
"http://data.carnegiehall.org/names/1013772","Tong Lau"
"http://data.carnegiehall.org/names/1013759","Marco Stroppa"
"http://data.carnegiehall.org/names/1013760","David Sanford"
"http://data.carnegiehall.org/names/1013761","G. Costa"
"http://data.carnegiehall.org/names/1013762","Unico Wilhelm van Wassenaer"
"http://data.carnegiehall.org/names/1013763","Mark Kilstofte"
"http://data.carnegiehall.org/names/1013764","Minako Tokyuyama"
"http://data.carnegiehall.org/names/1013751","Satoshi Yagisawa"
"http://data.carnegiehall.org/names/1013752","Peter Graham"
"http://data.carnegiehall.org/names/1013753","Nigel Hess"
"http://data.carnegiehall.org/names/1013754","Max Simoncic"
"http://data.carnegiehall.org/names/1013755","[first name unknown] Du Courroy"
"http://data.carnegiehall.org/names/1013757","Marco Pereira"
"http://data.carnegiehall.org/names/1013740","John Ernst"
"http://data.carnegiehall.org/names/1013741","David MacDonald"
"http://data.carnegiehall.org/names/1013743","W. Thomas McKenney"
"http://data.carnegiehall.org/names/1013744","Giancarlo Aquilanti"
"http://data.carnegiehall.org/names/1013745","Ryan Wurst"
"http://data.carnegiehall.org/names/1013750","Mihalis Souyoul"
"http://data.carnegiehall.org/names/1013727","Matthew Hindson"
"http://data.carnegiehall.org/names/1013728","John Moss"
"http://data.carnegiehall.org/names/1013729","Oleg P. Kolovski"
"http://data.carnegiehall.org/names/1013730","Tom Fettke"
"http://data.carnegiehall.org/names/1013734","Gavin Chuck"
"http://data.carnegiehall.org/names/1013735","Autechre"
"http://data.carnegiehall.org/names/1013715","Douglas Akey"
"http://data.carnegiehall.org/names/1013718","Aaron Berkowitz"
"http://data.carnegiehall.org/names/1013719","Dai Fujikura"
"http://data.carnegiehall.org/names/1013720","Jane Rigler"
"http://data.carnegiehall.org/names/1013722","Helen Fisher"
"http://data.carnegiehall.org/names/1013723","Irene Buckley"
"http://data.carnegiehall.org/names/1013698","Nigel Osborne"
"http://data.carnegiehall.org/names/1013699","Ada Gentile"
"http://data.carnegiehall.org/names/1013700","Herbie Nichols"
"http://data.carnegiehall.org/names/1013701","Porter Grainger"
"http://data.carnegiehall.org/names/1013707","Ken Benshoof"
"http://data.carnegiehall.org/names/1013714","TaQ"
"http://data.carnegiehall.org/names/1013690","Bob Marley"
"http://data.carnegiehall.org/names/1013693","Solomon Linda"
"http://data.carnegiehall.org/names/1013694","Andres Valero-Castells"
"http://data.carnegiehall.org/names/1013695","Hryhory Koncevych"
"http://data.carnegiehall.org/names/1013696","Mark Peters"
"http://data.carnegiehall.org/names/1013697","Willem Mudde"
"http://data.carnegiehall.org/names/1013680","Franz Salmhofer"
"http://data.carnegiehall.org/names/1013683","Pete St. John"
"http://data.carnegiehall.org/names/1013685","Gerard Victory"
"http://data.carnegiehall.org/names/1013686","Gift Vilakazi"
"http://data.carnegiehall.org/names/1013688","Johnny Clegg"
"http://data.carnegiehall.org/names/1013689","Peter Gabriel"
"http://data.carnegiehall.org/names/1013671","João Itiberê da Cunha"
"http://data.carnegiehall.org/names/1013674","Alan Louis Smith"
"http://data.carnegiehall.org/names/1013676","[first name unknown] Kopp"
"http://data.carnegiehall.org/names/1013677","Tian-Yin"
"http://data.carnegiehall.org/names/1013678","Frederick O'Connor"
"http://data.carnegiehall.org/names/1013679","Pál Kadosa"
"http://data.carnegiehall.org/names/1013663","Ben Runer"
"http://data.carnegiehall.org/names/1013664","Carl Bowman"
"http://data.carnegiehall.org/names/1013666","Ruth Fazal"
"http://data.carnegiehall.org/names/1013668","John Thomson"
"http://data.carnegiehall.org/names/1013669","Friedrich von Husen"
"http://data.carnegiehall.org/names/1013670","Natalie Townsend"
"http://data.carnegiehall.org/names/1013651","Gaetano Emanuele Cali"
"http://data.carnegiehall.org/names/1013652","Michiru Oshima"
"http://data.carnegiehall.org/names/1013654","Masao Yoneyama"
"http://data.carnegiehall.org/names/1013657","Martin Ellerby"
"http://data.carnegiehall.org/names/1013658","Gunnar Bucht"
"http://data.carnegiehall.org/names/1013661","David Jaedyn Conley"
"http://data.carnegiehall.org/names/1013644","Walter Rabl"
"http://data.carnegiehall.org/names/1013645","Paul Fowler"
"http://data.carnegiehall.org/names/1013646","Gustave Michiels"
"http://data.carnegiehall.org/names/1013647","Hank Williams Jr."
"http://data.carnegiehall.org/names/1013649","Portia Nelson"
"http://data.carnegiehall.org/names/1013650","Ernst Boehe"
"http://data.carnegiehall.org/names/1013634","Michael McLean"
"http://data.carnegiehall.org/names/1013636","Carl Hauser"
"http://data.carnegiehall.org/names/1013637","K.L. Fischer"
"http://data.carnegiehall.org/names/1013639","Felix Harold White"
"http://data.carnegiehall.org/names/1013640","Salvatore Caldarazzo"
"http://data.carnegiehall.org/names/1013643","Moondog"
"http://data.carnegiehall.org/names/1013626","Vladimir Abaz"
"http://data.carnegiehall.org/names/1013627","Mark Warshawsky"
"http://data.carnegiehall.org/names/1013630","George J. Elvey"
"http://data.carnegiehall.org/names/1013631","Alice Mary Smith"
"http://data.carnegiehall.org/names/1013632","Zakharia Paliashvili"
"http://data.carnegiehall.org/names/1013633","Baruch Bulman"
"http://data.carnegiehall.org/names/1013618","Johann Heinrich Tobler"
"http://data.carnegiehall.org/names/1013619","Bernard Reichel"
"http://data.carnegiehall.org/names/1013620","Ferdinand Fürchtegott Huber"
"http://data.carnegiehall.org/names/1013622","Carlo Boller"
"http://data.carnegiehall.org/names/1013623","Arnaldo Filipello"
"http://data.carnegiehall.org/names/1013624","R. Bishop Buckley"
"http://data.carnegiehall.org/names/1013612","Gao Ping"
"http://data.carnegiehall.org/names/1013613","Prince"
"http://data.carnegiehall.org/names/1013614","Steve Rodway"
"http://data.carnegiehall.org/names/1013615","Jimmy Buffett"
"http://data.carnegiehall.org/names/1013616","[first name unknown] Silver"
"http://data.carnegiehall.org/names/1013617","Wilhelm Baumgartner"
"http://data.carnegiehall.org/names/1013604","Lee Jun Ho"
"http://data.carnegiehall.org/names/1013605","Ju Yeong Ja"
"http://data.carnegiehall.org/names/1013608","Robert Allen"
"http://data.carnegiehall.org/names/1013609","Mary Condit"
"http://data.carnegiehall.org/names/1013610","[first name unknown] Ckapahe"
"http://data.carnegiehall.org/names/1013611","Esteban San Lucar"
"http://data.carnegiehall.org/names/1013593","Michael Mauldin"
"http://data.carnegiehall.org/names/1013595","Massimo Di Gesu"
"http://data.carnegiehall.org/names/1013596","Bobby Dall"
"http://data.carnegiehall.org/names/1013597","Alicia Mathewson"
"http://data.carnegiehall.org/names/1013598","Eric Rockwell"
"http://data.carnegiehall.org/names/1013602","Christof Bergman"
"http://data.carnegiehall.org/names/1013581","Mikael Karlsson"
"http://data.carnegiehall.org/names/1013582","Tian Zhou"
"http://data.carnegiehall.org/names/1013583","Adeline Wong"
"http://data.carnegiehall.org/names/1013584","Tsai-yun Huang"
"http://data.carnegiehall.org/names/1013587","Mark Sirett"
"http://data.carnegiehall.org/names/1013589","Fred Frith"
"http://data.carnegiehall.org/names/1013573","Milo Cipra"
"http://data.carnegiehall.org/names/1013575","Aaron Lebedeff"
"http://data.carnegiehall.org/names/1013576","Josh Dolgin"
"http://data.carnegiehall.org/names/1013578","R. Baud"
"http://data.carnegiehall.org/names/1013579","S. Hofman"
"http://data.carnegiehall.org/names/1013580","Jordan Kuspa"
"http://data.carnegiehall.org/names/1013564","C.A. Pinto Fonseca"
"http://data.carnegiehall.org/names/1013566","Armin Knab"
"http://data.carnegiehall.org/names/1013567","Sigvaldi Kaldalons"
"http://data.carnegiehall.org/names/1013568","Cecil Milner"
"http://data.carnegiehall.org/names/1013569","Emilie Reisdorf"
"http://data.carnegiehall.org/names/1013571","[first name unknown] Cohn"
"http://data.carnegiehall.org/names/1013557","Rajko Maksimovic"
"http://data.carnegiehall.org/names/1013558","George Higgs"
"http://data.carnegiehall.org/names/1013559","Peter Knell"
"http://data.carnegiehall.org/names/1013560","Jeffrey Hunter"
"http://data.carnegiehall.org/names/1013561","Dov Carmel"
"http://data.carnegiehall.org/names/1013562","Carmen Petra-Basacopol"
"http://data.carnegiehall.org/names/1013551","Dolores Jefferson"
"http://data.carnegiehall.org/names/1013552","Lemmie Battles"
"http://data.carnegiehall.org/names/1013553","Kate Sullivan"
"http://data.carnegiehall.org/names/1013554","Philippe Bodin"
"http://data.carnegiehall.org/names/1013555","Zhanna Plieva"
"http://data.carnegiehall.org/names/1013556","Alexey Larin"
"http://data.carnegiehall.org/names/1013541","Giovanni Paolo Paladino"
"http://data.carnegiehall.org/names/1013542","Marco Dall’Aquila"
"http://data.carnegiehall.org/names/1013545","V. Michael McKay"
"http://data.carnegiehall.org/names/1013546","Lamar Campbell"
"http://data.carnegiehall.org/names/1013548","George Jordan"
"http://data.carnegiehall.org/names/1013550","Benjamin III Cone"
"http://data.carnegiehall.org/names/1013533","Sukhi Kang"
"http://data.carnegiehall.org/names/1013536","Alice Stead Binney"
"http://data.carnegiehall.org/names/1013537","Boris Antufeyev"
"http://data.carnegiehall.org/names/1013538","Vincenzo Capirola"
"http://data.carnegiehall.org/names/1013539","Melchior Neusidler"
"http://data.carnegiehall.org/names/1013540","Alberto da Ripa"
"http://data.carnegiehall.org/names/1013527","Hugo Bedinger"
"http://data.carnegiehall.org/names/1013528","Marius Constant"
"http://data.carnegiehall.org/names/1013529","Masters van Someren-Godfrey"
"http://data.carnegiehall.org/names/1013530","Adolf Kirchl"
"http://data.carnegiehall.org/names/1013531","Rey Guerra"
"http://data.carnegiehall.org/names/1013532","Virgilio Expósito"
"http://data.carnegiehall.org/names/1013518","Luigi Zaninelli"
"http://data.carnegiehall.org/names/1013519","Hiroaki Minami"
"http://data.carnegiehall.org/names/1013521","I. Dorodnov"
"http://data.carnegiehall.org/names/1013522","Heinrich Bach"
"http://data.carnegiehall.org/names/1013523","Peter Paul Koprowski"
"http://data.carnegiehall.org/names/1013526","Charles J. Roberts"
"http://data.carnegiehall.org/names/1013512","Robert J. Frank"
"http://data.carnegiehall.org/names/1013513","Damon Ferrante"
"http://data.carnegiehall.org/names/1013514","Alfredo Gabriel"
"http://data.carnegiehall.org/names/1013515","Heinrich Reinhardt"
"http://data.carnegiehall.org/names/1013516","J. B. Campbell"
"http://data.carnegiehall.org/names/1013517","Thomas Knox"
"http://data.carnegiehall.org/names/1013505","Vartan Simonian"
