"work","title"
"http://data.carnegiehall.org/works/108712","In Praise of Laughter"
"http://data.carnegiehall.org/works/27935","A London Overture"
"http://data.carnegiehall.org/works/43427","Abendstern, D. 806"
"http://data.carnegiehall.org/works/65395","Schleicht, spielende Wellen, BWV 206: Ecoutez les sons celeste"
"http://data.carnegiehall.org/works/93463","Trumpet Concerto in E-flat Major, H.VIIe:1"
"http://data.carnegiehall.org/works/19465","Clarinet Quintet in B-flat Major, Op. 34"
"http://data.carnegiehall.org/works/64262","Slide Stride"
"http://data.carnegiehall.org/works/78273","Come again, sweet love doth now invite"
"http://data.carnegiehall.org/works/87116","Gigue Machine"
"http://data.carnegiehall.org/works/109942","Ordinary Girl: No Ordinary Love Song"
"http://data.carnegiehall.org/works/29256","Time to the Old"
"http://data.carnegiehall.org/works/41180","Can-Can: I Love Paris"
"http://data.carnegiehall.org/works/54113","Hard Times Come Again No More"
"http://data.carnegiehall.org/works/69945","Maratouk (The Mountain of Maratouk) (Armenian)"
"http://data.carnegiehall.org/works/59809","6 Dances: 4. Shushiki"
"http://data.carnegiehall.org/works/1669","Véronique: Duetto de'l ane"
"http://data.carnegiehall.org/works/22748","Concerto for 4 Recorders and Continuo in C Minor, Op. 19, No. 6"
"http://data.carnegiehall.org/works/49063","Prelude"
"http://data.carnegiehall.org/works/52468","Sonata for Flute and Continuo in F Major"
"http://data.carnegiehall.org/works/69892","Annie Get Your Gun: The Boy That I Married"
"http://data.carnegiehall.org/works/88173","Les Chansons des Roses: 1. En une seule fleur"
"http://data.carnegiehall.org/works/98877","Canzone del Natale"
"http://data.carnegiehall.org/works/99440","Sweeney Todd: Epiphany"
"http://data.carnegiehall.org/works/25354","Concerto for String Quartet and Orchestra in A Minor, Op. 131"
"http://data.carnegiehall.org/works/27825","Cello Sonata, Op. 45"
"http://data.carnegiehall.org/works/63313","Hiroshima Rising from the Abyss"
"http://data.carnegiehall.org/works/68804","Quisiera ser (""I'd like to be"")"
"http://data.carnegiehall.org/works/74134","Heckler's Hop"
"http://data.carnegiehall.org/works/91788","Revive Us Again"
"http://data.carnegiehall.org/works/117004","Serenade for Violin, Viola, and Cello in D Major, Op. 8: 1. Marcia. Allegro"
"http://data.carnegiehall.org/works/31077","Frevo"
"http://data.carnegiehall.org/works/84240","America"
"http://data.carnegiehall.org/works/93304","Vocalise"
"http://data.carnegiehall.org/works/97677","Children's Album No. 2: 9. Toccata"
"http://data.carnegiehall.org/works/3855","Venus in Seide: Spiel auf deiner Geige"
"http://data.carnegiehall.org/works/7124","Péchés de vieillesse, Vol. 1: Album italiano: 8. Anzoleta avanti la regata"
"http://data.carnegiehall.org/works/17818","Play it Again, Sam"
"http://data.carnegiehall.org/works/30153","Five Miniatures: 5. Mosquito Dance"
"http://data.carnegiehall.org/works/81671","The Gathering Sky"
"http://data.carnegiehall.org/works/83701","My Soul's Been Anchored in The Lord"
"http://data.carnegiehall.org/works/85804","Twelve Seconds to the Moon"
"http://data.carnegiehall.org/works/86605","Anachronism"
"http://data.carnegiehall.org/works/2473","Holofernes Overture, Op. 27, No. 1"
"http://data.carnegiehall.org/works/2013","Piano Sonata in A Major, D. 664"
"http://data.carnegiehall.org/works/14566","Hungarian Dance No. 17 in F-sharp Minor"
"http://data.carnegiehall.org/works/38512","Mazurka-Reverie, Op. 19, No. 3"
"http://data.carnegiehall.org/works/47145","Piano Sonata"
"http://data.carnegiehall.org/works/46132","Prelude for Flute and Penny Whistle"
"http://data.carnegiehall.org/works/55994","Variations"
"http://data.carnegiehall.org/works/65145","Silhouettes iberiennes"
"http://data.carnegiehall.org/works/99277","Por amor"
"http://data.carnegiehall.org/works/102033","Sonata for Saxophone and Piano"
"http://data.carnegiehall.org/works/111653","Tithonus"
"http://data.carnegiehall.org/works/1783","Mein freud mocht sich Wol Meren (Lochamer Liederbuch, ca. 1400)"
"http://data.carnegiehall.org/works/11641","12 Poems of Emily Dickinson: 3. Why do they shut me out of Heaven?"
"http://data.carnegiehall.org/works/34574","Sophisticated Twist"
"http://data.carnegiehall.org/works/39144","A garden blooms by the Don"
"http://data.carnegiehall.org/works/74121","Passing Strangers"
"http://data.carnegiehall.org/works/93095","Windy City Holiday"
"http://data.carnegiehall.org/works/99796","Sakura Sakura (Japanese)"
"http://data.carnegiehall.org/works/49959","Old French Wedding Carols"
"http://data.carnegiehall.org/works/73477","Tule kanssani (Take my hand), Op. 9, No. 3"
"http://data.carnegiehall.org/works/113504","Song for Double Bass and Piano"
"http://data.carnegiehall.org/works/40714","La Danse des Sylphes"
"http://data.carnegiehall.org/works/103347","Russian Folk Song"
"http://data.carnegiehall.org/works/5024","Whistling Boy"
"http://data.carnegiehall.org/works/48252","The Laird o' Cockpen (Scottish)"
"http://data.carnegiehall.org/works/58112","Folk Song Arrangements, Vol. 3, British Isles: 5. The Foggy, Foggy Dew"
"http://data.carnegiehall.org/works/73897","Recordame"
"http://data.carnegiehall.org/works/116030","10 Preludes, Op. 23: 2 Preludes (unspecified)"
"http://data.carnegiehall.org/works/7622","Bird Songs: 4. The Wren"
"http://data.carnegiehall.org/works/4486","The Land of Nod: The Land of Nod"
"http://data.carnegiehall.org/works/19571","5 Little Japanese Songs: 2. When the Almond-Blossoms Fall"
"http://data.carnegiehall.org/works/65834","The Rosebud"
"http://data.carnegiehall.org/works/6836","Quam pulchra sunt, filia"
"http://data.carnegiehall.org/works/40383","Mefistofele: Hear Thou Our Prayers"
"http://data.carnegiehall.org/works/56771","I Want Two Wings"
"http://data.carnegiehall.org/works/76507","Lyric Sonata for Violin and Piano"
"http://data.carnegiehall.org/works/107979","If I Can Stop One Heart From Breaking"
"http://data.carnegiehall.org/works/27677","Butterflies"
"http://data.carnegiehall.org/works/88749","Don Cossack Song"
"http://data.carnegiehall.org/works/98278","Come Home with Me for Christmas"
"http://data.carnegiehall.org/works/108279","A Celebration of Spirituals"
"http://data.carnegiehall.org/works/108342","Anita di Laguna: Linee"
"http://data.carnegiehall.org/works/89983","Soul Swing"
"http://data.carnegiehall.org/works/96735","Hymn of the Traveller"
"http://data.carnegiehall.org/works/109108","Sunny Skies"
"http://data.carnegiehall.org/works/114707","Everything Beautiful"
"http://data.carnegiehall.org/works/11308","Miroirs: 4. Alborada del gracioso"
"http://data.carnegiehall.org/works/34664","Sonatina for Cello and Piano"
"http://data.carnegiehall.org/works/35888","At the Beach"
"http://data.carnegiehall.org/works/52951","Sonatina (unspecified)"
"http://data.carnegiehall.org/works/80625","Dido and Aeneas, Z. 626: Echo Dance of Furies"
"http://data.carnegiehall.org/works/97078","I Long for You"
"http://data.carnegiehall.org/works/116951","Glory to God"
"http://data.carnegiehall.org/works/39321","The Magic Touch"
"http://data.carnegiehall.org/works/40785","Sentido Unico"
"http://data.carnegiehall.org/works/68426","Symphony for Six"
"http://data.carnegiehall.org/works/71150","This moment"
"http://data.carnegiehall.org/works/79057","Concerto for Two Violins and Strings, Op. 77"
"http://data.carnegiehall.org/works/112537","2 Selections for Guitar (unspecified)"
"http://data.carnegiehall.org/works/4454","Lullaby"
"http://data.carnegiehall.org/works/32337","Passage"
"http://data.carnegiehall.org/works/33171","7 Fantasias, Op. 116: 4. Intermezzo in E Major"
"http://data.carnegiehall.org/works/52315","Winterreise, D. 911: 1. Gute Nacht"
"http://data.carnegiehall.org/works/91969","Gradualia, liber 1: Timete Dominum"
"http://data.carnegiehall.org/works/113862","Passarim"
"http://data.carnegiehall.org/works/113846","When a Woman Loves a Man"
"http://data.carnegiehall.org/works/10148","Eine Faust-Ouvertüre"
"http://data.carnegiehall.org/works/21512","Symphony No. 65, Op. 428, ""Artsakh"""
"http://data.carnegiehall.org/works/31040","Valse de Chopin"
"http://data.carnegiehall.org/works/42452","Künstler-Leben, Op. 316"
"http://data.carnegiehall.org/works/54739","Genius Child: 8. Border Line"
"http://data.carnegiehall.org/works/91018","Trompetas del Diablo"
"http://data.carnegiehall.org/works/108452","The Symphonic Duke"
"http://data.carnegiehall.org/works/4033","3 Orchestral Songs: 1. Leise Düfte"
"http://data.carnegiehall.org/works/8257","Soul Mates"
"http://data.carnegiehall.org/works/40780","To Noel (French - Poitevin)"
"http://data.carnegiehall.org/works/59613","Three Choruses for Female Voices"
"http://data.carnegiehall.org/works/65933","Sextet No. 1 in B-flat Major, Op. 18: Theme and Variations"
"http://data.carnegiehall.org/works/79157","Chasms: 3. Dusk in Wartime"
"http://data.carnegiehall.org/works/78581","Four Studies on Musical Terms"
"http://data.carnegiehall.org/works/84480","This is the day (Royal Wedding Anthem)"
"http://data.carnegiehall.org/works/87483","Eichendorff-Zyklus: Elfe, Op. 60, No. 6"
"http://data.carnegiehall.org/works/21609","Black, Brown and Beige: Come Sunday"
"http://data.carnegiehall.org/works/46651","Pastorale, Op. 8"
"http://data.carnegiehall.org/works/69066","Ruddigore: Hail the bride of seventeen summers"
"http://data.carnegiehall.org/works/65827","Suite from The Love for Three Oranges, Op. 33b: Scherzo"
"http://data.carnegiehall.org/works/83715","Deux choeurs: Calme de nuits, Op. 68, No. 1"
"http://data.carnegiehall.org/works/94770","Carousel: You'll Never Walk Alone"
"http://data.carnegiehall.org/works/53764","Across the Dee"
"http://data.carnegiehall.org/works/94214","Sapho: Pendant un an je fus ta femme"
"http://data.carnegiehall.org/works/107192","La resurrección del Ángel"
"http://data.carnegiehall.org/works/110896","24 Preludes, Op. 28: Selections (unspecified)"
"http://data.carnegiehall.org/works/3011","The Marriage of Figaro, K. 492: Act IV. Aprite un po' quegli occhi"
"http://data.carnegiehall.org/works/6474","Love's Paradise"
"http://data.carnegiehall.org/works/32462","Bagatelle"
"http://data.carnegiehall.org/works/86469","If I had red shoes"
"http://data.carnegiehall.org/works/3667","Trio Sonata in E Minor, HWV 395"
"http://data.carnegiehall.org/works/11193","La belle dame sans merci"
"http://data.carnegiehall.org/works/24782","En el Cafe"
"http://data.carnegiehall.org/works/25489","In Fanaid's Grove (Irish)"
"http://data.carnegiehall.org/works/66702","Matachin"
"http://data.carnegiehall.org/works/70354","Keep Your Lamp Trimmed and Burning"
"http://data.carnegiehall.org/works/79577","Piano Trio"
"http://data.carnegiehall.org/works/100013","Opus 23"
"http://data.carnegiehall.org/works/1101","Così fan tutte, K. 588: Overture"
"http://data.carnegiehall.org/works/34005","Bolero: Excerpts"
"http://data.carnegiehall.org/works/57567","Iolanta, Op. 69: Iolanta Sleeps"
"http://data.carnegiehall.org/works/109004","Faust: Aria (unspecified)"
"http://data.carnegiehall.org/works/8371","Suite No. 3 for Cello Solo in C Major, BWV 1009: Bourrée II"
"http://data.carnegiehall.org/works/20559","The Home Road"
"http://data.carnegiehall.org/works/21883","Shepherds Left their Flocks A-Straying"
"http://data.carnegiehall.org/works/52900","Violin Concerto No. 1 in G Minor, Op. 26: 3. Finale: Allegro energico"
"http://data.carnegiehall.org/works/95970","Bookmarks from Japan"
"http://data.carnegiehall.org/works/104245","Infant Holy, Infant Lovely"
"http://data.carnegiehall.org/works/110197","Liturgy of St. John Chrysostom, Op. 22: 7. Our Father"
"http://data.carnegiehall.org/works/19159","Piano Concerto No. 3 in Six Movements"
"http://data.carnegiehall.org/works/19615","The Granite State Suite, Op. 26: 6. In the White Mountains"
"http://data.carnegiehall.org/works/70080","La Fiesta Mexicana: 3. Carnival"
"http://data.carnegiehall.org/works/65486","The Tsar's Bride: Tu vois la-bas"
"http://data.carnegiehall.org/works/90928","Two"
"http://data.carnegiehall.org/works/14467","At looser hours in the shade (Horace to his lute)"
"http://data.carnegiehall.org/works/23439","Chimney Sweep"
"http://data.carnegiehall.org/works/30100","Caprice in E-flat Major"
"http://data.carnegiehall.org/works/31643","St. John Passion, BWV 245"
"http://data.carnegiehall.org/works/43199","Wie könnt' ich dein vergessen"
"http://data.carnegiehall.org/works/12515","Five Variations for Piano"
"http://data.carnegiehall.org/works/21934","Vaghe belleze et bionde treccie d'oro vedi che ti moro"
"http://data.carnegiehall.org/works/54137","Fusion - Defusion"
"http://data.carnegiehall.org/works/73149","Shy One"
"http://data.carnegiehall.org/works/75204","Capriccio in G Major, H.XVII:1 ""Acht Sauschneider müssen sein"""
"http://data.carnegiehall.org/works/100012","Études for Piano, Vol. 2: Étude No. 17"
"http://data.carnegiehall.org/works/111198","Tears of the Sea"
"http://data.carnegiehall.org/works/42772","Duetti per due violini: 15. Tatjana (Globokar)"
"http://data.carnegiehall.org/works/57034","Ten Etudes: Parallel Chords (Tango), No. 9"
"http://data.carnegiehall.org/works/65563","Song (unspecified)"
"http://data.carnegiehall.org/works/75323","It Could Happen In A Dream"
"http://data.carnegiehall.org/works/88872","Emek (""Song of the Valley"")"
"http://data.carnegiehall.org/works/2343","Good Old Crimson"
"http://data.carnegiehall.org/works/4733","Orfeo ed Euridice: Dance of the Fairies"
"http://data.carnegiehall.org/works/15432","Musique de table, ii: Concerto in F Major for Three Violins, Strings, and Continuo"
"http://data.carnegiehall.org/works/26983","Folio: March 1953 for String Quartet"
"http://data.carnegiehall.org/works/32308","Campanitas de cristal"
"http://data.carnegiehall.org/works/46505","Don Carlos: Act IV. Per me giunto è il di supreme"
"http://data.carnegiehall.org/works/51827","Rain"
"http://data.carnegiehall.org/works/69844","The Magic Flute, K. 620: Act II, Scene I. No. 9 March of the Priests"
"http://data.carnegiehall.org/works/83502","Mockingbird"
"http://data.carnegiehall.org/works/1393","Coming to Terms"
"http://data.carnegiehall.org/works/56477","Symphonie espagnole, Op. 21: 3. Intermezzo. Allegro non troppo"
"http://data.carnegiehall.org/works/75276","Gine Dertli Dertli Iniliyorsun (Semah - Alevi ritual dance)"
"http://data.carnegiehall.org/works/78524","The Rainbow Comes and Goes"
"http://data.carnegiehall.org/works/108874","Danza exotica"
"http://data.carnegiehall.org/works/9263","Nocturne in F-sharp Minor"
"http://data.carnegiehall.org/works/56784","Lucrezia Borgia"
"http://data.carnegiehall.org/works/62835","Song from Dalarna (Swedish)"
"http://data.carnegiehall.org/works/17852","You'd Be Surprised"
"http://data.carnegiehall.org/works/33240","Phaedre: Prelude to Act III"
"http://data.carnegiehall.org/works/68574","La favorita: Aria (unspecified)"
"http://data.carnegiehall.org/works/99170","Come to The Woods"
"http://data.carnegiehall.org/works/109511","From Here to There Eventually"
"http://data.carnegiehall.org/works/826","Symphony No. 3 in C Minor, Op. 78, ""Organ"""
"http://data.carnegiehall.org/works/9161","The Temporary-Tentative Extended Piano"
"http://data.carnegiehall.org/works/20405","66 Times"
"http://data.carnegiehall.org/works/26235","Elegie"
"http://data.carnegiehall.org/works/28862","Cello Concerto No. 1, Op. 16"
"http://data.carnegiehall.org/works/33982","Miroirs brûlants: Tu vois le feu du soir"
"http://data.carnegiehall.org/works/72766","Jubilate Deo omnis terra"
"http://data.carnegiehall.org/works/95445","Tristis est anima mea"
"http://data.carnegiehall.org/works/96181","Constant"
"http://data.carnegiehall.org/works/101739","Next to Normal: Superboy and the Invisible Girl"
"http://data.carnegiehall.org/works/10513","Portraits"
"http://data.carnegiehall.org/works/49546","Dew-fall-drops"
"http://data.carnegiehall.org/works/61857","Sonatina for Clarinet and Piano"
"http://data.carnegiehall.org/works/69076","Stage Fright"
"http://data.carnegiehall.org/works/67475","Bird on a Wire"
"http://data.carnegiehall.org/works/80942","Selection"
"http://data.carnegiehall.org/works/85607","Partita No. 2 for Solo Violin in D Minor, BWV 1004: Chaconne"
"http://data.carnegiehall.org/works/7114","3 Pieces, Op. 96: 3. Mephisto Waltz (from Lermontov)"
"http://data.carnegiehall.org/works/10742","Inventions, Contours And Colors"
"http://data.carnegiehall.org/works/40655","Cuentos de España, Book II, Op. 47"
"http://data.carnegiehall.org/works/54781","Sports et divertissements"
"http://data.carnegiehall.org/works/68982","Songs from the Green Kingdom"
"http://data.carnegiehall.org/works/78964","Stomp (re-lit)"
"http://data.carnegiehall.org/works/78811","Mikrokosmos, Vol. 1: Canon at the Lower Fifth, BB 105, No. 30"
"http://data.carnegiehall.org/works/80278","Was mir behagt, ist nur die muntre Jagd!, BWV 208: 15. Chorus: Ihr lieblichste Blicke, ihr freudige Stunden"
"http://data.carnegiehall.org/works/9337","The Lark: French Choruses"
"http://data.carnegiehall.org/works/47107","Scherzo"
"http://data.carnegiehall.org/works/48256","Speculum speculi"
"http://data.carnegiehall.org/works/56273","The Tsar’s Bride: Ivan Sergeich, khochesh'"
"http://data.carnegiehall.org/works/87460","Toccata in D Minor, Op. 11"
"http://data.carnegiehall.org/works/106574","Arias (unspecified)"
"http://data.carnegiehall.org/works/113073","Pear Blossom Rain"
"http://data.carnegiehall.org/works/6306","King All Glorious"
"http://data.carnegiehall.org/works/24229","Mass in B-flat Major: Great and Marvelous"
"http://data.carnegiehall.org/works/41259","Seven Danses from ""Les malheurs de Sophie"""
"http://data.carnegiehall.org/works/58021","Study No. 20: March (Slow Allegro or Fast Andante)"
"http://data.carnegiehall.org/works/64420","Trio Sonata in A Minor, Op. 37, No. 5"
"http://data.carnegiehall.org/works/107385","Music for Piano"
"http://data.carnegiehall.org/works/28647","I Capuleti ed i Montecchi: Se Romeo l'uccise un figlio"
"http://data.carnegiehall.org/works/31257","Song of the Marching Men"
"http://data.carnegiehall.org/works/47987","Piano Concerto No. 25 in C Major, K. 503"
"http://data.carnegiehall.org/works/49229","Caprice No. 3 for Solo Violin"
"http://data.carnegiehall.org/works/62665","Malcolm X: Opening Credits"
"http://data.carnegiehall.org/works/60853","Maria egiziaca: Qual potenza"
"http://data.carnegiehall.org/works/116291","Fisherman's Vengeance"
"http://data.carnegiehall.org/works/2347","Carols and Lullabies: Christmas in the Southwest"
"http://data.carnegiehall.org/works/13400","College Song"
"http://data.carnegiehall.org/works/33548","Anillos"
"http://data.carnegiehall.org/works/43194","Recompense"
"http://data.carnegiehall.org/works/50500","Epitaph (In Memoriam Martin Luther King, Jr.)"
"http://data.carnegiehall.org/works/71365","Delecta"
"http://data.carnegiehall.org/works/80295","Prelude and Fugue in G Minor, BWV 558"
"http://data.carnegiehall.org/works/81428","Dolbadarn (Millennium Fanfare)"
"http://data.carnegiehall.org/works/87880","Y gwcw fach (Welsh)"
"http://data.carnegiehall.org/works/93797","Six Balkan Miniatures"
"http://data.carnegiehall.org/works/115965","United"
"http://data.carnegiehall.org/works/2861","Carmelina: Why him?"
"http://data.carnegiehall.org/works/35151","Exaudi! Laudate!"
"http://data.carnegiehall.org/works/43250","Aubade"
"http://data.carnegiehall.org/works/55998","The Chrysanthemum"
"http://data.carnegiehall.org/works/96441","Wie singt die Lerche schön, S. 312"
"http://data.carnegiehall.org/works/96292","Skrik Trio"
"http://data.carnegiehall.org/works/101756","Märchenbilder, Op. 113: 1. Nicht schnell"
"http://data.carnegiehall.org/works/103786","I Want to Know You More"
"http://data.carnegiehall.org/works/26200","Waltz in A-flat Major, Op. 38"
"http://data.carnegiehall.org/works/53433","Loveplay"
"http://data.carnegiehall.org/works/62270","Suite Provencale"
"http://data.carnegiehall.org/works/94380","You're a Good Man, Charlie Brown: Beethoven Day"
"http://data.carnegiehall.org/works/116940","Motets for the Assumption"
"http://data.carnegiehall.org/works/32065","Wiegenlied, D. 498"
"http://data.carnegiehall.org/works/47268","Piano Concerto No. 3 in A Minor"
"http://data.carnegiehall.org/works/56492","Symphony No. 2 in D Major, Op. 36: 2. Larghetto"
"http://data.carnegiehall.org/works/61475","The Pine Tree"
"http://data.carnegiehall.org/works/76521","Le martyre de St Sébastien: Symphonic Fragments"
"http://data.carnegiehall.org/works/114121","Oasis"
"http://data.carnegiehall.org/works/7904","Mémoriale"
"http://data.carnegiehall.org/works/11080","Die Nacht ist Schwarz"
"http://data.carnegiehall.org/works/25627","La traviata: Act II. De' miei bollenti spiriti"
"http://data.carnegiehall.org/works/70708","The West's Asleep (Irish)"
