"work","title"
"http://data.carnegiehall.org/works/86220","L’Allegro, il Penseroso ed il Moderato, HWV 55: Come and trip it"
"http://data.carnegiehall.org/works/86492","Superstition"
"http://data.carnegiehall.org/works/87711","Divertissement sur des motifs originaux français: Andantino varié in B Minor, D. 823, No. 2"
"http://data.carnegiehall.org/works/99685","Three Irish Folksongs: 3. Quick! We have but a second"
"http://data.carnegiehall.org/works/105704","Soul"
"http://data.carnegiehall.org/works/13222","Four Pieces, Op. 56"
"http://data.carnegiehall.org/works/38804","Canon"
"http://data.carnegiehall.org/works/63238","Jamaican Suite"
"http://data.carnegiehall.org/works/80318","Eugene Onegin, Op. 24: Act II, Scene 2. Arie des Lensky"
"http://data.carnegiehall.org/works/94122","Battle Hymn"
"http://data.carnegiehall.org/works/106438","Mozart is a Friend of Mine"
"http://data.carnegiehall.org/works/23601","Fantasia in C Minor, Op. 35"
"http://data.carnegiehall.org/works/36434","Salome, Op. 54: Interlude"
"http://data.carnegiehall.org/works/48318","Porgy and Bess Medley"
"http://data.carnegiehall.org/works/75457","Souvenirs de Nice"
"http://data.carnegiehall.org/works/103519","Water Runs in the River (Chinese - Yunnan)"
"http://data.carnegiehall.org/works/34419","Insalata Italiana, Op. 68"
"http://data.carnegiehall.org/works/47482","6 Mélodies, Op. 65: 2. Déception"
"http://data.carnegiehall.org/works/82145","Selection"
"http://data.carnegiehall.org/works/83996","May night"
"http://data.carnegiehall.org/works/100943","(Everybody's Waitin' for) The Man with the Bag"
"http://data.carnegiehall.org/works/106483","Fantasy on ""In Dulci Jubilo"""
"http://data.carnegiehall.org/works/7994","Gildet på Solhaug, Op. 6: Margit's Song of the Mountain King"
"http://data.carnegiehall.org/works/32827","Los burladores: Intermezzo"
"http://data.carnegiehall.org/works/75684","Tree Line"
"http://data.carnegiehall.org/works/89769","Le promenoir des deux amants: 1. Auprès de cette grotte sombre"
"http://data.carnegiehall.org/works/98854","Concerto for Percussion and Orchestra: 1. Con forza"
"http://data.carnegiehall.org/works/107383","566 for Henry Flynt"
"http://data.carnegiehall.org/works/115141","Prelude No. 4"
"http://data.carnegiehall.org/works/11883","A Granada"
"http://data.carnegiehall.org/works/23700","Coppélia: Selection"
"http://data.carnegiehall.org/works/47793","Sonatina for Violin and Piano"
"http://data.carnegiehall.org/works/60257","Carolina in the Morning"
"http://data.carnegiehall.org/works/88203","My Flight for Heaven"
"http://data.carnegiehall.org/works/116280","Weinachtslieder, Op. 8"
"http://data.carnegiehall.org/works/10549","Characteristically B.H."
"http://data.carnegiehall.org/works/10457","Hérodiade: Dance of the Persian Slaves"
"http://data.carnegiehall.org/works/34442","While I Was Young"
"http://data.carnegiehall.org/works/80348","Let Me Lie"
"http://data.carnegiehall.org/works/89241","Saibei Suite No. 2, Op. 21: Saibei Dance"
"http://data.carnegiehall.org/works/91777","Silent Night"
"http://data.carnegiehall.org/works/94433","Chansons du monsieur Bleu: 6. Grammaire"
"http://data.carnegiehall.org/works/94962","Sonata for Organ No. 5 in C Minor, Op. 80: Scherzo"
"http://data.carnegiehall.org/works/100097","Hänsel und Gretel: Wo bin ich wach ich?"
"http://data.carnegiehall.org/works/106134","Korea Fantasy"
"http://data.carnegiehall.org/works/5991","Homanaje a Segovia"
"http://data.carnegiehall.org/works/24389","Full Moon"
"http://data.carnegiehall.org/works/31470","Rockaway Quickstep"
"http://data.carnegiehall.org/works/49703","I'm in the Mood for Love"
"http://data.carnegiehall.org/works/60613","An Affair to Remember"
"http://data.carnegiehall.org/works/60987","Medieval Suite, Op. 18"
"http://data.carnegiehall.org/works/75618","Rondo de Campanelli (""Bell Rondo"")"
"http://data.carnegiehall.org/works/84124","Aria, Cadenza e Finale, Op. 24"
"http://data.carnegiehall.org/works/98527","Twenty-five Irish Songs: The Deserter, WoO 152, No. 10"
"http://data.carnegiehall.org/works/97641","My Bamboo Queen"
"http://data.carnegiehall.org/works/28047","Morgenwind"
"http://data.carnegiehall.org/works/33990","Saudades do Brasil, Op. 67: 9. Sumaré"
"http://data.carnegiehall.org/works/37599","Break Bread Together"
"http://data.carnegiehall.org/works/76008","Cherevichki (""The Fancy Slippers""): Couplets of Potemkin (Act III, Scene 3)"
"http://data.carnegiehall.org/works/81091","Deer Head Sketches"
"http://data.carnegiehall.org/works/82658","Sonata in E-flat Major, Op. 120, No. 2: 1. Allegro amabile"
"http://data.carnegiehall.org/works/98757","The Poor Little Ritz Girl: Love's Intense in Tents"
"http://data.carnegiehall.org/works/110795","Fear No More"
"http://data.carnegiehall.org/works/4118","Ave formosissima"
"http://data.carnegiehall.org/works/10325","Carousel: My Boy Bill"
"http://data.carnegiehall.org/works/14686","La boutique fantasque (after Rossini)"
"http://data.carnegiehall.org/works/80975","Sonata for Horn and Piano in F Major, Op. 17: 3. Rondo. Allegro moderato"
"http://data.carnegiehall.org/works/98538","Eleanor Rigby"
"http://data.carnegiehall.org/works/99789","Princess Mononoke: Main Theme"
"http://data.carnegiehall.org/works/106055","Girls Just Want to Have Fun"
"http://data.carnegiehall.org/works/115140","3 preludi mediterranei, Op.176"
"http://data.carnegiehall.org/works/7090","Heerschau"
"http://data.carnegiehall.org/works/16535","Romance"
"http://data.carnegiehall.org/works/26574","Elegy for Lovers"
"http://data.carnegiehall.org/works/55161","Lieder und Gesänge, Op. 57"
"http://data.carnegiehall.org/works/56115","Albatross"
"http://data.carnegiehall.org/works/64363","So Calamari"
"http://data.carnegiehall.org/works/78724","To Wordsworth"
"http://data.carnegiehall.org/works/85118","16 German Dances, D. 783"
"http://data.carnegiehall.org/works/73474","Lauluja pianon säestyksellä: Soi vienosti murheeni soitto (Play softly, thou tune of my mourning), Op. 36, No. 3"
"http://data.carnegiehall.org/works/80642","The General's Orders Stir the Mountains and Rivers (Chinese)"
"http://data.carnegiehall.org/works/81093","Sonata for Violin in G Minor, RV 28"
"http://data.carnegiehall.org/works/84071","The Calling"
"http://data.carnegiehall.org/works/112030","Mouvements du coeur: 2. Mazurka, FP 145"
"http://data.carnegiehall.org/works/13545","Sea Drift"
"http://data.carnegiehall.org/works/38968","3 Pieces for Orchestra, Op. 6"
"http://data.carnegiehall.org/works/40117","Plaintes arabes, Op. 6, No. 1"
"http://data.carnegiehall.org/works/54584","Trust and Hope"
"http://data.carnegiehall.org/works/77133","Flight"
"http://data.carnegiehall.org/works/80215","Three Poems"
"http://data.carnegiehall.org/works/6272","Les Huguenots: Benediction des Poignards"
"http://data.carnegiehall.org/works/71838","a la pointe"
"http://data.carnegiehall.org/works/74673","North Hungarian Peasant Songs and Dances, Op. 5"
"http://data.carnegiehall.org/works/77101","Poderoso"
"http://data.carnegiehall.org/works/87945","Polonaise"
"http://data.carnegiehall.org/works/96675","Red, Hot and Blue: A Little Skipper from Heaven Above"
"http://data.carnegiehall.org/works/98560","Louis Riel: Kuyas' (Margaret's Aria)"
"http://data.carnegiehall.org/works/25616","There is a Little Lane I Know"
"http://data.carnegiehall.org/works/75006","Wiegenlied"
"http://data.carnegiehall.org/works/74508","2 Shakespeare Songs, Op. 32"
"http://data.carnegiehall.org/works/97093","University Girl"
"http://data.carnegiehall.org/works/97146","Les filles de Cadix"
"http://data.carnegiehall.org/works/13873","Symphony in B Minor, Op. 24"
"http://data.carnegiehall.org/works/27367","Concertstük"
"http://data.carnegiehall.org/works/36776","Scherzo"
"http://data.carnegiehall.org/works/49649","Three Choruses: The Crusaders, Op. 52, No. 3"
"http://data.carnegiehall.org/works/84936","Chasidic Suite, Op. 24"
"http://data.carnegiehall.org/works/93029","Music of the Spheres"
"http://data.carnegiehall.org/works/104115","LIFT"
"http://data.carnegiehall.org/works/105592","Broadway Brevities of 1920: Swanee: Verse"
"http://data.carnegiehall.org/works/111088","Mass for Men's Voices: Credo"
"http://data.carnegiehall.org/works/43782","Jour d’été à la montagne: 3. Le chant des forêts"
"http://data.carnegiehall.org/works/44484","Concerto for Bassoon, Strings, and Continuo in C Minor"
"http://data.carnegiehall.org/works/50501","Fantasy No. 84"
"http://data.carnegiehall.org/works/70502","Piccola Suite: Berceuse"
"http://data.carnegiehall.org/works/73373","Canción del beso robado"
"http://data.carnegiehall.org/works/35171","Chansons populaires françaises et canadiennes: Jardin d'amour"
"http://data.carnegiehall.org/works/39488","St. Matthew Passion, BWV 244: O pardon me, My Lord"
"http://data.carnegiehall.org/works/90292","The Prayer"
"http://data.carnegiehall.org/works/86595","Wandrers Nachtlied II"
"http://data.carnegiehall.org/works/105206","Semper Fidelis"
"http://data.carnegiehall.org/works/39940","Victory Song (Pawnee Indian)"
"http://data.carnegiehall.org/works/41449","Is it the Girl? (Or is it the Gown?)"
"http://data.carnegiehall.org/works/103024","4 Songs (unspecified)"
"http://data.carnegiehall.org/works/110645","Group of Italian folk songs"
"http://data.carnegiehall.org/works/114214","8 Pieces for Violin and Cello, Op. 39: 5. Intermezzo"
"http://data.carnegiehall.org/works/16360","Beyond the Reach of Wind and Fire"
"http://data.carnegiehall.org/works/50121","Java Jive"
"http://data.carnegiehall.org/works/53739","Zyklus"
"http://data.carnegiehall.org/works/72740","Prelude"
"http://data.carnegiehall.org/works/76699","The Hour Glass"
"http://data.carnegiehall.org/works/104609","Sonata for Cello and Piano No. 2"
"http://data.carnegiehall.org/works/105497","It's a Man's World"
"http://data.carnegiehall.org/works/5621","Certova stena (The Devil's Wall): Aria (unspecified)"
"http://data.carnegiehall.org/works/26699","Music for His Majesty's Sackbuts and Cornetts"
"http://data.carnegiehall.org/works/31599","Madrigali"
"http://data.carnegiehall.org/works/52429","Az Anyám arra kért (Hungarian)"
"http://data.carnegiehall.org/works/67006","Sonata à tre"
"http://data.carnegiehall.org/works/70095","Malheureulx cuer, que vieulx tu faire?"
"http://data.carnegiehall.org/works/109958","Fandangle (Ragtime)"
"http://data.carnegiehall.org/works/16692","Four Systems"
"http://data.carnegiehall.org/works/39470","My Old Kentucky Home"
"http://data.carnegiehall.org/works/55150","Sechs Lieder: Veilchen, Op. 1, No. 2"
"http://data.carnegiehall.org/works/75671","City Lights"
"http://data.carnegiehall.org/works/79909","Inqola"
"http://data.carnegiehall.org/works/80007","Mammy"
"http://data.carnegiehall.org/works/43222","The Songhua River"
"http://data.carnegiehall.org/works/53666","Se vuoi goder la vita"
"http://data.carnegiehall.org/works/53665","Six Short Etudes: Danse"
"http://data.carnegiehall.org/works/65849","Message, Op. 39"
"http://data.carnegiehall.org/works/63705","Come You Back to Old Penn State"
"http://data.carnegiehall.org/works/80749","Manon"
"http://data.carnegiehall.org/works/82605","Tension Study No. 1"
"http://data.carnegiehall.org/works/12393","I Got to Lie Down"
"http://data.carnegiehall.org/works/21031","From Virgin pure this day did spring"
"http://data.carnegiehall.org/works/23362","Woman of the Year: The grass is always greener"
"http://data.carnegiehall.org/works/76338","Night of the Vampire"
"http://data.carnegiehall.org/works/86974","The Little Drummer Boy"
"http://data.carnegiehall.org/works/90327","Piano Concerto No. 1 in B-flat Minor, Op. 23: Selections"
"http://data.carnegiehall.org/works/92105","Thème et variations"
"http://data.carnegiehall.org/works/16714","Och Jungfrun hon gar i ringen"
"http://data.carnegiehall.org/works/32397","10 Pieces from Romeo and Juliet, Op. 75: 3. The Arrival of the Guests (Minuet)"
"http://data.carnegiehall.org/works/71455","Lady Teazle: Selection"
"http://data.carnegiehall.org/works/87851","Six épigraphes antiques: Pour invoquer Pan, dieu du vent d'été"
"http://data.carnegiehall.org/works/97668","Stopping by woods on a snowy evening"
"http://data.carnegiehall.org/works/15817","Ardent longing"
"http://data.carnegiehall.org/works/66051","A Runaway Girl: Two-Step"
"http://data.carnegiehall.org/works/84545","Fiore che langue (""The dying flower"")"
"http://data.carnegiehall.org/works/93629","Jaunpuri"
"http://data.carnegiehall.org/works/98303","Inrada"
"http://data.carnegiehall.org/works/16244","Hazel's Boogie-Woogie"
"http://data.carnegiehall.org/works/24008","Fantastic Variations on a Jewish Theme"
"http://data.carnegiehall.org/works/52701","Joachim uti Babylon"
"http://data.carnegiehall.org/works/68816","Llegada"
"http://data.carnegiehall.org/works/95889","Afterburn"
"http://data.carnegiehall.org/works/26065","Prélude in B-flat Major, Op. 11, No. 21"
"http://data.carnegiehall.org/works/72204","Nilon"
"http://data.carnegiehall.org/works/77802","Le voyage de Marie et Joseph a Bethlehem"
"http://data.carnegiehall.org/works/13306","Symphony No. 1 in A Minor, Op. 30"
"http://data.carnegiehall.org/works/18785","Lead, kindly light"
"http://data.carnegiehall.org/works/20160","Christus, R. 478: Song of the Shepherds at the crib"
"http://data.carnegiehall.org/works/22682","6 Lieder, Op. 104: 2. Warnung"
"http://data.carnegiehall.org/works/30768","Piano Concerto"
"http://data.carnegiehall.org/works/80153","Happy Gayageums"
"http://data.carnegiehall.org/works/107601","Incantation to Juno"
"http://data.carnegiehall.org/works/107428","Thaïs: Act III. Te souvient-il du lumineuse voyage"
"http://data.carnegiehall.org/works/109779","Cosmic Dancer"
"http://data.carnegiehall.org/works/17107","Prélude"
"http://data.carnegiehall.org/works/24878","Sonata for Alto Saxophone and Piano"
"http://data.carnegiehall.org/works/39242","Armando's Rhumba"
"http://data.carnegiehall.org/works/63959","Organ Sonata in E Minor: Toccata"
"http://data.carnegiehall.org/works/73180","Goethe-Lieder: 44. Komm, Liebchen, komm!"
"http://data.carnegiehall.org/works/87602","Masada"
"http://data.carnegiehall.org/works/94676","5 Caprices: 4. Andantino"
"http://data.carnegiehall.org/works/113836","It Is Well with My Soul"
"http://data.carnegiehall.org/works/24174","Paraphrase sur les hymnes des nations alliées, Op. 96"
"http://data.carnegiehall.org/works/40244","Two Humoresques, Op. 87"
"http://data.carnegiehall.org/works/64017","Säkkijärven Polka (Finnish)"
"http://data.carnegiehall.org/works/69385","The Gay Nineties"
"http://data.carnegiehall.org/works/76783","Canticles"
"http://data.carnegiehall.org/works/83220","Go Down Moses"
"http://data.carnegiehall.org/works/89134","Rise, shine"
"http://data.carnegiehall.org/works/107119","You Gave Me the Wings"
"http://data.carnegiehall.org/works/112994","Selection for Piano (unspecified)"
"http://data.carnegiehall.org/works/7104","The Awakening"
"http://data.carnegiehall.org/works/69160","The Country Mile"
"http://data.carnegiehall.org/works/98585","How Now"
"http://data.carnegiehall.org/works/110085","Piano Piece (1962)"
"http://data.carnegiehall.org/works/16399","3 Gedichte von Robert Reinick: 1. Gesellenlied"
"http://data.carnegiehall.org/works/19804","Les fêtes vénitiennes: Charmant papillon"
"http://data.carnegiehall.org/works/37884","Thou Art"
"http://data.carnegiehall.org/works/80545","Japan"
"http://data.carnegiehall.org/works/80130","None So Beautiful"
"http://data.carnegiehall.org/works/95571","Skronk"
"http://data.carnegiehall.org/works/110637","Song (unspecified)"
"http://data.carnegiehall.org/works/111780","When Slim Sophia Mounts Her Horse"
"http://data.carnegiehall.org/works/113283","2 Songs (unspecified)"
"http://data.carnegiehall.org/works/20161","Nur i Anitra, Op. 13: Dance of the Gnomes"
"http://data.carnegiehall.org/works/23426","Roméo et Juliette: Act II. Ah, leve-toi, soleil!"
"http://data.carnegiehall.org/works/70192","Adoramus"
"http://data.carnegiehall.org/works/65010","Concerto for Pipa  and String Orchestra"
"http://data.carnegiehall.org/works/72853","Violin Concerto in B-flat Major"
"http://data.carnegiehall.org/works/108493","Ana bent el sultan"
"http://data.carnegiehall.org/works/111462","Come pioveva!"
"http://data.carnegiehall.org/works/26644","Canto a Granada"
"http://data.carnegiehall.org/works/50429","Gebet, D. 815"
"http://data.carnegiehall.org/works/60560","Eight Scenes from Russian Childhood: Sun and Shower"
"http://data.carnegiehall.org/works/66557","Wicked: For Good"
"http://data.carnegiehall.org/works/73058","Tierkreis: 5. Gemini"
"http://data.carnegiehall.org/works/73248","Piano Sonata No. 1: Excerpt"
"http://data.carnegiehall.org/works/101988","On the Town: Lonely Town"
"http://data.carnegiehall.org/works/524","Beatrice di Tenda: Deh! Se m'amasti un giorno"
"http://data.carnegiehall.org/works/19387","Iberia, Book III: Lavapiés"
"http://data.carnegiehall.org/works/64731","Ani Hadal (Song of the Palestine Jemmenites)"
"http://data.carnegiehall.org/works/97565","Peanut Dance"
"http://data.carnegiehall.org/works/99365","Fantasia in G Minor"
"http://data.carnegiehall.org/works/115315","Pulse Wave"
"http://data.carnegiehall.org/works/5614","Witches' Sabbath"
"http://data.carnegiehall.org/works/77596","Lady in Red"
"http://data.carnegiehall.org/works/87852","Mediterranean Suite"
"http://data.carnegiehall.org/works/90993","La rondine: Chi il bel sogno di Doretta?"
"http://data.carnegiehall.org/works/23541","Médée: Dei tuoi figli"
"http://data.carnegiehall.org/works/29342","Chorale on a Theme of Leo Hassler (""When Our Last Hour is at Hand"")"
"http://data.carnegiehall.org/works/34157","Men and Mountains"
"http://data.carnegiehall.org/works/36047","Two Love Songs"
"http://data.carnegiehall.org/works/39564","Deux légendes, S. 175 (R. 17): 1. St François d’Assise: la prédication aux oiseaux"
"http://data.carnegiehall.org/works/43259","Navidad Nuestra: El Nacimento"
"http://data.carnegiehall.org/works/81529","Gold Mine"
"http://data.carnegiehall.org/works/96558","Stronger Together"
"http://data.carnegiehall.org/works/104542","Macon Flyer"
"http://data.carnegiehall.org/works/106395","Serenade in Blue"
"http://data.carnegiehall.org/works/114152","Heaven and Earth"
"http://data.carnegiehall.org/works/21703","Pompejanisches Trinklied"
"http://data.carnegiehall.org/works/29794","Catalonia"
"http://data.carnegiehall.org/works/37300","When Blossoms Come"
"http://data.carnegiehall.org/works/38727","Edel sei der Mensch, WoO 185"
"http://data.carnegiehall.org/works/99327","Salvation is Created, Op. 25, No. 5"
"http://data.carnegiehall.org/works/4159","Railroad Reverie"
"http://data.carnegiehall.org/works/16577","Elegy"
"http://data.carnegiehall.org/works/24206","Katjuscha (german)"
"http://data.carnegiehall.org/works/63983","Gloria: Domine Deus, Agnus Dei"
"http://data.carnegiehall.org/works/64710","Dreams of Love"
"http://data.carnegiehall.org/works/98752","Fughetta-Scherzando"
"http://data.carnegiehall.org/works/4505","L'amico Fritz: Act I. Laceri, miseri, tanti bambini"
"http://data.carnegiehall.org/works/40135","The Woman's Lot (Russian)"
"http://data.carnegiehall.org/works/51528","Sinfonia antartica"
"http://data.carnegiehall.org/works/106609","Home"
"http://data.carnegiehall.org/works/116484","Suite in B-flat Major, HWV 434: 4. Minuet"
"http://data.carnegiehall.org/works/32777","Guitar Sonata in C Maj., Op. 15: Allegro"
"http://data.carnegiehall.org/works/33283","The Season"
"http://data.carnegiehall.org/works/71806","7 Songs, Op. 17: 4. Vilse"
"http://data.carnegiehall.org/works/70370","Concerto for the First Sunday of the New Year"
"http://data.carnegiehall.org/works/101800","The Violin: 2. Rest These Hands"
"http://data.carnegiehall.org/works/14020","Sonata a quattro No. 2 in A Major"
"http://data.carnegiehall.org/works/19553","5 Stücke im Volkston, Op. 102: 1. Mit Humor"
"http://data.carnegiehall.org/works/27254","Piano Concerto No. 2 in G Minor, Op. 22: 2. Allegro scherzando"
"http://data.carnegiehall.org/works/53278","Children's Corner, L. 113: 2. Jimbo's Lullaby"
"http://data.carnegiehall.org/works/72575","Les illuminations: Parade, Op. 18, No. 8"
"http://data.carnegiehall.org/works/73112","Coming Into the World"
"http://data.carnegiehall.org/works/76057","Shalakho (Armenian - Male Solo Dance)"
"http://data.carnegiehall.org/works/96439","Jubilate Deo omnis terra"
"http://data.carnegiehall.org/works/107596","Impalas"
"http://data.carnegiehall.org/works/112699","O Sweet and Most Beloved Mother"
"http://data.carnegiehall.org/works/3956","Werther: Non! C'est Impossible!...qui Parle?"
"http://data.carnegiehall.org/works/3258","Dynamic Motion and Encores: Dynamic Motion"
"http://data.carnegiehall.org/works/39927","Ten Songs, Op. 15: The Magic Water"
"http://data.carnegiehall.org/works/60464","Rhapsodic Variations No. 7"
"http://data.carnegiehall.org/works/102600","Heat Wave"
"http://data.carnegiehall.org/works/6041","The Caravan of the Magi"
"http://data.carnegiehall.org/works/20598","Liebeslied"
"http://data.carnegiehall.org/works/23006","Rapsodia sinfónica, Op. 66"
"http://data.carnegiehall.org/works/45568","Adagio in B-flat Major, K. 411"
"http://data.carnegiehall.org/works/69436","Speak"
"http://data.carnegiehall.org/works/89726","Spring Festival Overture"
"http://data.carnegiehall.org/works/103102","Sonata No. 2 for Violin and Continuo in A Minor: Imitazione del liuto"
"http://data.carnegiehall.org/works/103659","No, I Could Never Forget"
"http://data.carnegiehall.org/works/11712","Ländliche Hochzeit, Op. 26: 1. Hochzeitsmarsch. Variationen"
"http://data.carnegiehall.org/works/17016","I masnadieri: T'abbraccio, o Carlo, abbracciami"
"http://data.carnegiehall.org/works/29946","Il barbiere di Siviglia: Suite"
"http://data.carnegiehall.org/works/52319","Violin Concerto"
"http://data.carnegiehall.org/works/72391","Made in America"
"http://data.carnegiehall.org/works/97102","Another Living Soul"
"http://data.carnegiehall.org/works/98060","Waltz Medley"
"http://data.carnegiehall.org/works/116964","Chicago: We Both Reached for the Gun"
"http://data.carnegiehall.org/works/5123","Double Quintet"
"http://data.carnegiehall.org/works/4469","Adagio and Allegro"
"http://data.carnegiehall.org/works/15681","Little Suite"
"http://data.carnegiehall.org/works/31280","April Birthday"
"http://data.carnegiehall.org/works/32890","Evening Bells (Russian)"
"http://data.carnegiehall.org/works/58404","Metamorphosis for Cello and Piano"
"http://data.carnegiehall.org/works/67300","O-Yo-Yo"
"http://data.carnegiehall.org/works/74779","Piesni kurpiowskie, Op. 58: 12. Wysla burzycka, bandzie desc"
"http://data.carnegiehall.org/works/80569","3 Lieder um 1890: 1. Das Rosenband"
"http://data.carnegiehall.org/works/81452","Brooklyn Bridge: East (Empire State Building, Chrysler Building, and Rockefeller Center; iv)"
"http://data.carnegiehall.org/works/22714","Niagara Falls"
"http://data.carnegiehall.org/works/32157","Christmas Song of the 14th Century"
"http://data.carnegiehall.org/works/46800","Ask Me Now"
"http://data.carnegiehall.org/works/48872","Six Variations in C Major, H.XVII:5"
"http://data.carnegiehall.org/works/63245","Passymeasures Galliard"
"http://data.carnegiehall.org/works/70076","Call to Victory"
