"work","title"
"http://data.carnegiehall.org/works/64538","It Isn't Nice"
"http://data.carnegiehall.org/works/59858","The Benediction"
"http://data.carnegiehall.org/works/80949","Our Heroes"
"http://data.carnegiehall.org/works/89229","2 Anthems: 1. Man born to toil"
"http://data.carnegiehall.org/works/94570","The Dot and the Line: A Romance in Lower Mathematics"
"http://data.carnegiehall.org/works/96631","Spanish Dance"
"http://data.carnegiehall.org/works/104263","The Color Purple: I'm Here"
"http://data.carnegiehall.org/works/39955","Ave Maria"
"http://data.carnegiehall.org/works/44126","The Marriage of Figaro, K. 492: Overture"
"http://data.carnegiehall.org/works/53022","Birch Music"
"http://data.carnegiehall.org/works/368","Ernani: Surta è la notte"
"http://data.carnegiehall.org/works/16079","Slovak Caprice No. 12"
"http://data.carnegiehall.org/works/26711","Sketchbook: Dark brown is the river, Op. 2, No. 7"
"http://data.carnegiehall.org/works/29275","Amazon I"
"http://data.carnegiehall.org/works/71527","Angels' Night Song"
"http://data.carnegiehall.org/works/80987","Quintet after Igor"
"http://data.carnegiehall.org/works/84805","Xinjiang Suite No. 2"
"http://data.carnegiehall.org/works/84959","Dream of a Hundred Flowers"
"http://data.carnegiehall.org/works/88830","Castle on the River Nile"
"http://data.carnegiehall.org/works/94648","Gavotte"
"http://data.carnegiehall.org/works/32027","A Somerset Rhapsody, Op. 21, No. 2"
"http://data.carnegiehall.org/works/64667","Spring and Fall"
"http://data.carnegiehall.org/works/3221","Antiche danze ed arie per liuto, Suite No. 2: Saltarello et Canario"
"http://data.carnegiehall.org/works/26521","The Banner"
"http://data.carnegiehall.org/works/47479","Saul og David: Prelude to Act II"
"http://data.carnegiehall.org/works/75701","Suite, BB 70: 3. Allegro molto"
"http://data.carnegiehall.org/works/83221","Rise Up My Love"
"http://data.carnegiehall.org/works/90288","The Wild"
"http://data.carnegiehall.org/works/92969","Vaterländischer Künstlerverein, Zweite Abteilung: Variation No. 41"
"http://data.carnegiehall.org/works/2048","Marche Héroïque"
"http://data.carnegiehall.org/works/10804","Missa brevis in B-flat Major, K. 275"
"http://data.carnegiehall.org/works/55903","Antoine et Cléopâtre, Op. 69: Three Symphonic Episodes"
"http://data.carnegiehall.org/works/57961","Megila of Fire"
"http://data.carnegiehall.org/works/58741","Them There Eyes"
"http://data.carnegiehall.org/works/65742","Song for a Maiden Voyage"
"http://data.carnegiehall.org/works/75919","Song Without Words No. 1 in B-flat Major"
"http://data.carnegiehall.org/works/77498","Let ’Em Eat Cake: On and On and On"
"http://data.carnegiehall.org/works/96928","Country Club"
"http://data.carnegiehall.org/works/3709","Mazurka in C Minor"
"http://data.carnegiehall.org/works/13251","Au Revoir"
"http://data.carnegiehall.org/works/21048","Capriccio No. 2"
"http://data.carnegiehall.org/works/23186","Liberian Suite"
"http://data.carnegiehall.org/works/25227","8 Morceaux caractéristiques, Op. 36: 6. Étincelles. Allegro scherzando"
"http://data.carnegiehall.org/works/27334","Sonata for Violin in D Minor, RV 14"
"http://data.carnegiehall.org/works/59575","I'm an Errand Girl for Rhythm"
"http://data.carnegiehall.org/works/77858","Early to Bed: Hi de ho high in Harlem"
"http://data.carnegiehall.org/works/88960","Chants d'Espagne"
"http://data.carnegiehall.org/works/23224","Poem"
"http://data.carnegiehall.org/works/27394","Sonata for Piano Four-Hands in D Major, Op. 6"
"http://data.carnegiehall.org/works/43703","Hallelujah"
"http://data.carnegiehall.org/works/62238","Liturgical Music"
"http://data.carnegiehall.org/works/66185","Svensk Polska"
"http://data.carnegiehall.org/works/73253","Miniature estrose: Birichino"
"http://data.carnegiehall.org/works/96087","An Awful Tempest"
"http://data.carnegiehall.org/works/99526","Catalogue d'oiseaux, Book III: 5. La chouette hulotte"
"http://data.carnegiehall.org/works/112758","Piano Sonata No. 1: 2. Moderato (Six variations on a Kentucky folk tune)"
"http://data.carnegiehall.org/works/8149","Twenty-five Scottish Songs: Oh! sweet were the hours, Op. 108, No. 3"
"http://data.carnegiehall.org/works/29063","Hungarian Rhapsody No. 1 in C-sharp Minor, R. 106"
"http://data.carnegiehall.org/works/41444","Geistliche Chormusik: Singet dem Herrn ein neues Lied, Op. 12, No. 1"
"http://data.carnegiehall.org/works/72436","4 Chansons: Chanson de route"
"http://data.carnegiehall.org/works/85685","I Can't Stop Loving You"
"http://data.carnegiehall.org/works/104016","Sketches of Youth, Op. 2: 3. Moment sentimental (Arabesque)"
"http://data.carnegiehall.org/works/115443","Qhawe"
"http://data.carnegiehall.org/works/6916","Déjanire: Aria (unspecified)"
"http://data.carnegiehall.org/works/32471","The Haunted Manor: Mazurka"
"http://data.carnegiehall.org/works/65508","In the Evening"
"http://data.carnegiehall.org/works/72829","Dancing Waves Suite"
"http://data.carnegiehall.org/works/85934","Ragtime: Henry Ford"
"http://data.carnegiehall.org/works/107129","Suite for Piano"
"http://data.carnegiehall.org/works/113030","Symphony No. 73 in D Major, H.I:73, ""La Chasse"": 4. La Chasse. Presto"
"http://data.carnegiehall.org/works/117046","Tanz"
"http://data.carnegiehall.org/works/29467","Gayane: Dance of the Kurds"
"http://data.carnegiehall.org/works/36316","So Sweet is She (English)"
"http://data.carnegiehall.org/works/67434","Swan Lake, Op. 20: Pas de quatre (Dance of the Four Swans)"
"http://data.carnegiehall.org/works/94612","Three Preludes"
"http://data.carnegiehall.org/works/109094","The Well-Tempered Clavier, Book I: Prelude in A Major, BWV 864"
"http://data.carnegiehall.org/works/113847","3 Bagatelles, Op. 1: 3. Moderato"
"http://data.carnegiehall.org/works/115204","3 Songs"
"http://data.carnegiehall.org/works/18761","Spanish Serenade: 1938"
"http://data.carnegiehall.org/works/19140","Est (""Evening""), BB 29"
"http://data.carnegiehall.org/works/28513","Music from the Balinese Shadow Play"
"http://data.carnegiehall.org/works/40325","Canto a Sevilla, Op. 37: Semana Santa"
"http://data.carnegiehall.org/works/45266","Naughty Marietta: Tramp! Tramp! Tramp!"
"http://data.carnegiehall.org/works/79759","Toccata in D Minor, BWV 565"
"http://data.carnegiehall.org/works/84732","Cello Concerto: Finale"
"http://data.carnegiehall.org/works/99482","Alleluia! O praise the Lord most holy"
"http://data.carnegiehall.org/works/101874","The Joiku"
"http://data.carnegiehall.org/works/102676","Polka from Klos"
"http://data.carnegiehall.org/works/2582","Six Sketches"
"http://data.carnegiehall.org/works/19909","Martha: Act III. M'appari tutt' amor"
"http://data.carnegiehall.org/works/28530","The Country Girl: Dissertation On The State Of Bliss"
"http://data.carnegiehall.org/works/31433","Early American Music"
"http://data.carnegiehall.org/works/37837","Jephtha, HWV 70: Leb' wohl, leb' wohl"
"http://data.carnegiehall.org/works/45293","The Lone Tavern"
"http://data.carnegiehall.org/works/52953","Children's Songs: Selections"
"http://data.carnegiehall.org/works/77502","Let ’Em Eat Cake: Blue, Blue, Blue"
"http://data.carnegiehall.org/works/78623","Prima d’esservi infedele (Clori fedele)"
"http://data.carnegiehall.org/works/81567","Piano Trio No. 1"
"http://data.carnegiehall.org/works/91184","Adrift"
"http://data.carnegiehall.org/works/112677","A Song for You"
"http://data.carnegiehall.org/works/4643","Luisa Fernanda: Caballero del alto plumero"
"http://data.carnegiehall.org/works/19003","Brief Elegy"
"http://data.carnegiehall.org/works/33097","Serenata Española"
"http://data.carnegiehall.org/works/94629","2 Chants Polonais, S. 480 (unspecified)"
"http://data.carnegiehall.org/works/96270","Triple Concerto for Violin, Cello, and Bayan"
"http://data.carnegiehall.org/works/2945","The Silver Swan"
"http://data.carnegiehall.org/works/12752","Irene: The World Must Be Bigger Than An Avenue"
"http://data.carnegiehall.org/works/17751","Don Gil de Alcalá: Mitzilán, no llores más"
"http://data.carnegiehall.org/works/31185","4 Lieder, Op. 36: 1. Das Rosenband"
"http://data.carnegiehall.org/works/79631","Partiels"
"http://data.carnegiehall.org/works/24477","Anacréon chez Polycrate: Chanson bacchique"
"http://data.carnegiehall.org/works/95860","3 Preludes"
"http://data.carnegiehall.org/works/13740","Tarantella in B Minor, Op. 6"
"http://data.carnegiehall.org/works/15232","La belle jalouse, Chanson Vosgienne"
"http://data.carnegiehall.org/works/36173","24 Preludes, Op. 24: 22. Prelude in G Minor. Adagio"
"http://data.carnegiehall.org/works/47895","Sunny Italy"
"http://data.carnegiehall.org/works/57185","Symphonic Piece"
"http://data.carnegiehall.org/works/95446","Duet for Flute and Dancer"
"http://data.carnegiehall.org/works/108765","Hermit Songs, Op. 29: 2 Songs (unspecified)"
"http://data.carnegiehall.org/works/2848","Love's Pinions"
"http://data.carnegiehall.org/works/12097","Symphony No. 4, ""Deliciae basiliensis"""
"http://data.carnegiehall.org/works/13262","Jephtha, HWV 70: Act III. Waft her, angels, thro' the skies"
"http://data.carnegiehall.org/works/29255","The Testament of Freedom: Selection (unspecified)"
"http://data.carnegiehall.org/works/42681","Introduction"
"http://data.carnegiehall.org/works/72148","Night Mood"
"http://data.carnegiehall.org/works/113975","Nunca es suficiente"
"http://data.carnegiehall.org/works/7332","The Christian"
"http://data.carnegiehall.org/works/38181","Copenhagen"
"http://data.carnegiehall.org/works/48013","Trio in C Major, Op. 87: 2. Adagio"
"http://data.carnegiehall.org/works/67213","La oreja de oro (""The Golden Ear"")"
"http://data.carnegiehall.org/works/100175","Four Songs: 3. To One Unknown"
"http://data.carnegiehall.org/works/1085","Sonata for Violin and Continuo in A Major, Op. 9, No. 4"
"http://data.carnegiehall.org/works/100861","Move Me"
"http://data.carnegiehall.org/works/29164","Fantasy"
"http://data.carnegiehall.org/works/45159","The Daisy-Chain"
"http://data.carnegiehall.org/works/96280","Let the dreadful engines of eternal will, Z. 578, No. 3"
"http://data.carnegiehall.org/works/28329","River Beneath the River"
"http://data.carnegiehall.org/works/68499","When I Get Home"
"http://data.carnegiehall.org/works/78341","Flute and Drum at Sunset"
"http://data.carnegiehall.org/works/99187","Ka Hia Manu (Polynesian)"
"http://data.carnegiehall.org/works/2472","Khovanshchina: Aria (unspecified)"
"http://data.carnegiehall.org/works/2190","Panels III"
"http://data.carnegiehall.org/works/18979","Irish Air"
"http://data.carnegiehall.org/works/22700","Fantasia"
"http://data.carnegiehall.org/works/68546","Orfeo ed Euridice: Ballet from Act II"
"http://data.carnegiehall.org/works/40701","3 Studies, BB 81"
"http://data.carnegiehall.org/works/53582","Il poveretto"
"http://data.carnegiehall.org/works/54948","Jazzalogue No. 1"
"http://data.carnegiehall.org/works/95472","Vermilion Bird"
"http://data.carnegiehall.org/works/99214","Stoptime Rag"
"http://data.carnegiehall.org/works/17413","Piano Sonata No. 17 in D Minor, Op. 31, No. 2, ""The Tempest"": 1. Largo – Allegro"
"http://data.carnegiehall.org/works/64672","Mazurka, Op. 50, No. 6 (""Junacko"")"
"http://data.carnegiehall.org/works/78694","Serenade in B-flat Major, K. 361: 6. Tema con Variazioni"
"http://data.carnegiehall.org/works/82033","Amen!"
"http://data.carnegiehall.org/works/87731","Lucrezia Borgia: Vieni! la mia vendetta"
"http://data.carnegiehall.org/works/92819","Darwish"
"http://data.carnegiehall.org/works/23372","Lieder um den Tod, Op. 62"
"http://data.carnegiehall.org/works/48794","Serenade"
"http://data.carnegiehall.org/works/51747","The Queen’s Alman"
"http://data.carnegiehall.org/works/50561","Titania"
"http://data.carnegiehall.org/works/57725","Im Mai"
"http://data.carnegiehall.org/works/84846","The Mouse in the Coal Bin"
"http://data.carnegiehall.org/works/93158","Suite for Flute and Marimba: 5. Berceuse"
"http://data.carnegiehall.org/works/103643","Un par un"
"http://data.carnegiehall.org/works/38446","Will there really be a morning?"
"http://data.carnegiehall.org/works/70594","Underneath the Stars"
"http://data.carnegiehall.org/works/75912","Wenn deine Lieben von dir gehn"
"http://data.carnegiehall.org/works/75994","The Awakening"
"http://data.carnegiehall.org/works/89199","Yula (Moldavian Folk Dance)"
"http://data.carnegiehall.org/works/99961","Among the Clouds"
"http://data.carnegiehall.org/works/104023","Variations on an Enigma"
"http://data.carnegiehall.org/works/104273","Margaret Garner: Act I, Scene 2. Margaret's Lullaby, ""Sleep my babies in the meadow"""
"http://data.carnegiehall.org/works/19133","Both Sides"
"http://data.carnegiehall.org/works/69310","Navidad Nuestra"
"http://data.carnegiehall.org/works/87870","Ukrainian Cossack Song"
"http://data.carnegiehall.org/works/96668","Selection"
"http://data.carnegiehall.org/works/5678","Voluspaa, Op. 15: The Wise Woman's Prophecy"
"http://data.carnegiehall.org/works/11204","Pulcinella Suite: Finale"
"http://data.carnegiehall.org/works/43771","Weihnachtslieder, Op. 8: 1. Christbaum"
"http://data.carnegiehall.org/works/75580","March in F Major"
"http://data.carnegiehall.org/works/84073","The House"
"http://data.carnegiehall.org/works/94898","Yunus Emre: Movement I, No. 1"
"http://data.carnegiehall.org/works/108836","Aria (unspecified)s"
"http://data.carnegiehall.org/works/112813","Emergent"
"http://data.carnegiehall.org/works/115400","Impromptu in B-Flat Minor, ""Cascade de Couz"""
"http://data.carnegiehall.org/works/28801","Ein keloheinu, non komo muestro dyo (""There is none like our God, our Lord..."")"
"http://data.carnegiehall.org/works/54748","Smetana Fanfare"
"http://data.carnegiehall.org/works/68824","Neuf Etudes: Balafon"
"http://data.carnegiehall.org/works/79616","I want Jesus to walk with me"
"http://data.carnegiehall.org/works/96689","Emergency Stopping Only"
"http://data.carnegiehall.org/works/96740","Lucid Dreams"
"http://data.carnegiehall.org/works/97819","Vrsuta"
"http://data.carnegiehall.org/works/98445","Pavan and Galliard in A Minor, No. 3, MB 16a/b"
"http://data.carnegiehall.org/works/14151","Sweet river"
"http://data.carnegiehall.org/works/59513","Color"
"http://data.carnegiehall.org/works/73774","The Cruel Man"
"http://data.carnegiehall.org/works/108612","Selection (unspecified)"
"http://data.carnegiehall.org/works/114984","In the Path of Thunder: Dance of the Passionate Girl"
"http://data.carnegiehall.org/works/115041","Cello Concerto in E Minor, Op. 85: 1. Adagio — Moderato"
"http://data.carnegiehall.org/works/116454","Eu sei que vou te amar"
"http://data.carnegiehall.org/works/29029","The Three Drummers (Catalan Folk Song)"
"http://data.carnegiehall.org/works/31551","Fantasia a 5"
"http://data.carnegiehall.org/works/104594","With the Song in My Heart, Italian Medley"
"http://data.carnegiehall.org/works/110379","Duet (unspecified)"
"http://data.carnegiehall.org/works/16331","Twelve Etudes For Piano (1986): Etude No. 5 (butterflies, Hummingbirds)"
"http://data.carnegiehall.org/works/23863","Blue and White"
"http://data.carnegiehall.org/works/45420","Jauna puiša dveselite"
"http://data.carnegiehall.org/works/46483","Sonata for Cello and Piano in B-flat Minor, Op. 8"
"http://data.carnegiehall.org/works/63683","Etude da capo"
"http://data.carnegiehall.org/works/68611","Suite, Op. 40 (""a La Campagne""): Primula Veris"
"http://data.carnegiehall.org/works/85332","Piano Quintet in E-flat Major, Op. 87"
"http://data.carnegiehall.org/works/98255","México lindo y querido"
"http://data.carnegiehall.org/works/105568","The Haunted Manor: Act II. Biegnie sluchac w lasy, w knieje dziewcze gdyby kwiat"
"http://data.carnegiehall.org/works/106218","Piano Quintet No. 2 in C-sharp Minor, Op. 54"
"http://data.carnegiehall.org/works/35186","Roy's Wife of Aldivalloch"
"http://data.carnegiehall.org/works/65075","Requiem"
"http://data.carnegiehall.org/works/67086","Les Indes galantes: Musette en rondeau"
"http://data.carnegiehall.org/works/89058","Loch Lomond (Scottish)"
"http://data.carnegiehall.org/works/28826","The Song of the Hill"
"http://data.carnegiehall.org/works/45699","Soldier Songs: 3. The Dying Airman"
"http://data.carnegiehall.org/works/75771","Faschingsschwank aus Wien, Op. 26: 2. Romanze"
"http://data.carnegiehall.org/works/93004","Joshua Fit de Battle of Jericho"
"http://data.carnegiehall.org/works/97013","Pretty Sunshine Waltz"
"http://data.carnegiehall.org/works/98788","Faire is the heaven"
"http://data.carnegiehall.org/works/103818","Between the Sandhills and the Sea: 1. Time"
"http://data.carnegiehall.org/works/114263","Merry Christmas, Happy New Year"
"http://data.carnegiehall.org/works/5848","Concerto for Organ and Orchestra in B-flat Major, HWV 306 (Op. 7, No. 1)"
"http://data.carnegiehall.org/works/21546","Lucia di Lammermoor: Act III. Tombe degl'avi miei"
"http://data.carnegiehall.org/works/37424","Piano Sonata No. 2, Op. 42"
"http://data.carnegiehall.org/works/63306","Irmelin Rose und andere Gesänge, Op. 7: 2. Entibietung"
"http://data.carnegiehall.org/works/61524","String Quartet in D Minor, D. 810, ""Death and the Maiden"": 2. Andante con moto"
"http://data.carnegiehall.org/works/8893","Caprice Sclav"
"http://data.carnegiehall.org/works/25217","Violin Sonata in B-flat Major, K. 15"
"http://data.carnegiehall.org/works/56925","Historische ungarische Bildnisse: Michael Vörösmarty, R. 112, No. 5"
"http://data.carnegiehall.org/works/73696","Játékok, Vol. III: 2. Play with Infinity"
"http://data.carnegiehall.org/works/79301","Fu-Mon"
"http://data.carnegiehall.org/works/88790","The Well-Tempered Clavier, Book I: Prelude in D Minor, BWV 851"
"http://data.carnegiehall.org/works/99564","Apu: Tone Poem for Orchestra"
"http://data.carnegiehall.org/works/101394","You Are Mine"
"http://data.carnegiehall.org/works/101799","String Quartet No. 1: Metamorphosis and Fugue on Egyptian Folklore"
"http://data.carnegiehall.org/works/105596","Petit Suite"
"http://data.carnegiehall.org/works/112843","Je suis comme je suis"
"http://data.carnegiehall.org/works/6731","Prelude in E Minor No. 2"
"http://data.carnegiehall.org/works/33190","Jeunes fillettes"
"http://data.carnegiehall.org/works/37231","Petite Suite Détruite"
"http://data.carnegiehall.org/works/63374","Piano Concerto No. 2 in G Minor, Op. 22: Selection"
"http://data.carnegiehall.org/works/63623","How It Happens: What Would Have Happened"
"http://data.carnegiehall.org/works/70588","Gota"
"http://data.carnegiehall.org/works/92507","Silent Night"
"http://data.carnegiehall.org/works/107356","Selection (unspecified) for glass harmonica"
"http://data.carnegiehall.org/works/25786","Piano Pieces, Op. 52: 1. Impromptu. Presto"
"http://data.carnegiehall.org/works/42771","Romeo and Juliet Suite No. 2, Op. 64t: Selection (unspecified)"
"http://data.carnegiehall.org/works/60896","Smaids"
"http://data.carnegiehall.org/works/105549","We Are the Voices"
"http://data.carnegiehall.org/works/53974","Kide su kiravy moje (Where are my cows?)"
"http://data.carnegiehall.org/works/107154","L'elisir d'amore: Act I. Caro elisir!"
"http://data.carnegiehall.org/works/113348","Suite in G Minor (unspecified)"
"http://data.carnegiehall.org/works/2557","Holiday Song"
"http://data.carnegiehall.org/works/3793","Rodelinda, HWV 19: Act III. Ahi perché, giusto ciel"
"http://data.carnegiehall.org/works/26119","The Well-Tempered Clavier, Book II: Prelude and Fugue in C-sharp Minor, BWV 873"
"http://data.carnegiehall.org/works/38978","In Time of Silver Rain"
"http://data.carnegiehall.org/works/43300","On a Quiet Theme"
"http://data.carnegiehall.org/works/47947","The world is mine to-night"
"http://data.carnegiehall.org/works/102687","La Cigarra y La Hormiga"
"http://data.carnegiehall.org/works/17046","Liti Kersti Suite: Bjørgulv Spelemann (Bjorgulv the Fiddler)"
"http://data.carnegiehall.org/works/36111","String Quartet in C Major, D. 46"
"http://data.carnegiehall.org/works/41412","Songs Before an Adieu"
"http://data.carnegiehall.org/works/54667","When Johnny Comes Marching Home"
"http://data.carnegiehall.org/works/72545","Grains of Sand III"
"http://data.carnegiehall.org/works/83644","Hercules, HWV 60: Act I. Where congeal'd the northern strreams"
"http://data.carnegiehall.org/works/84760","Friend Above"
"http://data.carnegiehall.org/works/95285","Thulele Mama Ya"
"http://data.carnegiehall.org/works/110237","Changes"
"http://data.carnegiehall.org/works/27794","Piccola serenata"
"http://data.carnegiehall.org/works/30363","Arabian Nights"
"http://data.carnegiehall.org/works/62424","Face the Music: Let's Have Another Cup of Coffee"
"http://data.carnegiehall.org/works/68054","Li Lè (""It Is Time"")"
"http://data.carnegiehall.org/works/103462","Le cavalier d’Olmedo"
"http://data.carnegiehall.org/works/73853","Korean Rhapsody"
"http://data.carnegiehall.org/works/103466","Songs of Innocence"
"http://data.carnegiehall.org/works/10452","Variations in F Major, Op. 102"
"http://data.carnegiehall.org/works/15281","Winterreise, D. 911: 2. Die Wetterfahne"
"http://data.carnegiehall.org/works/17846","Haec dies"
"http://data.carnegiehall.org/works/29269","Radiant stars, above the mountains glowing (Nocturne)"
"http://data.carnegiehall.org/works/75036","Filipino Folk Song"
"http://data.carnegiehall.org/works/89909","Company: Being Alive"
"http://data.carnegiehall.org/works/90559","Mazurka No. 4"
"http://data.carnegiehall.org/works/2041","Christ on the Mount of Olives, Op. 85: Jehovah Hear!"
"http://data.carnegiehall.org/works/14215","Where the Earth Meets the Sky: Song of the Earth"
"http://data.carnegiehall.org/works/38593","Waldweben"
"http://data.carnegiehall.org/works/48485","Sonata duodecima"
"http://data.carnegiehall.org/works/108998","12 Etudes in the Minor Keys, Op. 39: 12. Le Festin d'Ésope"
"http://data.carnegiehall.org/works/116913","6 Lieder aus Lotosblätter, Op. 19"
"http://data.carnegiehall.org/works/3979","The Little Irish Girl"
"http://data.carnegiehall.org/works/28716","String Quartet No. 3 in D Major, Op. 44, No. 1: 1. Molto allegro vivace"
"http://data.carnegiehall.org/works/33077","Hora staccato"
"http://data.carnegiehall.org/works/82828","Sanbata"
"http://data.carnegiehall.org/works/84745","Partenope, HWV 27: Act I. Sento amor con novi dardi"
"http://data.carnegiehall.org/works/96239","Stompin' at the Savoy"
"http://data.carnegiehall.org/works/2103","Lasset tönen frohen Schall"
"http://data.carnegiehall.org/works/8649","A Round of English Country Dance Tunes"
"http://data.carnegiehall.org/works/13553","Much Ado About Nothing, Op. 11: Masquerade: Hornpipe"
"http://data.carnegiehall.org/works/39309","Fantasy for Trombone and Piano"
"http://data.carnegiehall.org/works/66833","Auditions"
"http://data.carnegiehall.org/works/110061","Cabaret: Maybe This Time"
"http://data.carnegiehall.org/works/82018","Vocalise for Cello and String Orchestra"
"http://data.carnegiehall.org/works/87977","24 Preludes, Op. 34: 13. Prelude in F-sharp Minor. Moderato"
"http://data.carnegiehall.org/works/107000","Back to Chicago"
"http://data.carnegiehall.org/works/109035","Fourth String Quartet"
"http://data.carnegiehall.org/works/34569","Raga in the Amazon"
"http://data.carnegiehall.org/works/48934","The Fortune Teller: Hungaria's Hussars"
"http://data.carnegiehall.org/works/80239","Love Story: Where Do I Begin"
"http://data.carnegiehall.org/works/83056","Canto di donne maestre di far cacio (Florentine Carnival Song, 15th century)"
"http://data.carnegiehall.org/works/86417","Selection"
"http://data.carnegiehall.org/works/89002","Prelude and Fugue in E Minor, BWV 533"
