"work","title"
"http://data.carnegiehall.org/works/85609","12 Album Leaves, Op. 51: 1. Con moto"
"http://data.carnegiehall.org/works/86163","Concerto for Harpsichord in D Minor, BWV 1052: Allegro"
"http://data.carnegiehall.org/works/91294","On the Mall"
"http://data.carnegiehall.org/works/102797","Un jour ie me alloys"
"http://data.carnegiehall.org/works/7660","6 Romances, Op. 38: 1. Serenada Don-Zhuana (Don Juan's Serenade)"
"http://data.carnegiehall.org/works/11124","Orlando: O voi del mio poter"
"http://data.carnegiehall.org/works/42069","15 Etudes de Virtuosité, Op. 72: 2. Allegro brillante"
"http://data.carnegiehall.org/works/59592","Sernedipitous Scenes"
"http://data.carnegiehall.org/works/63644","Sérénade impromptu"
"http://data.carnegiehall.org/works/79319","Radamisto, HWV 12: Qual nave smarrita"
"http://data.carnegiehall.org/works/89981","Black, Brown and Beige: Come Sunday"
"http://data.carnegiehall.org/works/92138","March of the Wooden Soldiers"
"http://data.carnegiehall.org/works/10403","Symphony No. 4 in E Major, Op. 4"
"http://data.carnegiehall.org/works/21868","The Great Wall"
"http://data.carnegiehall.org/works/44832","Tango"
"http://data.carnegiehall.org/works/81447","Three Mazurkas: Grave, maestoso, Op. 27, No. 3"
"http://data.carnegiehall.org/works/93485","Honey Boys on Parade"
"http://data.carnegiehall.org/works/107689","10 prelúdios: Prelúdio No. 5, ""Rápido, grande virtuosidade"""
"http://data.carnegiehall.org/works/3666","Ave verum corpus, K. 618"
"http://data.carnegiehall.org/works/108345","La Grandalla"
"http://data.carnegiehall.org/works/3673","If I should cry"
"http://data.carnegiehall.org/works/15949","Used Car Salesman"
"http://data.carnegiehall.org/works/37127","Folk Song Arrangements, Vol. 1, British Isles: 3. The Bonny Earl o’ Moray"
"http://data.carnegiehall.org/works/91053","Through the Looking Glass"
"http://data.carnegiehall.org/works/115769","Piano Trio in E-flat Major, D. 929: 3. Scherzando. Allegro moderato"
"http://data.carnegiehall.org/works/3607","Symphonie concertante"
"http://data.carnegiehall.org/works/5316","Ain't It a Shame"
"http://data.carnegiehall.org/works/4211","La vida breve: Vivan los que rien"
"http://data.carnegiehall.org/works/12854","Des Tages Weihe, D. 763"
"http://data.carnegiehall.org/works/20390","Symphony No. 2, Op. 30, ""Romantic"""
"http://data.carnegiehall.org/works/54728","6 Lieder, Op. 48"
"http://data.carnegiehall.org/works/56254","No No Nanette: Tea for Two"
"http://data.carnegiehall.org/works/63886","Selection (unspecified)"
"http://data.carnegiehall.org/works/76892","Piano Miniature No. 5"
"http://data.carnegiehall.org/works/1877","Trio Sonata in C Major, BWV 529: 2. Largo"
"http://data.carnegiehall.org/works/16087","Was mir behagt, ist nur die muntre Jagd!, BWV 208: Sheep may safely graze"
"http://data.carnegiehall.org/works/18793","Pisen Bohatyrska (""Heroic Song""), Op. 111"
"http://data.carnegiehall.org/works/22830","Sonata for Violin and Piano No. 8 in G Major, Op. 30, No. 3: 1. Allegro assai"
"http://data.carnegiehall.org/works/35407","Three Occasions"
"http://data.carnegiehall.org/works/50165","Piano Fantasy"
"http://data.carnegiehall.org/works/70223","Cello Concerto in F Major"
"http://data.carnegiehall.org/works/81056","Waltz in E Major"
"http://data.carnegiehall.org/works/113111","Prelude No. 2, “Summer Night: A Tango”"
"http://data.carnegiehall.org/works/115257","Black Day in July"
"http://data.carnegiehall.org/works/11993","Soshunhu"
"http://data.carnegiehall.org/works/80691","String Trio"
"http://data.carnegiehall.org/works/95179","Four Songs: O, yesli b tï mogla (Oh, if thou couldst for one moment), Op. 39, No. 1"
"http://data.carnegiehall.org/works/105388","Four Seasons of Japan"
"http://data.carnegiehall.org/works/1926","Zemach Suite: Dance in Form of a Chaconne"
"http://data.carnegiehall.org/works/14932","Liebeslieder, Op. 52: 12. Schlosser auf, und mache Schlösser"
"http://data.carnegiehall.org/works/28644","Ungarischer Geschwindmarsch, S. 233"
"http://data.carnegiehall.org/works/41149","Le pauvre laboureur (Chanson de la Bresse)"
"http://data.carnegiehall.org/works/44794","Sonata for Cello and Piano in D Minor, Op. 40"
"http://data.carnegiehall.org/works/100833","Mambo Italiano"
"http://data.carnegiehall.org/works/113457","The Wounded Knight"
"http://data.carnegiehall.org/works/6993","Let Us Now Praise Famous Men"
"http://data.carnegiehall.org/works/25321","Ool-Ya-Koo"
"http://data.carnegiehall.org/works/53032","4'33"""
"http://data.carnegiehall.org/works/50782","El amor brujo: Selection"
"http://data.carnegiehall.org/works/97338","Romantische Studien, Op. 8: Heft 1. 7. Träumerei"
"http://data.carnegiehall.org/works/10857","Nabucco: Aria (unspecified)"
"http://data.carnegiehall.org/works/74596","Han Gang Soo"
"http://data.carnegiehall.org/works/80553","Panic"
"http://data.carnegiehall.org/works/85619","She is Asleep: 1. Quartet for Percussion"
"http://data.carnegiehall.org/works/106139","Il primo libro d'intavolatura di toccate di cimbalo et organo: Toccata sesta"
"http://data.carnegiehall.org/works/112497","From Beethoven to Brubeck"
"http://data.carnegiehall.org/works/28977","An American Portrait"
"http://data.carnegiehall.org/works/48973","Calls of the Night"
"http://data.carnegiehall.org/works/59409","The Hazel Dell"
"http://data.carnegiehall.org/works/69254","Salome, Op. 355"
"http://data.carnegiehall.org/works/106026","Jesus is My Lord, My Master, and Savior"
"http://data.carnegiehall.org/works/711","Sing Something Simple"
"http://data.carnegiehall.org/works/21527","Songs of the Night"
"http://data.carnegiehall.org/works/43003","Im Frühling, D. 882"
"http://data.carnegiehall.org/works/41977","Improvisation No. 1"
"http://data.carnegiehall.org/works/68128","New England Idyls, Op. 62"
"http://data.carnegiehall.org/works/75029","Goldberg Variations, BWV 988: Variation 28"
"http://data.carnegiehall.org/works/81702","Quintet in G Minor, Op. 39: 5. Allegro precipitato, ma non troppo presto"
"http://data.carnegiehall.org/works/104887","Tannhäuser: Act III, Scene 1. Pilgrim's Chorus"
"http://data.carnegiehall.org/works/112789","Rituals"
"http://data.carnegiehall.org/works/112376","The Consul: Aria (unspecified)"
"http://data.carnegiehall.org/works/10630","To Be Friends Again"
"http://data.carnegiehall.org/works/17469","Le rêve"
"http://data.carnegiehall.org/works/45890","Six Songs, Set 2, No. 3: Outcry"
"http://data.carnegiehall.org/works/95254","""Violin and Duduk"" and String Trio"
"http://data.carnegiehall.org/works/97902","Alexandra"
"http://data.carnegiehall.org/works/4406","Otello: Act IV. Salce e Ave Maria"
"http://data.carnegiehall.org/works/4149","Kol Nidre'i"
"http://data.carnegiehall.org/works/51183","Triumf att finnas till (Triumph of Being There), Op. 87"
"http://data.carnegiehall.org/works/57450","Fragment aus dem Aeschylus, D. 450"
"http://data.carnegiehall.org/works/56646","In May Time"
"http://data.carnegiehall.org/works/64762","Spirit Fire: The Dream"
"http://data.carnegiehall.org/works/73047","3 Irish Folksong Settings: 3. She Moved Through the Fair"
"http://data.carnegiehall.org/works/79825","Cherry"
"http://data.carnegiehall.org/works/79830","My Musical Calendar: Gazelle"
"http://data.carnegiehall.org/works/93088","Little Boy Genius Grows Up"
"http://data.carnegiehall.org/works/105152","Piano Sonata in G Minor"
"http://data.carnegiehall.org/works/44017","Yellow Spring"
"http://data.carnegiehall.org/works/66108","Valse nobile, Op. 39, No. 2"
"http://data.carnegiehall.org/works/73775","Haut Ton"
"http://data.carnegiehall.org/works/104773","In un fiore"
"http://data.carnegiehall.org/works/20618","Piano Sonata No. 12 in A-flat Major, Op. 26: Selection"
"http://data.carnegiehall.org/works/37310","Belle Manon"
"http://data.carnegiehall.org/works/65749","Throw Out the Life Line"
"http://data.carnegiehall.org/works/102045","The Dragon Prince"
"http://data.carnegiehall.org/works/52669","Auf dem Strom, D. 943"
"http://data.carnegiehall.org/works/96312","Concordes adhibete animos"
"http://data.carnegiehall.org/works/110567","So Lucky"
"http://data.carnegiehall.org/works/7882","8 Gedichte aus Letzte Blätter, Op. 10: 4. Die Georgine"
"http://data.carnegiehall.org/works/8590","Folk Song (unspecified)"
"http://data.carnegiehall.org/works/12996","Cinderella, Op. 87: Winter Fairy"
"http://data.carnegiehall.org/works/23735","Csárdás macabre, S. 224"
"http://data.carnegiehall.org/works/53350","The Dream Carousel"
"http://data.carnegiehall.org/works/59869","Antithesis"
"http://data.carnegiehall.org/works/58895","2 Songs, Op. 56: 1. The Nymph"
"http://data.carnegiehall.org/works/65203","Piano Sonata in D Major, H.XVI:37: 1. Allegro con brio"
"http://data.carnegiehall.org/works/74378","Au pays bleu"
"http://data.carnegiehall.org/works/79612","Peter, go ring dem bells"
"http://data.carnegiehall.org/works/96473","Moto bravouroso"
"http://data.carnegiehall.org/works/6112","La Gioconda: Voce di donna"
"http://data.carnegiehall.org/works/43580","The Gallant Boulevardier"
"http://data.carnegiehall.org/works/56373","The Wood Witch"
"http://data.carnegiehall.org/works/59729","Second Sacred Concert: Father Forgive"
"http://data.carnegiehall.org/works/76230","Jinshe kuangwu (""Wild Dance of the Golden Snake"")"
"http://data.carnegiehall.org/works/104846","The Sun Rises"
"http://data.carnegiehall.org/works/13921","Symphony No. 3"
"http://data.carnegiehall.org/works/20884","Fourteen Little Pictures"
"http://data.carnegiehall.org/works/26241","Don't Git Sassy"
"http://data.carnegiehall.org/works/26884","Where she her sacred bower adorns"
"http://data.carnegiehall.org/works/30223","Basically Blues"
"http://data.carnegiehall.org/works/36962","Una Discussione"
"http://data.carnegiehall.org/works/59650","Szerenad"
"http://data.carnegiehall.org/works/59692","Faded Love"
"http://data.carnegiehall.org/works/83066","Von edler Art spiess ich in Bart"
"http://data.carnegiehall.org/works/91816","Looking at the Sun"
"http://data.carnegiehall.org/works/96428","Hymn to the Garnet and Gold"
"http://data.carnegiehall.org/works/115477","Ar Hyd y Nos (All Through the Night)"
"http://data.carnegiehall.org/works/11413","Ten Songs: Come to Me Soothing Sleep (Vieni o Figlio, from Ottone)"
"http://data.carnegiehall.org/works/48450","Gagliarda"
"http://data.carnegiehall.org/works/69802","Sasparilla"
"http://data.carnegiehall.org/works/75704","Octet in A Major, Op. 3 (Orchestral version)"
"http://data.carnegiehall.org/works/79999","Concerto for Violin and Organ in D Minor, RV 541"
"http://data.carnegiehall.org/works/79106","Reflections"
"http://data.carnegiehall.org/works/82006","Anne of Green Gables: Selection"
"http://data.carnegiehall.org/works/85120","Legend"
"http://data.carnegiehall.org/works/86956","Archipel 5a"
"http://data.carnegiehall.org/works/95195","Kele faba (Malian)"
"http://data.carnegiehall.org/works/107443","Quand le rossignol s'écrie (13th Century troubadour song)"
"http://data.carnegiehall.org/works/130","Violin Concerto No. 1 in E Major, Op. 10: 1. Allegro moderato"
"http://data.carnegiehall.org/works/10547","Improvisation"
"http://data.carnegiehall.org/works/16294","Hunter's Joy"
"http://data.carnegiehall.org/works/21489","Blue Monday"
"http://data.carnegiehall.org/works/62942","Dancing Waves, Op. 27"
"http://data.carnegiehall.org/works/72824","Violin Concerto, Op. 14: 1. Allegro molto moderato"
"http://data.carnegiehall.org/works/77806","Romance"
"http://data.carnegiehall.org/works/81294","The Welcoming Baptisim of Sweet Daisy Grace"
"http://data.carnegiehall.org/works/105309","Menuet et Passepieds"
"http://data.carnegiehall.org/works/114312","Upon Clee Hill"
"http://data.carnegiehall.org/works/52128","Dusk"
"http://data.carnegiehall.org/works/66311","Fantasie Sorrentine, Op. 80"
"http://data.carnegiehall.org/works/16397","Concerto russe, Op. 29: 2. Chants russes. Lento"
"http://data.carnegiehall.org/works/22155","Originaltanz in F Major D. 365, No. 32"
"http://data.carnegiehall.org/works/46911","Island"
"http://data.carnegiehall.org/works/48362","Sju dikter av Ernest Thiel, Op. 28: 6. Skogen sover (Sleeping forest)"
"http://data.carnegiehall.org/works/79594","Tristango"
"http://data.carnegiehall.org/works/80930","Dulce madera cantora (""Sweet singing wood"")"
"http://data.carnegiehall.org/works/100776","Southern Belle"
"http://data.carnegiehall.org/works/114631","When in Our Music God is Glorified"
"http://data.carnegiehall.org/works/7577","Waltz"
"http://data.carnegiehall.org/works/52779","Oklahoma!: Surrey with the Fringe on Top"
"http://data.carnegiehall.org/works/52610","Piano Sonata No. 1 in C Major, Op. 24: 4. Rondo: Presto (Perpetuum mobile)"
"http://data.carnegiehall.org/works/58069","As costureiras"
"http://data.carnegiehall.org/works/64255","Two Memorials"
"http://data.carnegiehall.org/works/83522","Passacaglia"
"http://data.carnegiehall.org/works/84220","Song (unspecified)"
"http://data.carnegiehall.org/works/106402","La Périchole: Act I. Je suis un peu grise"
"http://data.carnegiehall.org/works/109814","Wonderful"
"http://data.carnegiehall.org/works/113790","Can’t Help Lovin’ Dat Man"
"http://data.carnegiehall.org/works/116762","Cod Liver Oil (Irish)"
"http://data.carnegiehall.org/works/41668","Antígona II"
"http://data.carnegiehall.org/works/68504","Sonatas and Interludes: Sonata No. 2"
"http://data.carnegiehall.org/works/86490","Scat in the Dark"
"http://data.carnegiehall.org/works/89541","Identities are Changeable: Tales from the Diaspora"
"http://data.carnegiehall.org/works/43648","Nocturne No. 3 in A-flat Major, Op. 33, No. 3"
"http://data.carnegiehall.org/works/45161","Le vieux coffret"
"http://data.carnegiehall.org/works/61613","Ritsu"
"http://data.carnegiehall.org/works/82848","Songs from The Book of Hours: Love Poems to God: 6. His caring is a nightmare to us"
"http://data.carnegiehall.org/works/90627","Tanzologia"
"http://data.carnegiehall.org/works/112795","Leçon de ténèbres du Jeudi saint, H. 124"
"http://data.carnegiehall.org/works/19809","Serenade, Op. 19, No. 2"
"http://data.carnegiehall.org/works/31189","Dotty Ditty"
"http://data.carnegiehall.org/works/32938","6 Variations on an Original Theme in D Major, Op. 76"
"http://data.carnegiehall.org/works/41109","Missa solemnis, Op. 123"
"http://data.carnegiehall.org/works/39443","Night and Trumpets"
"http://data.carnegiehall.org/works/45888","L’étoile du nord: Plaisir des cieux"
"http://data.carnegiehall.org/works/58396","Kirkegården ved havet (Le Cimetière marin), Op. 20"
"http://data.carnegiehall.org/works/63539","Fiançailles pour rire: 1. La dame d'André"
"http://data.carnegiehall.org/works/75983","The Baths of Caracalla"
"http://data.carnegiehall.org/works/108212","Lys / Mørke"
"http://data.carnegiehall.org/works/5042","Rondo in C Minor, Op. 1"
"http://data.carnegiehall.org/works/25466","Tancuj, tancuj, vykrucaj (Czech)"
"http://data.carnegiehall.org/works/51888","Sonatina for Flute and Piano"
"http://data.carnegiehall.org/works/52311","Four Sierra Scenes"
"http://data.carnegiehall.org/works/71664","Christmas Oratorio, BWV 248: Schlafe, mein Liebster, genieße der Ruh (""Slumber, beloved"")"
"http://data.carnegiehall.org/works/85317","The Star Spangled Banner"
"http://data.carnegiehall.org/works/16135","Etude"
"http://data.carnegiehall.org/works/22873","Piano Trio in G Major"
"http://data.carnegiehall.org/works/27776","Joyance"
"http://data.carnegiehall.org/works/30644","Cortége et danse"
"http://data.carnegiehall.org/works/86344","My Lady (Russian)"
"http://data.carnegiehall.org/works/94363","Lu sciccareddu 'mbriacu"
"http://data.carnegiehall.org/works/116206","2 Songs (unspecified)"
"http://data.carnegiehall.org/works/23161","As Time Goes By"
"http://data.carnegiehall.org/works/32616","Sonnet Thirty-Five"
"http://data.carnegiehall.org/works/33701","Carnival of Venice"
"http://data.carnegiehall.org/works/43824","Sledge Song (Russian)"
"http://data.carnegiehall.org/works/106759","Left…"
"http://data.carnegiehall.org/works/28220","Symphony No. 84 in E-flat Major, H.I:84"
"http://data.carnegiehall.org/works/49594","Christmas Cradle Song"
"http://data.carnegiehall.org/works/74720","Interludio Evocativo"
"http://data.carnegiehall.org/works/112607","De son vivant: Selections"
"http://data.carnegiehall.org/works/111657","Piece for unaccompanied flute (unspecified)"
"http://data.carnegiehall.org/works/8672","Notturno"
"http://data.carnegiehall.org/works/9869","Ninna-nanna Toscana"
"http://data.carnegiehall.org/works/10367","Variations on an Anatolian Folk Theme"
"http://data.carnegiehall.org/works/37563","Le temps des lilas"
"http://data.carnegiehall.org/works/49653","Prelude For Violin And Piano"
"http://data.carnegiehall.org/works/75343","Havin' Your Cake and Eatin' It Too"
"http://data.carnegiehall.org/works/98117","The Gadfly, Op. 87: Spanish Dance"
"http://data.carnegiehall.org/works/2680","Suite Troileana"
"http://data.carnegiehall.org/works/13390","Dance of the Gnats"
"http://data.carnegiehall.org/works/27622","Love is a sickness"
"http://data.carnegiehall.org/works/47548","Yung Yang"
"http://data.carnegiehall.org/works/88158","Beautiful City"
"http://data.carnegiehall.org/works/101671","Silence"
"http://data.carnegiehall.org/works/111237","Riccardo Primo, HWV 23: Act I. V'adoro, o luci belle"
"http://data.carnegiehall.org/works/484","Capriccio"
"http://data.carnegiehall.org/works/3198","Images, 4me Suite, Op. 39"
"http://data.carnegiehall.org/works/5929","Prelude and Fugue in F Minor"
"http://data.carnegiehall.org/works/12705","Ring and Rose"
"http://data.carnegiehall.org/works/33314","Sambo's Wedding"
"http://data.carnegiehall.org/works/44224","Prince Nit"
"http://data.carnegiehall.org/works/52465","Penthesilea Overture, Op. 31"
"http://data.carnegiehall.org/works/53379","The Typewriter"
"http://data.carnegiehall.org/works/68527","Wir müssen durch viel Trübsal, BWV 146: Chorus"
"http://data.carnegiehall.org/works/65937","12 American Preludes, Op. 12: 2. Sadness"
"http://data.carnegiehall.org/works/108455","Norwich Forever"
"http://data.carnegiehall.org/works/26320","Dialogues des Carmélites"
"http://data.carnegiehall.org/works/62951","Spirit of '76"
"http://data.carnegiehall.org/works/86704","Once the Ocean Takes You"
"http://data.carnegiehall.org/works/85075","Das Blut Jesu Christi"
"http://data.carnegiehall.org/works/112701","Floodplain"
"http://data.carnegiehall.org/works/21421","Dieu qui sourit et qui donne, Op. 17, No. 4"
"http://data.carnegiehall.org/works/28809","Dobrynya Nikitich, Op. 22: Act III"
"http://data.carnegiehall.org/works/52659","Quotations"
"http://data.carnegiehall.org/works/56417","Rosamunde, D. 797: Entr'acte No. 3. Andantino"
"http://data.carnegiehall.org/works/73497","Duo for Bass and Piano"
"http://data.carnegiehall.org/works/85547","La cumparsita"
"http://data.carnegiehall.org/works/99809","Histoires"
"http://data.carnegiehall.org/works/16804","1812 Overture, Op. 49: Finale"
"http://data.carnegiehall.org/works/42839","String Quartet in E Minor, Op. 121"
"http://data.carnegiehall.org/works/58409","Give a man a horse he can ride"
"http://data.carnegiehall.org/works/60428","Maritana: Angels, that around us hover"
"http://data.carnegiehall.org/works/114145","Let’s Dance: Can't Stop Talking"
"http://data.carnegiehall.org/works/54657","Don Cossack Battle Song (Russian)"
"http://data.carnegiehall.org/works/69178","Flute Concerto"
"http://data.carnegiehall.org/works/95735","Prothalmia: A Celebration of Marriage for All: Agnus Dei"
"http://data.carnegiehall.org/works/109167","If"
"http://data.carnegiehall.org/works/114827","Caucasian Sketches, Op. 10: 4. Procession of the Sardar. Allegro moderato"
"http://data.carnegiehall.org/works/20741","The Bohemian Girl: Selection (unspecified)"
"http://data.carnegiehall.org/works/33280","Vals Capricho"
"http://data.carnegiehall.org/works/74973","At Twilight"
"http://data.carnegiehall.org/works/77730","Chanson et badinerie"
"http://data.carnegiehall.org/works/110373","Spiritual (unspecified)"
"http://data.carnegiehall.org/works/25792","Charlie Rutlage"
"http://data.carnegiehall.org/works/35617","Zigeunermelodien, Op. 55: 6. In dem weiten, breiten, luft’gen Leinenkleide"
"http://data.carnegiehall.org/works/80559","Piano Karate"
"http://data.carnegiehall.org/works/79574","The Story of Old Glory"
"http://data.carnegiehall.org/works/112900","I Will Lift Up Mine Eyes"
"http://data.carnegiehall.org/works/115500","Rhapsody for Alto Saxophone and Piano: Second movement"
"http://data.carnegiehall.org/works/14660","You"
"http://data.carnegiehall.org/works/50979","Sonata No. 1 for Cello and Piano"
"http://data.carnegiehall.org/works/51225","Double Rainbow"
"http://data.carnegiehall.org/works/72531","Pizzica (Italian)"
"http://data.carnegiehall.org/works/76131","Ole Buttermilk Sky (J. Brooks), in Canyon Passage, 1946"
"http://data.carnegiehall.org/works/35205","Cello Sonata No. 1"
"http://data.carnegiehall.org/works/56574","O Bread of Life"
"http://data.carnegiehall.org/works/58342","Violin Concerto No. 2 in G Minor, Op. 131: Andante and Allegro"
"http://data.carnegiehall.org/works/87646","AlleluIa! Christ is Born! (Slovakian)"
"http://data.carnegiehall.org/works/112648","Cantata Sacra"
"http://data.carnegiehall.org/works/8626","Don Juan: Suite"
"http://data.carnegiehall.org/works/33397","Four for Tango"
"http://data.carnegiehall.org/works/34496","Concertino, Op. 131"
"http://data.carnegiehall.org/works/46292","3 Impressions: 2. L' Orient et l'Occident"
"http://data.carnegiehall.org/works/85859","2 Lieder, Op. 101: 2. Weisst du noch"
"http://data.carnegiehall.org/works/103095","Gigue"
"http://data.carnegiehall.org/works/1987","Nun komm, der Heiden Heiland, BuxWV 211"
"http://data.carnegiehall.org/works/10488","Meine Lieder, meine Sänge, Op. 15, No. 1"
"http://data.carnegiehall.org/works/34540","Divertimento in C Major, K. 187"
"http://data.carnegiehall.org/works/40835","Hymnus amoris, Op. 12"
"http://data.carnegiehall.org/works/49091","Liederkreis, Op. 39: 8. In der Fremde"
"http://data.carnegiehall.org/works/57487","Ländler in D-flat Major D. 145, No. 7"
"http://data.carnegiehall.org/works/65992","Sketch, Op. 29"
"http://data.carnegiehall.org/works/104839","Please Don't Talk About Me When I'm Gone"
"http://data.carnegiehall.org/works/107608","Toccata in G Major, BWV 916: 2. Adagio"
"http://data.carnegiehall.org/works/110792","Buy Me an Ounce"
"http://data.carnegiehall.org/works/36867","Piano Sonata No. 20 in G Major, Op. 49, No. 2: 1. Allegro ma non troppo"
"http://data.carnegiehall.org/works/47834","1863 Medley"
"http://data.carnegiehall.org/works/64969","Dance on the Hollow Dune"
"http://data.carnegiehall.org/works/80468","Faust: Quittons ce lieu sombre, le jour est levé"
"http://data.carnegiehall.org/works/95494","Dixit Dominus"
"http://data.carnegiehall.org/works/113272","The American Express"
"http://data.carnegiehall.org/works/24471","Intermezzo in modo classico"
"http://data.carnegiehall.org/works/29916","Vocalise"
"http://data.carnegiehall.org/works/88070","Liturgy of St. John Chrysostom: Excerpt"
"http://data.carnegiehall.org/works/91447","To Be Certain of the Dawn"
"http://data.carnegiehall.org/works/112528","Babes in Toyland: I Can't Do the Sum"
"http://data.carnegiehall.org/works/58494","Miniatures: 1. Humoresque"
"http://data.carnegiehall.org/works/104463","Es ist ein Ros entsprungen"
"http://data.carnegiehall.org/works/23710","Jeannine"
"http://data.carnegiehall.org/works/42537","12 Songs, Op. 8: 12. Suleika und Hatem"
"http://data.carnegiehall.org/works/101036","Otherwise"
"http://data.carnegiehall.org/works/107342","Charmant Leonore (Flemish)"
"http://data.carnegiehall.org/works/108092","Dimensions"
"http://data.carnegiehall.org/works/15179","Fado de concierto"
"http://data.carnegiehall.org/works/26908","Petits cours de morale"
"http://data.carnegiehall.org/works/30942","Concertino for Marimba and Winds: 3. Staccato"
"http://data.carnegiehall.org/works/38612","Piano Quartet"
"http://data.carnegiehall.org/works/40120","Entrata No. 2"
"http://data.carnegiehall.org/works/94147","When I survey the wondrous cross"
"http://data.carnegiehall.org/works/99007","Aizver actinas un smaidi"
"http://data.carnegiehall.org/works/112358","Sometimes I Feel Like a Motherless Child"
"http://data.carnegiehall.org/works/113218","Waltzing Matilda"
"http://data.carnegiehall.org/works/16398","A Pilgrim Vision"
"http://data.carnegiehall.org/works/30877","Symphony No. 55 in E-flat Major, H.I:55, ""The Schoolmaster"""
"http://data.carnegiehall.org/works/34733","Visions fugitives, Op. 22: 14. Feroce"
"http://data.carnegiehall.org/works/64413","Moment to Moment: Moment to Moment"
"http://data.carnegiehall.org/works/71610","Ritmos Anchinos"
"http://data.carnegiehall.org/works/88082","Recký slovník (""Greek Dictionary""): Agape Hetairia (""Love--Friendship"")"
"http://data.carnegiehall.org/works/114973","Toccata in D Major"
"http://data.carnegiehall.org/works/21269","Recitativo/Allegro barbaro"
"http://data.carnegiehall.org/works/29138","Trinklied (""Freunde, sammelt euch im Kreise""), D. 75"
"http://data.carnegiehall.org/works/29812","Dramatic Polimaniquexixe"
"http://data.carnegiehall.org/works/42659","The Crane (Armenian)"
"http://data.carnegiehall.org/works/53678","Clouds"
"http://data.carnegiehall.org/works/74541","Conga"
"http://data.carnegiehall.org/works/75273","Demmi Demmi (Kurdish - Kurmanci dialect)"
"http://data.carnegiehall.org/works/102945","A verse for two to play"
"http://data.carnegiehall.org/works/113040","Of Our New Day Begun"
"http://data.carnegiehall.org/works/7653","Mandoline"
"http://data.carnegiehall.org/works/26815","Rodeo: Hoedown"
"http://data.carnegiehall.org/works/41643","2 Concertstücke, Op. 16: 1. Ballade"
"http://data.carnegiehall.org/works/66340","Soundshots: Whirling Pin Wheels"
"http://data.carnegiehall.org/works/87047","Just a minute and a half"
"http://data.carnegiehall.org/works/94413","New York, New York: New York, New York"
"http://data.carnegiehall.org/works/105342","Electric Agitation Fanfare"
"http://data.carnegiehall.org/works/116230","My Singing Bird (Irish)"
