"work","title"
"http://data.carnegiehall.org/works/43532","Ariettes oubliées: 6. Spleen"
"http://data.carnegiehall.org/works/46599","Theme and Variations ‘The Four Temperaments’: Excerpt"
"http://data.carnegiehall.org/works/57798","Daphnis et Chloé: Lever de jour"
"http://data.carnegiehall.org/works/66735","Salome"
"http://data.carnegiehall.org/works/8080","Rosalind: Time for Love"
"http://data.carnegiehall.org/works/17797","Recitative Oscuro"
"http://data.carnegiehall.org/works/38046","El flete de mi canto"
"http://data.carnegiehall.org/works/53989","Las locas por amos"
"http://data.carnegiehall.org/works/69746","Tren X"
"http://data.carnegiehall.org/works/90318","Nostalgia"
"http://data.carnegiehall.org/works/29417","You for Me"
"http://data.carnegiehall.org/works/43521","Ce moys de may"
"http://data.carnegiehall.org/works/49235","Spectres"
"http://data.carnegiehall.org/works/61670","Prelude"
"http://data.carnegiehall.org/works/66588","Suite for Five"
"http://data.carnegiehall.org/works/63035","Proverb"
"http://data.carnegiehall.org/works/83128","From the Bay Psalm Book: The Lord to me a Shepherd Is"
"http://data.carnegiehall.org/works/100254","The Ascension"
"http://data.carnegiehall.org/works/7776","Liederkreis, Op. 24: 7. Berg' und Burgen schaun herunter"
"http://data.carnegiehall.org/works/68906","Two Pieces: Hungarian Dance, Op. 6, No. 2"
"http://data.carnegiehall.org/works/82813","The Last Judgement: Selection"
"http://data.carnegiehall.org/works/86919","Taubenvergiften (""Poisoning Pigeons"")"
"http://data.carnegiehall.org/works/102423","Whitsett Avenue/Sunset Soliloquy"
"http://data.carnegiehall.org/works/7692","Prince Igor"
"http://data.carnegiehall.org/works/29433","Fingo per mio diletto"
"http://data.carnegiehall.org/works/83464","Magnificat"
"http://data.carnegiehall.org/works/8385","Suite provençale, Op. 152b"
"http://data.carnegiehall.org/works/14479","Nacht liegt auf den fremden Wegen"
"http://data.carnegiehall.org/works/29258","Prelude in G Minor"
"http://data.carnegiehall.org/works/97963","Dancing on Cobbled Street"
"http://data.carnegiehall.org/works/107724","Piano Quartet in D Minor, Op. 8: 1. Allegro con brio"
"http://data.carnegiehall.org/works/111871","Cafe Amore"
"http://data.carnegiehall.org/works/25347","Tanzcyklus Opfer (Dance Cycle ""Sacrifice"")"
"http://data.carnegiehall.org/works/68682","Ich lasse dich nicht, du segnest mich denn, BWV 157: 4. Aria and Recitative: Ja, ja, ich halte Jesum feste"
"http://data.carnegiehall.org/works/73062","Shall We Dance"
"http://data.carnegiehall.org/works/100410","Early in the Morning"
"http://data.carnegiehall.org/works/104983","Florentiner March, Op. 214"
"http://data.carnegiehall.org/works/34776","Klavierstück V"
"http://data.carnegiehall.org/works/46645","Allemande"
"http://data.carnegiehall.org/works/60654","The Jumping Frog of Calaveras County: Lulu's Song"
"http://data.carnegiehall.org/works/74759","Duas lágrimas do orvalho (Two drops of dew)"
"http://data.carnegiehall.org/works/97756","Brigadoon: Come to Me, Bend to Me"
"http://data.carnegiehall.org/works/99225","Psalm 133"
"http://data.carnegiehall.org/works/12335","On Your Toes: Slaughter on Tenth Avenue"
"http://data.carnegiehall.org/works/83620","Forty-four Duos, BB 104, Vol. 2: 23. Menyasszony-búcsúztató (Wedding Song)"
"http://data.carnegiehall.org/works/86855","Abakuá"
"http://data.carnegiehall.org/works/94828","Fulfilling My Dream"
"http://data.carnegiehall.org/works/104807","Raindrops Keep Fallin' On My Head"
"http://data.carnegiehall.org/works/107532","A Dylan Thomas Trilogy: 1. Fern Hill"
"http://data.carnegiehall.org/works/1631","Violin Sonata in G Major, K. 301"
"http://data.carnegiehall.org/works/31653","La Péri: Fanfare"
"http://data.carnegiehall.org/works/36906","Unchained Melody"
"http://data.carnegiehall.org/works/71232","Peace on Earth"
"http://data.carnegiehall.org/works/74387","Air Varié on a Theme by Weigl, Op. 89, No. 5"
"http://data.carnegiehall.org/works/93124","Saskatchewan Overture"
"http://data.carnegiehall.org/works/17515","Stele"
"http://data.carnegiehall.org/works/25661","Fischerweise, D. 881b"
"http://data.carnegiehall.org/works/79578","Mismoir shir (Psalm 92)"
"http://data.carnegiehall.org/works/93557","Laila Peleh (""Wonderful Night"")"
"http://data.carnegiehall.org/works/95107","There's no hidin' place down there"
"http://data.carnegiehall.org/works/27097","Violin Sonata in A Major: 4. Allegretto poco mosso"
"http://data.carnegiehall.org/works/36018","Have you seen but a whyte Lilie grow?"
"http://data.carnegiehall.org/works/49205","De profundis"
"http://data.carnegiehall.org/works/52741","Non je n'irai plus au bois"
"http://data.carnegiehall.org/works/68554","Azara: Three Moorish Dances"
"http://data.carnegiehall.org/works/80457","Canzonetta de concert"
"http://data.carnegiehall.org/works/98227","The Blood of Jesus Speaks for Me"
"http://data.carnegiehall.org/works/109798","Sunny Afternoon"
"http://data.carnegiehall.org/works/15130","Cello Concerto No. 1"
"http://data.carnegiehall.org/works/19086","Concerto for Viola and Orchestra"
"http://data.carnegiehall.org/works/23737","I Can't Stay Here by Myself"
"http://data.carnegiehall.org/works/40226","6 Poems after Heine, Op. 31: 6. Der Tod, das ist die kühle Nacht"
"http://data.carnegiehall.org/works/45698","The Fountains of Rome"
"http://data.carnegiehall.org/works/73739","Solitude"
"http://data.carnegiehall.org/works/75866","Consonance"
"http://data.carnegiehall.org/works/93894","Duo in B-flat Major, K. 424: 1. Adagio. Allegro"
"http://data.carnegiehall.org/works/101525","Oberon: Fatal vow!"
"http://data.carnegiehall.org/works/112012","3 Madrigals (unspecified)"
"http://data.carnegiehall.org/works/9131","Lieder und Gesänge, Op. 32: 1. Wie rafft ich mich auf in der Nacht"
"http://data.carnegiehall.org/works/30092","String Quartet No. 4"
"http://data.carnegiehall.org/works/60324","La doble"
"http://data.carnegiehall.org/works/78790","Forty-four Duos, BB 104, Vol. 2: 18. Menetelo nóta II (Marching Song II)"
"http://data.carnegiehall.org/works/79843","String Quartet in G Minor, H.III:74 (""Rider""): Selection"
"http://data.carnegiehall.org/works/95419","Te Deum"
"http://data.carnegiehall.org/works/22656","4 Indian Songs: 4. This passion is but an ember"
"http://data.carnegiehall.org/works/44373","Israeli Concertino For Violin And Orchestra"
"http://data.carnegiehall.org/works/63543","Virgil"
"http://data.carnegiehall.org/works/62374","Twinkles of One Star"
"http://data.carnegiehall.org/works/88789","Nobody knows the trouble I've seen"
"http://data.carnegiehall.org/works/95964","DasJati – Ten Lives of the Buddha: The Chariot of Heaven"
"http://data.carnegiehall.org/works/1503","Serenade for Harp, Violin, and Cello"
"http://data.carnegiehall.org/works/15564","Macbeth: Act IV. Ah, la paterna mano"
"http://data.carnegiehall.org/works/27483","Tra L'aqua E Il Fuoco"
"http://data.carnegiehall.org/works/63719","Rosemary Swale"
"http://data.carnegiehall.org/works/60772","School of Velocity"
"http://data.carnegiehall.org/works/71204","Chanson de route"
"http://data.carnegiehall.org/works/92058","Viola Concerto: 1. Andante comodo"
"http://data.carnegiehall.org/works/22687","Could I"
"http://data.carnegiehall.org/works/36214","Symphony No. 2 in B-flat Major, Op. 57"
"http://data.carnegiehall.org/works/37035","Figli del mesto cor"
"http://data.carnegiehall.org/works/37629","Mi verso es un ciervo herido"
"http://data.carnegiehall.org/works/63211","Overtura bianca-nera"
"http://data.carnegiehall.org/works/64741","3 Etudes: Rytmus"
"http://data.carnegiehall.org/works/83706","Ses yeux, Op. 66"
"http://data.carnegiehall.org/works/521","Crescendo in Blue"
"http://data.carnegiehall.org/works/15727","Selection (unspecified)"
"http://data.carnegiehall.org/works/28400","The Headless Horseman"
"http://data.carnegiehall.org/works/27640","Fantastic Voyage: As Long as It Isn't Love"
"http://data.carnegiehall.org/works/29401","Le crucifix"
"http://data.carnegiehall.org/works/53880","Fantaisie Italienne"
"http://data.carnegiehall.org/works/78309","When the Real Dragons Fly!"
"http://data.carnegiehall.org/works/107988","Us (after Rabindranath Tagore)"
"http://data.carnegiehall.org/works/46899","10 Noëls espagnols: 10. Villancico andaluz (Noël andalou)"
"http://data.carnegiehall.org/works/60872","God's World"
"http://data.carnegiehall.org/works/78980","Così fan tutte, K. 588: Il core vi dono"
"http://data.carnegiehall.org/works/83370","Rodelinda, HWV 19: Act I. Ho perduto il caro sposo"
"http://data.carnegiehall.org/works/94247","Hommage à Trois: Luca's Swell: Hommage à Aaron Copland"
"http://data.carnegiehall.org/works/100015","Star-Lit Waves"
"http://data.carnegiehall.org/works/115962","Facets 3"
"http://data.carnegiehall.org/works/39382","Mazurka in G Minor, Op. 67, No. 2"
"http://data.carnegiehall.org/works/43870","A Canticle of Peace"
"http://data.carnegiehall.org/works/97225","Peace Forever"
"http://data.carnegiehall.org/works/98442","Zingaresca"
"http://data.carnegiehall.org/works/13075","El Canto de Neruda"
"http://data.carnegiehall.org/works/52329","Das Rheingold: The Awakening of the Gold"
"http://data.carnegiehall.org/works/61948","Prelude, Chorale, and Fugue"
"http://data.carnegiehall.org/works/83053","Nowell: the borys hede"
"http://data.carnegiehall.org/works/111815","Bladed Stance"
"http://data.carnegiehall.org/works/56164","Every Time I Feel the Spirit"
"http://data.carnegiehall.org/works/78241","Der traurige Mönch, R. 656"
"http://data.carnegiehall.org/works/96879","In the Woods"
"http://data.carnegiehall.org/works/38320","Take Me Out"
"http://data.carnegiehall.org/works/38436","Regina: Birdie's Aria"
"http://data.carnegiehall.org/works/63591","Karussell"
"http://data.carnegiehall.org/works/87629","Second Rhapsody for Piano and Orchestra"
"http://data.carnegiehall.org/works/101077","Ayres for the Violin: Diverse bizzarie sopra la vecchia sarabanda ò pur ciaccona"
"http://data.carnegiehall.org/works/101842","Der Freischütz: Hunter's Chorus"
"http://data.carnegiehall.org/works/108993","Alexander's Feast, HWV 75: Aria (unspecified)"
"http://data.carnegiehall.org/works/114504","Reflections on Yad Vashem"
"http://data.carnegiehall.org/works/1153","La Flute A Travers Le Violon (""the Flute Across The Violin"")"
"http://data.carnegiehall.org/works/6073","The Drunken Sailor (Sea Chantey)"
"http://data.carnegiehall.org/works/17504","String Quartet No. 2"
"http://data.carnegiehall.org/works/109272","White Christmas"
"http://data.carnegiehall.org/works/22148","Visions fugitives, Op. 22: 18. Con una dolce lentezza"
"http://data.carnegiehall.org/works/43933","The Crying of Water"
"http://data.carnegiehall.org/works/44439","En rêve, R. 87"
"http://data.carnegiehall.org/works/67002","Fantasia Carioca"
"http://data.carnegiehall.org/works/77595","We Are the People of the 21st Century"
"http://data.carnegiehall.org/works/100071","Ariadne auf Naxos, Op. 60: Pst, wo ist sie hin?"
"http://data.carnegiehall.org/works/110810","I Bought a Bright Sword"
"http://data.carnegiehall.org/works/112118","Piano Concerto No. 1 in E Minor, Op. 11"
"http://data.carnegiehall.org/works/88652","Gloria in Excelsis Deo"
"http://data.carnegiehall.org/works/93073","Estancia Suite, Op. 8a: Danza final (Malambo)"
"http://data.carnegiehall.org/works/96491","Sonatina in E-flat Major: 3. Presto con fuoco"
"http://data.carnegiehall.org/works/25472","Mo li hua (Jasmine Flower) (Chinese)"
"http://data.carnegiehall.org/works/38175","Orientale"
"http://data.carnegiehall.org/works/41068","24 Preludes, Op. 38: 22. Scherzando. Non troppo allegro"
"http://data.carnegiehall.org/works/68511","Werther: Aria (unspecified)"
"http://data.carnegiehall.org/works/82802","Music for Haiti"
"http://data.carnegiehall.org/works/92834","Veni Creator Spiritus"
"http://data.carnegiehall.org/works/51063","Salome Dances for Peace"
"http://data.carnegiehall.org/works/55776","Biblical Songs: Popatriž na mne a smiluj se nade mnou, Op. 99, No. 8 (""Turn thee unto me"")"
"http://data.carnegiehall.org/works/64901","J'entends le Moulin (French-Canadian)"
"http://data.carnegiehall.org/works/76761","Arman"
"http://data.carnegiehall.org/works/109586","4 American Variations on a Theme by Paganini"
"http://data.carnegiehall.org/works/110790","Piano Trio"
"http://data.carnegiehall.org/works/16888","Thomas"
"http://data.carnegiehall.org/works/21124","Aftonen (""Evening Song"")"
"http://data.carnegiehall.org/works/47326","Finnish Sailor Song"
"http://data.carnegiehall.org/works/69741","Ground in E Minor"
"http://data.carnegiehall.org/works/62486","Iris: Aria bella piovra"
"http://data.carnegiehall.org/works/64034","Adytum"
"http://data.carnegiehall.org/works/85646","Perseids"
"http://data.carnegiehall.org/works/86422","Selection"
"http://data.carnegiehall.org/works/90390","You're a Good Man, Charlie Brown: My New Philosophy"
"http://data.carnegiehall.org/works/93759","My God Is So High"
"http://data.carnegiehall.org/works/106065","Lady Polly's Dance (Burges Johnson)"
"http://data.carnegiehall.org/works/3822","Exil, Op. 25"
"http://data.carnegiehall.org/works/38379","Concerto for String Orchestra in D Minor, RV 129, ""Concerto Madrigalesco"""
"http://data.carnegiehall.org/works/38479","L'olimpiade: Nel lasciarti, o prence amato"
"http://data.carnegiehall.org/works/40980","Laudate Dominum"
"http://data.carnegiehall.org/works/70461","Mimetic Variations"
"http://data.carnegiehall.org/works/74550","Norske folkeviser og folkedanse, Op. 30: Laat i fjeldet"
"http://data.carnegiehall.org/works/86249","6 Poems after Goethe, Op. 18: 4. Mignon"
"http://data.carnegiehall.org/works/85720","The Rough Riders"
"http://data.carnegiehall.org/works/101999","West Side Story: One Hand, One Heart"
"http://data.carnegiehall.org/works/104200","Carry Your Load"
"http://data.carnegiehall.org/works/107305","O, Lord My God! I In Awesome Wonder (How Great Thou Art)"
"http://data.carnegiehall.org/works/3938","Ming Ling"
"http://data.carnegiehall.org/works/16110","Akerra ikusi degu (The Goat in the Garden)"
"http://data.carnegiehall.org/works/22031","When daylight fades"
"http://data.carnegiehall.org/works/34348","Hunt the Wren (Manx ballad)"
"http://data.carnegiehall.org/works/79035","Etude in D Major"
"http://data.carnegiehall.org/works/86449","Beni Mora, Op. 29, No. 1: 3. In the Street of the Ouled Nails"
"http://data.carnegiehall.org/works/89970","Fandanguillo"
"http://data.carnegiehall.org/works/96336","Miss Saigon: The Movie in My Mind"
"http://data.carnegiehall.org/works/106590","Song (unspecified)"
"http://data.carnegiehall.org/works/9349","Cello Concerto in D Minor"
"http://data.carnegiehall.org/works/14565","Three Portraits for Bass and Piano"
"http://data.carnegiehall.org/works/16560","Allegro in B-flat Major, K. A91"
"http://data.carnegiehall.org/works/19818","A Requiem in Our Time"
"http://data.carnegiehall.org/works/43960","The Unknown Region"
"http://data.carnegiehall.org/works/71934","Trialogo"
"http://data.carnegiehall.org/works/79582","Borchi Nafshi"
"http://data.carnegiehall.org/works/96242","Bésame Mucho"
"http://data.carnegiehall.org/works/99642","Sicut cervus"
"http://data.carnegiehall.org/works/103100","Sonata No. 3 for Violin and Continuo in D Minor: Imitazione delle campane"
"http://data.carnegiehall.org/works/13833","Accordion Jitters"
"http://data.carnegiehall.org/works/42625","Sixteen Deutsche and Two Ecossaises, D. 783: Selection"
"http://data.carnegiehall.org/works/81678","Fences"
"http://data.carnegiehall.org/works/91510","Demeanor of the Shaolin Temple"
"http://data.carnegiehall.org/works/91043","Oliver!: Where is Love?"
"http://data.carnegiehall.org/works/94318","Intavolatura di Liuto, Book II: Ciaccona Mariona alla vera Spagnola"
"http://data.carnegiehall.org/works/1169","Norge, Op. 58: 4. Turisten"
"http://data.carnegiehall.org/works/22576","Sinfonia for Oboe and Strings No. 2 in B-flat Major"
"http://data.carnegiehall.org/works/43038","Sayat Nova (Armenian Minstrel Song)"
"http://data.carnegiehall.org/works/46368","Carmina Burana: Unknown selection"
"http://data.carnegiehall.org/works/52358","La spagnola"
"http://data.carnegiehall.org/works/58574","Concerto for Three Oboes, Three Violins, and Continuo in B-flat Major"
"http://data.carnegiehall.org/works/96302","Sonata in E Major, K. 395"
"http://data.carnegiehall.org/works/34672","Land of the Free"
"http://data.carnegiehall.org/works/48943","Altra Voce"
"http://data.carnegiehall.org/works/50706","Ercole in Tebe: Aria di Iole"
"http://data.carnegiehall.org/works/55000","The Road to Mandalay"
"http://data.carnegiehall.org/works/59067","Quick are the Mouths of Earth"
"http://data.carnegiehall.org/works/64056","Album des Six: Valse"
"http://data.carnegiehall.org/works/67351","Rondo"
"http://data.carnegiehall.org/works/73056","Selection (unspecified)"
"http://data.carnegiehall.org/works/99898","Piano Quartet in A Minor, Op. 67: 3. Andante–Allegretto"
"http://data.carnegiehall.org/works/108650","Mikrokosmos, Vol. 5: Stamping Dance, BB 105, No. 128"
"http://data.carnegiehall.org/works/114305","Shang-Ssu Festival"
"http://data.carnegiehall.org/works/17115","Sonate Breve"
"http://data.carnegiehall.org/works/25358","Djupt i hafvet på demantehällen (Swedish)"
"http://data.carnegiehall.org/works/30645","Discussion"
"http://data.carnegiehall.org/works/43045","Two Songs: Teodora, Op. 35, No. 2"
"http://data.carnegiehall.org/works/43484","Le roitelet (""The Wren"")"
"http://data.carnegiehall.org/works/52180","Overture to an Imaginary Drama"
"http://data.carnegiehall.org/works/54750","Trains Bound for Glory"
"http://data.carnegiehall.org/works/64070","Gyimesi  medvetánc és héjsza (""Bear Dance from Gyimes"")"
"http://data.carnegiehall.org/works/68639","Valse noble"
"http://data.carnegiehall.org/works/90194","Seven Deadly Sequences"
"http://data.carnegiehall.org/works/27103","String Quartet No. 4"
"http://data.carnegiehall.org/works/36998","In the Forest, They Say"
"http://data.carnegiehall.org/works/67426","Concerto Grosso for Piano and String Orchestra"
"http://data.carnegiehall.org/works/91115","Introduction, Word Salad, and Postlude"
"http://data.carnegiehall.org/works/100331","Liederbuch des Hafis, Op. 30: 2. Betrunken"
"http://data.carnegiehall.org/works/25596","Violin Sonata in E Major, Op. 40"
"http://data.carnegiehall.org/works/78888","Sag Harbor Sunset"
"http://data.carnegiehall.org/works/104966","Arabesque"
"http://data.carnegiehall.org/works/11971","Rhapsodic Variations No. 2"
"http://data.carnegiehall.org/works/14812","Solus"
"http://data.carnegiehall.org/works/19739","The Swimmer: Theme"
"http://data.carnegiehall.org/works/103022","2 Wanderlieder von Eichendorff, Op. 12: 1. Reiselied"
"http://data.carnegiehall.org/works/13188","Symphony No. 9 in C Major, D. 944, ""Great"""
"http://data.carnegiehall.org/works/26258","Concerto for Guitar and Orchestra, ""Flamencan"""
"http://data.carnegiehall.org/works/36977","Prayers From The Ark: Prayer Of The Cat"
"http://data.carnegiehall.org/works/47589","Hungarian Dance No. 10 in F Major"
"http://data.carnegiehall.org/works/54223","Five Songs on Poems of Laurence Hope"
"http://data.carnegiehall.org/works/72410","Ciego Reto"
"http://data.carnegiehall.org/works/85450","Béatrice et Bénédict: Overture"
"http://data.carnegiehall.org/works/88500","Abduction from the Seraglio, K. 384: Overture"
"http://data.carnegiehall.org/works/91703","Lieder und Gesänge, Op. 59: 4. Agnes"
"http://data.carnegiehall.org/works/109287","Sally Gal"
"http://data.carnegiehall.org/works/112538","4 Songs (unspecified)"
"http://data.carnegiehall.org/works/7648","Rhapsody for Two Flutes, Clarinet, and Piano"
"http://data.carnegiehall.org/works/7759","Trost der Erlösung"
"http://data.carnegiehall.org/works/14712","Mazurka in C-sharp Minor, Op. 6, No. 2"
"http://data.carnegiehall.org/works/20171","Reuben and Rachel"
"http://data.carnegiehall.org/works/24618","Vocalizaciones, Op. 74"
"http://data.carnegiehall.org/works/29985","Divertissement, Op. 29"
"http://data.carnegiehall.org/works/68720","Messiaenic Suite Petit"
"http://data.carnegiehall.org/works/84495","Ancient Clan March (Irish - Petrie Collection)"
"http://data.carnegiehall.org/works/103439","3 Klavierstücke, D. 946: 3. Allegro"
"http://data.carnegiehall.org/works/38793","Chiari di luna: Notturno No. 2 (Serenate)"
"http://data.carnegiehall.org/works/9688","Enchanted Valley (Irish)"
"http://data.carnegiehall.org/works/13558","49 deutsche Volkslieder, WoO 33, Book 6: 40. Ich weiss mir’n Maidlein hübsch und fein"
"http://data.carnegiehall.org/works/31846","Sonata for Solo Violin"
"http://data.carnegiehall.org/works/57858","For the Fallen"
"http://data.carnegiehall.org/works/69933","Kindred Spirits"
"http://data.carnegiehall.org/works/77539","Consort for Ten Winds"
"http://data.carnegiehall.org/works/115206","Little Children"
"http://data.carnegiehall.org/works/4957","La vega"
"http://data.carnegiehall.org/works/50498","On the Day of the Assumption of the Holy Virgin (Russian)"
"http://data.carnegiehall.org/works/77726","Sir Brother Sun"
"http://data.carnegiehall.org/works/79716","Vsechno jde! (Terezín March)"
"http://data.carnegiehall.org/works/2744","Military Man"
"http://data.carnegiehall.org/works/17480","I am a Man of Constant Sorrow"
"http://data.carnegiehall.org/works/20134","Riflessi"
"http://data.carnegiehall.org/works/33375","Whirligig"
"http://data.carnegiehall.org/works/38840","Quintet in E-flat Major, Op. 4"
