"work","title"
"http://data.carnegiehall.org/works/108176","A Morning in Paris"
"http://data.carnegiehall.org/works/112352","Silencing the Sirens"
"http://data.carnegiehall.org/works/115454","String Quartet No. 1"
"http://data.carnegiehall.org/works/2274","Symphony No. 3"
"http://data.carnegiehall.org/works/36790","2 Gedichte von Franz Evers, Op. 11a: 1. Andacht"
"http://data.carnegiehall.org/works/65089","The Great Locomotive Chase"
"http://data.carnegiehall.org/works/105531","Electric Sinfonia (Festival Orchestra Version)"
"http://data.carnegiehall.org/works/110436","Babylon"
"http://data.carnegiehall.org/works/61702","Carnival Music: Fanfares and March"
"http://data.carnegiehall.org/works/93981","Det är en ros utsprungen (Es ist ein Ros entsprungen)"
"http://data.carnegiehall.org/works/1897","Piano Sonata"
"http://data.carnegiehall.org/works/19385","Tres piezas: Criolla, Op. 6, No. 3"
"http://data.carnegiehall.org/works/26954","Les Troyens: Les Troyens à Carthage"
"http://data.carnegiehall.org/works/55734","Un Amanecer"
"http://data.carnegiehall.org/works/98207","Yo soy mexicano"
"http://data.carnegiehall.org/works/104621","Jubliana"
"http://data.carnegiehall.org/works/107491","Missa Ave regina celorum: Sanctus"
"http://data.carnegiehall.org/works/35350","Everybody Rejoice"
"http://data.carnegiehall.org/works/7925","Oboe Concerto in C Minor"
"http://data.carnegiehall.org/works/24398","La Dubreuil"
"http://data.carnegiehall.org/works/61847","Magnificat in D Major, BWV 243: Selection"
"http://data.carnegiehall.org/works/89250","Goody Goody"
"http://data.carnegiehall.org/works/10168","Piango, gemo, sospiro, RV 675"
"http://data.carnegiehall.org/works/10951","Prelude for a Drama"
"http://data.carnegiehall.org/works/13875","Johannesburg Festival Overture"
"http://data.carnegiehall.org/works/57258","Suite No. 1 for Solo Cello in G Major, BWV 1007: Courante"
"http://data.carnegiehall.org/works/57988","Remembrance of Prag"
"http://data.carnegiehall.org/works/71917","Suite Sylvanesque"
"http://data.carnegiehall.org/works/608","Prelude and Fugue in E-flat Major, BWV 552"
"http://data.carnegiehall.org/works/8964","Silver Ladders"
"http://data.carnegiehall.org/works/11165","Variations On A Ukrainian Theme"
"http://data.carnegiehall.org/works/29681","Dança brasileira"
"http://data.carnegiehall.org/works/44837","I'll Never Turn Back No More"
"http://data.carnegiehall.org/works/46652","I'll Stand By You"
"http://data.carnegiehall.org/works/53922","Prelude and Fugue in D Minor, K. 404a, No. 1"
"http://data.carnegiehall.org/works/72508","Alabaster Rounds"
"http://data.carnegiehall.org/works/16298","Kinderszenen, Op. 15: 4. Bittendes Kind"
"http://data.carnegiehall.org/works/17171","Harp Sonata, Op. 32"
"http://data.carnegiehall.org/works/18052","From the Apocalypse, Op. 66"
"http://data.carnegiehall.org/works/13481","Songs of Experience"
"http://data.carnegiehall.org/works/59427","Je connais un berger discret"
"http://data.carnegiehall.org/works/80227","Lucretia MacEvil"
"http://data.carnegiehall.org/works/80188","Three Little Chestnuts"
"http://data.carnegiehall.org/works/81595","Kandisa"
"http://data.carnegiehall.org/works/102715","More Than Conquerors"
"http://data.carnegiehall.org/works/111683","Rhythmos"
"http://data.carnegiehall.org/works/13189","Porgy and Bess: Act III, Scene 3. Oh Lawd, I'm On My Way"
"http://data.carnegiehall.org/works/13506","Polonaise, Op. 8"
"http://data.carnegiehall.org/works/17637","Piano Concerto in G Major: 1. Allegramente"
"http://data.carnegiehall.org/works/35354","Lit'l boy, how old are you?"
"http://data.carnegiehall.org/works/39280","7 Gesänge, Op. 1: 3. Der Tag klingt ab"
"http://data.carnegiehall.org/works/44160","Cello Sonata No. 2 in D Major, Op. 58: 2. Allegretto scherzando"
"http://data.carnegiehall.org/works/62851","Jess MacFarlane (Scottish)"
"http://data.carnegiehall.org/works/109140","The Gal That Got Away / It Never Entered My Mind"
"http://data.carnegiehall.org/works/113812","Suite omaggio a Giuseppe Biasi"
"http://data.carnegiehall.org/works/113456","L'italiana in Algeri: Aria (unspecified)"
"http://data.carnegiehall.org/works/5941","Eliland: Anathema, Op. 9, No. 9"
"http://data.carnegiehall.org/works/43171","All Set"
"http://data.carnegiehall.org/works/82492","Vibe Boogie"
"http://data.carnegiehall.org/works/81860","Michael's Letter to Mama"
"http://data.carnegiehall.org/works/90555","4 Crazies"
"http://data.carnegiehall.org/works/96906","Overture to War"
"http://data.carnegiehall.org/works/11546","De som med tarar sa"
"http://data.carnegiehall.org/works/36661","Selection"
"http://data.carnegiehall.org/works/47915","Sonatina In F Maj., Op. 151, No. 3"
"http://data.carnegiehall.org/works/63737","Fantasia on Christmas Carols: Selection"
"http://data.carnegiehall.org/works/42652","Musique funèbre"
"http://data.carnegiehall.org/works/62752","Symphony No. 1 in C Major: 4. Allegro vivace"
"http://data.carnegiehall.org/works/80877","Sonata for Violin and Piano in A Minor (""Torso"")"
"http://data.carnegiehall.org/works/98153","Children of Yad Vashem, Op. 32"
"http://data.carnegiehall.org/works/21824","African Lament"
"http://data.carnegiehall.org/works/43336","Feast at Solhaug, Op. 6: Margit's Ballad"
"http://data.carnegiehall.org/works/55364","Serenade in B-flat Major, K. 361: 7. Rondo: Allegro molto"
"http://data.carnegiehall.org/works/84371","Quando viene la sera"
"http://data.carnegiehall.org/works/103794","Duo for Cello and Piano"
"http://data.carnegiehall.org/works/108261","Stars in Your Bones"
"http://data.carnegiehall.org/works/110032","Piano Sonata No. 1"
"http://data.carnegiehall.org/works/50518","Toccata for Piano and Orchestra"
"http://data.carnegiehall.org/works/52447","Der Fodim"
"http://data.carnegiehall.org/works/72733","Suite for Two Clarinets"
"http://data.carnegiehall.org/works/79093","The World is Not Enough"
"http://data.carnegiehall.org/works/99421","Reincarnations, Op. 16: 1. Mary Hynes"
"http://data.carnegiehall.org/works/111010","Selection (unspecified)"
"http://data.carnegiehall.org/works/112747","I am Fond of Those Loves That Reign the World"
"http://data.carnegiehall.org/works/1509","Piano Sonata No. 2 in B-flat Minor, Op. 36: 2. Non allegro–Lento–Più mosso"
"http://data.carnegiehall.org/works/23968","Gaea: Concerto No. 1 for Piano Left Hand"
"http://data.carnegiehall.org/works/30656","Songs and Proverbs of William Blake, Op. 74"
"http://data.carnegiehall.org/works/33229","Oft in the Stilly Night"
"http://data.carnegiehall.org/works/5183","Eichendorff-Lieder: 11. Lieber alles"
"http://data.carnegiehall.org/works/4524","Serenata, Op. 15, No. 1"
"http://data.carnegiehall.org/works/5358","How Old is Song?"
"http://data.carnegiehall.org/works/15011","Composition in Three Parts"
"http://data.carnegiehall.org/works/16412","Klavierstück No. 6"
"http://data.carnegiehall.org/works/27877","Kammermusik, Op. 11"
"http://data.carnegiehall.org/works/39423","Passacaglia for Solo Viola"
"http://data.carnegiehall.org/works/101848","Moto Perpetuo"
"http://data.carnegiehall.org/works/104942","Twenty-Seven Two- and Three-Part Choruses, BB 111, Vol. VIII: 2. God be with you!"
"http://data.carnegiehall.org/works/116147","5 Pieces for Clarinet and Piano, Op. 29"
"http://data.carnegiehall.org/works/9682","5 Irish Songs: 2. As I Came Over The Grey, Grey Hills"
"http://data.carnegiehall.org/works/71845","Sonata for Harp: Allegro brillante"
"http://data.carnegiehall.org/works/77495","Let ’Em Eat Cake: Down With Everything That's Up"
"http://data.carnegiehall.org/works/83428","String Quartet No. 4 in E Minor, Op. 44, No. 2: 1. Allegro assai appassionato"
"http://data.carnegiehall.org/works/83249","Three Lyrical Songs"
"http://data.carnegiehall.org/works/94168","V'shom'ru"
"http://data.carnegiehall.org/works/11320","Aberystwyth"
"http://data.carnegiehall.org/works/40473","La belle en dormant: 3. Mon Amour est bon à dire (Yes, my love is good to tell of)"
"http://data.carnegiehall.org/works/50738","Hungarian Rhapsody No. 15 in A Minor, S. 244, No. 15, ""Rákóczi-Marsch"""
"http://data.carnegiehall.org/works/83542","Furia: 2. The Poet Declares His Renown"
"http://data.carnegiehall.org/works/8666","Polka Dot Stomp"
"http://data.carnegiehall.org/works/22593","Sonata for Violin and Continuo in D Major"
"http://data.carnegiehall.org/works/41020","Facsimile"
"http://data.carnegiehall.org/works/57768","Up in Central Park: She walks in the room"
"http://data.carnegiehall.org/works/78622","The heart worships"
"http://data.carnegiehall.org/works/89699","Piano Sonata: Scherzo"
"http://data.carnegiehall.org/works/102003","Straight Up and Down"
"http://data.carnegiehall.org/works/3634","Chansons printanières"
"http://data.carnegiehall.org/works/3691","My Ukraine"
"http://data.carnegiehall.org/works/4196","Toccata in F Major"
"http://data.carnegiehall.org/works/23819","Serenade"
"http://data.carnegiehall.org/works/78266","Absence (Improvisation for Percussion and Live Electronics)"
"http://data.carnegiehall.org/works/50208","You Won't Forget Me"
"http://data.carnegiehall.org/works/92092","Ribono-shel-ojlom (Yom kipur koton)"
"http://data.carnegiehall.org/works/3398","Sonata for Flute, Viola, and Harp: 2. Interlude. Tempo di minuetto"
"http://data.carnegiehall.org/works/11055","You Go to My Head"
"http://data.carnegiehall.org/works/35182","Préludes: No. 1. La colombe"
"http://data.carnegiehall.org/works/37179","Stabat Mater: Stabat Mater dolororosa"
"http://data.carnegiehall.org/works/67650","Romanza siciliana"
"http://data.carnegiehall.org/works/113239","Piano Trio"
"http://data.carnegiehall.org/works/10070","Oh! Mistress Mine (English)"
"http://data.carnegiehall.org/works/31081","Salute to Sousa"
"http://data.carnegiehall.org/works/44779","Cervena ruzicko (""Rose of red""; Bohemian)"
"http://data.carnegiehall.org/works/48609","Piano Quartet No. 1 in G Minor, Op. 25"
"http://data.carnegiehall.org/works/68135","Christmas Oratorio, BWV 248: Wie soll ich dich empfangen"
"http://data.carnegiehall.org/works/74791","Valse à capriccio sur deux motifs de Lucia et Parisina, S. 214/3"
"http://data.carnegiehall.org/works/78518","Lipstick On Your Collar"
"http://data.carnegiehall.org/works/115786","The Seven Beauties: Adagio"
"http://data.carnegiehall.org/works/8027","Metastasis"
"http://data.carnegiehall.org/works/7715","Soir d'hiver"
"http://data.carnegiehall.org/works/31544","Glad Tidings We Bring"
"http://data.carnegiehall.org/works/32597","Etude in B-flat Minor"
"http://data.carnegiehall.org/works/33099","Duet in A Major, Op. 18, No. 1"
"http://data.carnegiehall.org/works/61891","Symphony No. 2, ""Symphony on Marching Tunes"""
"http://data.carnegiehall.org/works/14913","Al Shikatot Hamayim"
"http://data.carnegiehall.org/works/28384","La Siesta: El Sauce"
"http://data.carnegiehall.org/works/29358","Scènes historiques Suite"
"http://data.carnegiehall.org/works/31360","Fleur des Alpes"
"http://data.carnegiehall.org/works/40898","Sonatina for Violin and Piano"
"http://data.carnegiehall.org/works/40410","15 Volkskinderlieder, WoO 31: 4. Sandmännchen"
"http://data.carnegiehall.org/works/114213","8 Pieces for Violin and Cello, Op. 39: 3. Berceuse"
"http://data.carnegiehall.org/works/62495","Zheng of the Night at Fall"
"http://data.carnegiehall.org/works/73841","Japanese folk songs (unspecified)"
"http://data.carnegiehall.org/works/81070","Miséricorde"
"http://data.carnegiehall.org/works/81017","Qué sabes tú"
"http://data.carnegiehall.org/works/106331","Let Us Now Praise Famous Men"
"http://data.carnegiehall.org/works/108898","Jenufa: Aria (unspecified)"
"http://data.carnegiehall.org/works/1097","Symphony No. 79 in F Major, H.I:79"
"http://data.carnegiehall.org/works/24859","Symphony No. 3"
"http://data.carnegiehall.org/works/44953","Noel"
"http://data.carnegiehall.org/works/55763","6 Poemas arcaicos, Op. 35"
"http://data.carnegiehall.org/works/59775","Suite for Violin, Piano, and Strings, Op. 60"
"http://data.carnegiehall.org/works/69540","Variations and Fugue on an Original Theme"
"http://data.carnegiehall.org/works/70364","John's Book of Alleged Dances: Ständchen: The Little Serenade"
"http://data.carnegiehall.org/works/4143","Caprice-Burlesque, Op. 3, No. 1"
"http://data.carnegiehall.org/works/5560","Love is a Bubble"
"http://data.carnegiehall.org/works/8941","Down the Volga (Russian)"
"http://data.carnegiehall.org/works/31844","The Highwayman"
"http://data.carnegiehall.org/works/73341","Great Waves Washing the Sand"
"http://data.carnegiehall.org/works/114879","Fantasy in F-sharp Minor, Op. 28, ""Sonate écossaise"": 3. Presto"
"http://data.carnegiehall.org/works/22644","El canto del ruiseñor, Op. 29"
"http://data.carnegiehall.org/works/22649","Spring Song"
"http://data.carnegiehall.org/works/88129","1948 (Triumphant)"
"http://data.carnegiehall.org/works/32614","Violin Sonata No. 1 in B Minor, Op. 21"
"http://data.carnegiehall.org/works/62687","Hofball in Schönbrunn"
"http://data.carnegiehall.org/works/77594","For the Children"
"http://data.carnegiehall.org/works/83345","Processional (Theme from The Mighty 'Ood)"
"http://data.carnegiehall.org/works/1382","Pensée d'automne"
"http://data.carnegiehall.org/works/15638","Prelude Non Mesure"
"http://data.carnegiehall.org/works/17900","Piano Quartet in E-flat Major, Op. 16: 1. Grave--Allegro ma non troppo"
"http://data.carnegiehall.org/works/19682","13 Preludes, Op. 32: 7. Prelude in F Major. Moderato"
"http://data.carnegiehall.org/works/44560","Romance and Caprice, Op. 86"
"http://data.carnegiehall.org/works/51719","Sixth Avenue Express"
"http://data.carnegiehall.org/works/54576","Grande tarantelle, Op. 67"
"http://data.carnegiehall.org/works/84681","Peer Gynt Suite No. 2, Op. 55: 4. Solveig's Song"
"http://data.carnegiehall.org/works/95429","Race for the Sky: Selections"
"http://data.carnegiehall.org/works/110100","Selection (unspecified)"
"http://data.carnegiehall.org/works/116651","The Producers: Overture"
"http://data.carnegiehall.org/works/5649","Meditation"
"http://data.carnegiehall.org/works/24157","Porgy and Bess: Act II, Scene 1. Oh, I Can’t Sit Down"
"http://data.carnegiehall.org/works/32427","Violin Sonata in E Major, Op. 5, No. 11"
"http://data.carnegiehall.org/works/39857","Estampes: La soirée dans Grenade"
"http://data.carnegiehall.org/works/79063","Iphigénie en Tauride"
"http://data.carnegiehall.org/works/92307","Christ on the Mount of Olives, Op. 85: Chorus of Angels: O Heil euch, ihr Erlösten"
"http://data.carnegiehall.org/works/93394","Star Wars Trilogy"
"http://data.carnegiehall.org/works/97957","Song"
"http://data.carnegiehall.org/works/109339","2 unspecified sonatas"
"http://data.carnegiehall.org/works/13089","Canzoni et sonate: Canzon III"
"http://data.carnegiehall.org/works/69830","Six Songs, Op. 25: 5. Music, when soft voices die"
"http://data.carnegiehall.org/works/75366","Follies: Country House"
"http://data.carnegiehall.org/works/84931","Symphony No. 9"
"http://data.carnegiehall.org/works/102166","Soliloquy ""Angst"": Meddling"
"http://data.carnegiehall.org/works/108204","Transcend"
"http://data.carnegiehall.org/works/110001","Duo for Basoon and Double Bass, L. 35"
"http://data.carnegiehall.org/works/9376","O magnify the Lord with me"
"http://data.carnegiehall.org/works/19201","Maig"
"http://data.carnegiehall.org/works/22574","10 Pieces from Romeo and Juliet, Op. 75: 7. Friar Lawrence"
"http://data.carnegiehall.org/works/29243","Sensation Rag"
"http://data.carnegiehall.org/works/57209","Sanger: Det var en deilig hane (There was a lovely rooster), Op. 13, No. 4"
"http://data.carnegiehall.org/works/59477","Hej, Devcatka (""Hi, Little Girls"")"
"http://data.carnegiehall.org/works/68594","Sonata for Keyboard"
"http://data.carnegiehall.org/works/71960","Michelangelo Suite: Istina (Truth), Op. 145, No. 1"
"http://data.carnegiehall.org/works/73457","Cloths of Heaven"
"http://data.carnegiehall.org/works/7874","Bronce cale"
"http://data.carnegiehall.org/works/34395","Sonatina for Violin and Piano"
"http://data.carnegiehall.org/works/34260","Songs for a New World: Stars and the Moon"
"http://data.carnegiehall.org/works/42275","Variaciones sobre un tema di Chopin: Evocación"
"http://data.carnegiehall.org/works/64564","Exultate"
"http://data.carnegiehall.org/works/73710","Douze Notations: Notation VIII"
"http://data.carnegiehall.org/works/4747","Jabula Jesu"
"http://data.carnegiehall.org/works/46895","Twilights"
"http://data.carnegiehall.org/works/73044","The Roots of Rhythm"
"http://data.carnegiehall.org/works/102163","Quiet Sea"
"http://data.carnegiehall.org/works/2546","La plus que lente"
"http://data.carnegiehall.org/works/68143","Concerto for Strings and Continuo in D Major"
"http://data.carnegiehall.org/works/69763","O vos omnes"
"http://data.carnegiehall.org/works/70305","American Guernica"
"http://data.carnegiehall.org/works/72392","Una limosna por amor de Dios"
"http://data.carnegiehall.org/works/106253","Manara"
"http://data.carnegiehall.org/works/79452","Twice Removed"
"http://data.carnegiehall.org/works/95594","Gloria (Glory to God)"
"http://data.carnegiehall.org/works/101078","VI Sonate: Sonata No. 3 in A Major"
"http://data.carnegiehall.org/works/115306","La Gioconda: Act III. Sì! morir ella de’!"
"http://data.carnegiehall.org/works/10010","Recursivephonic"
"http://data.carnegiehall.org/works/41228","Hollywood Scherzo"
"http://data.carnegiehall.org/works/56002","4 Indian Love Lyrics: 2. Less than the dust"
"http://data.carnegiehall.org/works/80795","String Quartet in G Minor, H.III:33: 1. Allegro con spirito"
"http://data.carnegiehall.org/works/114547","Piedra y Camino"
"http://data.carnegiehall.org/works/56122","Armide"
"http://data.carnegiehall.org/works/62379","Poema"
"http://data.carnegiehall.org/works/74564","Your Father's Boreen"
"http://data.carnegiehall.org/works/85659","No Hidin' Place"
"http://data.carnegiehall.org/works/23719","Trio Sonata in D Major, HWV 397 (Op. 5, No. 2)"
"http://data.carnegiehall.org/works/34771","Prends garde"
"http://data.carnegiehall.org/works/57926","Growing Up"
"http://data.carnegiehall.org/works/70398","Ball Scene"
"http://data.carnegiehall.org/works/86692","Sonata for Flute and Piano in D Major, Op. 94: 2. Scherzo"
"http://data.carnegiehall.org/works/98184","A Merry Andrew"
"http://data.carnegiehall.org/works/8419","The Snow Maiden: Air of Lel"
"http://data.carnegiehall.org/works/23749","Lieder ohne Worte, Op. 19b: 3. Molto allegro e vivace"
"http://data.carnegiehall.org/works/35981","Zambra Gitana"
"http://data.carnegiehall.org/works/49353","On Jordan's banks (Hebrew)"
"http://data.carnegiehall.org/works/51072","Canzon for Eight Voices"
"http://data.carnegiehall.org/works/52418","Thine eyes so bright"
"http://data.carnegiehall.org/works/56038","Tres libros de musica en cifras para vihuela: Fantasía que contrahaze la harpa en la manera de Ludovico"
"http://data.carnegiehall.org/works/84698","In Retrospect"
"http://data.carnegiehall.org/works/96415","Loosin Yelav (Armenian)"
"http://data.carnegiehall.org/works/104500","Blue and Sentimental"
"http://data.carnegiehall.org/works/23656","The Gondoliers: Try We Lifelong"
"http://data.carnegiehall.org/works/53012","The Chase"
"http://data.carnegiehall.org/works/58417","Te Deum Laudamus"
"http://data.carnegiehall.org/works/90728","Topiary"
"http://data.carnegiehall.org/works/106297","Anne Frank: A Living Voice: 4. Sunshine and cloudless sky"
"http://data.carnegiehall.org/works/113908","Mary's Waltz"
"http://data.carnegiehall.org/works/1259","Infirmata, vulnerata"
"http://data.carnegiehall.org/works/4489","Prisms, A Theater Piece with Music"
"http://data.carnegiehall.org/works/45409","Come Back"
"http://data.carnegiehall.org/works/51158","Album für die Jugend, Op. 68: 12. Knecht Ruprecht"
"http://data.carnegiehall.org/works/80044","Irene: One-Step"
"http://data.carnegiehall.org/works/85837","Yasukibushi"
"http://data.carnegiehall.org/works/101113","O Eternal God (Ukrainian Carol)"
"http://data.carnegiehall.org/works/115157","Don't Be Weary, Traveler"
"http://data.carnegiehall.org/works/115669","Grimm Tales"
"http://data.carnegiehall.org/works/30778","Hudson River Suite"
"http://data.carnegiehall.org/works/35201","The Gay Century Songbook: The Cradle of Camp"
"http://data.carnegiehall.org/works/83867","The Caravan"
"http://data.carnegiehall.org/works/91555","Amelia Goes to the Ball: Aria"
"http://data.carnegiehall.org/works/31306","The Country of the Camisards"
"http://data.carnegiehall.org/works/35016","Parade Of The Dolls"
"http://data.carnegiehall.org/works/39185","Now I lay me down to sleep"
"http://data.carnegiehall.org/works/56780","Come to the Dance"
"http://data.carnegiehall.org/works/66424","Fitzwilliam Virginal Book: The Old Spagnoletta"
"http://data.carnegiehall.org/works/63106","Selection (unspecified)"
"http://data.carnegiehall.org/works/83564","Legacy of the Woods"
"http://data.carnegiehall.org/works/11580","Andante et Rondo, Op. 25"
"http://data.carnegiehall.org/works/34015","Sharagan and Fugue, Op. 58"
"http://data.carnegiehall.org/works/61322","King Jacquet"
"http://data.carnegiehall.org/works/65762","String Quartet No. 2"
"http://data.carnegiehall.org/works/70263","Magnificat"
"http://data.carnegiehall.org/works/78046","North American Ballads: 1. Dreadful Memories"
"http://data.carnegiehall.org/works/86937","The Gentle Maiden (Irish)"
"http://data.carnegiehall.org/works/87232","Variations on a Korean Folk Song"
"http://data.carnegiehall.org/works/114690","Sing We Merrily"
"http://data.carnegiehall.org/works/5881","Berceuse élégiaque, Op. 42, BV 252a"
"http://data.carnegiehall.org/works/20975","String Quartet"
"http://data.carnegiehall.org/works/36827","A Question"
"http://data.carnegiehall.org/works/40235","From a Child’s Life, Op. 1: Playing horses: Allegro"
"http://data.carnegiehall.org/works/48452","Trittico Botticelliano: 2. Adoration of the Magi. Andante lento"
"http://data.carnegiehall.org/works/55227","Duo for Oboe and Clarinet"
"http://data.carnegiehall.org/works/79171","Renaissance (In the mood of the Borgia period)"
"http://data.carnegiehall.org/works/86889","Symphonic Dances from West Side Story: Selections"
"http://data.carnegiehall.org/works/114294","Promenade, Op. 8"
"http://data.carnegiehall.org/works/1003","Summer Sunset"
