"event","date","title","workperformed","composer","composerName","skos"
"http://data.carnegiehall.org/events/15785","1949-03-07T20:30:00","New York: A Musical Tapestry","http://data.carnegiehall.org/works/65503","http://data.carnegiehall.org/names/25738","Brownie McGhee","http://www.wikidata.org/entity/Q950313"
"http://data.carnegiehall.org/events/28338","1950-10-24T20:40:00","Victoria de los Angeles, Soprano","http://data.carnegiehall.org/works/45118","http://data.carnegiehall.org/names/1006691","Manuel de Falla","http://www.wikidata.org/entity/Q193283"
"http://data.carnegiehall.org/events/12303","1949-11-20T20:30:00","Ebe Stignani, Mezzo-Soprano","http://data.carnegiehall.org/works/45118","http://data.carnegiehall.org/names/1006691","Manuel de Falla","http://www.wikidata.org/entity/Q193283"
"http://data.carnegiehall.org/events/572","1950-10-16T20:40:00","Jeanette MacDonald, Soprano","http://data.carnegiehall.org/works/52594","http://data.carnegiehall.org/names/1010168","Friedrich von Flotow","http://www.wikidata.org/entity/Q155425"
"http://data.carnegiehall.org/events/36802","1950-12-10T14:30:00","Ellen Wilson Meibes, Soprano","http://data.carnegiehall.org/works/52594","http://data.carnegiehall.org/names/1010168","Friedrich von Flotow","http://www.wikidata.org/entity/Q155425"
"http://data.carnegiehall.org/events/17905","1949-01-03T20:30:00","György Sándor, Piano, Piano","http://data.carnegiehall.org/works/21010","http://data.carnegiehall.org/names/1004316","Johannes Brahms","http://www.wikidata.org/entity/Q7294"
"http://data.carnegiehall.org/events/23958","1949-02-23T20:30:00","Abbey Simon, Piano","http://data.carnegiehall.org/works/21010","http://data.carnegiehall.org/names/1004316","Johannes Brahms","http://www.wikidata.org/entity/Q7294"
"http://data.carnegiehall.org/events/15789","1950-10-25T20:30:00","Sascha Gorodnitzki, Piano","http://data.carnegiehall.org/works/21010","http://data.carnegiehall.org/names/1004316","Johannes Brahms","http://www.wikidata.org/entity/Q7294"
"http://data.carnegiehall.org/events/4845","1949-01-30T20:40:00","Arturo Benedetti Michelangeli, Piano","http://data.carnegiehall.org/works/21010","http://data.carnegiehall.org/names/1004316","Johannes Brahms","http://www.wikidata.org/entity/Q7294"
"http://data.carnegiehall.org/events/25081","1949-10-09T15:00:00","Göta Ljungberg, Soprano","http://data.carnegiehall.org/works/23360","http://data.carnegiehall.org/names/1000740","Edvard Grieg","http://www.wikidata.org/entity/Q80621"
"http://data.carnegiehall.org/events/6520","1949-06-16T20:00:00","WFDR-FM Inaugural Broadcast","http://data.carnegiehall.org/works/8535","http://data.carnegiehall.org/names/51948","Harold Rome","http://www.wikidata.org/entity/Q1585912"
"http://data.carnegiehall.org/events/10711","1950-05-24T20:30:00","Carnegie Pops","http://data.carnegiehall.org/works/11459","http://data.carnegiehall.org/names/1008267","Johann Strauss Jr.","http://www.wikidata.org/entity/Q83309"
"http://data.carnegiehall.org/events/12798","1949-02-12T20:45:00","New York Philharmonic","http://data.carnegiehall.org/works/49446","http://data.carnegiehall.org/names/1000277","Richard Wagner","http://www.wikidata.org/entity/Q1511"
"http://data.carnegiehall.org/events/25513","1949-10-30T20:15:00","Music Festival","http://data.carnegiehall.org/works/9323","http://data.carnegiehall.org/names/1002900","Georges Bizet","http://www.wikidata.org/entity/Q56158"
"http://data.carnegiehall.org/events/3765","1949-01-24T20:30:00","Cancelled Concert: Walter Gieseking","http://data.carnegiehall.org/works/58824","http://data.carnegiehall.org/names/1009368","Claude Debussy","http://www.wikidata.org/entity/Q4700"
"http://data.carnegiehall.org/events/12002","1950-03-27T20:30:00","Jeannette Haien, Piano","http://data.carnegiehall.org/works/58824","http://data.carnegiehall.org/names/1009368","Claude Debussy","http://www.wikidata.org/entity/Q4700"
"http://data.carnegiehall.org/events/35732","1949-04-03T17:30:00","Arnaldo Tapia-Caballero, Piano","http://data.carnegiehall.org/works/58824","http://data.carnegiehall.org/names/1009368","Claude Debussy","http://www.wikidata.org/entity/Q4700"
"http://data.carnegiehall.org/events/34746","1949-11-06T17:30:00","Eugene Gash, Piano","http://data.carnegiehall.org/works/58824","http://data.carnegiehall.org/names/1009368","Claude Debussy","http://www.wikidata.org/entity/Q4700"
"http://data.carnegiehall.org/events/27818","1950-12-25T20:00:00","Christmas Jazz Concert","http://data.carnegiehall.org/works/5962","http://data.carnegiehall.org/names/46724","Lee Konitz","http://www.wikidata.org/entity/Q453393"
"http://data.carnegiehall.org/events/24804","1950-02-06T20:30:00","Erna Berger, Soprano","http://data.carnegiehall.org/works/20857","http://data.carnegiehall.org/names/1003059","Hugo Wolf","http://www.wikidata.org/entity/Q215747"
"http://data.carnegiehall.org/events/40175","1949-01-20T20:00:00","Will Schwartz, Piano, and Lucienne de Simplaire, Soprano","http://data.carnegiehall.org/works/36662","http://data.carnegiehall.org/names/1009368","Claude Debussy","http://www.wikidata.org/entity/Q4700"
"http://data.carnegiehall.org/events/19803","1950-12-29T14:30:00","New York Philharmonic","http://data.carnegiehall.org/works/39565","http://data.carnegiehall.org/names/1010169","Frank Martin","http://www.wikidata.org/entity/Q123910"
"http://data.carnegiehall.org/events/21025","1950-12-28T20:45:00","New York Philharmonic","http://data.carnegiehall.org/works/39565","http://data.carnegiehall.org/names/1010169","Frank Martin","http://www.wikidata.org/entity/Q123910"
"http://data.carnegiehall.org/events/13639","1950-12-30T20:45:00","New York Philharmonic","http://data.carnegiehall.org/works/39565","http://data.carnegiehall.org/names/1010169","Frank Martin","http://www.wikidata.org/entity/Q123910"
"http://data.carnegiehall.org/events/22125","1949-11-19T17:30:00","Yi-Kwei Sze, Bass-Baritone","http://data.carnegiehall.org/works/19929","http://data.carnegiehall.org/names/52002","Sergei Rachmaninoff","http://www.wikidata.org/entity/Q131861"
"http://data.carnegiehall.org/events/11695","1949-10-18T20:30:00","Alexis Weissenberg, Piano","http://data.carnegiehall.org/works/28063","http://data.carnegiehall.org/names/1009107","Antonio Soler","http://www.wikidata.org/entity/Q314799"
"http://data.carnegiehall.org/events/3710","1950-12-10T20:30:00","Kirsten Flagstad, Soprano","http://data.carnegiehall.org/works/49099","http://data.carnegiehall.org/names/1000740","Edvard Grieg","http://www.wikidata.org/entity/Q80621"
"http://data.carnegiehall.org/events/25081","1949-10-09T15:00:00","Göta Ljungberg, Soprano","http://data.carnegiehall.org/works/43223","http://data.carnegiehall.org/names/1000740","Edvard Grieg","http://www.wikidata.org/entity/Q80621"
"http://data.carnegiehall.org/events/36123","1950-05-27T20:30:00","Carnegie Pops","http://data.carnegiehall.org/works/39194","http://data.carnegiehall.org/names/18239","Pyotr Ilyich Tchaikovsky","http://www.wikidata.org/entity/Q7315"
"http://data.carnegiehall.org/events/20708","1950-12-09T14:30:00","Boston Symphony Orchestra","http://data.carnegiehall.org/works/11093","http://data.carnegiehall.org/names/1004316","Johannes Brahms","http://www.wikidata.org/entity/Q7294"
"http://data.carnegiehall.org/events/15785","1949-03-07T20:30:00","New York: A Musical Tapestry","http://data.carnegiehall.org/works/65515","http://data.carnegiehall.org/names/34246","Lee Hays","http://www.wikidata.org/entity/Q3228873"
"http://data.carnegiehall.org/events/29843","1949-10-30T17:30:00","Leonid Hambro, Piano","http://data.carnegiehall.org/works/57852","http://data.carnegiehall.org/names/1006075","Wolfgang Amadeus Mozart","http://www.wikidata.org/entity/Q254"
"http://data.carnegiehall.org/events/6099","1949-01-31T20:30:00","Benno Moiseiwitsch, Piano","http://data.carnegiehall.org/works/19000","http://data.carnegiehall.org/names/1001205","Franz Liszt","http://www.wikidata.org/entity/Q41309"
"http://data.carnegiehall.org/events/24804","1950-02-06T20:30:00","Erna Berger, Soprano","http://data.carnegiehall.org/works/55952","http://data.carnegiehall.org/names/1006075","Wolfgang Amadeus Mozart","http://www.wikidata.org/entity/Q254"
"http://data.carnegiehall.org/events/1680","1949-01-04T20:30:00","The Philadelphia Orchestra","http://data.carnegiehall.org/works/698","http://data.carnegiehall.org/names/1003166","Johann Sebastian Bach","http://www.wikidata.org/entity/Q1339"
"http://data.carnegiehall.org/events/37491","1950-05-09T20:30:00","Carnegie Pops","http://data.carnegiehall.org/works/39583","http://data.carnegiehall.org/names/15835","Victor Herbert","http://www.wikidata.org/entity/Q1275145"
"http://data.carnegiehall.org/events/5029","1949-03-21T20:30:00","Vladimir Horowitz, Piano","http://data.carnegiehall.org/works/8011","http://data.carnegiehall.org/names/37816","Francis Poulenc","http://www.wikidata.org/entity/Q191408"
"http://data.carnegiehall.org/events/3374","1949-12-09T20:30:00","Metropolitan Bell Symphony Society","http://data.carnegiehall.org/works/34043","http://data.carnegiehall.org/names/1003037","Bedrich Smetana","http://www.wikidata.org/entity/Q48173"
"http://data.carnegiehall.org/events/14415","1949-03-09T20:30:00","Edmund Kurtz, Cello","http://data.carnegiehall.org/works/54203","http://data.carnegiehall.org/names/1007087","Girolamo Frescobaldi","http://www.wikidata.org/entity/Q209212"
"http://data.carnegiehall.org/events/17002","1949-05-01T20:30:00","Sigmund Romberg and His Concert Orchestra","http://data.carnegiehall.org/works/44028","http://data.carnegiehall.org/names/1002280","Harry Horlick","http://www.wikidata.org/entity/Q79447833"
"http://data.carnegiehall.org/events/11695","1949-10-18T20:30:00","Alexis Weissenberg, Piano","http://data.carnegiehall.org/works/89072","http://data.carnegiehall.org/names/36136","Fritz Kreisler","http://www.wikidata.org/entity/Q78517"
"http://data.carnegiehall.org/events/17625","1949-04-11T20:30:00","Sweden In Music Gala Concert","http://data.carnegiehall.org/works/33605","http://data.carnegiehall.org/names/1007215","Wilhelm Stenhammar","http://www.wikidata.org/entity/Q435688"
"http://data.carnegiehall.org/events/34716","1950-11-26T20:30:00","Roland Hayes, Tenor","http://data.carnegiehall.org/works/19821","http://data.carnegiehall.org/names/1010036","Spiritual","http://www.wikidata.org/entity/Q212024"
"http://data.carnegiehall.org/events/38601","1950-09-17T00:00:00","Midnight Performance: Jazz at the Philharmonic","http://data.carnegiehall.org/works/61787","http://data.carnegiehall.org/names/6340","Coleman Hawkins","http://www.wikidata.org/entity/Q217812"
"http://data.carnegiehall.org/events/12036","1950-01-11T20:45:00","Boston Symphony Orchestra","http://data.carnegiehall.org/works/57807","http://data.carnegiehall.org/names/1004515","George Frideric Handel","http://www.wikidata.org/entity/Q7302"
"http://data.carnegiehall.org/events/18257","1950-03-26T14:45:00","New York Philharmonic","http://data.carnegiehall.org/works/40625","http://data.carnegiehall.org/names/719","Maurice Ravel","http://www.wikidata.org/entity/Q1178"
"http://data.carnegiehall.org/events/688","1949-10-26T15:15:00","New York Youth Concert","http://data.carnegiehall.org/works/40625","http://data.carnegiehall.org/names/719","Maurice Ravel","http://www.wikidata.org/entity/Q1178"
"http://data.carnegiehall.org/events/43085","1950-05-14T17:30:00","Clarice Merrill, Soprano, and Josephine Caruso, Piano","http://data.carnegiehall.org/works/22215","http://data.carnegiehall.org/names/1003059","Hugo Wolf","http://www.wikidata.org/entity/Q215747"
"http://data.carnegiehall.org/events/16150","1950-05-10T20:30:00","Carnegie Pops","http://data.carnegiehall.org/works/55552","http://data.carnegiehall.org/names/31700","Percy Grainger","http://www.wikidata.org/entity/Q318354"
"http://data.carnegiehall.org/events/36123","1950-05-27T20:30:00","Carnegie Pops","http://data.carnegiehall.org/works/54851","http://data.carnegiehall.org/names/18239","Pyotr Ilyich Tchaikovsky","http://www.wikidata.org/entity/Q7315"
"http://data.carnegiehall.org/events/28177","1950-12-29T20:45:00","Louisville Orchestra","http://data.carnegiehall.org/works/2724","http://data.carnegiehall.org/names/1000433","Vincent Persichetti","http://www.wikidata.org/entity/Q1269450"
"http://data.carnegiehall.org/events/18080","1949-03-13T17:30:00","Anis Fuleihan, Piano","http://data.carnegiehall.org/works/45362","http://data.carnegiehall.org/names/56288","Anis Fuleihan","http://www.wikidata.org/entity/Q4765281"
"http://data.carnegiehall.org/events/32677","1949-04-16T20:30:00","Morning Freiheit Anniversary Concert","http://data.carnegiehall.org/works/53578","http://data.carnegiehall.org/names/1002506","Henryk Wieniawski","http://www.wikidata.org/entity/Q272184"
"http://data.carnegiehall.org/events/5897","1949-10-29T14:45:00","Anatole Kitain, Piano","http://data.carnegiehall.org/works/33915","http://data.carnegiehall.org/names/1006444","Frederic Chopin","http://www.wikidata.org/entity/Q1268"
"http://data.carnegiehall.org/events/47474","1950-12-01T20:00:00","Students of Amelia Branca","http://data.carnegiehall.org/works/47265","http://data.carnegiehall.org/names/1010847","Giuseppe Verdi","http://www.wikidata.org/entity/Q7317"
"http://data.carnegiehall.org/events/27610","1949-12-18T19:30:00","United Organizations for the Israel Pioneers Chanuka Festival","http://data.carnegiehall.org/works/299","http://data.carnegiehall.org/names/1002506","Henryk Wieniawski","http://www.wikidata.org/entity/Q272184"
"http://data.carnegiehall.org/events/8694","1950-09-28T20:30:00","Herbert Sorkin, Violin","http://data.carnegiehall.org/works/299","http://data.carnegiehall.org/names/1002506","Henryk Wieniawski","http://www.wikidata.org/entity/Q272184"
"http://data.carnegiehall.org/events/17358","1949-02-27T17:30:00","Marc Brown, Violin","http://data.carnegiehall.org/works/299","http://data.carnegiehall.org/names/1002506","Henryk Wieniawski","http://www.wikidata.org/entity/Q272184"
"http://data.carnegiehall.org/events/34568","1949-12-30T20:30:00","Ukrainian Bandurists Chorus","http://data.carnegiehall.org/works/17783","http://data.carnegiehall.org/names/1009996","Mykola Leontovych","http://www.wikidata.org/entity/Q467914"
"http://data.carnegiehall.org/events/29959","1950-01-30T20:30:00","Vitya Vronsky and Victor Babin","http://data.carnegiehall.org/works/4736","http://data.carnegiehall.org/names/1002900","Georges Bizet","http://www.wikidata.org/entity/Q56158"
"http://data.carnegiehall.org/events/10247","1949-05-07T20:45:00","George Gershwin Memorial Concert","http://data.carnegiehall.org/works/50396","http://data.carnegiehall.org/names/34823","George Gershwin","http://www.wikidata.org/entity/Q123829"
"http://data.carnegiehall.org/events/30257","1950-02-13T17:30:00","WNYC American Music Festival: United States Army Band","http://data.carnegiehall.org/works/37898","http://data.carnegiehall.org/names/1004469","Willson Osborne","http://www.wikidata.org/entity/Q8022499"
"http://data.carnegiehall.org/events/17550","1950-11-11T14:30:00","Billy Eckstine, George Shearing Quintet, and The All Stars","http://data.carnegiehall.org/works/6754","http://data.carnegiehall.org/names/37239","Richard Rodgers","http://www.wikidata.org/entity/Q269094"
"http://data.carnegiehall.org/events/52990","1950-11-11T20:30:00","Billy Eckstine, George Shearing Quintet, and The All Stars","http://data.carnegiehall.org/works/6754","http://data.carnegiehall.org/names/37239","Richard Rodgers","http://www.wikidata.org/entity/Q269094"
"http://data.carnegiehall.org/events/12516","1949-03-14T20:30:00","Yale Glee Club","http://data.carnegiehall.org/works/52895","http://data.carnegiehall.org/names/47140","Heitor Villa-Lobos","http://www.wikidata.org/entity/Q203514"
"http://data.carnegiehall.org/events/13778","1949-04-01T20:45:00","National Orchestral Association","http://data.carnegiehall.org/works/47276","http://data.carnegiehall.org/names/1003781","Joseph Haydn","http://www.wikidata.org/entity/Q7349"
"http://data.carnegiehall.org/events/68074","1950-05-07T15:00:00","Dorothy Ross, Soprano","http://data.carnegiehall.org/works/45178","http://data.carnegiehall.org/names/1009412","Gabriel Fauré","http://www.wikidata.org/entity/Q104919"
"http://data.carnegiehall.org/events/17116","1950-11-20T20:30:00","Jeanne Mitchell, Violin","http://data.carnegiehall.org/works/45178","http://data.carnegiehall.org/names/1009412","Gabriel Fauré","http://www.wikidata.org/entity/Q104919"
"http://data.carnegiehall.org/events/43085","1950-05-14T17:30:00","Clarice Merrill, Soprano, and Josephine Caruso, Piano","http://data.carnegiehall.org/works/45178","http://data.carnegiehall.org/names/1009412","Gabriel Fauré","http://www.wikidata.org/entity/Q104919"
"http://data.carnegiehall.org/events/23204","1949-10-04T20:40:00","Solomon, Piano","http://data.carnegiehall.org/works/55265","http://data.carnegiehall.org/names/1002668","Domenico Scarlatti","http://www.wikidata.org/entity/Q167837"
"http://data.carnegiehall.org/events/8807","1949-03-17T20:45:00","New York Philharmonic","http://data.carnegiehall.org/works/47060","http://data.carnegiehall.org/names/1005833","Ludwig van Beethoven","http://www.wikidata.org/entity/Q255"
"http://data.carnegiehall.org/events/13730","1949-11-09T20:45:00","Boston Symphony Orchestra","http://data.carnegiehall.org/works/47060","http://data.carnegiehall.org/names/1005833","Ludwig van Beethoven","http://www.wikidata.org/entity/Q255"
"http://data.carnegiehall.org/events/16079","1949-03-18T14:30:00","New York Philharmonic","http://data.carnegiehall.org/works/47060","http://data.carnegiehall.org/names/1005833","Ludwig van Beethoven","http://www.wikidata.org/entity/Q255"
"http://data.carnegiehall.org/events/15072","1949-03-20T14:45:00","New York Philharmonic","http://data.carnegiehall.org/works/47060","http://data.carnegiehall.org/names/1005833","Ludwig van Beethoven","http://www.wikidata.org/entity/Q255"
"http://data.carnegiehall.org/events/47848","1949-12-04T20:30:00","Lora Lewis, Contralto","http://data.carnegiehall.org/works/14317","http://data.carnegiehall.org/names/1008668","Gaetano Donizetti","http://www.wikidata.org/entity/Q101698"
"http://data.carnegiehall.org/events/429","1950-04-23T20:40:00","Marian Anderson, Contralto","http://data.carnegiehall.org/works/14317","http://data.carnegiehall.org/names/1008668","Gaetano Donizetti","http://www.wikidata.org/entity/Q101698"
"http://data.carnegiehall.org/events/58924","1950-12-16T20:00:00","Flavia Acosta, Contralto","http://data.carnegiehall.org/works/14317","http://data.carnegiehall.org/names/1008668","Gaetano Donizetti","http://www.wikidata.org/entity/Q101698"
"http://data.carnegiehall.org/events/47474","1950-12-01T20:00:00","Students of Amelia Branca","http://data.carnegiehall.org/works/14317","http://data.carnegiehall.org/names/1008668","Gaetano Donizetti","http://www.wikidata.org/entity/Q101698"
"http://data.carnegiehall.org/events/26983","1949-12-27T20:30:00","The Collegiate Chorale","http://data.carnegiehall.org/works/42945","http://data.carnegiehall.org/names/1009154","William Billings","http://www.wikidata.org/entity/Q1348460"
"http://data.carnegiehall.org/events/23502","1949-03-12T20:30:00","New York Schools of Music","http://data.carnegiehall.org/works/46995","http://data.carnegiehall.org/names/1010420","Auguste Durand","http://www.wikidata.org/entity/Q2871185"
"http://data.carnegiehall.org/events/17182","1949-11-01T20:30:00","Miklos Gafni, Tenor","http://data.carnegiehall.org/works/15026","http://data.carnegiehall.org/names/1010281","Francesco Cilea","http://www.wikidata.org/entity/Q250952"
"http://data.carnegiehall.org/events/34440","1950-10-02T21:00:00","Bell Telephone Hour","http://data.carnegiehall.org/works/15026","http://data.carnegiehall.org/names/1010281","Francesco Cilea","http://www.wikidata.org/entity/Q250952"
"http://data.carnegiehall.org/events/47848","1949-12-04T20:30:00","Lora Lewis, Contralto","http://data.carnegiehall.org/works/17239","http://data.carnegiehall.org/names/1004316","Johannes Brahms","http://www.wikidata.org/entity/Q7294"
"http://data.carnegiehall.org/events/28338","1950-10-24T20:40:00","Victoria de los Angeles, Soprano","http://data.carnegiehall.org/works/17239","http://data.carnegiehall.org/names/1004316","Johannes Brahms","http://www.wikidata.org/entity/Q7294"
"http://data.carnegiehall.org/events/14996","1950-11-08T20:30:00","Joseph Fuchs, Violin","http://data.carnegiehall.org/works/89277","http://data.carnegiehall.org/names/1007610","Nicolò Paganini","http://www.wikidata.org/entity/Q66075"
"http://data.carnegiehall.org/events/5580","1950-05-25T20:30:00","Carnegie Pops","http://data.carnegiehall.org/works/29571","http://data.carnegiehall.org/names/1009827","Cole Porter","http://www.wikidata.org/entity/Q215120"
"http://data.carnegiehall.org/events/12303","1949-11-20T20:30:00","Ebe Stignani, Mezzo-Soprano","http://data.carnegiehall.org/works/53285","http://data.carnegiehall.org/names/1004515","George Frideric Handel","http://www.wikidata.org/entity/Q7302"
"http://data.carnegiehall.org/events/67902","1950-10-22T17:30:00","Memorial Concert for Eileen Zay","http://data.carnegiehall.org/works/111449","http://data.carnegiehall.org/names/1013337","H. Maurice Jacquet","http://www.wikidata.org/entity/Q16855626"
"http://data.carnegiehall.org/events/6099","1949-01-31T20:30:00","Benno Moiseiwitsch, Piano","http://data.carnegiehall.org/works/27052","http://data.carnegiehall.org/names/1006444","Frederic Chopin","http://www.wikidata.org/entity/Q1268"
"http://data.carnegiehall.org/events/19578","1950-04-23T17:30:00","Paul Freund, Bass","http://data.carnegiehall.org/works/10844","http://data.carnegiehall.org/names/1007855","Marcelle de Manziarly","http://www.wikidata.org/entity/Q1893286"
"http://data.carnegiehall.org/events/25065","1950-01-03T20:30:00","The Philadelphia Orchestra","http://data.carnegiehall.org/works/51421","http://data.carnegiehall.org/names/1003166","Johann Sebastian Bach","http://www.wikidata.org/entity/Q1339"
"http://data.carnegiehall.org/events/22560","1950-04-21T20:30:00","Mexico City Boys Choir","http://data.carnegiehall.org/works/250","http://data.carnegiehall.org/names/1004316","Johannes Brahms","http://www.wikidata.org/entity/Q7294"
"http://data.carnegiehall.org/events/9232","1949-02-19T17:30:00","Edna White, Trumpet, with the Andrew Tietjen Chorus","http://data.carnegiehall.org/works/1392","http://data.carnegiehall.org/names/94862","Gena Branscombe","http://www.wikidata.org/entity/Q5530864"
"http://data.carnegiehall.org/events/58724","1950-10-21T20:00:00","Students of Elsie Rosalind Wood and soloists of St. Peter's Church","http://data.carnegiehall.org/works/40080","http://data.carnegiehall.org/names/1010847","Giuseppe Verdi","http://www.wikidata.org/entity/Q7317"
"http://data.carnegiehall.org/events/8935","1949-02-14T20:30:00","Witold Malcuzynski, Piano","http://data.carnegiehall.org/works/44530","http://data.carnegiehall.org/names/1006444","Frederic Chopin","http://www.wikidata.org/entity/Q1268"
"http://data.carnegiehall.org/events/19202","1949-03-08T20:00:00","All Star Benefit Concert for Yeshiva University","http://data.carnegiehall.org/works/44530","http://data.carnegiehall.org/names/1006444","Frederic Chopin","http://www.wikidata.org/entity/Q1268"
"http://data.carnegiehall.org/events/1743","1949-05-14T20:30:00","The First Piano Quartet","http://data.carnegiehall.org/works/44530","http://data.carnegiehall.org/names/1006444","Frederic Chopin","http://www.wikidata.org/entity/Q1268"
"http://data.carnegiehall.org/events/67348","1950-05-03T20:30:00","Nina Kudrik, Piano","http://data.carnegiehall.org/works/44530","http://data.carnegiehall.org/names/1006444","Frederic Chopin","http://www.wikidata.org/entity/Q1268"
"http://data.carnegiehall.org/events/20197","1949-02-21T20:30:00","Vladimir Horowitz, Piano","http://data.carnegiehall.org/works/43444","http://data.carnegiehall.org/names/1001205","Franz Liszt","http://www.wikidata.org/entity/Q41309"
"http://data.carnegiehall.org/events/16556","1950-03-03T20:30:00","Simon Barere, Piano","http://data.carnegiehall.org/works/43444","http://data.carnegiehall.org/names/1001205","Franz Liszt","http://www.wikidata.org/entity/Q41309"
"http://data.carnegiehall.org/events/32536","1949-02-13T20:40:00","Arthur Rubinstein, Piano","http://data.carnegiehall.org/works/43444","http://data.carnegiehall.org/names/1001205","Franz Liszt","http://www.wikidata.org/entity/Q41309"
"http://data.carnegiehall.org/events/32678","1949-10-15T20:30:00","Irving Fields and His Trio","http://data.carnegiehall.org/works/33641","http://data.carnegiehall.org/names/37239","Richard Rodgers","http://www.wikidata.org/entity/Q269094"
"http://data.carnegiehall.org/events/9405","1950-11-24T20:30:00","Michael Rabin, Violin","http://data.carnegiehall.org/works/7803","http://data.carnegiehall.org/names/1007610","Nicolò Paganini","http://www.wikidata.org/entity/Q66075"
"http://data.carnegiehall.org/events/21210","1950-01-27T20:30:00","Berl Senofsky, Violin","http://data.carnegiehall.org/works/7803","http://data.carnegiehall.org/names/1007610","Nicolò Paganini","http://www.wikidata.org/entity/Q66075"
"http://data.carnegiehall.org/events/37477","1949-11-15T20:30:00","Frank Northcutt, Baritone","http://data.carnegiehall.org/works/31622","http://data.carnegiehall.org/names/1002974","Randall Thompson","http://www.wikidata.org/entity/Q1362347"
"http://data.carnegiehall.org/events/20899","1949-01-17T20:30:00","Vladimir Horowitz, Piano","http://data.carnegiehall.org/works/1410","http://data.carnegiehall.org/names/1009368","Claude Debussy","http://www.wikidata.org/entity/Q4700"
"http://data.carnegiehall.org/events/14670","1949-12-02T20:30:00","Rudolf Serkin, Piano","http://data.carnegiehall.org/works/27535","http://data.carnegiehall.org/names/1003781","Joseph Haydn","http://www.wikidata.org/entity/Q7349"
"http://data.carnegiehall.org/events/22125","1949-11-19T17:30:00","Yi-Kwei Sze, Bass-Baritone","http://data.carnegiehall.org/works/12655","http://data.carnegiehall.org/names/37816","Francis Poulenc","http://www.wikidata.org/entity/Q191408"
"http://data.carnegiehall.org/events/3921","1949-11-06T20:40:00","Solomon, Piano","http://data.carnegiehall.org/works/52938","http://data.carnegiehall.org/names/1004316","Johannes Brahms","http://www.wikidata.org/entity/Q7294"
"http://data.carnegiehall.org/events/16112","1949-11-22T20:30:00","Everett Fritzberg, Piano","http://data.carnegiehall.org/works/52938","http://data.carnegiehall.org/names/1004316","Johannes Brahms","http://www.wikidata.org/entity/Q7294"
