"event","date","title","workperformed","composer","composerName","skos"
"http://data.carnegiehall.org/events/8222","1942-04-28T20:30:00","Students of Kate Bertram","http://data.carnegiehall.org/works/23360","http://data.carnegiehall.org/names/1000740","Edvard Grieg","http://www.wikidata.org/entity/Q80621"
"http://data.carnegiehall.org/events/51884","1942-06-13T20:30:00","Benefit: Wings for Norway","http://data.carnegiehall.org/works/23360","http://data.carnegiehall.org/names/1000740","Edvard Grieg","http://www.wikidata.org/entity/Q80621"
"http://data.carnegiehall.org/events/15423","1944-02-29T20:45:00","Benefit: United Parents Associations of New York City, Inc.","http://data.carnegiehall.org/works/23360","http://data.carnegiehall.org/names/1000740","Edvard Grieg","http://www.wikidata.org/entity/Q80621"
"http://data.carnegiehall.org/events/4282","1941-03-31T20:30:00","Masters of Viennese Music","http://data.carnegiehall.org/works/11459","http://data.carnegiehall.org/names/1008267","Johann Strauss Jr.","http://www.wikidata.org/entity/Q83309"
"http://data.carnegiehall.org/events/7667","1943-01-13T20:30:00","E. Robert Schmitz, Piano","http://data.carnegiehall.org/works/52121","http://data.carnegiehall.org/names/41588","Camille Saint-Saëns","http://www.wikidata.org/entity/Q150445"
"http://data.carnegiehall.org/events/4891","1943-05-26T20:30:00","Robert and Gaby Casadesus, Piano","http://data.carnegiehall.org/works/58824","http://data.carnegiehall.org/names/1009368","Claude Debussy","http://www.wikidata.org/entity/Q4700"
"http://data.carnegiehall.org/events/7285","1941-03-26T20:30:00","E. Robert Schmitz, Piano","http://data.carnegiehall.org/works/58824","http://data.carnegiehall.org/names/1009368","Claude Debussy","http://www.wikidata.org/entity/Q4700"
"http://data.carnegiehall.org/events/31291","1944-03-25T15:00:00","George Copeland, Piano","http://data.carnegiehall.org/works/58824","http://data.carnegiehall.org/names/1009368","Claude Debussy","http://www.wikidata.org/entity/Q4700"
"http://data.carnegiehall.org/events/63044","1942-02-28T20:30:00","Grace Camp Day, Soprano","http://data.carnegiehall.org/works/36662","http://data.carnegiehall.org/names/1009368","Claude Debussy","http://www.wikidata.org/entity/Q4700"
"http://data.carnegiehall.org/events/18854","1943-12-23T20:45:00","New York Philharmonic","http://data.carnegiehall.org/works/10005","http://data.carnegiehall.org/names/43414","Sergey Prokofiev","http://www.wikidata.org/entity/Q49481"
"http://data.carnegiehall.org/events/33880","1943-12-24T14:30:00","New York Philharmonic","http://data.carnegiehall.org/works/10005","http://data.carnegiehall.org/names/43414","Sergey Prokofiev","http://www.wikidata.org/entity/Q49481"
"http://data.carnegiehall.org/events/43601","1943-04-16T20:30:00","National Association for American Composers and Conductors Concert","http://data.carnegiehall.org/works/42503","http://data.carnegiehall.org/names/1005021","Samuel Barber","http://www.wikidata.org/entity/Q216870"
"http://data.carnegiehall.org/events/2500","1942-01-05T20:40:00","Marian Anderson, Contralto","http://data.carnegiehall.org/works/19929","http://data.carnegiehall.org/names/52002","Sergei Rachmaninoff","http://www.wikidata.org/entity/Q131861"
"http://data.carnegiehall.org/events/15613","1944-10-25T20:30:00","Florence Foster Jenkins, Soprano","http://data.carnegiehall.org/works/19929","http://data.carnegiehall.org/names/52002","Sergei Rachmaninoff","http://www.wikidata.org/entity/Q131861"
"http://data.carnegiehall.org/events/10757","1941-12-28T17:30:00","Beniamino Riccio, Baritone","http://data.carnegiehall.org/works/19929","http://data.carnegiehall.org/names/52002","Sergei Rachmaninoff","http://www.wikidata.org/entity/Q131861"
"http://data.carnegiehall.org/events/13049","1940-11-08T20:30:00","Kirsten Flagstad, Soprano","http://data.carnegiehall.org/works/49099","http://data.carnegiehall.org/names/1000740","Edvard Grieg","http://www.wikidata.org/entity/Q80621"
"http://data.carnegiehall.org/events/42117","1940-04-23T20:40:00","Suzanne Robinson","http://data.carnegiehall.org/works/43223","http://data.carnegiehall.org/names/1000740","Edvard Grieg","http://www.wikidata.org/entity/Q80621"
"http://data.carnegiehall.org/events/17863","1940-12-08T20:15:00","Arion Singing Society of Brooklyn","http://data.carnegiehall.org/works/36580","http://data.carnegiehall.org/names/1009826","Max Reger","http://www.wikidata.org/entity/Q57139"
"http://data.carnegiehall.org/events/47457","1943-10-24T20:00:00","Ethyl Oughton Clarke","http://data.carnegiehall.org/works/36580","http://data.carnegiehall.org/names/1009826","Max Reger","http://www.wikidata.org/entity/Q57139"
"http://data.carnegiehall.org/events/43607","1943-05-18T20:30:00","Katherine Corwin, Soprano","http://data.carnegiehall.org/works/36580","http://data.carnegiehall.org/names/1009826","Max Reger","http://www.wikidata.org/entity/Q57139"
"http://data.carnegiehall.org/events/53109","1940-02-29T20:30:00","Dorothy Hosier","http://data.carnegiehall.org/works/10147","http://data.carnegiehall.org/names/1004316","Johannes Brahms","http://www.wikidata.org/entity/Q7294"
"http://data.carnegiehall.org/events/20939","1940-03-15T20:30:00","Mary Bell, Mezzo-Soprano","http://data.carnegiehall.org/works/10147","http://data.carnegiehall.org/names/1004316","Johannes Brahms","http://www.wikidata.org/entity/Q7294"
"http://data.carnegiehall.org/events/35821","1941-12-03T20:30:00","Dorothy Maynor, Soprano","http://data.carnegiehall.org/works/10147","http://data.carnegiehall.org/names/1004316","Johannes Brahms","http://www.wikidata.org/entity/Q7294"
"http://data.carnegiehall.org/events/33101","1940-11-02T11:00:00","New York Philharmonic Young People's Concert","http://data.carnegiehall.org/works/30212","http://data.carnegiehall.org/names/23693","Edward MacDowell","http://www.wikidata.org/entity/Q450467"
"http://data.carnegiehall.org/events/20006","1941-03-21T20:30:00","Inez Lauritano, Violin","http://data.carnegiehall.org/works/30634","http://data.carnegiehall.org/names/1006691","Manuel de Falla","http://www.wikidata.org/entity/Q193283"
"http://data.carnegiehall.org/events/42117","1940-04-23T20:40:00","Suzanne Robinson","http://data.carnegiehall.org/works/12429","http://data.carnegiehall.org/names/1006300","Reynaldo Hahn","http://www.wikidata.org/entity/Q432938"
"http://data.carnegiehall.org/events/7674","1941-04-22T20:30:00","Benefit: Relief of British War Suffers","http://data.carnegiehall.org/works/8088","http://data.carnegiehall.org/names/1000525","Robert Schumann","http://www.wikidata.org/entity/Q7351"
"http://data.carnegiehall.org/events/42816","1940-11-28T20:30:00","Women's Chamber Orchestra","http://data.carnegiehall.org/works/25137","http://data.carnegiehall.org/names/1009368","Claude Debussy","http://www.wikidata.org/entity/Q4700"
"http://data.carnegiehall.org/events/10868","1944-02-05T20:45:00","New York Philharmonic Popular (Students') Concert","http://data.carnegiehall.org/works/11093","http://data.carnegiehall.org/names/1004316","Johannes Brahms","http://www.wikidata.org/entity/Q7294"
"http://data.carnegiehall.org/events/34230","1940-12-27T14:30:00","New York Philharmonic","http://data.carnegiehall.org/works/11093","http://data.carnegiehall.org/names/1004316","Johannes Brahms","http://www.wikidata.org/entity/Q7294"
"http://data.carnegiehall.org/events/10436","1941-03-29T15:00:00","National Orchestral Association","http://data.carnegiehall.org/works/11093","http://data.carnegiehall.org/names/1004316","Johannes Brahms","http://www.wikidata.org/entity/Q7294"
"http://data.carnegiehall.org/events/15963","1944-02-03T20:45:00","New York Philharmonic","http://data.carnegiehall.org/works/11093","http://data.carnegiehall.org/names/1004316","Johannes Brahms","http://www.wikidata.org/entity/Q7294"
"http://data.carnegiehall.org/events/10333","1940-12-29T15:00:00","New York Philharmonic","http://data.carnegiehall.org/works/11093","http://data.carnegiehall.org/names/1004316","Johannes Brahms","http://www.wikidata.org/entity/Q7294"
"http://data.carnegiehall.org/events/28402","1944-02-04T14:30:00","New York Philharmonic","http://data.carnegiehall.org/works/11093","http://data.carnegiehall.org/names/1004316","Johannes Brahms","http://www.wikidata.org/entity/Q7294"
"http://data.carnegiehall.org/events/38694","1941-01-19T20:45:00","New York City Symphony","http://data.carnegiehall.org/works/11093","http://data.carnegiehall.org/names/1004316","Johannes Brahms","http://www.wikidata.org/entity/Q7294"
"http://data.carnegiehall.org/events/20462","1940-12-26T20:45:00","New York Philharmonic","http://data.carnegiehall.org/works/11093","http://data.carnegiehall.org/names/1004316","Johannes Brahms","http://www.wikidata.org/entity/Q7294"
"http://data.carnegiehall.org/events/11265","1941-03-15T20:30:00","New York Schools of Music","http://data.carnegiehall.org/works/14658","http://data.carnegiehall.org/names/1003603","Giovanni Battista Viotti","http://www.wikidata.org/entity/Q313188"
"http://data.carnegiehall.org/events/23234","1940-12-01T20:30:00","Marian Anderson, Contralto","http://data.carnegiehall.org/works/55952","http://data.carnegiehall.org/names/1006075","Wolfgang Amadeus Mozart","http://www.wikidata.org/entity/Q254"
"http://data.carnegiehall.org/events/10710","1943-02-23T20:45:00","The Philadelphia Orchestra","http://data.carnegiehall.org/works/698","http://data.carnegiehall.org/names/1003166","Johann Sebastian Bach","http://www.wikidata.org/entity/Q1339"
"http://data.carnegiehall.org/events/20039","1943-05-01T20:30:00","ILGWU Music and Drama Festival","http://data.carnegiehall.org/works/39583","http://data.carnegiehall.org/names/15835","Victor Herbert","http://www.wikidata.org/entity/Q1275145"
"http://data.carnegiehall.org/events/1636","1940-11-14T20:45:00","New York Philharmonic","http://data.carnegiehall.org/works/44836","http://data.carnegiehall.org/names/1002974","Randall Thompson","http://www.wikidata.org/entity/Q1362347"
"http://data.carnegiehall.org/events/6844","1940-11-15T14:30:00","New York Philharmonic","http://data.carnegiehall.org/works/44836","http://data.carnegiehall.org/names/1002974","Randall Thompson","http://www.wikidata.org/entity/Q1362347"
"http://data.carnegiehall.org/events/3844","1941-04-29T20:45:00","Evening of Russian Music","http://data.carnegiehall.org/works/44326","http://data.carnegiehall.org/names/1007397","Georgy Sviridov","http://www.wikidata.org/entity/Q467738"
"http://data.carnegiehall.org/events/29314","1940-11-29T20:30:00","Sascha Gorodnitzki, Piano","http://data.carnegiehall.org/works/8011","http://data.carnegiehall.org/names/37816","Francis Poulenc","http://www.wikidata.org/entity/Q191408"
"http://data.carnegiehall.org/events/6796","1944-04-08T20:30:00","Rosario and Antonio","http://data.carnegiehall.org/works/36733","http://data.carnegiehall.org/names/1006083","Sebastián Iradier","http://www.wikidata.org/entity/Q954019"
"http://data.carnegiehall.org/events/33751","1940-01-27T20:30:00","Lily Pons, Soprano","http://data.carnegiehall.org/works/87974","http://data.carnegiehall.org/names/1002733","Henry R. Bishop","http://www.wikidata.org/entity/Q1200639"
"http://data.carnegiehall.org/events/8449","1941-05-20T20:30:00","Lily Pons, Soprano, and Dr. Lin Yutang, Speaker","http://data.carnegiehall.org/works/87974","http://data.carnegiehall.org/names/1002733","Henry R. Bishop","http://www.wikidata.org/entity/Q1200639"
"http://data.carnegiehall.org/events/63039","1942-10-16T20:00:00","Rachelle Dorée, Chanteuse-Diseuse","http://data.carnegiehall.org/works/106575","http://data.carnegiehall.org/names/1007799","Arthur Sullivan","http://www.wikidata.org/entity/Q212692"
"http://data.carnegiehall.org/events/53377","1942-05-27T20:30:00","Pupils of E. Presson Miller","http://data.carnegiehall.org/works/90335","http://data.carnegiehall.org/names/1007937","Charles Edward Horn","http://www.wikidata.org/entity/Q4499989"
"http://data.carnegiehall.org/events/27532","1943-03-11T20:45:00","Boston Symphony Orchestra","http://data.carnegiehall.org/works/6933","http://data.carnegiehall.org/names/1006483","Ralph Vaughan Williams","http://www.wikidata.org/entity/Q207947"
"http://data.carnegiehall.org/events/17954","1943-04-09T14:30:00","New York Philharmonic","http://data.carnegiehall.org/works/6933","http://data.carnegiehall.org/names/1006483","Ralph Vaughan Williams","http://www.wikidata.org/entity/Q207947"
"http://data.carnegiehall.org/events/38668","1943-08-29T15:00:00","New York Philharmonic","http://data.carnegiehall.org/works/6933","http://data.carnegiehall.org/names/1006483","Ralph Vaughan Williams","http://www.wikidata.org/entity/Q207947"
"http://data.carnegiehall.org/events/36766","1943-04-08T20:45:00","New York Philharmonic","http://data.carnegiehall.org/works/6933","http://data.carnegiehall.org/names/1006483","Ralph Vaughan Williams","http://www.wikidata.org/entity/Q207947"
"http://data.carnegiehall.org/events/14318","1941-03-06T20:45:00","New York Philharmonic","http://data.carnegiehall.org/works/6933","http://data.carnegiehall.org/names/1006483","Ralph Vaughan Williams","http://www.wikidata.org/entity/Q207947"
"http://data.carnegiehall.org/events/13033","1941-03-07T14:30:00","New York Philharmonic","http://data.carnegiehall.org/works/6933","http://data.carnegiehall.org/names/1006483","Ralph Vaughan Williams","http://www.wikidata.org/entity/Q207947"
"http://data.carnegiehall.org/events/42300","1940-05-01T20:30:00","Madeleine Carabo, Violin","http://data.carnegiehall.org/works/21306","http://data.carnegiehall.org/names/36136","Fritz Kreisler","http://www.wikidata.org/entity/Q78517"
"http://data.carnegiehall.org/events/23149","1944-03-18T11:00:00","New York Philharmonic Young People's Concert","http://data.carnegiehall.org/works/21650","http://data.carnegiehall.org/names/5945","Alexander Grechaninov","http://www.wikidata.org/entity/Q508270"
"http://data.carnegiehall.org/events/20560","1941-12-11T20:45:00","New York Philharmonic","http://data.carnegiehall.org/works/57807","http://data.carnegiehall.org/names/1004515","George Frideric Handel","http://www.wikidata.org/entity/Q7302"
"http://data.carnegiehall.org/events/28336","1944-10-20T14:30:00","New York Philharmonic","http://data.carnegiehall.org/works/57807","http://data.carnegiehall.org/names/1004515","George Frideric Handel","http://www.wikidata.org/entity/Q7302"
"http://data.carnegiehall.org/events/16968","1944-10-19T20:45:00","New York Philharmonic","http://data.carnegiehall.org/works/57807","http://data.carnegiehall.org/names/1004515","George Frideric Handel","http://www.wikidata.org/entity/Q7302"
"http://data.carnegiehall.org/events/25353","1941-12-12T14:30:00","New York Philharmonic","http://data.carnegiehall.org/works/57807","http://data.carnegiehall.org/names/1004515","George Frideric Handel","http://www.wikidata.org/entity/Q7302"
"http://data.carnegiehall.org/events/4860","1944-10-21T20:00:00","New York Philharmonic","http://data.carnegiehall.org/works/57807","http://data.carnegiehall.org/names/1004515","George Frideric Handel","http://www.wikidata.org/entity/Q7302"
"http://data.carnegiehall.org/events/27376","1944-11-16T20:30:00","Janet Fairbank, Soprano","http://data.carnegiehall.org/works/85179","http://data.carnegiehall.org/names/1008327","Douglas S. Moore","http://www.wikidata.org/entity/Q958213"
"http://data.carnegiehall.org/events/43583","1942-12-06T20:30:00","Alvina Grabau","http://data.carnegiehall.org/works/22215","http://data.carnegiehall.org/names/1003059","Hugo Wolf","http://www.wikidata.org/entity/Q215747"
"http://data.carnegiehall.org/events/3640","1944-03-05T15:00:00","New York Philharmonic","http://data.carnegiehall.org/works/6762","http://data.carnegiehall.org/names/1002668","Domenico Scarlatti","http://www.wikidata.org/entity/Q167837"
"http://data.carnegiehall.org/events/8582","1944-03-04T20:45:00","New York Philharmonic Popular (Students') Concert","http://data.carnegiehall.org/works/6762","http://data.carnegiehall.org/names/1002668","Domenico Scarlatti","http://www.wikidata.org/entity/Q167837"
"http://data.carnegiehall.org/events/6696","1944-03-02T20:45:00","New York Philharmonic","http://data.carnegiehall.org/works/6762","http://data.carnegiehall.org/names/1002668","Domenico Scarlatti","http://www.wikidata.org/entity/Q167837"
"http://data.carnegiehall.org/events/16191","1944-03-03T14:30:00","New York Philharmonic","http://data.carnegiehall.org/works/6762","http://data.carnegiehall.org/names/1002668","Domenico Scarlatti","http://www.wikidata.org/entity/Q167837"
"http://data.carnegiehall.org/events/37158","1943-03-23T20:45:00","The Philadelphia Orchestra","http://data.carnegiehall.org/works/6762","http://data.carnegiehall.org/names/1002668","Domenico Scarlatti","http://www.wikidata.org/entity/Q167837"
"http://data.carnegiehall.org/events/17204","1942-06-23T20:00:00","Festival of Famous Musical Comedies: The Chocolate Soldier","http://data.carnegiehall.org/works/41407","http://data.carnegiehall.org/names/38890","Oscar Straus","http://www.wikidata.org/entity/Q206667"
"http://data.carnegiehall.org/events/17618","1943-12-10T14:30:00","New York Philharmonic","http://data.carnegiehall.org/works/29196","http://data.carnegiehall.org/names/53264","Alexandre Tansman","http://www.wikidata.org/entity/Q550218"
"http://data.carnegiehall.org/events/7756","1943-12-09T20:45:00","New York Philharmonic","http://data.carnegiehall.org/works/29196","http://data.carnegiehall.org/names/53264","Alexandre Tansman","http://www.wikidata.org/entity/Q550218"
"http://data.carnegiehall.org/events/25430","1941-03-28T20:40:00","Alexander Borovsky, Piano","http://data.carnegiehall.org/works/38856","http://data.carnegiehall.org/names/1001205","Franz Liszt","http://www.wikidata.org/entity/Q41309"
"http://data.carnegiehall.org/events/36914","1940-11-09T14:30:00","Sergei Rachmaninoff, Piano","http://data.carnegiehall.org/works/38856","http://data.carnegiehall.org/names/1001205","Franz Liszt","http://www.wikidata.org/entity/Q41309"
"http://data.carnegiehall.org/events/74","1942-11-07T14:30:00","Sergei Rachmaninoff, Piano","http://data.carnegiehall.org/works/38856","http://data.carnegiehall.org/names/1001205","Franz Liszt","http://www.wikidata.org/entity/Q41309"
"http://data.carnegiehall.org/events/23695","1940-12-04T20:30:00","People's Philharmonic Choral Society","http://data.carnegiehall.org/works/54851","http://data.carnegiehall.org/names/18239","Pyotr Ilyich Tchaikovsky","http://www.wikidata.org/entity/Q7315"
"http://data.carnegiehall.org/events/9733","1943-01-17T15:00:00","New York Philharmonic","http://data.carnegiehall.org/works/54851","http://data.carnegiehall.org/names/18239","Pyotr Ilyich Tchaikovsky","http://www.wikidata.org/entity/Q7315"
"http://data.carnegiehall.org/events/8998","1941-03-24T20:30:00","Ray Lev, Piano","http://data.carnegiehall.org/works/39923","http://data.carnegiehall.org/names/43414","Sergey Prokofiev","http://www.wikidata.org/entity/Q49481"
"http://data.carnegiehall.org/events/2514","1944-11-10T14:30:00","New York Philharmonic","http://data.carnegiehall.org/works/88621","http://data.carnegiehall.org/names/1004863","César Franck","http://www.wikidata.org/entity/Q50187"
"http://data.carnegiehall.org/events/4168","1944-04-24T20:45:00","National Orchestral Association","http://data.carnegiehall.org/works/88621","http://data.carnegiehall.org/names/1004863","César Franck","http://www.wikidata.org/entity/Q50187"
"http://data.carnegiehall.org/events/12229","1944-11-09T20:45:00","New York Philharmonic","http://data.carnegiehall.org/works/88621","http://data.carnegiehall.org/names/1004863","César Franck","http://www.wikidata.org/entity/Q50187"
"http://data.carnegiehall.org/events/30059","1943-11-24T20:30:00","Henryk Szeryng, Violin","http://data.carnegiehall.org/works/299","http://data.carnegiehall.org/names/1002506","Henryk Wieniawski","http://www.wikidata.org/entity/Q272184"
"http://data.carnegiehall.org/events/42854","1942-10-12T20:45:00","Harold Kohon","http://data.carnegiehall.org/works/299","http://data.carnegiehall.org/names/1002506","Henryk Wieniawski","http://www.wikidata.org/entity/Q272184"
"http://data.carnegiehall.org/events/44700","1941-04-20T20:30:00","Ethel Kramer, Violin","http://data.carnegiehall.org/works/299","http://data.carnegiehall.org/names/1002506","Henryk Wieniawski","http://www.wikidata.org/entity/Q272184"
"http://data.carnegiehall.org/events/18576","1940-03-04T20:30:00","Alfred Troemel","http://data.carnegiehall.org/works/299","http://data.carnegiehall.org/names/1002506","Henryk Wieniawski","http://www.wikidata.org/entity/Q272184"
"http://data.carnegiehall.org/events/8564","1942-10-25T17:45:00","New York City Symphony","http://data.carnegiehall.org/works/299","http://data.carnegiehall.org/names/1002506","Henryk Wieniawski","http://www.wikidata.org/entity/Q272184"
"http://data.carnegiehall.org/events/562","1943-01-08T20:30:00","Isaac Stern, Violin","http://data.carnegiehall.org/works/299","http://data.carnegiehall.org/names/1002506","Henryk Wieniawski","http://www.wikidata.org/entity/Q272184"
"http://data.carnegiehall.org/events/27700","1941-11-28T20:40:00","Mischa Elman, Violin","http://data.carnegiehall.org/works/299","http://data.carnegiehall.org/names/1002506","Henryk Wieniawski","http://www.wikidata.org/entity/Q272184"
"http://data.carnegiehall.org/events/42116","1940-04-22T20:30:00","Arvida Valdane","http://data.carnegiehall.org/works/67861","http://data.carnegiehall.org/names/1010739","Wilhelm Peterson-Berger","http://www.wikidata.org/entity/Q472602"
"http://data.carnegiehall.org/events/24833","1940-12-18T20:30:00","Down Town Glee Club","http://data.carnegiehall.org/works/40116","http://data.carnegiehall.org/names/1000740","Edvard Grieg","http://www.wikidata.org/entity/Q80621"
"http://data.carnegiehall.org/events/38666","1943-08-08T15:00:00","New York Philharmonic","http://data.carnegiehall.org/works/50396","http://data.carnegiehall.org/names/34823","George Gershwin","http://www.wikidata.org/entity/Q123829"
"http://data.carnegiehall.org/events/10602","1943-04-02T14:30:00","New York Philharmonic","http://data.carnegiehall.org/works/50396","http://data.carnegiehall.org/names/34823","George Gershwin","http://www.wikidata.org/entity/Q123829"
"http://data.carnegiehall.org/events/8973","1943-04-03T20:45:00","New York Philharmonc Popular (Students') Concert","http://data.carnegiehall.org/works/50396","http://data.carnegiehall.org/names/34823","George Gershwin","http://www.wikidata.org/entity/Q123829"
"http://data.carnegiehall.org/events/31577","1943-04-04T15:00:00","New York Philharmonic","http://data.carnegiehall.org/works/50396","http://data.carnegiehall.org/names/34823","George Gershwin","http://www.wikidata.org/entity/Q123829"
"http://data.carnegiehall.org/events/6947","1943-03-31T20:45:00","New York Philharmonic","http://data.carnegiehall.org/works/50396","http://data.carnegiehall.org/names/34823","George Gershwin","http://www.wikidata.org/entity/Q123829"
"http://data.carnegiehall.org/events/18470","1942-05-09T20:15:00","Jarmila Novotna and Jan Kiepura","http://data.carnegiehall.org/works/7247","http://data.carnegiehall.org/names/1014849","František Škroup","http://www.wikidata.org/entity/Q1375928"
"http://data.carnegiehall.org/events/6044","1941-10-28T20:30:00","Inter-American Music Fiesta","http://data.carnegiehall.org/works/52895","http://data.carnegiehall.org/names/47140","Heitor Villa-Lobos","http://www.wikidata.org/entity/Q203514"
"http://data.carnegiehall.org/events/20005","1942-11-07T20:45:00","New York Philharmonic Popular (Students') Concert","http://data.carnegiehall.org/works/55181","http://data.carnegiehall.org/names/1000352","John Knowles Paine","http://www.wikidata.org/entity/Q1649745"
"http://data.carnegiehall.org/events/9835","1942-11-08T15:00:00","New York Philharmonic","http://data.carnegiehall.org/works/55181","http://data.carnegiehall.org/names/1000352","John Knowles Paine","http://www.wikidata.org/entity/Q1649745"
"http://data.carnegiehall.org/events/29482","1942-02-25T20:30:00","Joseph Szigeti, Violin","http://data.carnegiehall.org/works/24511","http://data.carnegiehall.org/names/1008305","Charles Ives","http://www.wikidata.org/entity/Q309648"
"http://data.carnegiehall.org/events/31980","1944-05-03T20:30:00","Down Town Glee Club","http://data.carnegiehall.org/works/25623","http://data.carnegiehall.org/names/1009104","W. Franke Harling","http://www.wikidata.org/entity/Q331123"
"http://data.carnegiehall.org/events/4988","1944-11-12T20:30:00","Marian Anderson, Contralto","http://data.carnegiehall.org/works/45178","http://data.carnegiehall.org/names/1009412","Gabriel Fauré","http://www.wikidata.org/entity/Q104919"
"http://data.carnegiehall.org/events/44443","1940-06-27T20:30:00","Marshira Branche","http://data.carnegiehall.org/works/45178","http://data.carnegiehall.org/names/1009412","Gabriel Fauré","http://www.wikidata.org/entity/Q104919"
"http://data.carnegiehall.org/events/23234","1940-12-01T20:30:00","Marian Anderson, Contralto","http://data.carnegiehall.org/works/45178","http://data.carnegiehall.org/names/1009412","Gabriel Fauré","http://www.wikidata.org/entity/Q104919"
"http://data.carnegiehall.org/events/20231","1941-03-10T20:40:00","Jan Peerce, Tenor","http://data.carnegiehall.org/works/45178","http://data.carnegiehall.org/names/1009412","Gabriel Fauré","http://www.wikidata.org/entity/Q104919"
"http://data.carnegiehall.org/events/29737","1944-12-01T20:45:00","New York Little Symphony","http://data.carnegiehall.org/works/45178","http://data.carnegiehall.org/names/1009412","Gabriel Fauré","http://www.wikidata.org/entity/Q104919"
"http://data.carnegiehall.org/events/33751","1940-01-27T20:30:00","Lily Pons, Soprano","http://data.carnegiehall.org/works/45178","http://data.carnegiehall.org/names/1009412","Gabriel Fauré","http://www.wikidata.org/entity/Q104919"
