"event","date","title","workperformed","composer","composerName","skos"
"http://data.carnegiehall.org/events/34738","1931-03-19T20:45:00","New York Philharmonic","http://data.carnegiehall.org/works/24036","http://data.carnegiehall.org/names/10716","Antonín Dvorák","http://www.wikidata.org/entity/Q7298"
"http://data.carnegiehall.org/events/33531","1932-12-13T20:30:00","Gina Pinnera, Soprano","http://data.carnegiehall.org/works/50568","http://data.carnegiehall.org/names/52002","Sergei Rachmaninoff","http://www.wikidata.org/entity/Q131861"
"http://data.carnegiehall.org/events/30701","1931-10-21T20:30:00","Alexander Siloti, Piano","http://data.carnegiehall.org/works/28939","http://data.carnegiehall.org/names/1003166","Johann Sebastian Bach","http://www.wikidata.org/entity/Q1339"
"http://data.carnegiehall.org/events/11173","1931-10-04T20:30:00","Frances Sebel, Soprano","http://data.carnegiehall.org/works/37114","http://data.carnegiehall.org/names/1005725","Herbert Hughes","http://www.wikidata.org/entity/Q3133459"
"http://data.carnegiehall.org/events/5337","1930-11-22T11:00:00","New York Philharmonic Young People's Concert","http://data.carnegiehall.org/works/51221","http://data.carnegiehall.org/names/1007076","Jules Mouquet","http://www.wikidata.org/entity/Q345876"
"http://data.carnegiehall.org/events/2505","1931-02-01T15:00:00","Sascha Gorodnitzki, Piano","http://data.carnegiehall.org/works/21010","http://data.carnegiehall.org/names/1004316","Johannes Brahms","http://www.wikidata.org/entity/Q7294"
"http://data.carnegiehall.org/events/34193","1933-02-25T14:30:00","Josef Lhévinne, Piano","http://data.carnegiehall.org/works/21010","http://data.carnegiehall.org/names/1004316","Johannes Brahms","http://www.wikidata.org/entity/Q7294"
"http://data.carnegiehall.org/events/21588","1934-02-07T20:30:00","Sascha Gorodnitzki, Piano","http://data.carnegiehall.org/works/21010","http://data.carnegiehall.org/names/1004316","Johannes Brahms","http://www.wikidata.org/entity/Q7294"
"http://data.carnegiehall.org/events/26578","1932-03-10T20:30:00","Leonora Cortez, Piano","http://data.carnegiehall.org/works/21010","http://data.carnegiehall.org/names/1004316","Johannes Brahms","http://www.wikidata.org/entity/Q7294"
"http://data.carnegiehall.org/events/7844","1932-01-22T20:30:00","Vladimir Horowitz, Piano","http://data.carnegiehall.org/works/21010","http://data.carnegiehall.org/names/1004316","Johannes Brahms","http://www.wikidata.org/entity/Q7294"
"http://data.carnegiehall.org/events/36555","1931-02-22T15:00:00","Robert Goldsand, Piano","http://data.carnegiehall.org/works/21010","http://data.carnegiehall.org/names/1004316","Johannes Brahms","http://www.wikidata.org/entity/Q7294"
"http://data.carnegiehall.org/events/5091","1930-02-03T20:30:00","David Barnett, Piano","http://data.carnegiehall.org/works/21010","http://data.carnegiehall.org/names/1004316","Johannes Brahms","http://www.wikidata.org/entity/Q7294"
"http://data.carnegiehall.org/events/23379","1933-03-29T20:45:00","Vladimir Horowitz, Piano","http://data.carnegiehall.org/works/21010","http://data.carnegiehall.org/names/1004316","Johannes Brahms","http://www.wikidata.org/entity/Q7294"
"http://data.carnegiehall.org/events/10584","1930-11-17T20:30:00","Jan Smeterlin, Piano","http://data.carnegiehall.org/works/21010","http://data.carnegiehall.org/names/1004316","Johannes Brahms","http://www.wikidata.org/entity/Q7294"
"http://data.carnegiehall.org/events/31590","1934-11-23T20:30:00","Florence Easton, Soprano","http://data.carnegiehall.org/works/23360","http://data.carnegiehall.org/names/1000740","Edvard Grieg","http://www.wikidata.org/entity/Q80621"
"http://data.carnegiehall.org/events/26578","1932-03-10T20:30:00","Leonora Cortez, Piano","http://data.carnegiehall.org/works/52121","http://data.carnegiehall.org/names/41588","Camille Saint-Saëns","http://www.wikidata.org/entity/Q150445"
"http://data.carnegiehall.org/events/10856","1931-01-24T11:00:00","New York Philharmonic Young People's Concert","http://data.carnegiehall.org/works/128","http://data.carnegiehall.org/names/1005833","Ludwig van Beethoven","http://www.wikidata.org/entity/Q255"
"http://data.carnegiehall.org/events/19223","1933-05-06T20:30:00","Freiheit Gezang Farein Tenth Jubilee Concert","http://data.carnegiehall.org/works/39586","http://data.carnegiehall.org/names/1007447","Aleksandr Davidenko","http://www.wikidata.org/entity/Q4153589"
"http://data.carnegiehall.org/events/1725","1930-11-03T20:30:00","George Copeland, Piano","http://data.carnegiehall.org/works/58824","http://data.carnegiehall.org/names/1009368","Claude Debussy","http://www.wikidata.org/entity/Q4700"
"http://data.carnegiehall.org/events/14238","1930-10-25T20:30:00","Mary Garden, Soprano, and Walter Gieseking, Piano","http://data.carnegiehall.org/works/58824","http://data.carnegiehall.org/names/1009368","Claude Debussy","http://www.wikidata.org/entity/Q4700"
"http://data.carnegiehall.org/events/15014","1930-04-27T20:30:00","Roland Hayes, Tenor","http://data.carnegiehall.org/works/14108","http://data.carnegiehall.org/names/1008333","Francesco Santoliquido","http://www.wikidata.org/entity/Q3817387"
"http://data.carnegiehall.org/events/4961","1932-02-27T20:30:00","Intercollegiate Glee Club Contest","http://data.carnegiehall.org/works/50770","http://data.carnegiehall.org/names/23693","Edward MacDowell","http://www.wikidata.org/entity/Q450467"
"http://data.carnegiehall.org/events/9943","1932-12-07T20:30:00","Benefit: Edward MacDowell Association","http://data.carnegiehall.org/works/50770","http://data.carnegiehall.org/names/23693","Edward MacDowell","http://www.wikidata.org/entity/Q450467"
"http://data.carnegiehall.org/events/12232","1933-11-26T15:00:00","New York Philharmonic","http://data.carnegiehall.org/works/20857","http://data.carnegiehall.org/names/1003059","Hugo Wolf","http://www.wikidata.org/entity/Q215747"
"http://data.carnegiehall.org/events/512","1932-02-16T20:30:00","Gregor Piatigorsky, Cello","http://data.carnegiehall.org/works/36662","http://data.carnegiehall.org/names/1009368","Claude Debussy","http://www.wikidata.org/entity/Q4700"
"http://data.carnegiehall.org/events/11374","1933-02-26T20:30:00","Chalif Dancers","http://data.carnegiehall.org/works/36662","http://data.carnegiehall.org/names/1009368","Claude Debussy","http://www.wikidata.org/entity/Q4700"
"http://data.carnegiehall.org/events/14964","1931-02-13T20:30:00","Cyrena Van Gordon, Contralto","http://data.carnegiehall.org/works/19929","http://data.carnegiehall.org/names/52002","Sergei Rachmaninoff","http://www.wikidata.org/entity/Q131861"
"http://data.carnegiehall.org/events/9692","1930-03-14T20:30:00","Beniamino Riccio, Baritone","http://data.carnegiehall.org/works/19929","http://data.carnegiehall.org/names/52002","Sergei Rachmaninoff","http://www.wikidata.org/entity/Q131861"
"http://data.carnegiehall.org/events/16398","1932-11-29T20:30:00","Emma Redell, Soprano","http://data.carnegiehall.org/works/19929","http://data.carnegiehall.org/names/52002","Sergei Rachmaninoff","http://www.wikidata.org/entity/Q131861"
"http://data.carnegiehall.org/events/20221","1930-04-02T20:00:00","New York Banks' Glee Club","http://data.carnegiehall.org/works/19929","http://data.carnegiehall.org/names/52002","Sergei Rachmaninoff","http://www.wikidata.org/entity/Q131861"
"http://data.carnegiehall.org/events/55279","1930-06-15T19:00:00","Recital by Students of Mme. Gita Glazé and Choral Society of Misail Speransky","http://data.carnegiehall.org/works/19929","http://data.carnegiehall.org/names/52002","Sergei Rachmaninoff","http://www.wikidata.org/entity/Q131861"
"http://data.carnegiehall.org/events/3595","1933-03-20T20:45:00","Beniamino Riccio, Baritone","http://data.carnegiehall.org/works/19929","http://data.carnegiehall.org/names/52002","Sergei Rachmaninoff","http://www.wikidata.org/entity/Q131861"
"http://data.carnegiehall.org/events/28791","1931-03-27T20:30:00","Beniamino Riccio, Baritone","http://data.carnegiehall.org/works/19929","http://data.carnegiehall.org/names/52002","Sergei Rachmaninoff","http://www.wikidata.org/entity/Q131861"
"http://data.carnegiehall.org/events/26271","1931-03-14T20:15:00","Intercollegiate Glee Club Contest","http://data.carnegiehall.org/works/50","http://data.carnegiehall.org/names/1000383","Stanislaw Moniuszko","http://www.wikidata.org/entity/Q217613"
"http://data.carnegiehall.org/events/20221","1930-04-02T20:00:00","New York Banks' Glee Club","http://data.carnegiehall.org/works/50","http://data.carnegiehall.org/names/1000383","Stanislaw Moniuszko","http://www.wikidata.org/entity/Q217613"
"http://data.carnegiehall.org/events/36573","1932-12-14T20:30:00","Down Town Glee Club","http://data.carnegiehall.org/works/36580","http://data.carnegiehall.org/names/1009826","Max Reger","http://www.wikidata.org/entity/Q57139"
"http://data.carnegiehall.org/events/7785","1931-01-23T20:00:00","Barrère Little Symphony","http://data.carnegiehall.org/works/36580","http://data.carnegiehall.org/names/1009826","Max Reger","http://www.wikidata.org/entity/Q57139"
"http://data.carnegiehall.org/events/12677","1930-12-28T20:30:00","Roland Hayes, Tenor","http://data.carnegiehall.org/works/10147","http://data.carnegiehall.org/names/1004316","Johannes Brahms","http://www.wikidata.org/entity/Q7294"
"http://data.carnegiehall.org/events/24602","1930-01-05T15:30:00","Roland Hayes, Tenor","http://data.carnegiehall.org/works/10147","http://data.carnegiehall.org/names/1004316","Johannes Brahms","http://www.wikidata.org/entity/Q7294"
"http://data.carnegiehall.org/events/24557","1933-03-26T20:15:00","John McCormack, Tenor","http://data.carnegiehall.org/works/9917","http://data.carnegiehall.org/names/52002","Sergei Rachmaninoff","http://www.wikidata.org/entity/Q131861"
"http://data.carnegiehall.org/events/8319","1930-04-21T20:30:00","New York Music Week Association Gold Medal Winners Concert","http://data.carnegiehall.org/works/27155","http://data.carnegiehall.org/names/1003166","Johann Sebastian Bach","http://www.wikidata.org/entity/Q1339"
"http://data.carnegiehall.org/events/18625","1930-04-29T20:30:00","People's Chorus of New York Spring Song Festival","http://data.carnegiehall.org/works/30212","http://data.carnegiehall.org/names/23693","Edward MacDowell","http://www.wikidata.org/entity/Q450467"
"http://data.carnegiehall.org/events/25617","1930-10-24T20:15:00","Emma Otero, Soprano","http://data.carnegiehall.org/works/42866","http://data.carnegiehall.org/names/1003846","Gioachino Rossini","http://www.wikidata.org/entity/Q9726"
"http://data.carnegiehall.org/events/12639","1931-01-24T14:30:00","Paul Kochanski, Violin","http://data.carnegiehall.org/works/30634","http://data.carnegiehall.org/names/1006691","Manuel de Falla","http://www.wikidata.org/entity/Q193283"
"http://data.carnegiehall.org/events/34700","1930-03-24T20:30:00","Maria Kurenko, Soprano","http://data.carnegiehall.org/works/86304","http://data.carnegiehall.org/names/1002402","Léo Delibes","http://www.wikidata.org/entity/Q207951"
"http://data.carnegiehall.org/events/7785","1931-01-23T20:00:00","Barrère Little Symphony","http://data.carnegiehall.org/works/86304","http://data.carnegiehall.org/names/1002402","Léo Delibes","http://www.wikidata.org/entity/Q207951"
"http://data.carnegiehall.org/events/18625","1930-04-29T20:30:00","People's Chorus of New York Spring Song Festival","http://data.carnegiehall.org/works/29626","http://data.carnegiehall.org/names/18239","Pyotr Ilyich Tchaikovsky","http://www.wikidata.org/entity/Q7315"
"http://data.carnegiehall.org/events/12975","1931-01-05T20:45:00","Jascha Heifetz, Violin","http://data.carnegiehall.org/works/25137","http://data.carnegiehall.org/names/1009368","Claude Debussy","http://www.wikidata.org/entity/Q4700"
"http://data.carnegiehall.org/events/43916","1933-10-11T20:45:00","Jascha Heifetz, Violin","http://data.carnegiehall.org/works/26646","http://data.carnegiehall.org/names/1002249","Franz Schubert","http://www.wikidata.org/entity/Q7312"
"http://data.carnegiehall.org/events/50782","1931-11-01T15:00:00","Students of Adam Kuryllo","http://data.carnegiehall.org/works/14658","http://data.carnegiehall.org/names/1003603","Giovanni Battista Viotti","http://www.wikidata.org/entity/Q313188"
"http://data.carnegiehall.org/events/10378","1933-01-06T20:30:00","George Copeland, Piano","http://data.carnegiehall.org/works/57852","http://data.carnegiehall.org/names/1006075","Wolfgang Amadeus Mozart","http://www.wikidata.org/entity/Q254"
"http://data.carnegiehall.org/events/10389","1932-01-08T20:30:00","Maria Carreras, Piano","http://data.carnegiehall.org/works/19000","http://data.carnegiehall.org/names/1001205","Franz Liszt","http://www.wikidata.org/entity/Q41309"
"http://data.carnegiehall.org/events/6641","1934-01-17T20:00:00","New York Banks' Glee Club","http://data.carnegiehall.org/works/39583","http://data.carnegiehall.org/names/15835","Victor Herbert","http://www.wikidata.org/entity/Q1275145"
"http://data.carnegiehall.org/events/8358","1932-01-13T20:00:00","New York Banks' Glee Club","http://data.carnegiehall.org/works/39583","http://data.carnegiehall.org/names/15835","Victor Herbert","http://www.wikidata.org/entity/Q1275145"
"http://data.carnegiehall.org/events/22805","1933-11-02T20:45:00","New York Philharmonic","http://data.carnegiehall.org/works/44836","http://data.carnegiehall.org/names/1002974","Randall Thompson","http://www.wikidata.org/entity/Q1362347"
"http://data.carnegiehall.org/events/18965","1933-11-03T14:30:00","New York Philharmonic","http://data.carnegiehall.org/works/44836","http://data.carnegiehall.org/names/1002974","Randall Thompson","http://www.wikidata.org/entity/Q1362347"
"http://data.carnegiehall.org/events/19233","1930-01-24T20:30:00","Gregor Piatigorsky, Cello","http://data.carnegiehall.org/works/54203","http://data.carnegiehall.org/names/1007087","Girolamo Frescobaldi","http://www.wikidata.org/entity/Q209212"
"http://data.carnegiehall.org/events/25905","1930-12-05T20:00:00","Mischa Levitzki, Piano","http://data.carnegiehall.org/works/108372","http://data.carnegiehall.org/names/1009368","Claude Debussy","http://www.wikidata.org/entity/Q4700"
"http://data.carnegiehall.org/events/5278","1930-01-17T20:30:00","Nicolas Medtner, Piano, with Nina Koshetz, Soprano","http://data.carnegiehall.org/works/109935","http://data.carnegiehall.org/names/21162","Nikolay Medtner","http://www.wikidata.org/entity/Q365574"
"http://data.carnegiehall.org/events/40979","1930-03-21T20:30:00","Hans Lange String Quartet","http://data.carnegiehall.org/works/15779","http://data.carnegiehall.org/names/1005833","Ludwig van Beethoven","http://www.wikidata.org/entity/Q255"
"http://data.carnegiehall.org/events/17581","1933-01-07T14:30:00","Boston Symphony Orchestra","http://data.carnegiehall.org/works/6933","http://data.carnegiehall.org/names/1006483","Ralph Vaughan Williams","http://www.wikidata.org/entity/Q207947"
"http://data.carnegiehall.org/events/22645","1933-04-06T20:45:00","Boston Symphony Orchestra","http://data.carnegiehall.org/works/6933","http://data.carnegiehall.org/names/1006483","Ralph Vaughan Williams","http://www.wikidata.org/entity/Q207947"
"http://data.carnegiehall.org/events/36020","1931-11-10T20:30:00","Martha Baird, Piano","http://data.carnegiehall.org/works/27164","http://data.carnegiehall.org/names/1009368","Claude Debussy","http://www.wikidata.org/entity/Q4700"
"http://data.carnegiehall.org/events/9832","1931-04-15T20:00:00","New York Banks' Glee Club","http://data.carnegiehall.org/works/86459","http://data.carnegiehall.org/names/1005812","Tivadar Nachèz","http://www.wikidata.org/entity/Q4315177"
"http://data.carnegiehall.org/events/20221","1930-04-02T20:00:00","New York Banks' Glee Club","http://data.carnegiehall.org/works/1645","http://data.carnegiehall.org/names/84542","Daniel Wolf","http://www.wikidata.org/entity/Q110213167"
"http://data.carnegiehall.org/events/28791","1931-03-27T20:30:00","Beniamino Riccio, Baritone","http://data.carnegiehall.org/works/1645","http://data.carnegiehall.org/names/84542","Daniel Wolf","http://www.wikidata.org/entity/Q110213167"
"http://data.carnegiehall.org/events/12975","1931-01-05T20:45:00","Jascha Heifetz, Violin","http://data.carnegiehall.org/works/93462","http://data.carnegiehall.org/names/1009368","Claude Debussy","http://www.wikidata.org/entity/Q4700"
"http://data.carnegiehall.org/events/35106","1930-12-17T20:30:00","Down Town Glee Club","http://data.carnegiehall.org/works/51654","http://data.carnegiehall.org/names/1000748","Cecil Forsyth","http://www.wikidata.org/entity/Q5056076"
"http://data.carnegiehall.org/events/27573","1934-11-04T15:00:00","New York Philharmonic","http://data.carnegiehall.org/works/57807","http://data.carnegiehall.org/names/1004515","George Frideric Handel","http://www.wikidata.org/entity/Q7302"
"http://data.carnegiehall.org/events/68564","1930-11-16T15:00:00","Fernando Guarneri, Baritone, and Rita Winston, Soprano","http://data.carnegiehall.org/works/21875","http://data.carnegiehall.org/names/1010624","Benjamin Godard","http://www.wikidata.org/entity/Q817524"
"http://data.carnegiehall.org/events/27542","1930-03-23T20:15:00","Volpi Leuto, Baritone","http://data.carnegiehall.org/works/22215","http://data.carnegiehall.org/names/1003059","Hugo Wolf","http://www.wikidata.org/entity/Q215747"
"http://data.carnegiehall.org/events/29039","1933-03-21T20:30:00","Sergei Rachmaninoff, Piano","http://data.carnegiehall.org/works/38856","http://data.carnegiehall.org/names/1001205","Franz Liszt","http://www.wikidata.org/entity/Q41309"
"http://data.carnegiehall.org/events/17821","1931-03-11T20:30:00","Percy Grainger, Piano","http://data.carnegiehall.org/works/55552","http://data.carnegiehall.org/names/31700","Percy Grainger","http://www.wikidata.org/entity/Q318354"
"http://data.carnegiehall.org/events/26938","1934-04-22T20:00:00","Ernestine Schumann-Heink, Mischa Levitzki, Mishel Piasto, Henri Deering, and Horace Britt","http://data.carnegiehall.org/works/87813","http://data.carnegiehall.org/names/1010675","Felix Mendelssohn","http://www.wikidata.org/entity/Q46096"
"http://data.carnegiehall.org/events/43916","1933-10-11T20:45:00","Jascha Heifetz, Violin","http://data.carnegiehall.org/works/87797","http://data.carnegiehall.org/names/1003166","Johann Sebastian Bach","http://www.wikidata.org/entity/Q1339"
"http://data.carnegiehall.org/events/31197","1931-01-20T20:30:00","Dusolina Giannini, Soprano","http://data.carnegiehall.org/works/55071","http://data.carnegiehall.org/names/52002","Sergei Rachmaninoff","http://www.wikidata.org/entity/Q131861"
"http://data.carnegiehall.org/events/3622","1930-10-19T20:30:00","Erica Morini, Violin","http://data.carnegiehall.org/works/299","http://data.carnegiehall.org/names/1002506","Henryk Wieniawski","http://www.wikidata.org/entity/Q272184"
"http://data.carnegiehall.org/events/30182","1931-10-11T20:30:00","Benno Rabinof, Violin","http://data.carnegiehall.org/works/299","http://data.carnegiehall.org/names/1002506","Henryk Wieniawski","http://www.wikidata.org/entity/Q272184"
"http://data.carnegiehall.org/events/5491","1932-02-03T20:30:00","Lea Luboshutz, Violin","http://data.carnegiehall.org/works/299","http://data.carnegiehall.org/names/1002506","Henryk Wieniawski","http://www.wikidata.org/entity/Q272184"
"http://data.carnegiehall.org/events/33747","1930-04-08T20:45:00","The Philadelphia Orchestra","http://data.carnegiehall.org/works/24383","http://data.carnegiehall.org/names/43414","Sergey Prokofiev","http://www.wikidata.org/entity/Q49481"
"http://data.carnegiehall.org/events/26641","1933-12-06T20:45:00","New York Philharmonic","http://data.carnegiehall.org/works/34863","http://data.carnegiehall.org/names/1002249","Franz Schubert","http://www.wikidata.org/entity/Q7312"
"http://data.carnegiehall.org/events/22492","1932-03-07T20:00:00","Marvin Singer, Piano","http://data.carnegiehall.org/works/25803","http://data.carnegiehall.org/names/1006444","Frederic Chopin","http://www.wikidata.org/entity/Q1268"
"http://data.carnegiehall.org/events/16761","1931-01-30T20:00:00","Westminster Choir of Ithaca","http://data.carnegiehall.org/works/64402","http://data.carnegiehall.org/names/1006075","Wolfgang Amadeus Mozart","http://www.wikidata.org/entity/Q254"
"http://data.carnegiehall.org/events/40978","1930-02-28T20:30:00","Hans Lange String Quartet","http://data.carnegiehall.org/works/44355","http://data.carnegiehall.org/names/1006075","Wolfgang Amadeus Mozart","http://www.wikidata.org/entity/Q254"
"http://data.carnegiehall.org/events/14103","1931-01-04T15:00:00","Beniamino Gigli, Tenor","http://data.carnegiehall.org/works/45178","http://data.carnegiehall.org/names/1009412","Gabriel Fauré","http://www.wikidata.org/entity/Q104919"
"http://data.carnegiehall.org/events/7785","1931-01-23T20:00:00","Barrère Little Symphony","http://data.carnegiehall.org/works/45178","http://data.carnegiehall.org/names/1009412","Gabriel Fauré","http://www.wikidata.org/entity/Q104919"
"http://data.carnegiehall.org/events/27542","1930-03-23T20:15:00","Volpi Leuto, Baritone","http://data.carnegiehall.org/works/86301","http://data.carnegiehall.org/names/1016867","Lauri Ikonen","http://www.wikidata.org/entity/Q1808303"
"http://data.carnegiehall.org/events/26602","1932-02-02T20:30:00","Shura Cherkassky, Piano","http://data.carnegiehall.org/works/5269","http://data.carnegiehall.org/names/1006444","Frederic Chopin","http://www.wikidata.org/entity/Q1268"
"http://data.carnegiehall.org/events/6903","1932-02-12T20:30:00","Florence Austral, Soprano","http://data.carnegiehall.org/works/13338","http://data.carnegiehall.org/names/1008582","Amilcare Ponchielli","http://www.wikidata.org/entity/Q207390"
"http://data.carnegiehall.org/events/31590","1934-11-23T20:30:00","Florence Easton, Soprano","http://data.carnegiehall.org/works/6134","http://data.carnegiehall.org/names/1004316","Johannes Brahms","http://www.wikidata.org/entity/Q7294"
"http://data.carnegiehall.org/events/18145","1934-04-01T20:30:00","Concert in Honor of Prof. Albert Einstein","http://data.carnegiehall.org/works/6134","http://data.carnegiehall.org/names/1004316","Johannes Brahms","http://www.wikidata.org/entity/Q7294"
"http://data.carnegiehall.org/events/17655","1934-10-26T14:30:00","New York Philharmonic","http://data.carnegiehall.org/works/47060","http://data.carnegiehall.org/names/1005833","Ludwig van Beethoven","http://www.wikidata.org/entity/Q255"
"http://data.carnegiehall.org/events/13172","1930-02-11T20:45:00","The Philadelphia Orchestra","http://data.carnegiehall.org/works/47060","http://data.carnegiehall.org/names/1005833","Ludwig van Beethoven","http://www.wikidata.org/entity/Q255"
"http://data.carnegiehall.org/events/13826","1931-10-09T14:30:00","New York Philharmonic","http://data.carnegiehall.org/works/47060","http://data.carnegiehall.org/names/1005833","Ludwig van Beethoven","http://www.wikidata.org/entity/Q255"
"http://data.carnegiehall.org/events/9642","1934-02-01T20:45:00","New York Philharmonic","http://data.carnegiehall.org/works/47060","http://data.carnegiehall.org/names/1005833","Ludwig van Beethoven","http://www.wikidata.org/entity/Q255"
"http://data.carnegiehall.org/events/25046","1933-04-16T15:00:00","New York Philharmonic","http://data.carnegiehall.org/works/47060","http://data.carnegiehall.org/names/1005833","Ludwig van Beethoven","http://www.wikidata.org/entity/Q255"
"http://data.carnegiehall.org/events/14829","1931-10-11T15:00:00","New York Philharmonic","http://data.carnegiehall.org/works/47060","http://data.carnegiehall.org/names/1005833","Ludwig van Beethoven","http://www.wikidata.org/entity/Q255"
"http://data.carnegiehall.org/events/30846","1931-10-08T20:45:00","New York Philharmonic","http://data.carnegiehall.org/works/47060","http://data.carnegiehall.org/names/1005833","Ludwig van Beethoven","http://www.wikidata.org/entity/Q255"
"http://data.carnegiehall.org/events/17581","1933-01-07T14:30:00","Boston Symphony Orchestra","http://data.carnegiehall.org/works/47060","http://data.carnegiehall.org/names/1005833","Ludwig van Beethoven","http://www.wikidata.org/entity/Q255"
"http://data.carnegiehall.org/events/21619","1934-10-25T20:45:00","New York Philharmonic","http://data.carnegiehall.org/works/47060","http://data.carnegiehall.org/names/1005833","Ludwig van Beethoven","http://www.wikidata.org/entity/Q255"
"http://data.carnegiehall.org/events/629","1934-02-02T14:30:00","New York Philharmonic","http://data.carnegiehall.org/works/47060","http://data.carnegiehall.org/names/1005833","Ludwig van Beethoven","http://www.wikidata.org/entity/Q255"
"http://data.carnegiehall.org/events/25694","1934-02-24T20:45:00","New York Philharmonic Students' Concert","http://data.carnegiehall.org/works/47060","http://data.carnegiehall.org/names/1005833","Ludwig van Beethoven","http://www.wikidata.org/entity/Q255"
"http://data.carnegiehall.org/events/30181","1931-10-10T20:45:00","New York Philharmonic Students' Concert","http://data.carnegiehall.org/works/47060","http://data.carnegiehall.org/names/1005833","Ludwig van Beethoven","http://www.wikidata.org/entity/Q255"
"http://data.carnegiehall.org/events/32199","1934-10-28T15:00:00","New York Philharmonic","http://data.carnegiehall.org/works/47060","http://data.carnegiehall.org/names/1005833","Ludwig van Beethoven","http://www.wikidata.org/entity/Q255"
"http://data.carnegiehall.org/events/37363","1934-10-27T20:45:00","New York Philharmonic Students' Concert","http://data.carnegiehall.org/works/47060","http://data.carnegiehall.org/names/1005833","Ludwig van Beethoven","http://www.wikidata.org/entity/Q255"
"http://data.carnegiehall.org/events/26988","1933-11-15T20:45:00","New York Philharmonic","http://data.carnegiehall.org/works/47060","http://data.carnegiehall.org/names/1005833","Ludwig van Beethoven","http://www.wikidata.org/entity/Q255"
"http://data.carnegiehall.org/events/13803","1930-03-09T15:00:00","New York Philharmonic","http://data.carnegiehall.org/works/47060","http://data.carnegiehall.org/names/1005833","Ludwig van Beethoven","http://www.wikidata.org/entity/Q255"
"http://data.carnegiehall.org/events/440","1933-11-25T20:45:00","New York Philharmonic Students' Concert","http://data.carnegiehall.org/works/47060","http://data.carnegiehall.org/names/1005833","Ludwig van Beethoven","http://www.wikidata.org/entity/Q255"
"http://data.carnegiehall.org/events/4079","1933-11-17T14:30:00","New York Philharmonic","http://data.carnegiehall.org/works/47060","http://data.carnegiehall.org/names/1005833","Ludwig van Beethoven","http://www.wikidata.org/entity/Q255"
"http://data.carnegiehall.org/events/12909","1931-01-10T14:30:00","Boston Symphony Orchestra","http://data.carnegiehall.org/works/47060","http://data.carnegiehall.org/names/1005833","Ludwig van Beethoven","http://www.wikidata.org/entity/Q255"
"http://data.carnegiehall.org/events/33025","1933-11-19T15:00:00","New York Philharmonic","http://data.carnegiehall.org/works/47060","http://data.carnegiehall.org/names/1005833","Ludwig van Beethoven","http://www.wikidata.org/entity/Q255"
"http://data.carnegiehall.org/events/18625","1930-04-29T20:30:00","People's Chorus of New York Spring Song Festival","http://data.carnegiehall.org/works/37651","http://data.carnegiehall.org/names/1004515","George Frideric Handel","http://www.wikidata.org/entity/Q7302"
