"event","date","title","workperformed","composer","composerName","skos"
"http://data.carnegiehall.org/events/27594","1945-11-25T20:30:00","Dock Snellings, Baritone","http://data.carnegiehall.org/works/27143","http://data.carnegiehall.org/names/1004515","George Frideric Handel","http://www.wikidata.org/entity/Q7302"
"http://data.carnegiehall.org/events/11113","1946-05-04T20:30:00","Carnegie Pop Concert","http://data.carnegiehall.org/works/39961","http://data.carnegiehall.org/names/1069","Rudolf Friml","http://www.wikidata.org/entity/Q48363"
"http://data.carnegiehall.org/events/24214","1948-05-22T20:30:00","Carnegie Pop Concert","http://data.carnegiehall.org/works/39961","http://data.carnegiehall.org/names/1069","Rudolf Friml","http://www.wikidata.org/entity/Q48363"
"http://data.carnegiehall.org/events/26912","1945-10-12T20:30:00","Roland Hayes, Tenor","http://data.carnegiehall.org/works/11279","http://data.carnegiehall.org/names/1002249","Franz Schubert","http://www.wikidata.org/entity/Q7312"
"http://data.carnegiehall.org/events/15939","1947-12-08T20:30:00","Benno Moiseiwitsch, Piano","http://data.carnegiehall.org/works/21010","http://data.carnegiehall.org/names/1004316","Johannes Brahms","http://www.wikidata.org/entity/Q7294"
"http://data.carnegiehall.org/events/15414","1946-12-04T20:30:00","Alexander Uninsky, Piano","http://data.carnegiehall.org/works/21010","http://data.carnegiehall.org/names/1004316","Johannes Brahms","http://www.wikidata.org/entity/Q7294"
"http://data.carnegiehall.org/events/3604","1946-01-21T20:30:00","Abbey Simon, Piano","http://data.carnegiehall.org/works/21010","http://data.carnegiehall.org/names/1004316","Johannes Brahms","http://www.wikidata.org/entity/Q7294"
"http://data.carnegiehall.org/events/22505","1946-11-27T20:30:00","Robert Goldsand, Piano","http://data.carnegiehall.org/works/21010","http://data.carnegiehall.org/names/1004316","Johannes Brahms","http://www.wikidata.org/entity/Q7294"
"http://data.carnegiehall.org/events/5558","1948-12-17T20:30:00","Jacob Lateiner, Piano","http://data.carnegiehall.org/works/21010","http://data.carnegiehall.org/names/1004316","Johannes Brahms","http://www.wikidata.org/entity/Q7294"
"http://data.carnegiehall.org/events/37245","1947-04-15T20:30:00","Leo Sirota, Piano","http://data.carnegiehall.org/works/21010","http://data.carnegiehall.org/names/1004316","Johannes Brahms","http://www.wikidata.org/entity/Q7294"
"http://data.carnegiehall.org/events/302","1947-09-24T20:30:00","Stevan Bergmann, Piano","http://data.carnegiehall.org/works/21010","http://data.carnegiehall.org/names/1004316","Johannes Brahms","http://www.wikidata.org/entity/Q7294"
"http://data.carnegiehall.org/events/16653","1948-12-12T17:30:00","Everett Fritzberg, Piano","http://data.carnegiehall.org/works/21010","http://data.carnegiehall.org/names/1004316","Johannes Brahms","http://www.wikidata.org/entity/Q7294"
"http://data.carnegiehall.org/events/14422","1945-02-20T20:30:00","György Sándor, Piano","http://data.carnegiehall.org/works/21010","http://data.carnegiehall.org/names/1004316","Johannes Brahms","http://www.wikidata.org/entity/Q7294"
"http://data.carnegiehall.org/events/35911","1948-03-09T20:30:00","Jakob Gimpel, Piano","http://data.carnegiehall.org/works/21010","http://data.carnegiehall.org/names/1004316","Johannes Brahms","http://www.wikidata.org/entity/Q7294"
"http://data.carnegiehall.org/events/6611","1945-04-21T20:45:00","Gina Pinnera, Soprano","http://data.carnegiehall.org/works/23360","http://data.carnegiehall.org/names/1000740","Edvard Grieg","http://www.wikidata.org/entity/Q80621"
"http://data.carnegiehall.org/events/32143","1947-06-13T20:30:00","Carnegie Pop Concert","http://data.carnegiehall.org/works/11459","http://data.carnegiehall.org/names/1008267","Johann Strauss Jr.","http://www.wikidata.org/entity/Q83309"
"http://data.carnegiehall.org/events/1581","1947-05-22T20:30:00","Carnegie Pop Concert","http://data.carnegiehall.org/works/11459","http://data.carnegiehall.org/names/1008267","Johann Strauss Jr.","http://www.wikidata.org/entity/Q83309"
"http://data.carnegiehall.org/events/18345","1948-05-27T20:30:00","Carnegie Pop Concert","http://data.carnegiehall.org/works/11459","http://data.carnegiehall.org/names/1008267","Johann Strauss Jr.","http://www.wikidata.org/entity/Q83309"
"http://data.carnegiehall.org/events/25266","1948-03-05T20:30:00","John Charles Thomas, Baritone","http://data.carnegiehall.org/works/30838","http://data.carnegiehall.org/names/1005655","Joseph Marx","http://www.wikidata.org/entity/Q506561"
"http://data.carnegiehall.org/events/34141","1947-03-26T20:30:00","Jennie Tourel, Mezzo-Soprano with The New York Chamber Orchestra","http://data.carnegiehall.org/works/9323","http://data.carnegiehall.org/names/1002900","Georges Bizet","http://www.wikidata.org/entity/Q56158"
"http://data.carnegiehall.org/events/10649","1945-12-17T20:30:00","Anna Xydis, Piano","http://data.carnegiehall.org/works/58824","http://data.carnegiehall.org/names/1009368","Claude Debussy","http://www.wikidata.org/entity/Q4700"
"http://data.carnegiehall.org/events/15183","1948-10-20T20:30:00","Sidney Foster, Piano","http://data.carnegiehall.org/works/58824","http://data.carnegiehall.org/names/1009368","Claude Debussy","http://www.wikidata.org/entity/Q4700"
"http://data.carnegiehall.org/events/18840","1945-11-23T20:30:00","Raul Spivak, Piano","http://data.carnegiehall.org/works/58824","http://data.carnegiehall.org/names/1009368","Claude Debussy","http://www.wikidata.org/entity/Q4700"
"http://data.carnegiehall.org/events/5590","1948-10-29T20:30:00","Byron Janis, Piano","http://data.carnegiehall.org/works/58824","http://data.carnegiehall.org/names/1009368","Claude Debussy","http://www.wikidata.org/entity/Q4700"
"http://data.carnegiehall.org/events/32723","1947-03-14T20:30:00","Rudolf Firkušný, Piano","http://data.carnegiehall.org/works/58824","http://data.carnegiehall.org/names/1009368","Claude Debussy","http://www.wikidata.org/entity/Q4700"
"http://data.carnegiehall.org/events/29921","1947-03-08T20:30:00","New York Schools of Music Concert","http://data.carnegiehall.org/works/39873","http://data.carnegiehall.org/names/1004404","Emile Waldteufel","http://www.wikidata.org/entity/Q286616"
"http://data.carnegiehall.org/events/17107","1947-02-08T17:30:00","Louis Armstrong and His Orchestra","http://data.carnegiehall.org/works/34010","http://data.carnegiehall.org/names/26373","Louis Armstrong","http://www.wikidata.org/entity/Q1779"
"http://data.carnegiehall.org/events/48693","1947-11-15T23:30:00","Fred Robbins' One-Night Stand: Louis Armstrong","http://data.carnegiehall.org/works/34010","http://data.carnegiehall.org/names/26373","Louis Armstrong","http://www.wikidata.org/entity/Q1779"
"http://data.carnegiehall.org/events/6597","1948-05-28T20:00:00","Carnegie Pop Concert","http://data.carnegiehall.org/works/8958","http://data.carnegiehall.org/names/1002622","Tomás Bretón","http://www.wikidata.org/entity/Q722623"
"http://data.carnegiehall.org/events/17351","1945-02-22T14:30:00","Congress of Missionary Prayer Bands","http://data.carnegiehall.org/works/27971","http://data.carnegiehall.org/names/43366","Ira D. Sankey","http://www.wikidata.org/entity/Q650573"
"http://data.carnegiehall.org/events/23595","1947-10-10T20:30:00","Gunnar Johansen, Piano","http://data.carnegiehall.org/works/35089","http://data.carnegiehall.org/names/1006444","Frederic Chopin","http://www.wikidata.org/entity/Q1268"
"http://data.carnegiehall.org/events/16507","1945-03-12T20:45:00","National Orchestral Association","http://data.carnegiehall.org/works/10005","http://data.carnegiehall.org/names/43414","Sergey Prokofiev","http://www.wikidata.org/entity/Q49481"
"http://data.carnegiehall.org/events/24003","1947-02-26T20:30:00","Gregor Piatigorsky, Cello","http://data.carnegiehall.org/works/42503","http://data.carnegiehall.org/names/1005021","Samuel Barber","http://www.wikidata.org/entity/Q216870"
"http://data.carnegiehall.org/events/9728","1948-11-20T20:30:00","Moshe Koussevitzky, Tenor","http://data.carnegiehall.org/works/19929","http://data.carnegiehall.org/names/52002","Sergei Rachmaninoff","http://www.wikidata.org/entity/Q131861"
"http://data.carnegiehall.org/events/11928","1947-04-30T20:30:00","Down Town Glee Club","http://data.carnegiehall.org/works/19929","http://data.carnegiehall.org/names/52002","Sergei Rachmaninoff","http://www.wikidata.org/entity/Q131861"
"http://data.carnegiehall.org/events/20784","1947-05-20T20:30:00","Carnegie Pop Concert","http://data.carnegiehall.org/works/19929","http://data.carnegiehall.org/names/52002","Sergei Rachmaninoff","http://www.wikidata.org/entity/Q131861"
"http://data.carnegiehall.org/events/24796","1947-02-11T20:30:00","Musicians Emergency Fund Concert","http://data.carnegiehall.org/works/19929","http://data.carnegiehall.org/names/52002","Sergei Rachmaninoff","http://www.wikidata.org/entity/Q131861"
"http://data.carnegiehall.org/events/33693","1946-09-20T20:00:00","Concert of Young American Artists","http://data.carnegiehall.org/works/50","http://data.carnegiehall.org/names/1000383","Stanislaw Moniuszko","http://www.wikidata.org/entity/Q217613"
"http://data.carnegiehall.org/events/16342","1947-04-20T14:30:00","Kirsten Flagstad, Soprano","http://data.carnegiehall.org/works/49099","http://data.carnegiehall.org/names/1000740","Edvard Grieg","http://www.wikidata.org/entity/Q80621"
"http://data.carnegiehall.org/events/24279","1947-05-23T20:30:00","Carnegie Pop Concert","http://data.carnegiehall.org/works/39194","http://data.carnegiehall.org/names/18239","Pyotr Ilyich Tchaikovsky","http://www.wikidata.org/entity/Q7315"
"http://data.carnegiehall.org/events/18495","1948-05-29T20:30:00","Carnegie Pop Concert","http://data.carnegiehall.org/works/39194","http://data.carnegiehall.org/names/18239","Pyotr Ilyich Tchaikovsky","http://www.wikidata.org/entity/Q7315"
"http://data.carnegiehall.org/events/1025","1946-11-06T20:30:00","Boys Town Choir","http://data.carnegiehall.org/works/36580","http://data.carnegiehall.org/names/1009826","Max Reger","http://www.wikidata.org/entity/Q57139"
"http://data.carnegiehall.org/events/29929","1945-03-01T20:45:00","New York Philharmonic","http://data.carnegiehall.org/works/25864","http://data.carnegiehall.org/names/1010316","Alexander Borodin","http://www.wikidata.org/entity/Q164004"
"http://data.carnegiehall.org/events/20759","1945-03-02T14:30:00","New York Philharmonic","http://data.carnegiehall.org/works/25864","http://data.carnegiehall.org/names/1010316","Alexander Borodin","http://www.wikidata.org/entity/Q164004"
"http://data.carnegiehall.org/events/15045","1946-06-11T20:30:00","Carnegie Pop Concert","http://data.carnegiehall.org/works/88744","http://data.carnegiehall.org/names/1017562","Nat Simon","http://www.wikidata.org/entity/Q6967884"
"http://data.carnegiehall.org/events/48994","1946-01-15T20:30:00","Esther Jacobson, Soprano","http://data.carnegiehall.org/works/10147","http://data.carnegiehall.org/names/1004316","Johannes Brahms","http://www.wikidata.org/entity/Q7294"
"http://data.carnegiehall.org/events/45818","1948-02-22T20:30:00","Isabelle Press, Soprano","http://data.carnegiehall.org/works/10147","http://data.carnegiehall.org/names/1004316","Johannes Brahms","http://www.wikidata.org/entity/Q7294"
"http://data.carnegiehall.org/events/32166","1946-01-08T20:30:00","The Philadelphia Orchestra","http://data.carnegiehall.org/works/11093","http://data.carnegiehall.org/names/1004316","Johannes Brahms","http://www.wikidata.org/entity/Q7294"
"http://data.carnegiehall.org/events/4069","1948-04-08T20:45:00","New York Philharmonic","http://data.carnegiehall.org/works/11093","http://data.carnegiehall.org/names/1004316","Johannes Brahms","http://www.wikidata.org/entity/Q7294"
"http://data.carnegiehall.org/events/7126","1948-12-02T20:45:00","New York Philharmonic","http://data.carnegiehall.org/works/11093","http://data.carnegiehall.org/names/1004316","Johannes Brahms","http://www.wikidata.org/entity/Q7294"
"http://data.carnegiehall.org/events/22387","1948-04-09T14:30:00","New York Philharmonic","http://data.carnegiehall.org/works/11093","http://data.carnegiehall.org/names/1004316","Johannes Brahms","http://www.wikidata.org/entity/Q7294"
"http://data.carnegiehall.org/events/33397","1948-12-03T14:30:00","New York Philharmonic","http://data.carnegiehall.org/works/11093","http://data.carnegiehall.org/names/1004316","Johannes Brahms","http://www.wikidata.org/entity/Q7294"
"http://data.carnegiehall.org/events/7302","1945-01-12T20:30:00","George Copeland, Piano","http://data.carnegiehall.org/works/57852","http://data.carnegiehall.org/names/1006075","Wolfgang Amadeus Mozart","http://www.wikidata.org/entity/Q254"
"http://data.carnegiehall.org/events/23595","1947-10-10T20:30:00","Gunnar Johansen, Piano","http://data.carnegiehall.org/works/57852","http://data.carnegiehall.org/names/1006075","Wolfgang Amadeus Mozart","http://www.wikidata.org/entity/Q254"
"http://data.carnegiehall.org/events/42317","1945-04-21T20:30:00","Virgilio Pade Dueno, Piano","http://data.carnegiehall.org/works/57852","http://data.carnegiehall.org/names/1006075","Wolfgang Amadeus Mozart","http://www.wikidata.org/entity/Q254"
"http://data.carnegiehall.org/events/16977","1946-05-07T20:30:00","Carnegie Pop Concert","http://data.carnegiehall.org/works/39583","http://data.carnegiehall.org/names/15835","Victor Herbert","http://www.wikidata.org/entity/Q1275145"
"http://data.carnegiehall.org/events/18342","1948-05-26T20:30:00","Carnegie Pop Concert","http://data.carnegiehall.org/works/39583","http://data.carnegiehall.org/names/15835","Victor Herbert","http://www.wikidata.org/entity/Q1275145"
"http://data.carnegiehall.org/events/12496","1948-01-21T20:30:00","György Sándor, Piano","http://data.carnegiehall.org/works/2878","http://data.carnegiehall.org/names/1010675","Felix Mendelssohn","http://www.wikidata.org/entity/Q46096"
"http://data.carnegiehall.org/events/56580","1947-04-18T20:30:00","Terpsichore Sarantakou","http://data.carnegiehall.org/works/95761","http://data.carnegiehall.org/names/28032","Alfredo Casella","http://www.wikidata.org/entity/Q337343"
"http://data.carnegiehall.org/events/3320","1948-03-28T15:00:00","New York Philharmonic","http://data.carnegiehall.org/works/6933","http://data.carnegiehall.org/names/1006483","Ralph Vaughan Williams","http://www.wikidata.org/entity/Q207947"
"http://data.carnegiehall.org/events/15923","1948-12-12T14:45:00","New York Philharmonic","http://data.carnegiehall.org/works/6933","http://data.carnegiehall.org/names/1006483","Ralph Vaughan Williams","http://www.wikidata.org/entity/Q207947"
"http://data.carnegiehall.org/events/31385","1948-03-25T20:45:00","New York Philharmonic","http://data.carnegiehall.org/works/6933","http://data.carnegiehall.org/names/1006483","Ralph Vaughan Williams","http://www.wikidata.org/entity/Q207947"
"http://data.carnegiehall.org/events/23413","1946-03-15T14:30:00","New York Philharmonic","http://data.carnegiehall.org/works/6933","http://data.carnegiehall.org/names/1006483","Ralph Vaughan Williams","http://www.wikidata.org/entity/Q207947"
"http://data.carnegiehall.org/events/23412","1946-03-14T20:45:00","New York Philharmonic","http://data.carnegiehall.org/works/6933","http://data.carnegiehall.org/names/1006483","Ralph Vaughan Williams","http://www.wikidata.org/entity/Q207947"
"http://data.carnegiehall.org/events/7540","1948-03-27T20:45:00","New York Philharmonic Popular (Students') Concert","http://data.carnegiehall.org/works/6933","http://data.carnegiehall.org/names/1006483","Ralph Vaughan Williams","http://www.wikidata.org/entity/Q207947"
"http://data.carnegiehall.org/events/14689","1948-03-26T14:30:00","New York Philharmonic","http://data.carnegiehall.org/works/6933","http://data.carnegiehall.org/names/1006483","Ralph Vaughan Williams","http://www.wikidata.org/entity/Q207947"
"http://data.carnegiehall.org/events/3453","1946-12-02T20:30:00","Richard Tauber, Tenor","http://data.carnegiehall.org/works/288","http://data.carnegiehall.org/names/1008267","Johann Strauss Jr.","http://www.wikidata.org/entity/Q83309"
"http://data.carnegiehall.org/events/16066","1946-02-25T20:30:00","Maryla Jonas, Piano","http://data.carnegiehall.org/works/41460","http://data.carnegiehall.org/names/43414","Sergey Prokofiev","http://www.wikidata.org/entity/Q49481"
"http://data.carnegiehall.org/events/36729","1945-02-02T20:30:00","Anna Xydis, Piano","http://data.carnegiehall.org/works/27164","http://data.carnegiehall.org/names/1009368","Claude Debussy","http://www.wikidata.org/entity/Q4700"
"http://data.carnegiehall.org/events/34151","1945-04-15T20:30:00","Lionel Hampton and His Orchestra","http://data.carnegiehall.org/works/33795","http://data.carnegiehall.org/names/52431","Leonard Feather","http://www.wikidata.org/entity/Q1382271"
"http://data.carnegiehall.org/events/7959","1948-12-13T20:30:00","Ebe Stignani, Mezzo-Soprano","http://data.carnegiehall.org/works/56601","http://data.carnegiehall.org/names/1002833","Antonio Vivaldi","http://www.wikidata.org/entity/Q1340"
"http://data.carnegiehall.org/events/42165","1946-06-25T20:30:00","Joan Knorr, Mezzo-Soprano","http://data.carnegiehall.org/works/1645","http://data.carnegiehall.org/names/84542","Daniel Wolf","http://www.wikidata.org/entity/Q110213167"
"http://data.carnegiehall.org/events/29151","1947-12-17T20:30:00","Down Town Glee Club","http://data.carnegiehall.org/works/51654","http://data.carnegiehall.org/names/1000748","Cecil Forsyth","http://www.wikidata.org/entity/Q5056076"
"http://data.carnegiehall.org/events/38","1947-05-21T20:30:00","Carnegie Pop Concert","http://data.carnegiehall.org/works/57807","http://data.carnegiehall.org/names/1004515","George Frideric Handel","http://www.wikidata.org/entity/Q7302"
"http://data.carnegiehall.org/events/18508","1947-01-23T20:45:00","New York Philharmonic","http://data.carnegiehall.org/works/57807","http://data.carnegiehall.org/names/1004515","George Frideric Handel","http://www.wikidata.org/entity/Q7302"
"http://data.carnegiehall.org/events/12707","1947-01-24T14:30:00","New York Philharmonic","http://data.carnegiehall.org/works/57807","http://data.carnegiehall.org/names/1004515","George Frideric Handel","http://www.wikidata.org/entity/Q7302"
"http://data.carnegiehall.org/events/8182","1948-01-24T20:45:00","New York Philharmonic Popular (Students') Concert","http://data.carnegiehall.org/works/57807","http://data.carnegiehall.org/names/1004515","George Frideric Handel","http://www.wikidata.org/entity/Q7302"
"http://data.carnegiehall.org/events/1921","1948-04-10T11:00:00","New York Philharmonic Young People's Concert","http://data.carnegiehall.org/works/40625","http://data.carnegiehall.org/names/719","Maurice Ravel","http://www.wikidata.org/entity/Q1178"
"http://data.carnegiehall.org/events/23042","1947-02-08T11:00:00","New York Philharmonic Young People's Concert","http://data.carnegiehall.org/works/41736","http://data.carnegiehall.org/names/1004958","Henry Purcell","http://www.wikidata.org/entity/Q9695"
"http://data.carnegiehall.org/events/69754","1948-02-01T15:00:00","George L Goodman, Baritone","http://data.carnegiehall.org/works/22215","http://data.carnegiehall.org/names/1003059","Hugo Wolf","http://www.wikidata.org/entity/Q215747"
"http://data.carnegiehall.org/events/52665","1946-04-28T17:30:00","Edith Sewell, Soprano","http://data.carnegiehall.org/works/22215","http://data.carnegiehall.org/names/1003059","Hugo Wolf","http://www.wikidata.org/entity/Q215747"
"http://data.carnegiehall.org/events/6304","1946-05-22T20:30:00","Carnegie Pop Concert","http://data.carnegiehall.org/works/55552","http://data.carnegiehall.org/names/31700","Percy Grainger","http://www.wikidata.org/entity/Q318354"
"http://data.carnegiehall.org/events/20473","1948-05-09T20:30:00","Carnegie Pop Concert","http://data.carnegiehall.org/works/37525","http://data.carnegiehall.org/names/37239","Richard Rodgers","http://www.wikidata.org/entity/Q269094"
"http://data.carnegiehall.org/events/21304","1946-06-19T20:30:00","Carnegie Pop Concert","http://data.carnegiehall.org/works/54851","http://data.carnegiehall.org/names/18239","Pyotr Ilyich Tchaikovsky","http://www.wikidata.org/entity/Q7315"
"http://data.carnegiehall.org/events/23336","1947-06-07T20:30:00","Carnegie Pop Concert","http://data.carnegiehall.org/works/54851","http://data.carnegiehall.org/names/18239","Pyotr Ilyich Tchaikovsky","http://www.wikidata.org/entity/Q7315"
"http://data.carnegiehall.org/events/34519","1947-04-27T20:30:00","Andre Stake, Baritone","http://data.carnegiehall.org/works/53748","http://data.carnegiehall.org/names/1006555","Raffaello Rontani","http://www.wikidata.org/entity/Q11347241"
"http://data.carnegiehall.org/events/28578","1946-09-21T20:00:00","Concert of Young American Artists","http://data.carnegiehall.org/works/53748","http://data.carnegiehall.org/names/1006555","Raffaello Rontani","http://www.wikidata.org/entity/Q11347241"
"http://data.carnegiehall.org/events/17107","1947-02-08T17:30:00","Louis Armstrong and His Orchestra","http://data.carnegiehall.org/works/58507","http://data.carnegiehall.org/names/1004210","Edgar Sampson","http://www.wikidata.org/entity/Q347078"
"http://data.carnegiehall.org/events/38","1947-05-21T20:30:00","Carnegie Pop Concert","http://data.carnegiehall.org/works/88621","http://data.carnegiehall.org/names/1004863","César Franck","http://www.wikidata.org/entity/Q50187"
"http://data.carnegiehall.org/events/11738","1947-04-27T15:00:00","Francis Flanagan, Violin","http://data.carnegiehall.org/works/299","http://data.carnegiehall.org/names/1002506","Henryk Wieniawski","http://www.wikidata.org/entity/Q272184"
"http://data.carnegiehall.org/events/4025","1946-10-07T20:30:00","Arnold Eidus, Violin","http://data.carnegiehall.org/works/299","http://data.carnegiehall.org/names/1002506","Henryk Wieniawski","http://www.wikidata.org/entity/Q272184"
"http://data.carnegiehall.org/events/8983","1947-04-19T15:00:00","Robert Menga, Violin","http://data.carnegiehall.org/works/299","http://data.carnegiehall.org/names/1002506","Henryk Wieniawski","http://www.wikidata.org/entity/Q272184"
"http://data.carnegiehall.org/events/55338","1946-10-06T20:40:00","Frances Magnes, Violin","http://data.carnegiehall.org/works/299","http://data.carnegiehall.org/names/1002506","Henryk Wieniawski","http://www.wikidata.org/entity/Q272184"
"http://data.carnegiehall.org/events/35538","1946-01-19T20:45:00","New York Philharmonic Popular (Students') Concert","http://data.carnegiehall.org/works/299","http://data.carnegiehall.org/names/1002506","Henryk Wieniawski","http://www.wikidata.org/entity/Q272184"
"http://data.carnegiehall.org/events/35539","1946-01-20T15:00:00","New York Philharmonic","http://data.carnegiehall.org/works/299","http://data.carnegiehall.org/names/1002506","Henryk Wieniawski","http://www.wikidata.org/entity/Q272184"
"http://data.carnegiehall.org/events/12522","1948-04-17T20:30:00","Benefit: American Birobidjan Committee","http://data.carnegiehall.org/works/299","http://data.carnegiehall.org/names/1002506","Henryk Wieniawski","http://www.wikidata.org/entity/Q272184"
"http://data.carnegiehall.org/events/10732","1945-11-30T20:30:00","Benno Rabinof, Violin","http://data.carnegiehall.org/works/299","http://data.carnegiehall.org/names/1002506","Henryk Wieniawski","http://www.wikidata.org/entity/Q272184"
"http://data.carnegiehall.org/events/20412","1946-10-26T20:45:00","New York Philharmonic Popular (Students') Concert","http://data.carnegiehall.org/works/299","http://data.carnegiehall.org/names/1002506","Henryk Wieniawski","http://www.wikidata.org/entity/Q272184"
"http://data.carnegiehall.org/events/36236","1948-10-01T20:00:00","Associated Concert Bureau Nationwide Audtions Finalists","http://data.carnegiehall.org/works/25258","http://data.carnegiehall.org/names/1003031","Herman Bemberg","http://www.wikidata.org/entity/Q3134049"
"http://data.carnegiehall.org/events/302","1947-09-24T20:30:00","Stevan Bergmann, Piano","http://data.carnegiehall.org/works/40489","http://data.carnegiehall.org/names/52002","Sergei Rachmaninoff","http://www.wikidata.org/entity/Q131861"
"http://data.carnegiehall.org/events/15149","1947-09-29T20:30:00","Dizzy Gillespie and His Orchestra","http://data.carnegiehall.org/works/13978","http://data.carnegiehall.org/names/13014","George Russell","http://www.wikidata.org/entity/Q535308"
"http://data.carnegiehall.org/events/7299","1946-01-04T14:30:00","New York Philharmonic","http://data.carnegiehall.org/works/50396","http://data.carnegiehall.org/names/34823","George Gershwin","http://www.wikidata.org/entity/Q123829"
"http://data.carnegiehall.org/events/7298","1946-01-03T20:45:00","New York Philharmonic","http://data.carnegiehall.org/works/50396","http://data.carnegiehall.org/names/34823","George Gershwin","http://www.wikidata.org/entity/Q123829"
"http://data.carnegiehall.org/events/24459","1946-01-06T15:00:00","New York Philharmonic","http://data.carnegiehall.org/works/50396","http://data.carnegiehall.org/names/34823","George Gershwin","http://www.wikidata.org/entity/Q123829"
"http://data.carnegiehall.org/events/31071","1945-11-18T20:30:00","Nibya Mariño, Piano","http://data.carnegiehall.org/works/51274","http://data.carnegiehall.org/names/1006029","Luis Cluzeau-Mortet","http://www.wikidata.org/entity/Q6700442"
"http://data.carnegiehall.org/events/37094","1948-12-10T20:30:00","Louis Kaufman, Violin","http://data.carnegiehall.org/works/43182","http://data.carnegiehall.org/names/3375","Aram Khachaturian","http://www.wikidata.org/entity/Q152293"
"http://data.carnegiehall.org/events/11416","1947-02-14T20:30:00","Carroll Glenn, Violin","http://data.carnegiehall.org/works/43182","http://data.carnegiehall.org/names/3375","Aram Khachaturian","http://www.wikidata.org/entity/Q152293"
"http://data.carnegiehall.org/events/32796","1946-11-01T20:30:00","Dusolina Giannini, Soprano","http://data.carnegiehall.org/works/68624","http://data.carnegiehall.org/names/1010528","Bainbridge Crist","http://www.wikidata.org/entity/Q27899035"
"http://data.carnegiehall.org/events/43014","1947-05-18T20:30:00","Carnegie Pop Concert","http://data.carnegiehall.org/works/70104","http://data.carnegiehall.org/names/1069","Rudolf Friml","http://www.wikidata.org/entity/Q48363"
"http://data.carnegiehall.org/events/20960","1945-02-11T20:30:00","Introduction to Fame, with Lawrence Tibbett","http://data.carnegiehall.org/works/70104","http://data.carnegiehall.org/names/1069","Rudolf Friml","http://www.wikidata.org/entity/Q48363"
"http://data.carnegiehall.org/events/26348","1948-04-23T20:30:00","National Orchestral Association and Dessoff Choirs","http://data.carnegiehall.org/works/47276","http://data.carnegiehall.org/names/1003781","Joseph Haydn","http://www.wikidata.org/entity/Q7349"
"http://data.carnegiehall.org/events/32645","1947-12-13T15:00:00","Paul Loyonnet, Piano","http://data.carnegiehall.org/works/94597","http://data.carnegiehall.org/names/1006444","Frederic Chopin","http://www.wikidata.org/entity/Q1268"
