"event","date","title","workperformed","genre","genreLabel","composer","composerName","birthPlace","skos"
"http://data.carnegiehall.org/events/12510","1972-07-03T17:00:00","Newport Jazz Festival: Chase, the Bill Evans Trio, and the Elvin Jones Quintet","http://data.carnegiehall.org/works/104678","http://data.carnegiehall.org/genres/34","jazz","http://data.carnegiehall.org/names/19811","Bill Evans","http://sws.geonames.org/5102720/","http://www.wikidata.org/entity/Q208205"
"http://data.carnegiehall.org/events/44823","1972-07-03T21:00:00","Newport Jazz Festival: Chase, the Bill Evans Trio, and the Elvin Jones Quintet","http://data.carnegiehall.org/works/104674","http://data.carnegiehall.org/genres/34","jazz","http://data.carnegiehall.org/names/19811","Bill Evans","http://sws.geonames.org/5102720/","http://www.wikidata.org/entity/Q208205"
"http://data.carnegiehall.org/events/12510","1972-07-03T17:00:00","Newport Jazz Festival: Chase, the Bill Evans Trio, and the Elvin Jones Quintet","http://data.carnegiehall.org/works/104676","http://data.carnegiehall.org/genres/34","jazz","http://data.carnegiehall.org/names/19811","Bill Evans","http://sws.geonames.org/5102720/","http://www.wikidata.org/entity/Q208205"
"http://data.carnegiehall.org/events/44823","1972-07-03T21:00:00","Newport Jazz Festival: Chase, the Bill Evans Trio, and the Elvin Jones Quintet","http://data.carnegiehall.org/works/104676","http://data.carnegiehall.org/genres/34","jazz","http://data.carnegiehall.org/names/19811","Bill Evans","http://sws.geonames.org/5102720/","http://www.wikidata.org/entity/Q208205"
"http://data.carnegiehall.org/events/44823","1972-07-03T21:00:00","Newport Jazz Festival: Chase, the Bill Evans Trio, and the Elvin Jones Quintet","http://data.carnegiehall.org/works/104678","http://data.carnegiehall.org/genres/34","jazz","http://data.carnegiehall.org/names/19811","Bill Evans","http://sws.geonames.org/5102720/","http://www.wikidata.org/entity/Q208205"
"http://data.carnegiehall.org/events/12510","1972-07-03T17:00:00","Newport Jazz Festival: Chase, the Bill Evans Trio, and the Elvin Jones Quintet","http://data.carnegiehall.org/works/104674","http://data.carnegiehall.org/genres/34","jazz","http://data.carnegiehall.org/names/19811","Bill Evans","http://sws.geonames.org/5102720/","http://www.wikidata.org/entity/Q208205"
"http://data.carnegiehall.org/events/9631","1971-05-15T20:30:00","The James Gang","http://data.carnegiehall.org/works/109641","http://data.carnegiehall.org/genres/39","rock music","http://data.carnegiehall.org/names/66132","Joe Walsh","http://sws.geonames.org/4281730/","http://www.wikidata.org/entity/Q354033"
"http://data.carnegiehall.org/events/9631","1971-05-15T20:30:00","The James Gang","http://data.carnegiehall.org/works/109634","http://data.carnegiehall.org/genres/39","rock music","http://data.carnegiehall.org/names/66132","Joe Walsh","http://sws.geonames.org/4281730/","http://www.wikidata.org/entity/Q354033"
"http://data.carnegiehall.org/events/9631","1971-05-15T20:30:00","The James Gang","http://data.carnegiehall.org/works/109635","http://data.carnegiehall.org/genres/39","rock music","http://data.carnegiehall.org/names/66132","Joe Walsh","http://sws.geonames.org/4281730/","http://www.wikidata.org/entity/Q354033"
"http://data.carnegiehall.org/events/9631","1971-05-15T20:30:00","The James Gang","http://data.carnegiehall.org/works/109640","http://data.carnegiehall.org/genres/39","rock music","http://data.carnegiehall.org/names/66132","Joe Walsh","http://sws.geonames.org/4281730/","http://www.wikidata.org/entity/Q354033"
"http://data.carnegiehall.org/events/9631","1971-05-15T20:30:00","The James Gang","http://data.carnegiehall.org/works/109638","http://data.carnegiehall.org/genres/39","rock music","http://data.carnegiehall.org/names/66132","Joe Walsh","http://sws.geonames.org/4281730/","http://www.wikidata.org/entity/Q354033"
"http://data.carnegiehall.org/events/9631","1971-05-15T20:30:00","The James Gang","http://data.carnegiehall.org/works/109649","http://data.carnegiehall.org/genres/39","rock music","http://data.carnegiehall.org/names/66132","Joe Walsh","http://sws.geonames.org/4281730/","http://www.wikidata.org/entity/Q354033"
"http://data.carnegiehall.org/events/9631","1971-05-15T20:30:00","The James Gang","http://data.carnegiehall.org/works/109642","http://data.carnegiehall.org/genres/39","rock music","http://data.carnegiehall.org/names/66132","Joe Walsh","http://sws.geonames.org/4281730/","http://www.wikidata.org/entity/Q354033"
"http://data.carnegiehall.org/events/9631","1971-05-15T20:30:00","The James Gang","http://data.carnegiehall.org/works/109644","http://data.carnegiehall.org/genres/39","rock music","http://data.carnegiehall.org/names/66132","Joe Walsh","http://sws.geonames.org/4281730/","http://www.wikidata.org/entity/Q354033"
"http://data.carnegiehall.org/events/28707","1971-12-29T20:00:00","It's a Beautiful Day, Psychedelic/Folk Rock Band","http://data.carnegiehall.org/works/109756","http://data.carnegiehall.org/genres/39","rock music","http://data.carnegiehall.org/names/66128","Tom Fowler","http://sws.geonames.org/5780993/","http://www.wikidata.org/entity/Q3494868"
"http://data.carnegiehall.org/events/28707","1971-12-29T20:00:00","It's a Beautiful Day, Psychedelic/Folk Rock Band","http://data.carnegiehall.org/works/109756","http://data.carnegiehall.org/genres/549","jazz fusion","http://data.carnegiehall.org/names/66128","Tom Fowler","http://sws.geonames.org/5780993/","http://www.wikidata.org/entity/Q3494868"
"http://data.carnegiehall.org/events/11385","1971-11-23T19:30:00","The Doors","http://data.carnegiehall.org/works/109730","http://data.carnegiehall.org/genres/39","rock music","http://data.carnegiehall.org/names/63461","Ray Manzarek","http://sws.geonames.org/4887398/","http://www.wikidata.org/entity/Q108912"
"http://data.carnegiehall.org/events/11385","1971-11-23T19:30:00","The Doors","http://data.carnegiehall.org/works/109728","http://data.carnegiehall.org/genres/39","rock music","http://data.carnegiehall.org/names/63461","Ray Manzarek","http://sws.geonames.org/4887398/","http://www.wikidata.org/entity/Q108912"
"http://data.carnegiehall.org/events/11385","1971-11-23T19:30:00","The Doors","http://data.carnegiehall.org/works/109732","http://data.carnegiehall.org/genres/39","rock music","http://data.carnegiehall.org/names/63461","Ray Manzarek","http://sws.geonames.org/4887398/","http://www.wikidata.org/entity/Q108912"
"http://data.carnegiehall.org/events/44824","1972-07-04T21:00:00","Newport Jazz Festival: Freddie Hubbard Sextet, the Sonny Rollins Quartet, and the McCoy Tyner Quintet","http://data.carnegiehall.org/works/104683","http://data.carnegiehall.org/genres/34","jazz","http://data.carnegiehall.org/names/14654","Freddie Hubbard","https://sws.geonames.org/4259418/","http://www.wikidata.org/entity/Q346762"
"http://data.carnegiehall.org/events/25463","1972-07-04T17:00:00","Newport Jazz Festival: Freddie Hubbard Sextet, the Sonny Rollins Quartet, and the McCoy Tyner Quintet","http://data.carnegiehall.org/works/104683","http://data.carnegiehall.org/genres/34","jazz","http://data.carnegiehall.org/names/14654","Freddie Hubbard","https://sws.geonames.org/4259418/","http://www.wikidata.org/entity/Q346762"
"http://data.carnegiehall.org/events/25463","1972-07-04T17:00:00","Newport Jazz Festival: Freddie Hubbard Sextet, the Sonny Rollins Quartet, and the McCoy Tyner Quintet","http://data.carnegiehall.org/works/104684","http://data.carnegiehall.org/genres/34","jazz","http://data.carnegiehall.org/names/14654","Freddie Hubbard","https://sws.geonames.org/4259418/","http://www.wikidata.org/entity/Q346762"
"http://data.carnegiehall.org/events/44824","1972-07-04T21:00:00","Newport Jazz Festival: Freddie Hubbard Sextet, the Sonny Rollins Quartet, and the McCoy Tyner Quintet","http://data.carnegiehall.org/works/104684","http://data.carnegiehall.org/genres/34","jazz","http://data.carnegiehall.org/names/14654","Freddie Hubbard","https://sws.geonames.org/4259418/","http://www.wikidata.org/entity/Q346762"
"http://data.carnegiehall.org/events/44822","1972-07-03T13:00:00","Newport Jazz Festival: Connoisseur Concert","http://data.carnegiehall.org/works/47539","http://data.carnegiehall.org/genres/34","jazz","http://data.carnegiehall.org/names/51337","Clarence Williams","http://sws.geonames.org/4337436/","http://www.wikidata.org/entity/Q162530"
"http://data.carnegiehall.org/events/18896","1971-09-14T20:00:00","Savoy Brown, Blues Rock Band","http://data.carnegiehall.org/works/109653","http://data.carnegiehall.org/genres/39","rock music","http://data.carnegiehall.org/names/25403","Chuck Berry","http://sws.geonames.org/4407066/","http://www.wikidata.org/entity/Q5921"
"http://data.carnegiehall.org/events/9631","1971-05-15T20:30:00","The James Gang","http://data.carnegiehall.org/works/109647","http://data.carnegiehall.org/genres/39","rock music","http://data.carnegiehall.org/names/25403","Chuck Berry","http://sws.geonames.org/4407066/","http://www.wikidata.org/entity/Q5921"
"http://data.carnegiehall.org/events/18896","1971-09-14T20:00:00","Savoy Brown, Blues Rock Band","http://data.carnegiehall.org/works/109658","http://data.carnegiehall.org/genres/39","rock music","http://data.carnegiehall.org/names/25403","Chuck Berry","http://sws.geonames.org/4407066/","http://www.wikidata.org/entity/Q5921"
"http://data.carnegiehall.org/events/18138","1972-04-24T20:00:00","West, Bruce & Laing","http://data.carnegiehall.org/works/62009","http://data.carnegiehall.org/genres/39","rock music","http://data.carnegiehall.org/names/25403","Chuck Berry","http://sws.geonames.org/4407066/","http://www.wikidata.org/entity/Q5921"
"http://data.carnegiehall.org/events/44822","1972-07-03T13:00:00","Newport Jazz Festival: Connoisseur Concert","http://data.carnegiehall.org/works/104644","http://data.carnegiehall.org/genres/34","jazz","http://data.carnegiehall.org/names/78243","George Golla","http://sws.geonames.org/3101619/","http://www.wikidata.org/entity/Q5539784"
"http://data.carnegiehall.org/events/44818","1972-07-02T21:00:00","Newport Jazz Festival: Count Basie and His Orchestra with Benny Carter and The Swing Masters: Swing Lives","http://data.carnegiehall.org/works/44447","http://data.carnegiehall.org/genres/34","jazz","http://data.carnegiehall.org/names/34823","George Gershwin","http://sws.geonames.org/5110302/","http://www.wikidata.org/entity/Q123829"
"http://data.carnegiehall.org/events/17236","1971-05-13T20:30:00","Don Shirley, Piano","http://data.carnegiehall.org/works/104822","http://data.carnegiehall.org/genres/34","jazz","http://data.carnegiehall.org/names/34823","George Gershwin","http://sws.geonames.org/5110302/","http://www.wikidata.org/entity/Q123829"
"http://data.carnegiehall.org/events/17236","1971-05-13T20:30:00","Don Shirley, Piano","http://data.carnegiehall.org/works/104814","http://data.carnegiehall.org/genres/35","pop music","http://data.carnegiehall.org/names/34823","George Gershwin","http://sws.geonames.org/5110302/","http://www.wikidata.org/entity/Q123829"
"http://data.carnegiehall.org/events/17724","1972-07-02T17:00:00","Newport Jazz Festival: Count Basie and His Orchestra with Benny Carter and The Swing Masters: Swing Lives","http://data.carnegiehall.org/works/44447","http://data.carnegiehall.org/genres/34","jazz","http://data.carnegiehall.org/names/34823","George Gershwin","http://sws.geonames.org/5110302/","http://www.wikidata.org/entity/Q123829"
"http://data.carnegiehall.org/events/17236","1971-05-13T20:30:00","Don Shirley, Piano","http://data.carnegiehall.org/works/104822","http://data.carnegiehall.org/genres/35","pop music","http://data.carnegiehall.org/names/34823","George Gershwin","http://sws.geonames.org/5110302/","http://www.wikidata.org/entity/Q123829"
"http://data.carnegiehall.org/events/27635","1971-02-21T14:30:00","World of Music","http://data.carnegiehall.org/works/52280","http://data.carnegiehall.org/genres/35","pop music","http://data.carnegiehall.org/names/34823","George Gershwin","http://sws.geonames.org/5110302/","http://www.wikidata.org/entity/Q123829"
"http://data.carnegiehall.org/events/2283","1971-10-09T20:00:00","Tony Bennett, Singer","http://data.carnegiehall.org/works/28859","http://data.carnegiehall.org/genres/35","pop music","http://data.carnegiehall.org/names/34823","George Gershwin","http://sws.geonames.org/5110302/","http://www.wikidata.org/entity/Q123829"
"http://data.carnegiehall.org/events/27635","1971-02-21T14:30:00","World of Music","http://data.carnegiehall.org/works/89930","http://data.carnegiehall.org/genres/35","pop music","http://data.carnegiehall.org/names/34823","George Gershwin","http://sws.geonames.org/5110302/","http://www.wikidata.org/entity/Q123829"
"http://data.carnegiehall.org/events/17236","1971-05-13T20:30:00","Don Shirley, Piano","http://data.carnegiehall.org/works/104814","http://data.carnegiehall.org/genres/34","jazz","http://data.carnegiehall.org/names/34823","George Gershwin","http://sws.geonames.org/5110302/","http://www.wikidata.org/entity/Q123829"
"http://data.carnegiehall.org/events/2284","1971-10-10T00:00:00","Midnight Performance: Tony Bennett, Singer","http://data.carnegiehall.org/works/28859","http://data.carnegiehall.org/genres/35","pop music","http://data.carnegiehall.org/names/34823","George Gershwin","http://sws.geonames.org/5110302/","http://www.wikidata.org/entity/Q123829"
"http://data.carnegiehall.org/events/18166","1972-07-02T13:00:00","Newport Jazz Festival: Connoisseur Concert","http://data.carnegiehall.org/works/104616","http://data.carnegiehall.org/genres/34","jazz","http://data.carnegiehall.org/names/27660","Rahsaan Roland Kirk","http://sws.geonames.org/4509177/","http://www.wikidata.org/entity/Q553921"
"http://data.carnegiehall.org/events/28530","1972-02-06T20:00:00","Lighthouse, Rock Band","http://data.carnegiehall.org/works/109765","http://data.carnegiehall.org/genres/39","rock music","http://data.carnegiehall.org/names/124687","Bob McBride","http://sws.geonames.org/6167865/","http://www.wikidata.org/entity/Q4933307"
"http://data.carnegiehall.org/events/28530","1972-02-06T20:00:00","Lighthouse, Rock Band","http://data.carnegiehall.org/works/109773","http://data.carnegiehall.org/genres/39","rock music","http://data.carnegiehall.org/names/124687","Bob McBride","http://sws.geonames.org/6167865/","http://www.wikidata.org/entity/Q4933307"
"http://data.carnegiehall.org/events/34125","1972-07-08T13:00:00","Newport Jazz Festival: Duke Ellington and His Orchestra and the Terumasa Hino Sextet","http://data.carnegiehall.org/works/34237","http://data.carnegiehall.org/genres/34","jazz","http://data.carnegiehall.org/names/4806","Duke Ellington","http://sws.geonames.org/4140963/","http://www.wikidata.org/entity/Q4030"
"http://data.carnegiehall.org/events/11362","1972-07-01T17:00:00","Newport Jazz Festival: Stan Getz Quartet, Modern Jazz Quartet, and Pharoah Sanders Quintet","http://data.carnegiehall.org/works/8069","http://data.carnegiehall.org/genres/34","jazz","http://data.carnegiehall.org/names/4806","Duke Ellington","http://sws.geonames.org/4140963/","http://www.wikidata.org/entity/Q4030"
"http://data.carnegiehall.org/events/34125","1972-07-08T13:00:00","Newport Jazz Festival: Duke Ellington and His Orchestra and the Terumasa Hino Sextet","http://data.carnegiehall.org/works/1198","http://data.carnegiehall.org/genres/34","jazz","http://data.carnegiehall.org/names/4806","Duke Ellington","http://sws.geonames.org/4140963/","http://www.wikidata.org/entity/Q4030"
"http://data.carnegiehall.org/events/7096","1972-07-01T21:00:00","Newport Jazz Festival: Stan Getz Quartet, Modern Jazz Quartet, and Pharaoh Sanders Sextet","http://data.carnegiehall.org/works/8069","http://data.carnegiehall.org/genres/34","jazz","http://data.carnegiehall.org/names/4806","Duke Ellington","http://sws.geonames.org/4140963/","http://www.wikidata.org/entity/Q4030"
"http://data.carnegiehall.org/events/34125","1972-07-08T13:00:00","Newport Jazz Festival: Duke Ellington and His Orchestra and the Terumasa Hino Sextet","http://data.carnegiehall.org/works/105238","http://data.carnegiehall.org/genres/34","jazz","http://data.carnegiehall.org/names/4806","Duke Ellington","http://sws.geonames.org/4140963/","http://www.wikidata.org/entity/Q4030"
"http://data.carnegiehall.org/events/34125","1972-07-08T13:00:00","Newport Jazz Festival: Duke Ellington and His Orchestra and the Terumasa Hino Sextet","http://data.carnegiehall.org/works/58612","http://data.carnegiehall.org/genres/34","jazz","http://data.carnegiehall.org/names/4806","Duke Ellington","http://sws.geonames.org/4140963/","http://www.wikidata.org/entity/Q4030"
"http://data.carnegiehall.org/events/18166","1972-07-02T13:00:00","Newport Jazz Festival: Connoisseur Concert","http://data.carnegiehall.org/works/35857","http://data.carnegiehall.org/genres/34","jazz","http://data.carnegiehall.org/names/4806","Duke Ellington","http://sws.geonames.org/4140963/","http://www.wikidata.org/entity/Q4030"
"http://data.carnegiehall.org/events/34125","1972-07-08T13:00:00","Newport Jazz Festival: Duke Ellington and His Orchestra and the Terumasa Hino Sextet","http://data.carnegiehall.org/works/51066","http://data.carnegiehall.org/genres/34","jazz","http://data.carnegiehall.org/names/4806","Duke Ellington","http://sws.geonames.org/4140963/","http://www.wikidata.org/entity/Q4030"
"http://data.carnegiehall.org/events/34125","1972-07-08T13:00:00","Newport Jazz Festival: Duke Ellington and His Orchestra and the Terumasa Hino Sextet","http://data.carnegiehall.org/works/105240","http://data.carnegiehall.org/genres/34","jazz","http://data.carnegiehall.org/names/4806","Duke Ellington","http://sws.geonames.org/4140963/","http://www.wikidata.org/entity/Q4030"
"http://data.carnegiehall.org/events/34125","1972-07-08T13:00:00","Newport Jazz Festival: Duke Ellington and His Orchestra and the Terumasa Hino Sextet","http://data.carnegiehall.org/works/50720","http://data.carnegiehall.org/genres/34","jazz","http://data.carnegiehall.org/names/4806","Duke Ellington","http://sws.geonames.org/4140963/","http://www.wikidata.org/entity/Q4030"
"http://data.carnegiehall.org/events/34125","1972-07-08T13:00:00","Newport Jazz Festival: Duke Ellington and His Orchestra and the Terumasa Hino Sextet","http://data.carnegiehall.org/works/105242","http://data.carnegiehall.org/genres/34","jazz","http://data.carnegiehall.org/names/4806","Duke Ellington","http://sws.geonames.org/4140963/","http://www.wikidata.org/entity/Q4030"
"http://data.carnegiehall.org/events/13690","1972-01-16T19:30:00","Rochester Philharmonic Orchestra","http://data.carnegiehall.org/works/14477","http://data.carnegiehall.org/genres/35","pop music","http://data.carnegiehall.org/names/4806","Duke Ellington","http://sws.geonames.org/4140963/","http://www.wikidata.org/entity/Q4030"
"http://data.carnegiehall.org/events/34125","1972-07-08T13:00:00","Newport Jazz Festival: Duke Ellington and His Orchestra and the Terumasa Hino Sextet","http://data.carnegiehall.org/works/17978","http://data.carnegiehall.org/genres/34","jazz","http://data.carnegiehall.org/names/4806","Duke Ellington","http://sws.geonames.org/4140963/","http://www.wikidata.org/entity/Q4030"
"http://data.carnegiehall.org/events/34125","1972-07-08T13:00:00","Newport Jazz Festival: Duke Ellington and His Orchestra and the Terumasa Hino Sextet","http://data.carnegiehall.org/works/11677","http://data.carnegiehall.org/genres/34","jazz","http://data.carnegiehall.org/names/4806","Duke Ellington","http://sws.geonames.org/4140963/","http://www.wikidata.org/entity/Q4030"
"http://data.carnegiehall.org/events/40110","1971-12-28T23:30:00","Sha Na Na","http://data.carnegiehall.org/works/3061","http://data.carnegiehall.org/genres/9","comedy","http://data.carnegiehall.org/names/4806","Duke Ellington","http://sws.geonames.org/4140963/","http://www.wikidata.org/entity/Q4030"
"http://data.carnegiehall.org/events/25463","1972-07-04T17:00:00","Newport Jazz Festival: Freddie Hubbard Sextet, the Sonny Rollins Quartet, and the McCoy Tyner Quintet","http://data.carnegiehall.org/works/45984","http://data.carnegiehall.org/genres/34","jazz","http://data.carnegiehall.org/names/4806","Duke Ellington","http://sws.geonames.org/4140963/","http://www.wikidata.org/entity/Q4030"
"http://data.carnegiehall.org/events/34125","1972-07-08T13:00:00","Newport Jazz Festival: Duke Ellington and His Orchestra and the Terumasa Hino Sextet","http://data.carnegiehall.org/works/45646","http://data.carnegiehall.org/genres/34","jazz","http://data.carnegiehall.org/names/4806","Duke Ellington","http://sws.geonames.org/4140963/","http://www.wikidata.org/entity/Q4030"
"http://data.carnegiehall.org/events/34125","1972-07-08T13:00:00","Newport Jazz Festival: Duke Ellington and His Orchestra and the Terumasa Hino Sextet","http://data.carnegiehall.org/works/105239","http://data.carnegiehall.org/genres/34","jazz","http://data.carnegiehall.org/names/4806","Duke Ellington","http://sws.geonames.org/4140963/","http://www.wikidata.org/entity/Q4030"
"http://data.carnegiehall.org/events/44824","1972-07-04T21:00:00","Newport Jazz Festival: Freddie Hubbard Sextet, the Sonny Rollins Quartet, and the McCoy Tyner Quintet","http://data.carnegiehall.org/works/45984","http://data.carnegiehall.org/genres/34","jazz","http://data.carnegiehall.org/names/4806","Duke Ellington","http://sws.geonames.org/4140963/","http://www.wikidata.org/entity/Q4030"
"http://data.carnegiehall.org/events/34125","1972-07-08T13:00:00","Newport Jazz Festival: Duke Ellington and His Orchestra and the Terumasa Hino Sextet","http://data.carnegiehall.org/works/55507","http://data.carnegiehall.org/genres/34","jazz","http://data.carnegiehall.org/names/4806","Duke Ellington","http://sws.geonames.org/4140963/","http://www.wikidata.org/entity/Q4030"
"http://data.carnegiehall.org/events/34125","1972-07-08T13:00:00","Newport Jazz Festival: Duke Ellington and His Orchestra and the Terumasa Hino Sextet","http://data.carnegiehall.org/works/105245","http://data.carnegiehall.org/genres/34","jazz","http://data.carnegiehall.org/names/4806","Duke Ellington","http://sws.geonames.org/4140963/","http://www.wikidata.org/entity/Q4030"
"http://data.carnegiehall.org/events/34125","1972-07-08T13:00:00","Newport Jazz Festival: Duke Ellington and His Orchestra and the Terumasa Hino Sextet","http://data.carnegiehall.org/works/34371","http://data.carnegiehall.org/genres/34","jazz","http://data.carnegiehall.org/names/4806","Duke Ellington","http://sws.geonames.org/4140963/","http://www.wikidata.org/entity/Q4030"
"http://data.carnegiehall.org/events/21521","1971-12-28T20:00:00","Sha Na Na","http://data.carnegiehall.org/works/3061","http://data.carnegiehall.org/genres/39","rock music","http://data.carnegiehall.org/names/4806","Duke Ellington","http://sws.geonames.org/4140963/","http://www.wikidata.org/entity/Q4030"
"http://data.carnegiehall.org/events/40110","1971-12-28T23:30:00","Sha Na Na","http://data.carnegiehall.org/works/3061","http://data.carnegiehall.org/genres/39","rock music","http://data.carnegiehall.org/names/4806","Duke Ellington","http://sws.geonames.org/4140963/","http://www.wikidata.org/entity/Q4030"
"http://data.carnegiehall.org/events/21521","1971-12-28T20:00:00","Sha Na Na","http://data.carnegiehall.org/works/3061","http://data.carnegiehall.org/genres/9","comedy","http://data.carnegiehall.org/names/4806","Duke Ellington","http://sws.geonames.org/4140963/","http://www.wikidata.org/entity/Q4030"
"http://data.carnegiehall.org/events/5180","1972-07-07T13:00:00","Newport Jazz Festival: Weather Report, Roy Haynes Hip Ensemble, Tony Williams's Lifetime, and the Archie Schepp Quintet","http://data.carnegiehall.org/works/105237","http://data.carnegiehall.org/genres/549","jazz fusion","http://data.carnegiehall.org/names/63792","George Adams","http://sws.geonames.org/4189785/","http://www.wikidata.org/entity/Q1331323"
"http://data.carnegiehall.org/events/5180","1972-07-07T13:00:00","Newport Jazz Festival: Weather Report, Roy Haynes Hip Ensemble, Tony Williams's Lifetime, and the Archie Schepp Quintet","http://data.carnegiehall.org/works/105237","http://data.carnegiehall.org/genres/34","jazz","http://data.carnegiehall.org/names/63792","George Adams","http://sws.geonames.org/4189785/","http://www.wikidata.org/entity/Q1331323"
"http://data.carnegiehall.org/events/30275","1971-04-01T19:30:00","Ike and Tina Turner","http://data.carnegiehall.org/works/109605","http://data.carnegiehall.org/genres/266","rhythm and blues","http://data.carnegiehall.org/names/32809","Ike Turner","http://sws.geonames.org/4421935/","http://www.wikidata.org/entity/Q208871"
"http://data.carnegiehall.org/events/15109","1971-04-01T23:00:00","Ike and Tina Turner","http://data.carnegiehall.org/works/109605","http://data.carnegiehall.org/genres/266","rhythm and blues","http://data.carnegiehall.org/names/32809","Ike Turner","http://sws.geonames.org/4421935/","http://www.wikidata.org/entity/Q208871"
"http://data.carnegiehall.org/events/30275","1971-04-01T19:30:00","Ike and Tina Turner","http://data.carnegiehall.org/works/109605","http://data.carnegiehall.org/genres/39","rock music","http://data.carnegiehall.org/names/32809","Ike Turner","http://sws.geonames.org/4421935/","http://www.wikidata.org/entity/Q208871"
"http://data.carnegiehall.org/events/30275","1971-04-01T19:30:00","Ike and Tina Turner","http://data.carnegiehall.org/works/109605","http://data.carnegiehall.org/genres/267","soul music","http://data.carnegiehall.org/names/32809","Ike Turner","http://sws.geonames.org/4421935/","http://www.wikidata.org/entity/Q208871"
"http://data.carnegiehall.org/events/15109","1971-04-01T23:00:00","Ike and Tina Turner","http://data.carnegiehall.org/works/109605","http://data.carnegiehall.org/genres/39","rock music","http://data.carnegiehall.org/names/32809","Ike Turner","http://sws.geonames.org/4421935/","http://www.wikidata.org/entity/Q208871"
"http://data.carnegiehall.org/events/15109","1971-04-01T23:00:00","Ike and Tina Turner","http://data.carnegiehall.org/works/109605","http://data.carnegiehall.org/genres/267","soul music","http://data.carnegiehall.org/names/32809","Ike Turner","http://sws.geonames.org/4421935/","http://www.wikidata.org/entity/Q208871"
"http://data.carnegiehall.org/events/30275","1971-04-01T19:30:00","Ike and Tina Turner","http://data.carnegiehall.org/works/109601","http://data.carnegiehall.org/genres/267","soul music","http://data.carnegiehall.org/names/32809","Ike Turner","http://sws.geonames.org/4421935/","http://www.wikidata.org/entity/Q208871"
"http://data.carnegiehall.org/events/15109","1971-04-01T23:00:00","Ike and Tina Turner","http://data.carnegiehall.org/works/109601","http://data.carnegiehall.org/genres/39","rock music","http://data.carnegiehall.org/names/32809","Ike Turner","http://sws.geonames.org/4421935/","http://www.wikidata.org/entity/Q208871"
"http://data.carnegiehall.org/events/15109","1971-04-01T23:00:00","Ike and Tina Turner","http://data.carnegiehall.org/works/109601","http://data.carnegiehall.org/genres/267","soul music","http://data.carnegiehall.org/names/32809","Ike Turner","http://sws.geonames.org/4421935/","http://www.wikidata.org/entity/Q208871"
"http://data.carnegiehall.org/events/15109","1971-04-01T23:00:00","Ike and Tina Turner","http://data.carnegiehall.org/works/109601","http://data.carnegiehall.org/genres/266","rhythm and blues","http://data.carnegiehall.org/names/32809","Ike Turner","http://sws.geonames.org/4421935/","http://www.wikidata.org/entity/Q208871"
"http://data.carnegiehall.org/events/30275","1971-04-01T19:30:00","Ike and Tina Turner","http://data.carnegiehall.org/works/109601","http://data.carnegiehall.org/genres/39","rock music","http://data.carnegiehall.org/names/32809","Ike Turner","http://sws.geonames.org/4421935/","http://www.wikidata.org/entity/Q208871"
"http://data.carnegiehall.org/events/30275","1971-04-01T19:30:00","Ike and Tina Turner","http://data.carnegiehall.org/works/109601","http://data.carnegiehall.org/genres/266","rhythm and blues","http://data.carnegiehall.org/names/32809","Ike Turner","http://sws.geonames.org/4421935/","http://www.wikidata.org/entity/Q208871"
"http://data.carnegiehall.org/events/44818","1972-07-02T21:00:00","Newport Jazz Festival: Count Basie and His Orchestra with Benny Carter and The Swing Masters: Swing Lives","http://data.carnegiehall.org/works/53705","http://data.carnegiehall.org/genres/34","jazz","http://data.carnegiehall.org/names/59691","Fats Waller","http://sws.geonames.org/5128581/","http://www.wikidata.org/entity/Q310476"
"http://data.carnegiehall.org/events/17724","1972-07-02T17:00:00","Newport Jazz Festival: Count Basie and His Orchestra with Benny Carter and The Swing Masters: Swing Lives","http://data.carnegiehall.org/works/53705","http://data.carnegiehall.org/genres/34","jazz","http://data.carnegiehall.org/names/59691","Fats Waller","http://sws.geonames.org/5128581/","http://www.wikidata.org/entity/Q310476"
"http://data.carnegiehall.org/events/348","1972-07-05T17:00:00","Newport Jazz Festival: Eddie Condon, Lee Wiley, The World's Greatest Jazz Band, and Others","http://data.carnegiehall.org/works/53334","http://data.carnegiehall.org/genres/34","jazz","http://data.carnegiehall.org/names/59691","Fats Waller","http://sws.geonames.org/5128581/","http://www.wikidata.org/entity/Q310476"
"http://data.carnegiehall.org/events/44825","1972-07-05T21:00:00","Newport Jazz Festival: Eddie Condon, Lee Wiley, The World's Greatest Jazz Band, and Others","http://data.carnegiehall.org/works/53334","http://data.carnegiehall.org/genres/34","jazz","http://data.carnegiehall.org/names/59691","Fats Waller","http://sws.geonames.org/5128581/","http://www.wikidata.org/entity/Q310476"
"http://data.carnegiehall.org/events/44825","1972-07-05T21:00:00","Newport Jazz Festival: Eddie Condon, Lee Wiley, The World's Greatest Jazz Band, and Others","http://data.carnegiehall.org/works/74094","http://data.carnegiehall.org/genres/34","jazz","http://data.carnegiehall.org/names/22979","Bud Freeman","http://sws.geonames.org/4887398/","http://www.wikidata.org/entity/Q711163"
"http://data.carnegiehall.org/events/348","1972-07-05T17:00:00","Newport Jazz Festival: Eddie Condon, Lee Wiley, The World's Greatest Jazz Band, and Others","http://data.carnegiehall.org/works/74094","http://data.carnegiehall.org/genres/34","jazz","http://data.carnegiehall.org/names/22979","Bud Freeman","http://sws.geonames.org/4887398/","http://www.wikidata.org/entity/Q711163"
