"event","date","title","workperformed","genre","genreLabel","composer","composerName","skos"
"http://data.carnegiehall.org/events/23860","1980-07-03T20:00:00","Kool-Newport Jazz Festival: Stan Getz Quintet/ Dexter Gordon Quartet","http://data.carnegiehall.org/works/60373","http://data.carnegiehall.org/genres/34","jazz","http://data.carnegiehall.org/names/2289","Sonny Stitt","http://www.wikidata.org/entity/Q502311"
"http://data.carnegiehall.org/events/20892","1994-04-06T19:00:00","Carnegie Hall Salutes the Jazz Masters: Verve Records at 50","http://data.carnegiehall.org/works/16459","http://data.carnegiehall.org/genres/467","bossa nova","http://data.carnegiehall.org/names/2289","Sonny Stitt","http://www.wikidata.org/entity/Q502311"
"http://data.carnegiehall.org/events/20892","1994-04-06T19:00:00","Carnegie Hall Salutes the Jazz Masters: Verve Records at 50","http://data.carnegiehall.org/works/16459","http://data.carnegiehall.org/genres/34","jazz","http://data.carnegiehall.org/names/2289","Sonny Stitt","http://www.wikidata.org/entity/Q502311"
"http://data.carnegiehall.org/events/30240","1976-11-20T20:00:00","Woody Herman and His Thundering Herd: 40th Anniversary Concert","http://data.carnegiehall.org/works/61285","http://data.carnegiehall.org/genres/34","jazz","http://data.carnegiehall.org/names/14654","Freddie Hubbard","http://www.wikidata.org/entity/Q346762"
"http://data.carnegiehall.org/events/9372","1984-11-10T20:30:00","Leroy Jenkins","http://data.carnegiehall.org/works/54158","http://data.carnegiehall.org/genres/34","jazz","http://data.carnegiehall.org/names/60728","Leroy Jenkins","http://www.wikidata.org/entity/Q13036399"
"http://data.carnegiehall.org/events/9372","1984-11-10T20:30:00","Leroy Jenkins","http://data.carnegiehall.org/works/44897","http://data.carnegiehall.org/genres/34","jazz","http://data.carnegiehall.org/names/60728","Leroy Jenkins","http://www.wikidata.org/entity/Q13036399"
"http://data.carnegiehall.org/events/40120","2000-03-16T20:00:00","Carnegie Hall Jazz Band: Louis Armstrong: One Hundred Years","http://data.carnegiehall.org/works/2846","http://data.carnegiehall.org/genres/34","jazz","http://data.carnegiehall.org/names/51337","Clarence Williams","http://www.wikidata.org/entity/Q162530"
"http://data.carnegiehall.org/events/31259","1977-07-02T20:00:00","Newport Jazz Festival: New York Jazz Repertory Company","http://data.carnegiehall.org/works/7011","http://data.carnegiehall.org/genres/34","jazz","http://data.carnegiehall.org/names/51337","Clarence Williams","http://www.wikidata.org/entity/Q162530"
"http://data.carnegiehall.org/events/15678","1997-10-09T20:00:00","Carnegie Hall Jazz Band: Sidney Bechet - A Centennial Celebration","http://data.carnegiehall.org/works/47539","http://data.carnegiehall.org/genres/34","jazz","http://data.carnegiehall.org/names/51337","Clarence Williams","http://www.wikidata.org/entity/Q162530"
"http://data.carnegiehall.org/events/4296","1990-06-25T17:00:00","JVC Jazz Festival: Marty Napoleon, Piano","http://data.carnegiehall.org/works/65169","http://data.carnegiehall.org/genres/34","jazz","http://data.carnegiehall.org/names/51337","Clarence Williams","http://www.wikidata.org/entity/Q162530"
"http://data.carnegiehall.org/events/14044","1987-01-10T20:00:00","Turk Murphy: Turk at Carnegie","http://data.carnegiehall.org/works/61451","http://data.carnegiehall.org/genres/34","jazz","http://data.carnegiehall.org/names/51337","Clarence Williams","http://www.wikidata.org/entity/Q162530"
"http://data.carnegiehall.org/events/34728","1987-03-27T20:00:00","The New York Pops","http://data.carnegiehall.org/works/25745","http://data.carnegiehall.org/genres/35","pop music","http://data.carnegiehall.org/names/34823","George Gershwin","http://www.wikidata.org/entity/Q123829"
"http://data.carnegiehall.org/events/22395","1987-03-28T15:00:00","The New York Pops","http://data.carnegiehall.org/works/25745","http://data.carnegiehall.org/genres/35","pop music","http://data.carnegiehall.org/names/34823","George Gershwin","http://www.wikidata.org/entity/Q123829"
"http://data.carnegiehall.org/events/13335","1992-03-27T20:00:00","The New York Pops: A Salute to Andrew Lloyd Webber","http://data.carnegiehall.org/works/44447","http://data.carnegiehall.org/genres/35","pop music","http://data.carnegiehall.org/names/34823","George Gershwin","http://www.wikidata.org/entity/Q123829"
"http://data.carnegiehall.org/events/1879","1997-11-01T20:00:00","Jack Street: A Dream Come True","http://data.carnegiehall.org/works/44447","http://data.carnegiehall.org/genres/35","pop music","http://data.carnegiehall.org/names/34823","George Gershwin","http://www.wikidata.org/entity/Q123829"
"http://data.carnegiehall.org/events/8097","1977-06-24T20:00:00","Newport Jazz Festival: Sarah Vaughan with Clark Terry and Dizzy Gillespie","http://data.carnegiehall.org/works/44447","http://data.carnegiehall.org/genres/34","jazz","http://data.carnegiehall.org/names/34823","George Gershwin","http://www.wikidata.org/entity/Q123829"
"http://data.carnegiehall.org/events/29909","1980-07-04T17:00:00","Kool-Newport Jazz Festival: Eddie Heywood: Solo Piano","http://data.carnegiehall.org/works/44447","http://data.carnegiehall.org/genres/34","jazz","http://data.carnegiehall.org/names/34823","George Gershwin","http://www.wikidata.org/entity/Q123829"
"http://data.carnegiehall.org/events/4272","1982-06-19T20:30:00","Rachel Tiffany: A Musical Love Affair!","http://data.carnegiehall.org/works/44447","http://data.carnegiehall.org/genres/34","jazz","http://data.carnegiehall.org/names/34823","George Gershwin","http://www.wikidata.org/entity/Q123829"
"http://data.carnegiehall.org/events/30436","1986-05-18T20:00:00","Don Shirley, Piano","http://data.carnegiehall.org/works/104822","http://data.carnegiehall.org/genres/35","pop music","http://data.carnegiehall.org/names/34823","George Gershwin","http://www.wikidata.org/entity/Q123829"
"http://data.carnegiehall.org/events/30436","1986-05-18T20:00:00","Don Shirley, Piano","http://data.carnegiehall.org/works/104822","http://data.carnegiehall.org/genres/34","jazz","http://data.carnegiehall.org/names/34823","George Gershwin","http://www.wikidata.org/entity/Q123829"
"http://data.carnegiehall.org/events/34744","1998-01-27T20:00:00","Rialto Ripples: The Piano and George Gershwin","http://data.carnegiehall.org/works/50020","http://data.carnegiehall.org/genres/34","jazz","http://data.carnegiehall.org/names/34823","George Gershwin","http://www.wikidata.org/entity/Q123829"
"http://data.carnegiehall.org/events/9486","1998-02-16T20:00:00","Second Annual Vocal Jazz Extravaganza","http://data.carnegiehall.org/works/100272","http://data.carnegiehall.org/genres/34","jazz","http://data.carnegiehall.org/names/34823","George Gershwin","http://www.wikidata.org/entity/Q123829"
"http://data.carnegiehall.org/events/6673","1991-01-11T20:00:00","The New York Pops","http://data.carnegiehall.org/works/50663","http://data.carnegiehall.org/genres/35","pop music","http://data.carnegiehall.org/names/34823","George Gershwin","http://www.wikidata.org/entity/Q123829"
"http://data.carnegiehall.org/events/4520","1998-04-24T20:00:00","The New York Pops: A Gershwin Evening","http://data.carnegiehall.org/works/50663","http://data.carnegiehall.org/genres/35","pop music","http://data.carnegiehall.org/names/34823","George Gershwin","http://www.wikidata.org/entity/Q123829"
"http://data.carnegiehall.org/events/41936","1980-06-14T20:30:00","Frank Sinatra, Singer","http://data.carnegiehall.org/works/109143","http://data.carnegiehall.org/genres/35","pop music","http://data.carnegiehall.org/names/34823","George Gershwin","http://www.wikidata.org/entity/Q123829"
"http://data.carnegiehall.org/events/41935","1980-06-13T20:30:00","Frank Sinatra, Singer","http://data.carnegiehall.org/works/109143","http://data.carnegiehall.org/genres/35","pop music","http://data.carnegiehall.org/names/34823","George Gershwin","http://www.wikidata.org/entity/Q123829"
"http://data.carnegiehall.org/events/20114","1998-09-25T20:00:00","Kathleen Landis","http://data.carnegiehall.org/works/3518","http://data.carnegiehall.org/genres/34","jazz","http://data.carnegiehall.org/names/34823","George Gershwin","http://www.wikidata.org/entity/Q123829"
"http://data.carnegiehall.org/events/11843","1994-03-11T20:00:00","The New York Pops","http://data.carnegiehall.org/works/3518","http://data.carnegiehall.org/genres/35","pop music","http://data.carnegiehall.org/names/34823","George Gershwin","http://www.wikidata.org/entity/Q123829"
"http://data.carnegiehall.org/events/24028","1989-02-24T20:00:00","The New York Pops","http://data.carnegiehall.org/works/50663","http://data.carnegiehall.org/genres/35","pop music","http://data.carnegiehall.org/names/34823","George Gershwin","http://www.wikidata.org/entity/Q123829"
"http://data.carnegiehall.org/events/4894","1984-11-30T20:00:00","The New York Pops: An Evening of Gershwin and Ellington","http://data.carnegiehall.org/works/3518","http://data.carnegiehall.org/genres/35","pop music","http://data.carnegiehall.org/names/34823","George Gershwin","http://www.wikidata.org/entity/Q123829"
"http://data.carnegiehall.org/events/20478","1997-01-23T20:00:00","Carnegie Hall Jazz Band: Gershwin: A Portrait in Jazz","http://data.carnegiehall.org/works/6749","http://data.carnegiehall.org/genres/34","jazz","http://data.carnegiehall.org/names/34823","George Gershwin","http://www.wikidata.org/entity/Q123829"
"http://data.carnegiehall.org/events/4894","1984-11-30T20:00:00","The New York Pops: An Evening of Gershwin and Ellington","http://data.carnegiehall.org/works/12085","http://data.carnegiehall.org/genres/35","pop music","http://data.carnegiehall.org/names/34823","George Gershwin","http://www.wikidata.org/entity/Q123829"
"http://data.carnegiehall.org/events/36769","1984-04-11T20:00:00","The New York Pops Gala Benefit","http://data.carnegiehall.org/works/2123","http://data.carnegiehall.org/genres/35","pop music","http://data.carnegiehall.org/names/34823","George Gershwin","http://www.wikidata.org/entity/Q123829"
"http://data.carnegiehall.org/events/29132","1990-06-30T05:30:00","JVC Jazz Festival New York: Barbara Carroll","http://data.carnegiehall.org/works/2123","http://data.carnegiehall.org/genres/34","jazz","http://data.carnegiehall.org/names/34823","George Gershwin","http://www.wikidata.org/entity/Q123829"
"http://data.carnegiehall.org/events/6673","1991-01-11T20:00:00","The New York Pops","http://data.carnegiehall.org/works/105187","http://data.carnegiehall.org/genres/35","pop music","http://data.carnegiehall.org/names/34823","George Gershwin","http://www.wikidata.org/entity/Q123829"
"http://data.carnegiehall.org/events/20114","1998-09-25T20:00:00","Kathleen Landis","http://data.carnegiehall.org/works/48318","http://data.carnegiehall.org/genres/34","jazz","http://data.carnegiehall.org/names/34823","George Gershwin","http://www.wikidata.org/entity/Q123829"
"http://data.carnegiehall.org/events/413","1996-10-18T20:00:00","The New York Pops: Opening Night with Doc Severinsen","http://data.carnegiehall.org/works/12085","http://data.carnegiehall.org/genres/35","pop music","http://data.carnegiehall.org/names/34823","George Gershwin","http://www.wikidata.org/entity/Q123829"
"http://data.carnegiehall.org/events/13335","1992-03-27T20:00:00","The New York Pops: A Salute to Andrew Lloyd Webber","http://data.carnegiehall.org/works/12085","http://data.carnegiehall.org/genres/35","pop music","http://data.carnegiehall.org/names/34823","George Gershwin","http://www.wikidata.org/entity/Q123829"
"http://data.carnegiehall.org/events/22070","1999-10-06T20:00:00","Tony Bennett, Singer","http://data.carnegiehall.org/works/34296","http://data.carnegiehall.org/genres/34","jazz","http://data.carnegiehall.org/names/34823","George Gershwin","http://www.wikidata.org/entity/Q123829"
"http://data.carnegiehall.org/events/22804","1998-02-17T20:00:00","Sweet and Low-Down: The Carnegie Hall Jazz Band Sextet Plays Gershwin","http://data.carnegiehall.org/works/13812","http://data.carnegiehall.org/genres/34","jazz","http://data.carnegiehall.org/names/34823","George Gershwin","http://www.wikidata.org/entity/Q123829"
"http://data.carnegiehall.org/events/2679","1987-02-20T20:00:00","The New York Pops","http://data.carnegiehall.org/works/15073","http://data.carnegiehall.org/genres/35","pop music","http://data.carnegiehall.org/names/34823","George Gershwin","http://www.wikidata.org/entity/Q123829"
"http://data.carnegiehall.org/events/22070","1999-10-06T20:00:00","Tony Bennett, Singer","http://data.carnegiehall.org/works/34296","http://data.carnegiehall.org/genres/35","pop music","http://data.carnegiehall.org/names/34823","George Gershwin","http://www.wikidata.org/entity/Q123829"
"http://data.carnegiehall.org/events/20114","1998-09-25T20:00:00","Kathleen Landis","http://data.carnegiehall.org/works/12924","http://data.carnegiehall.org/genres/34","jazz","http://data.carnegiehall.org/names/34823","George Gershwin","http://www.wikidata.org/entity/Q123829"
"http://data.carnegiehall.org/events/22804","1998-02-17T20:00:00","Sweet and Low-Down: The Carnegie Hall Jazz Band Sextet Plays Gershwin","http://data.carnegiehall.org/works/2123","http://data.carnegiehall.org/genres/34","jazz","http://data.carnegiehall.org/names/34823","George Gershwin","http://www.wikidata.org/entity/Q123829"
"http://data.carnegiehall.org/events/35561","1991-11-19T19:30:00","The New York Pops","http://data.carnegiehall.org/works/15854","http://data.carnegiehall.org/genres/35","pop music","http://data.carnegiehall.org/names/34823","George Gershwin","http://www.wikidata.org/entity/Q123829"
"http://data.carnegiehall.org/events/2949","1998-05-17T20:00:00","Tip-Toes","http://data.carnegiehall.org/works/51774","http://data.carnegiehall.org/genres/31","musical theater","http://data.carnegiehall.org/names/34823","George Gershwin","http://www.wikidata.org/entity/Q123829"
"http://data.carnegiehall.org/events/30234","1998-05-17T15:00:00","Tip-Toes","http://data.carnegiehall.org/works/51774","http://data.carnegiehall.org/genres/31","musical theater","http://data.carnegiehall.org/names/34823","George Gershwin","http://www.wikidata.org/entity/Q123829"
"http://data.carnegiehall.org/events/32831","1998-05-14T20:00:00","Tip-Toes","http://data.carnegiehall.org/works/51774","http://data.carnegiehall.org/genres/31","musical theater","http://data.carnegiehall.org/names/34823","George Gershwin","http://www.wikidata.org/entity/Q123829"
"http://data.carnegiehall.org/events/26387","1998-05-13T19:00:00","Tip-Toes","http://data.carnegiehall.org/works/51774","http://data.carnegiehall.org/genres/31","musical theater","http://data.carnegiehall.org/names/34823","George Gershwin","http://www.wikidata.org/entity/Q123829"
"http://data.carnegiehall.org/events/35434","1990-06-26T20:00:00","JVC Jazz Festival: Mel Tormé and Cleo Laine, Singers","http://data.carnegiehall.org/works/108147","http://data.carnegiehall.org/genres/34","jazz","http://data.carnegiehall.org/names/34823","George Gershwin","http://www.wikidata.org/entity/Q123829"
"http://data.carnegiehall.org/events/29063","1983-02-27T20:00:00","New York City Gay Men's Chorus","http://data.carnegiehall.org/works/109225","http://data.carnegiehall.org/genres/35","pop music","http://data.carnegiehall.org/names/34823","George Gershwin","http://www.wikidata.org/entity/Q123829"
"http://data.carnegiehall.org/events/33548","1984-03-25T20:30:00","Steven Cole, Tenor","http://data.carnegiehall.org/works/6749","http://data.carnegiehall.org/genres/35","pop music","http://data.carnegiehall.org/names/34823","George Gershwin","http://www.wikidata.org/entity/Q123829"
"http://data.carnegiehall.org/events/22804","1998-02-17T20:00:00","Sweet and Low-Down: The Carnegie Hall Jazz Band Sextet Plays Gershwin","http://data.carnegiehall.org/works/6749","http://data.carnegiehall.org/genres/34","jazz","http://data.carnegiehall.org/names/34823","George Gershwin","http://www.wikidata.org/entity/Q123829"
"http://data.carnegiehall.org/events/6959","1993-01-17T20:00:00","Don Shirley, Piano","http://data.carnegiehall.org/works/19693","http://data.carnegiehall.org/genres/34","jazz","http://data.carnegiehall.org/names/34823","George Gershwin","http://www.wikidata.org/entity/Q123829"
"http://data.carnegiehall.org/events/12993","1988-05-01T20:00:00","Don Shirley, Piano","http://data.carnegiehall.org/works/19693","http://data.carnegiehall.org/genres/34","jazz","http://data.carnegiehall.org/names/34823","George Gershwin","http://www.wikidata.org/entity/Q123829"
"http://data.carnegiehall.org/events/12993","1988-05-01T20:00:00","Don Shirley, Piano","http://data.carnegiehall.org/works/19693","http://data.carnegiehall.org/genres/35","pop music","http://data.carnegiehall.org/names/34823","George Gershwin","http://www.wikidata.org/entity/Q123829"
"http://data.carnegiehall.org/events/20114","1998-09-25T20:00:00","Kathleen Landis","http://data.carnegiehall.org/works/19693","http://data.carnegiehall.org/genres/34","jazz","http://data.carnegiehall.org/names/34823","George Gershwin","http://www.wikidata.org/entity/Q123829"
"http://data.carnegiehall.org/events/19072","1998-05-16T20:00:00","Tip-Toes","http://data.carnegiehall.org/works/51774","http://data.carnegiehall.org/genres/31","musical theater","http://data.carnegiehall.org/names/34823","George Gershwin","http://www.wikidata.org/entity/Q123829"
"http://data.carnegiehall.org/events/19073","1998-05-15T20:00:00","Tip-Toes","http://data.carnegiehall.org/works/51774","http://data.carnegiehall.org/genres/31","musical theater","http://data.carnegiehall.org/names/34823","George Gershwin","http://www.wikidata.org/entity/Q123829"
"http://data.carnegiehall.org/events/34744","1998-01-27T20:00:00","Rialto Ripples: The Piano and George Gershwin","http://data.carnegiehall.org/works/45236","http://data.carnegiehall.org/genres/34","jazz","http://data.carnegiehall.org/names/34823","George Gershwin","http://www.wikidata.org/entity/Q123829"
"http://data.carnegiehall.org/events/7902","2000-05-22T20:00:00","Broadway Salutes Seeds of Peace","http://data.carnegiehall.org/works/50099","http://data.carnegiehall.org/genres/35","pop music","http://data.carnegiehall.org/names/34823","George Gershwin","http://www.wikidata.org/entity/Q123829"
"http://data.carnegiehall.org/events/20114","1998-09-25T20:00:00","Kathleen Landis","http://data.carnegiehall.org/works/50099","http://data.carnegiehall.org/genres/34","jazz","http://data.carnegiehall.org/names/34823","George Gershwin","http://www.wikidata.org/entity/Q123829"
"http://data.carnegiehall.org/events/24892","1997-01-25T14:00:00","Carnegie Hall Family Concert: Carnegie Hall Jazz Band","http://data.carnegiehall.org/works/50099","http://data.carnegiehall.org/genres/34","jazz","http://data.carnegiehall.org/names/34823","George Gershwin","http://www.wikidata.org/entity/Q123829"
"http://data.carnegiehall.org/events/508","1998-10-16T20:00:00","The New York Pops","http://data.carnegiehall.org/works/50099","http://data.carnegiehall.org/genres/35","pop music","http://data.carnegiehall.org/names/34823","George Gershwin","http://www.wikidata.org/entity/Q123829"
"http://data.carnegiehall.org/events/30495","1998-10-12T13:00:00","National Association of Performing Arts Educators","http://data.carnegiehall.org/works/11462","http://data.carnegiehall.org/genres/32","dance","http://data.carnegiehall.org/names/34823","George Gershwin","http://www.wikidata.org/entity/Q123829"
"http://data.carnegiehall.org/events/30636","1998-01-25T14:00:00","National Association of Performing Arts Educators Winter Dance Festival","http://data.carnegiehall.org/works/11462","http://data.carnegiehall.org/genres/32","dance","http://data.carnegiehall.org/names/34823","George Gershwin","http://www.wikidata.org/entity/Q123829"
"http://data.carnegiehall.org/events/4520","1998-04-24T20:00:00","The New York Pops: A Gershwin Evening","http://data.carnegiehall.org/works/3717","http://data.carnegiehall.org/genres/35","pop music","http://data.carnegiehall.org/names/34823","George Gershwin","http://www.wikidata.org/entity/Q123829"
"http://data.carnegiehall.org/events/17595","1988-02-19T20:00:00","The New York Pops","http://data.carnegiehall.org/works/3717","http://data.carnegiehall.org/genres/35","pop music","http://data.carnegiehall.org/names/34823","George Gershwin","http://www.wikidata.org/entity/Q123829"
"http://data.carnegiehall.org/events/13402","1987-04-11T14:00:00","The New York Pops","http://data.carnegiehall.org/works/50099","http://data.carnegiehall.org/genres/35","pop music","http://data.carnegiehall.org/names/34823","George Gershwin","http://www.wikidata.org/entity/Q123829"
"http://data.carnegiehall.org/events/22804","1998-02-17T20:00:00","Sweet and Low-Down: The Carnegie Hall Jazz Band Sextet Plays Gershwin","http://data.carnegiehall.org/works/50099","http://data.carnegiehall.org/genres/34","jazz","http://data.carnegiehall.org/names/34823","George Gershwin","http://www.wikidata.org/entity/Q123829"
"http://data.carnegiehall.org/events/24028","1989-02-24T20:00:00","The New York Pops","http://data.carnegiehall.org/works/50099","http://data.carnegiehall.org/genres/35","pop music","http://data.carnegiehall.org/names/34823","George Gershwin","http://www.wikidata.org/entity/Q123829"
"http://data.carnegiehall.org/events/11910","1987-04-10T20:00:00","The New York Pops","http://data.carnegiehall.org/works/50099","http://data.carnegiehall.org/genres/35","pop music","http://data.carnegiehall.org/names/34823","George Gershwin","http://www.wikidata.org/entity/Q123829"
"http://data.carnegiehall.org/events/22070","1999-10-06T20:00:00","Tony Bennett, Singer","http://data.carnegiehall.org/works/50099","http://data.carnegiehall.org/genres/35","pop music","http://data.carnegiehall.org/names/34823","George Gershwin","http://www.wikidata.org/entity/Q123829"
"http://data.carnegiehall.org/events/1919","1993-05-20T20:00:00","Sass 'n Class: Music from the American Tradition","http://data.carnegiehall.org/works/50099","http://data.carnegiehall.org/genres/34","jazz","http://data.carnegiehall.org/names/34823","George Gershwin","http://www.wikidata.org/entity/Q123829"
"http://data.carnegiehall.org/events/28152","1993-06-09T20:00:00","85th Birthday Tribute to Stephane Grappelli","http://data.carnegiehall.org/works/50099","http://data.carnegiehall.org/genres/34","jazz","http://data.carnegiehall.org/names/34823","George Gershwin","http://www.wikidata.org/entity/Q123829"
