"work","title","composer","composerLabel"
"http://data.carnegiehall.org/works/15564","Macbeth: Act IV. Ah, la paterna mano","http://data.carnegiehall.org/names/1010847","Giuseppe Verdi"
"http://data.carnegiehall.org/works/27483","Tra L'aqua E Il Fuoco","http://data.carnegiehall.org/names/1004636","Adriano Pennino"
"http://data.carnegiehall.org/works/63719","Rosemary Swale","http://data.carnegiehall.org/names/1011898","Beth Anderson"
"http://data.carnegiehall.org/works/60772","School of Velocity","http://data.carnegiehall.org/names/1009679","Arthur Levering"
"http://data.carnegiehall.org/works/71204","Chanson de route","http://data.carnegiehall.org/names/1013371","Loïsa Puget"
"http://data.carnegiehall.org/works/92058","Viola Concerto: 1. Andante comodo","http://data.carnegiehall.org/names/47971","William Walton"
"http://data.carnegiehall.org/works/22687","Could I","http://data.carnegiehall.org/names/1001970","Paolo Tosti"
"http://data.carnegiehall.org/works/36214","Symphony No. 2 in B-flat Major, Op. 57","http://data.carnegiehall.org/names/25623","Vincent d' Indy"
"http://data.carnegiehall.org/works/37035","Figli del mesto cor","http://data.carnegiehall.org/names/1004515","George Frideric Handel"
"http://data.carnegiehall.org/works/37629","Mi verso es un ciervo herido","http://data.carnegiehall.org/names/1005145","Harold Gramatges"
"http://data.carnegiehall.org/works/63211","Overtura bianca-nera","http://data.carnegiehall.org/names/1003183","Hilding Rosenberg"
"http://data.carnegiehall.org/works/64741","3 Etudes: Rytmus","http://data.carnegiehall.org/names/1012100","Ivan Hrušovský"
"http://data.carnegiehall.org/works/83706","Ses yeux, Op. 66","http://data.carnegiehall.org/names/1003051","Louis Moreau Gottschalk"
"http://data.carnegiehall.org/works/521","Crescendo in Blue","http://data.carnegiehall.org/names/4806","Duke Ellington"
"http://data.carnegiehall.org/works/15727","Selection (unspecified)","http://data.carnegiehall.org/names/1008058","Anonymous"
"http://data.carnegiehall.org/works/28400","The Headless Horseman","http://data.carnegiehall.org/names/1008327","Douglas S. Moore"
"http://data.carnegiehall.org/works/27640","Fantastic Voyage: As Long as It Isn't Love","http://data.carnegiehall.org/names/712","Milton Babbitt"
"http://data.carnegiehall.org/works/29401","Le crucifix","http://data.carnegiehall.org/names/1003340","Jean-Baptiste Faure"
"http://data.carnegiehall.org/works/53880","Fantaisie Italienne","http://data.carnegiehall.org/names/1009134","Eugène Bozza"
"http://data.carnegiehall.org/works/78309","When the Real Dragons Fly!","http://data.carnegiehall.org/names/82882","Fred Ho"
"http://data.carnegiehall.org/works/107988","Us (after Rabindranath Tagore)","http://data.carnegiehall.org/names/89741","Zhen Chen"
"http://data.carnegiehall.org/works/46899","10 Noëls espagnols: 10. Villancico andaluz (Noël andalou)","http://data.carnegiehall.org/names/1000125","Joaquín Nin"
"http://data.carnegiehall.org/works/60872","God's World","http://data.carnegiehall.org/names/1011323","Arnold Freed"
"http://data.carnegiehall.org/works/78980","Così fan tutte, K. 588: Il core vi dono","http://data.carnegiehall.org/names/1006075","Wolfgang Amadeus Mozart"
