"work","title","composer","composerLabel"
"http://data.carnegiehall.org/works/70713","Dance of Fire","http://data.carnegiehall.org/names/1013269","Quincy C. Hilliard"
"http://data.carnegiehall.org/works/80773","Kuveni","http://data.carnegiehall.org/names/86147","Pradeep Ratnayake"
"http://data.carnegiehall.org/works/108688","Now More Than Ever","http://data.carnegiehall.org/names/20533","John Mellencamp"
"http://data.carnegiehall.org/works/3430","The Money Song","http://data.carnegiehall.org/names/1009710","Alma Lindquist"
"http://data.carnegiehall.org/works/6499","Cantique","http://data.carnegiehall.org/names/25513","Nadia Boulanger"
"http://data.carnegiehall.org/works/13409","The special picnic","http://data.carnegiehall.org/names/732","Ricky Ian Gordon"
"http://data.carnegiehall.org/works/53600","Concerto for Two Violins and Cello in G Minor, RV 578","http://data.carnegiehall.org/names/1002833","Antonio Vivaldi"
"http://data.carnegiehall.org/works/55716","In the Rays of the Sun, Op. 17","http://data.carnegiehall.org/names/1004839","Sergei Vasilenko"
"http://data.carnegiehall.org/works/94310","Constant Penelope","http://data.carnegiehall.org/names/1005270","William Byrd"
"http://data.carnegiehall.org/works/4690","Gramachree, H.XXXIa:13","http://data.carnegiehall.org/names/1003781","Joseph Haydn"
"http://data.carnegiehall.org/works/13067","Messiah, HWV 56: Rejoice greatly, o daughter of Zion","http://data.carnegiehall.org/names/1004515","George Frideric Handel"
"http://data.carnegiehall.org/works/65376","Are You Ready For The Country?","http://data.carnegiehall.org/names/11159","Neil Young"
"http://data.carnegiehall.org/works/109157","The Lady is a Tramp","http://data.carnegiehall.org/names/37239","Richard Rodgers"
"http://data.carnegiehall.org/works/111048","Ñáñigo","http://data.carnegiehall.org/names/43615","Marco Rizo"
"http://data.carnegiehall.org/works/34660","Sechs Stücke: Verbundenheit, Op. 35, No. 6","http://data.carnegiehall.org/names/1007896","Arnold Schoenberg"
"http://data.carnegiehall.org/works/55097","Mazurka in B-flat Minor","http://data.carnegiehall.org/names/18989","Regan Ryzuk"
"http://data.carnegiehall.org/works/69614","Contredanse in D Major, K. 534 (""Das Donnerwetter"")","http://data.carnegiehall.org/names/1006075","Wolfgang Amadeus Mozart"
"http://data.carnegiehall.org/works/59472","Rorate Coeli","http://data.carnegiehall.org/names/1008058","Anonymous"
"http://data.carnegiehall.org/works/80503","Never Turn Back","http://data.carnegiehall.org/names/1008058","Anonymous"
"http://data.carnegiehall.org/works/5374","Piece for Solo Oboe","http://data.carnegiehall.org/names/47518","Lawrence Singer"
"http://data.carnegiehall.org/works/24265","Missa L'homme arme, Op. 50: Agnus Dei","http://data.carnegiehall.org/names/1008545","Arnold Rosner"
"http://data.carnegiehall.org/works/36726","Bar Hopping","http://data.carnegiehall.org/names/1005186","John Link"
"http://data.carnegiehall.org/works/43421","Cindy (American)","http://data.carnegiehall.org/names/1002893","Unknown composer of folk songs"
"http://data.carnegiehall.org/works/48939","Petite Suite","http://data.carnegiehall.org/names/1009368","Claude Debussy"
"http://data.carnegiehall.org/works/106086","American Landscape","http://data.carnegiehall.org/names/1013304","Soon Hee Newbold"
"http://data.carnegiehall.org/works/8505","My dark Rosaleen","http://data.carnegiehall.org/names/1001530","Alicia Adélaïde Needham"
"http://data.carnegiehall.org/works/11290","Six Romances, Op. 27: 1. Pesn' rïbki (Song of the Fish)","http://data.carnegiehall.org/names/1001404","Anton Arensky"
"http://data.carnegiehall.org/works/19494","Vieg Lied","http://data.carnegiehall.org/names/29006","Leo Low"
"http://data.carnegiehall.org/works/26214","Wsrod Nocnej Ciszy (Polish Carol)","http://data.carnegiehall.org/names/1008058","Anonymous"
"http://data.carnegiehall.org/works/48011","When Myra sings, Z. 521","http://data.carnegiehall.org/names/1004958","Henry Purcell"
"http://data.carnegiehall.org/works/70247","Vertigo: Suite","http://data.carnegiehall.org/names/89123","Bernard Herrmann"
"http://data.carnegiehall.org/works/71408","Humoresque in G-flat Major, Op. 101, No. 7","http://data.carnegiehall.org/names/10716","Antonín Dvorák"
"http://data.carnegiehall.org/works/87240","Once I Loved","http://data.carnegiehall.org/names/60544","Antônio Carlos Jobim"
"http://data.carnegiehall.org/works/104237","Carousel: Hornpipe","http://data.carnegiehall.org/names/37239","Richard Rodgers"
"http://data.carnegiehall.org/works/105336","Schweigt stille, plaudert nicht, BWV 211: 2. Aria: Hat man nicht mit seinen Kindern","http://data.carnegiehall.org/names/1003166","Johann Sebastian Bach"
"http://data.carnegiehall.org/works/16077","Selection","http://data.carnegiehall.org/names/56687","Paco de Lucía"
"http://data.carnegiehall.org/works/81837","Rigadoons","http://data.carnegiehall.org/names/1015716","David Evan Thomas"
"http://data.carnegiehall.org/works/92836","Flight Song","http://data.carnegiehall.org/names/1018967","Kim André Arnesen"
"http://data.carnegiehall.org/works/92209","Deep River / Shall We Gather","http://data.carnegiehall.org/names/1010036","Unknown composer of spirituals"
"http://data.carnegiehall.org/works/99738","Satchmo!","http://data.carnegiehall.org/names/1011667","Ted Ricketts"
"http://data.carnegiehall.org/works/60640","42nd Street: You're Getting To Be a Habit With Me","http://data.carnegiehall.org/names/1006720","Harry Warren"
"http://data.carnegiehall.org/works/61296","Six chansons du XVe siècle: Au jardin de mon père","http://data.carnegiehall.org/names/1002503","Pauline Viardot"
"http://data.carnegiehall.org/works/84322","Piano Concerto","http://data.carnegiehall.org/names/90904","William Susman"
"http://data.carnegiehall.org/works/95835","Winter Wonderland","http://data.carnegiehall.org/names/1004623","Felix Bernard"
"http://data.carnegiehall.org/works/94801","Pray, Brethren, Pray","http://data.carnegiehall.org/names/1019683","Philip Phillips"
"http://data.carnegiehall.org/works/95668","The Baker's Wife: Meadowlark","http://data.carnegiehall.org/names/109760","Stephen Schwartz"
"http://data.carnegiehall.org/works/111647","Concerto Grosso in D Minor: Allegro","http://data.carnegiehall.org/names/1002833","Antonio Vivaldi"
"http://data.carnegiehall.org/works/15710","Egmont, Op. 84: 4. Freudvoll und leidvoll","http://data.carnegiehall.org/names/1005833","Ludwig van Beethoven"
"http://data.carnegiehall.org/works/50908","Impromptu in F Minor, D. 935, No. 4","http://data.carnegiehall.org/names/1002249","Franz Schubert"
"http://data.carnegiehall.org/works/67059","The Other Garden","http://data.carnegiehall.org/names/1012554","Valbert P. Coffey"
"http://data.carnegiehall.org/works/72874","Tapu'at","http://data.carnegiehall.org/names/1013645","Paul Fowler"
"http://data.carnegiehall.org/works/30040","Sept chansons de Clément Marot, Op. 15: 3. Aux damoyselles paresseuses d'escrire a leurs amys","http://data.carnegiehall.org/names/22842","George Enescu"
"http://data.carnegiehall.org/works/53599","Raymond: Selection","http://data.carnegiehall.org/names/1000865","Ambroise Thomas"
"http://data.carnegiehall.org/works/73455","Guajira Criolla","http://data.carnegiehall.org/names/1004154","Leo Brouwer"
"http://data.carnegiehall.org/works/114135","Valsette","http://data.carnegiehall.org/names/1009238","Zoltán Kodály"
"http://data.carnegiehall.org/works/114976","Everybody Sing","http://data.carnegiehall.org/names/1001195","Nacio Herb Brown"
"http://data.carnegiehall.org/works/16663","What Shall We Do with a Drunken Sailor? (Sea Chanty)","http://data.carnegiehall.org/names/1002893","Unknown composer of folk songs"
"http://data.carnegiehall.org/works/49598","Bagatelle ohne Tonart (Bagatelle sans tonalité), R. 60c","http://data.carnegiehall.org/names/1001205","Franz Liszt"
"http://data.carnegiehall.org/works/72784","Recuerdo","http://data.carnegiehall.org/names/26025","John Musto"
"http://data.carnegiehall.org/works/74748","Blue Pigeon","http://data.carnegiehall.org/names/54457","Henry Hadley"
"http://data.carnegiehall.org/works/76043","So Free Am I: 2. Orinada Upon Little Hector Philips","http://data.carnegiehall.org/names/1011570","Ben Moore"
"http://data.carnegiehall.org/works/93545","From a bygone day (German)","http://data.carnegiehall.org/names/1002893","Unknown composer of folk songs"
"http://data.carnegiehall.org/works/96498","Voodoo Violin Concerto No. 1: 3. Tribe","http://data.carnegiehall.org/names/23182","Daniel Bernard Roumain"
"http://data.carnegiehall.org/works/112428","Songs (unspecified)","http://data.carnegiehall.org/names/1009914","Ernst Bacon"
"http://data.carnegiehall.org/works/47286","Impromptu, Op. 86","http://data.carnegiehall.org/names/1009412","Gabriel Fauré"
"http://data.carnegiehall.org/works/60460","Nocturnes for Voice and Piano","http://data.carnegiehall.org/names/7369","Francis Thorne"
"http://data.carnegiehall.org/works/67721","Suite nativa","http://data.carnegiehall.org/names/1012687","Pablo Camacaro"
"http://data.carnegiehall.org/works/72867","Crucifixus","http://data.carnegiehall.org/names/1005695","Antonio Lotti"
"http://data.carnegiehall.org/works/76394","Camp Meeting Band","http://data.carnegiehall.org/names/1012121","Lewis F. Muir"
"http://data.carnegiehall.org/works/83720","Elegiske digte, Op. 59: 2. På Norges nøgne fjelde","http://data.carnegiehall.org/names/1000740","Edvard Grieg"
"http://data.carnegiehall.org/works/100446","Umbrellas","http://data.carnegiehall.org/names/106564","D. F."
"http://data.carnegiehall.org/works/105188","Unknown quartet","http://data.carnegiehall.org/names/1008384","Christoph Willibald Gluck"
"http://data.carnegiehall.org/works/108977","Like as the Culver on the Bared Bough","http://data.carnegiehall.org/names/1001690","Halsey Stevens"
"http://data.carnegiehall.org/works/47087","Festliches Präludium, Op. 61","http://data.carnegiehall.org/names/39889","Richard Strauss"
"http://data.carnegiehall.org/works/69757","Heavy Light","http://data.carnegiehall.org/names/4552","Steven Mackey"
"http://data.carnegiehall.org/works/1132","Quiete meridiana nell' Alpe (""Noon-quiet in the Alps"")","http://data.carnegiehall.org/names/1008973","Marco Enrico Bossi"
"http://data.carnegiehall.org/works/18065","Coriolan Overture, Op. 62","http://data.carnegiehall.org/names/1005833","Ludwig van Beethoven"
"http://data.carnegiehall.org/works/38599","Tanto sospirerò","http://data.carnegiehall.org/names/1007327","Pietro Paolo Bencini"
"http://data.carnegiehall.org/works/56809","Trois poèmes de Stéphane Mallarmé","http://data.carnegiehall.org/names/719","Maurice Ravel"
"http://data.carnegiehall.org/works/108176","A Morning in Paris","http://data.carnegiehall.org/names/58864","John Lewis"
"http://data.carnegiehall.org/works/112352","Silencing the Sirens","http://data.carnegiehall.org/names/1014649","Charles Norman Mason"
"http://data.carnegiehall.org/works/115454","String Quartet No. 1","http://data.carnegiehall.org/names/13772","Eleanor Alberga"
"http://data.carnegiehall.org/works/2274","Symphony No. 3","http://data.carnegiehall.org/names/1006412","Josef Alexander"
"http://data.carnegiehall.org/works/36790","2 Gedichte von Franz Evers, Op. 11a: 1. Andacht","http://data.carnegiehall.org/names/1000807","Erich J. Wolff"
"http://data.carnegiehall.org/works/65089","The Great Locomotive Chase","http://data.carnegiehall.org/names/1004991","Robert W. Smith"
"http://data.carnegiehall.org/works/105531","Electric Sinfonia (Festival Orchestra Version)","http://data.carnegiehall.org/names/1012474","Lauren Bernofsky"
"http://data.carnegiehall.org/works/110436","Babylon","http://data.carnegiehall.org/names/1007603","Jacob Gade"
"http://data.carnegiehall.org/works/61702","Carnival Music: Fanfares and March","http://data.carnegiehall.org/names/1002316","George Rochberg"
"http://data.carnegiehall.org/works/93981","Det är en ros utsprungen (Es ist ein Ros entsprungen)","http://data.carnegiehall.org/names/1019414","Jan Sandstrom"
"http://data.carnegiehall.org/works/1897","Piano Sonata","http://data.carnegiehall.org/names/36881","Elliott Carter"
"http://data.carnegiehall.org/works/19385","Tres piezas: Criolla, Op. 6, No. 3","http://data.carnegiehall.org/names/1001904","Alberto Ginastera"
"http://data.carnegiehall.org/works/26954","Les Troyens: Les Troyens à Carthage","http://data.carnegiehall.org/names/1003038","Hector Berlioz"
"http://data.carnegiehall.org/works/55734","Un Amanecer","http://data.carnegiehall.org/names/1005660","B. Cairo"
"http://data.carnegiehall.org/works/98207","Yo soy mexicano","http://data.carnegiehall.org/names/1021105","Manuel Esperón"
"http://data.carnegiehall.org/works/104621","Jubliana","http://data.carnegiehall.org/names/27205","Pharoah Sanders"
"http://data.carnegiehall.org/works/107491","Missa Ave regina celorum: Sanctus","http://data.carnegiehall.org/names/1008217","Jacob Obrecht"
"http://data.carnegiehall.org/works/35350","Everybody Rejoice","http://data.carnegiehall.org/names/37287","Luther Vandross"
"http://data.carnegiehall.org/works/7925","Oboe Concerto in C Minor","http://data.carnegiehall.org/names/1009715","Alessandro Marcello"
"http://data.carnegiehall.org/works/24398","La Dubreuil","http://data.carnegiehall.org/names/1001194","Antoine Forqueray"
"http://data.carnegiehall.org/works/61847","Magnificat in D Major, BWV 243: Selection","http://data.carnegiehall.org/names/1003166","Johann Sebastian Bach"
"http://data.carnegiehall.org/works/89250","Goody Goody","http://data.carnegiehall.org/names/323","Matty Malneck"
"http://data.carnegiehall.org/works/10168","Piango, gemo, sospiro, RV 675","http://data.carnegiehall.org/names/1002833","Antonio Vivaldi"
"http://data.carnegiehall.org/works/10951","Prelude for a Drama","http://data.carnegiehall.org/names/57962","Carlos Salzedo"
"http://data.carnegiehall.org/works/13875","Johannesburg Festival Overture","http://data.carnegiehall.org/names/47971","William Walton"
"http://data.carnegiehall.org/works/57258","Suite No. 1 for Solo Cello in G Major, BWV 1007: Courante","http://data.carnegiehall.org/names/1003166","Johann Sebastian Bach"
"http://data.carnegiehall.org/works/57988","Remembrance of Prag","http://data.carnegiehall.org/names/1010111","[first name unknown] Koch"
"http://data.carnegiehall.org/works/71917","Suite Sylvanesque","http://data.carnegiehall.org/names/1012408","Benjamin C. S. Boyle"
"http://data.carnegiehall.org/works/608","Prelude and Fugue in E-flat Major, BWV 552","http://data.carnegiehall.org/names/1003166","Johann Sebastian Bach"
"http://data.carnegiehall.org/works/8964","Silver Ladders","http://data.carnegiehall.org/names/28415","Joan Tower"
"http://data.carnegiehall.org/works/11165","Variations On A Ukrainian Theme","http://data.carnegiehall.org/names/68207","Arkadie Kouguell"
"http://data.carnegiehall.org/works/29681","Dança brasileira","http://data.carnegiehall.org/names/1008398","Luciano Gallet"
"http://data.carnegiehall.org/works/44837","I'll Never Turn Back No More","http://data.carnegiehall.org/names/1010036","Unknown composer of spirituals"
"http://data.carnegiehall.org/works/46652","I'll Stand By You","http://data.carnegiehall.org/names/1004917","Chrissie Hynde"
"http://data.carnegiehall.org/works/53922","Prelude and Fugue in D Minor, K. 404a, No. 1","http://data.carnegiehall.org/names/1006075","Wolfgang Amadeus Mozart"
"http://data.carnegiehall.org/works/72508","Alabaster Rounds","http://data.carnegiehall.org/names/1011899","Andrew Norman"
"http://data.carnegiehall.org/works/16298","Kinderszenen, Op. 15: 4. Bittendes Kind","http://data.carnegiehall.org/names/1000525","Robert Schumann"
"http://data.carnegiehall.org/works/17171","Harp Sonata, Op. 32","http://data.carnegiehall.org/names/23189","Nicolas Flagello"
"http://data.carnegiehall.org/works/18052","From the Apocalypse, Op. 66","http://data.carnegiehall.org/names/1003138","Anatoly Lyadov"
"http://data.carnegiehall.org/works/13481","Songs of Experience","http://data.carnegiehall.org/names/1004184","David Haines"
"http://data.carnegiehall.org/works/59427","Je connais un berger discret","http://data.carnegiehall.org/names/1003288","Jean-Baptiste Weckerlin"
"http://data.carnegiehall.org/works/80227","Lucretia MacEvil","http://data.carnegiehall.org/names/1012944","David Clayton-Thomas"
"http://data.carnegiehall.org/works/80188","Three Little Chestnuts","http://data.carnegiehall.org/names/33190","N. Clifford Page"
"http://data.carnegiehall.org/works/81595","Kandisa","http://data.carnegiehall.org/names/1015657","Indian Ocean"
"http://data.carnegiehall.org/works/102715","More Than Conquerors","http://data.carnegiehall.org/names/1019460","Jay Rouse"
"http://data.carnegiehall.org/works/111683","Rhythmos","http://data.carnegiehall.org/names/126409","Helen Feng"
"http://data.carnegiehall.org/works/13189","Porgy and Bess: Act III, Scene 3. Oh Lawd, I'm On My Way","http://data.carnegiehall.org/names/34823","George Gershwin"
"http://data.carnegiehall.org/works/13506","Polonaise, Op. 8","http://data.carnegiehall.org/names/1009091","Ferdinand Laub"
"http://data.carnegiehall.org/works/17637","Piano Concerto in G Major: 1. Allegramente","http://data.carnegiehall.org/names/719","Maurice Ravel"
"http://data.carnegiehall.org/works/35354","Lit'l boy, how old are you?","http://data.carnegiehall.org/names/1010036","Unknown composer of spirituals"
"http://data.carnegiehall.org/works/39280","7 Gesänge, Op. 1: 3. Der Tag klingt ab","http://data.carnegiehall.org/names/1008926","Karl Weigl"
"http://data.carnegiehall.org/works/44160","Cello Sonata No. 2 in D Major, Op. 58: 2. Allegretto scherzando","http://data.carnegiehall.org/names/1010675","Felix Mendelssohn"
"http://data.carnegiehall.org/works/62851","Jess MacFarlane (Scottish)","http://data.carnegiehall.org/names/1002893","Unknown composer of folk songs"
"http://data.carnegiehall.org/works/109140","The Gal That Got Away / It Never Entered My Mind","http://data.carnegiehall.org/names/1008080","Various Composers"
"http://data.carnegiehall.org/works/113812","Suite omaggio a Giuseppe Biasi","http://data.carnegiehall.org/names/128823","Kevin Swierkosz-Lenart"
"http://data.carnegiehall.org/works/113456","L'italiana in Algeri: Aria (unspecified)","http://data.carnegiehall.org/names/1003846","Gioachino Rossini"
"http://data.carnegiehall.org/works/5941","Eliland: Anathema, Op. 9, No. 9","http://data.carnegiehall.org/names/1009946","Alexander von Fielitz"
"http://data.carnegiehall.org/works/43171","All Set","http://data.carnegiehall.org/names/712","Milton Babbitt"
"http://data.carnegiehall.org/works/82492","Vibe Boogie","http://data.carnegiehall.org/names/41532","Lionel Hampton"
"http://data.carnegiehall.org/works/81860","Michael's Letter to Mama","http://data.carnegiehall.org/names/81307","Glen Roven"
"http://data.carnegiehall.org/works/90555","4 Crazies","http://data.carnegiehall.org/names/90706","Vincent Lyn"
"http://data.carnegiehall.org/works/96906","Overture to War","http://data.carnegiehall.org/names/51159","Kirt N. Mosier"
"http://data.carnegiehall.org/works/11546","De som med tarar sa","http://data.carnegiehall.org/names/1009352","Gunnar Wennerberg"
"http://data.carnegiehall.org/works/36661","Selection","http://data.carnegiehall.org/names/1010194","Antoine Edouard Batiste"
"http://data.carnegiehall.org/works/47915","Sonatina In F Maj., Op. 151, No. 3","http://data.carnegiehall.org/names/1003713","Anton Diabelli"
"http://data.carnegiehall.org/works/63737","Fantasia on Christmas Carols: Selection","http://data.carnegiehall.org/names/1006483","Ralph Vaughan Williams"
"http://data.carnegiehall.org/works/42652","Musique funèbre","http://data.carnegiehall.org/names/1006613","Witold Lutoslawski"
"http://data.carnegiehall.org/works/62752","Symphony No. 1 in C Major: 4. Allegro vivace","http://data.carnegiehall.org/names/1002900","Georges Bizet"
"http://data.carnegiehall.org/works/80877","Sonata for Violin and Piano in A Minor (""Torso"")","http://data.carnegiehall.org/names/22842","George Enescu"
"http://data.carnegiehall.org/works/98153","Children of Yad Vashem, Op. 32","http://data.carnegiehall.org/names/107115","Michael Tseitlin"
"http://data.carnegiehall.org/works/21824","African Lament","http://data.carnegiehall.org/names/26787","Ernesto Lecuona"
"http://data.carnegiehall.org/works/43336","Feast at Solhaug, Op. 6: Margit's Ballad","http://data.carnegiehall.org/names/1007215","Wilhelm Stenhammar"
"http://data.carnegiehall.org/works/55364","Serenade in B-flat Major, K. 361: 7. Rondo: Allegro molto","http://data.carnegiehall.org/names/1006075","Wolfgang Amadeus Mozart"
"http://data.carnegiehall.org/works/84371","Quando viene la sera","http://data.carnegiehall.org/names/1016374","Carlo Alberto Rossi"
"http://data.carnegiehall.org/works/103794","Duo for Cello and Piano","http://data.carnegiehall.org/names/1004506","Fred Lerdahl"
"http://data.carnegiehall.org/works/108261","Stars in Your Bones","http://data.carnegiehall.org/names/1013164","Joan Szymko"
"http://data.carnegiehall.org/works/110032","Piano Sonata No. 1","http://data.carnegiehall.org/names/125034","Elizabeth Gyring"
"http://data.carnegiehall.org/works/50518","Toccata for Piano and Orchestra","http://data.carnegiehall.org/names/17563","Ottorino Respighi"
"http://data.carnegiehall.org/works/52447","Der Fodim","http://data.carnegiehall.org/names/1008058","Anonymous"
"http://data.carnegiehall.org/works/72733","Suite for Two Clarinets","http://data.carnegiehall.org/names/1008273","Keith Robinson"
"http://data.carnegiehall.org/works/79093","The World is Not Enough","http://data.carnegiehall.org/names/1015082","David Arnold"
"http://data.carnegiehall.org/works/99421","Reincarnations, Op. 16: 1. Mary Hynes","http://data.carnegiehall.org/names/1005021","Samuel Barber"
"http://data.carnegiehall.org/works/111010","Selection (unspecified)","http://data.carnegiehall.org/names/1000912","Alfonso Ferrabosco"
"http://data.carnegiehall.org/works/112747","I am Fond of Those Loves That Reign the World","http://data.carnegiehall.org/names/1026734","Marina Lekishvili"
"http://data.carnegiehall.org/works/1509","Piano Sonata No. 2 in B-flat Minor, Op. 36: 2. Non allegro–Lento–Più mosso","http://data.carnegiehall.org/names/52002","Sergei Rachmaninoff"
"http://data.carnegiehall.org/works/23968","Gaea: Concerto No. 1 for Piano Left Hand","http://data.carnegiehall.org/names/4967","William Bolcom"
"http://data.carnegiehall.org/works/30656","Songs and Proverbs of William Blake, Op. 74","http://data.carnegiehall.org/names/1003241","Benjamin Britten"
"http://data.carnegiehall.org/works/33229","Oft in the Stilly Night","http://data.carnegiehall.org/names/1001261","Thomas Moore"
"http://data.carnegiehall.org/works/5183","Eichendorff-Lieder: 11. Lieber alles","http://data.carnegiehall.org/names/1003059","Hugo Wolf"
"http://data.carnegiehall.org/works/4524","Serenata, Op. 15, No. 1","http://data.carnegiehall.org/names/1010533","Moritz Moszkowski"
"http://data.carnegiehall.org/works/5358","How Old is Song?","http://data.carnegiehall.org/names/10327","Henry Cowell"
"http://data.carnegiehall.org/works/15011","Composition in Three Parts","http://data.carnegiehall.org/names/2368","Gunther Schuller"
"http://data.carnegiehall.org/works/16412","Klavierstück No. 6","http://data.carnegiehall.org/names/27804","Edvard Lieber"
"http://data.carnegiehall.org/works/27877","Kammermusik, Op. 11","http://data.carnegiehall.org/names/1008787","Finn Høffding"
"http://data.carnegiehall.org/works/39423","Passacaglia for Solo Viola","http://data.carnegiehall.org/names/58818","Alfred Pochon"
"http://data.carnegiehall.org/works/101848","Moto Perpetuo","http://data.carnegiehall.org/names/1022580","Dino Saluzzi"
"http://data.carnegiehall.org/works/104942","Twenty-Seven Two- and Three-Part Choruses, BB 111, Vol. VIII: 2. God be with you!","http://data.carnegiehall.org/names/39524","Béla Bartók"
"http://data.carnegiehall.org/works/116147","5 Pieces for Clarinet and Piano, Op. 29","http://data.carnegiehall.org/names/1000538","René Leibowitz"
"http://data.carnegiehall.org/works/9682","5 Irish Songs: 2. As I Came Over The Grey, Grey Hills","http://data.carnegiehall.org/names/1001967","Arnold Bax"
"http://data.carnegiehall.org/works/71845","Sonata for Harp: Allegro brillante","http://data.carnegiehall.org/names/1003846","Gioachino Rossini"
"http://data.carnegiehall.org/works/77495","Let ’Em Eat Cake: Down With Everything That's Up","http://data.carnegiehall.org/names/34823","George Gershwin"
"http://data.carnegiehall.org/works/83428","String Quartet No. 4 in E Minor, Op. 44, No. 2: 1. Allegro assai appassionato","http://data.carnegiehall.org/names/1010675","Felix Mendelssohn"
"http://data.carnegiehall.org/works/83249","Three Lyrical Songs","http://data.carnegiehall.org/names/7369","Francis Thorne"
"http://data.carnegiehall.org/works/94168","V'shom'ru","http://data.carnegiehall.org/names/1014866","[first name unknown] Shnipelinsky"
"http://data.carnegiehall.org/works/11320","Aberystwyth","http://data.carnegiehall.org/names/1007189","Hubert Parry"
"http://data.carnegiehall.org/works/40473","La belle en dormant: 3. Mon Amour est bon à dire (Yes, my love is good to tell of)","http://data.carnegiehall.org/names/1867","Virgil Thomson"
"http://data.carnegiehall.org/works/50738","Hungarian Rhapsody No. 15 in A Minor, S. 244, No. 15, ""Rákóczi-Marsch""","http://data.carnegiehall.org/names/1001205","Franz Liszt"
"http://data.carnegiehall.org/works/83542","Furia: 2. The Poet Declares His Renown","http://data.carnegiehall.org/names/89879","Mohammed Fairouz"
"http://data.carnegiehall.org/works/8666","Polka Dot Stomp","http://data.carnegiehall.org/names/2794","Sidney Bechet"
"http://data.carnegiehall.org/works/22593","Sonata for Violin and Continuo in D Major","http://data.carnegiehall.org/names/1004515","George Frideric Handel"
"http://data.carnegiehall.org/works/41020","Facsimile","http://data.carnegiehall.org/names/57697","Leonard Bernstein"
"http://data.carnegiehall.org/works/57768","Up in Central Park: She walks in the room","http://data.carnegiehall.org/names/25772","Sigmund Romberg"
"http://data.carnegiehall.org/works/78622","The heart worships","http://data.carnegiehall.org/names/1003861","Gustav Holst"
"http://data.carnegiehall.org/works/89699","Piano Sonata: Scherzo","http://data.carnegiehall.org/names/84731","Daniil Trifonov"
"http://data.carnegiehall.org/works/102003","Straight Up and Down","http://data.carnegiehall.org/names/37593","Chick Corea"
"http://data.carnegiehall.org/works/3634","Chansons printanières","http://data.carnegiehall.org/names/1004583","Georges Hüe"
"http://data.carnegiehall.org/works/3691","My Ukraine","http://data.carnegiehall.org/names/1005949","Oleksandr Ivanovych Bilash"
"http://data.carnegiehall.org/works/4196","Toccata in F Major","http://data.carnegiehall.org/names/1019999","Jean Baptiste Loeillet"
"http://data.carnegiehall.org/works/23819","Serenade","http://data.carnegiehall.org/names/1006839","Louis Ganne"
"http://data.carnegiehall.org/works/78266","Absence (Improvisation for Percussion and Live Electronics)","http://data.carnegiehall.org/names/61798","Shane Shanahan"
"http://data.carnegiehall.org/works/50208","You Won't Forget Me","http://data.carnegiehall.org/names/1007188","Fred Spielman"
"http://data.carnegiehall.org/works/92092","Ribono-shel-ojlom (Yom kipur koton)","http://data.carnegiehall.org/names/32837","Israel Alter"
"http://data.carnegiehall.org/works/3398","Sonata for Flute, Viola, and Harp: 2. Interlude. Tempo di minuetto","http://data.carnegiehall.org/names/1009368","Claude Debussy"
