"work","title","composer","composerLabel"
"http://data.carnegiehall.org/works/79292","Lieder ohne Worte, Op. 62: 1. Andante espressivo","http://data.carnegiehall.org/names/1010675","Felix Mendelssohn"
"http://data.carnegiehall.org/works/83036","Klavierstücke nach eigenen Liedern: Modersorg (A Mother's Grief), Op. 52, No. 1","http://data.carnegiehall.org/names/1000740","Edvard Grieg"
"http://data.carnegiehall.org/works/86124","Die Fledermaus Paraphrase","http://data.carnegiehall.org/names/1008267","Johann Strauss Jr."
"http://data.carnegiehall.org/works/87295","Second Hand White Baby Grand","http://data.carnegiehall.org/names/1002063","Marc Shaiman"
"http://data.carnegiehall.org/works/100229","Tristan und Isolde: Love Music from Acts II and III (excerpt)","http://data.carnegiehall.org/names/1000277","Richard Wagner"
"http://data.carnegiehall.org/works/19661","What Honour Is There","http://data.carnegiehall.org/names/1002215","G. Sachnowsky"
"http://data.carnegiehall.org/works/39145","Cantares de la pascua, Op. 27","http://data.carnegiehall.org/names/1002570","Domingo Santa Cruz"
"http://data.carnegiehall.org/works/55153","Cyrano de Bergerac: Roxane's Aria","http://data.carnegiehall.org/names/12299","Walter Damrosch"
"http://data.carnegiehall.org/works/56489","Passemezzo et Branle","http://data.carnegiehall.org/names/1010355","Adrien Le Roy"
"http://data.carnegiehall.org/works/70117","Der Freischütz: Einst träumte meiner sel'gen Base","http://data.carnegiehall.org/names/1004864","Carl Maria von Weber"
"http://data.carnegiehall.org/works/19417","Symphony No. 40 in G Minor, K. 550: Excerpt","http://data.carnegiehall.org/names/1006075","Wolfgang Amadeus Mozart"
"http://data.carnegiehall.org/works/33913","Italienisches Liederbuch, Book II: 32. Was soll der Zorn, mein Schatz","http://data.carnegiehall.org/names/1003059","Hugo Wolf"
"http://data.carnegiehall.org/works/39916","Bachianas Brasileiras No. 6","http://data.carnegiehall.org/names/47140","Heitor Villa-Lobos"
"http://data.carnegiehall.org/works/81672","Benediction","http://data.carnegiehall.org/names/1011094","Owen Goldsmith"
"http://data.carnegiehall.org/works/99500","A Choral Flourish","http://data.carnegiehall.org/names/25636","Linda Spevacek"
"http://data.carnegiehall.org/works/111628","He's Me Pal","http://data.carnegiehall.org/names/93185","Gus Edwards"
"http://data.carnegiehall.org/works/5249","Serenade for Wind Quintet","http://data.carnegiehall.org/names/1009123","Karl Pilss"
"http://data.carnegiehall.org/works/9650","Violin Sonata No. 1 in G Major, Op. 78: 1. Vivace ma non troppo","http://data.carnegiehall.org/names/1004316","Johannes Brahms"
"http://data.carnegiehall.org/works/70152","String Quartet in F Major, H.III: 17 (""Serenade"")","http://data.carnegiehall.org/names/1003781","Joseph Haydn"
"http://data.carnegiehall.org/works/75359","Chansons des bois d'Amaranthe: 3. Quatuor: Chères fleurs","http://data.carnegiehall.org/names/1000194","Jules Massenet"
"http://data.carnegiehall.org/works/92467","Midnight Fantasy II, LRC 113a","http://data.carnegiehall.org/names/32807","Dinos Constantinides"
"http://data.carnegiehall.org/works/108639","Ah del célebre confín","http://data.carnegiehall.org/names/1005455","José Pradas Gallén"
"http://data.carnegiehall.org/works/112060","Nice 'n' Easy","http://data.carnegiehall.org/names/1003583","Lew Spence"
"http://data.carnegiehall.org/works/116488","String Quartet in F Major: 2. Assez vif, tres rhythme","http://data.carnegiehall.org/names/719","Maurice Ravel"
"http://data.carnegiehall.org/works/208","Doña Francisquita: Act II. Le van a oír, cállese usted","http://data.carnegiehall.org/names/1000012","Amadeo Vives"
"http://data.carnegiehall.org/works/53340","Selection","http://data.carnegiehall.org/names/63046","George M. Cohan"
"http://data.carnegiehall.org/works/70775","Ta mus sesele darbininkele (""My little sister""; Lithuanian)","http://data.carnegiehall.org/names/1002893","Unknown composer of folk songs"
"http://data.carnegiehall.org/works/83092","The Word was God","http://data.carnegiehall.org/names/130602","Rosephanye Powell"
"http://data.carnegiehall.org/works/95032","Sonata for Guitar in A Major: 4. Rondo. Allegretto","http://data.carnegiehall.org/names/1003713","Anton Diabelli"
"http://data.carnegiehall.org/works/101881","Three Century Suite: 1. Pavan","http://data.carnegiehall.org/names/60023","Deems Taylor"
"http://data.carnegiehall.org/works/103583","Colorful Clouds Chasing the Moon","http://data.carnegiehall.org/names/114511","Dongfeng Liu"
"http://data.carnegiehall.org/works/7815","Galliard","http://data.carnegiehall.org/names/1005270","William Byrd"
"http://data.carnegiehall.org/works/82738","Dialogues","http://data.carnegiehall.org/names/88882","Sophia Serghi"
"http://data.carnegiehall.org/works/92567","Piano Trio No. 1 in D Minor, Op. 63: 2. Lebhaft doch nicht zu rasch","http://data.carnegiehall.org/names/1000525","Robert Schumann"
"http://data.carnegiehall.org/works/103707","Rhapsody on Moldavian Themes, Op. 47, No. 3","http://data.carnegiehall.org/names/1008107","Mieczyslaw Weinberg"
"http://data.carnegiehall.org/works/106890","Vocalise","http://data.carnegiehall.org/names/37816","Francis Poulenc"
"http://data.carnegiehall.org/works/6995","Refractions","http://data.carnegiehall.org/names/1010604","Francis Miroglio"
"http://data.carnegiehall.org/works/8806","Indian Dawn","http://data.carnegiehall.org/names/1010563","John Stepan Zamecnik"
"http://data.carnegiehall.org/works/10132","Adventures of Ivan","http://data.carnegiehall.org/names/3375","Aram Khachaturian"
"http://data.carnegiehall.org/works/13327","Yesterthoughts","http://data.carnegiehall.org/names/15835","Victor Herbert"
"http://data.carnegiehall.org/works/46030","Chansons grises: 7. La bonne chanson","http://data.carnegiehall.org/names/1006300","Reynaldo Hahn"
"http://data.carnegiehall.org/works/51739","7 Fantasias, Op. 116: Capriccio in D Minor","http://data.carnegiehall.org/names/1004316","Johannes Brahms"
"http://data.carnegiehall.org/works/5466","Cello Concerto in D Major","http://data.carnegiehall.org/names/11538","Herman Sandby"
"http://data.carnegiehall.org/works/23789","Three Ideas for Quintet","http://data.carnegiehall.org/names/1006192","Raymond Scott"
"http://data.carnegiehall.org/works/26523","La bonne chanson, Op. 61: 6. Avant que tu ne t’en ailles","http://data.carnegiehall.org/names/1009412","Gabriel Fauré"
"http://data.carnegiehall.org/works/47313","Missa Sancti Bernardi von Offida, H.XXII:10, ""Heiligmesse""","http://data.carnegiehall.org/names/1003781","Joseph Haydn"
"http://data.carnegiehall.org/works/49763","Chandos Anthem No. 9 ""O praise the Lord with one consent"", HWV 254: Psalm 135","http://data.carnegiehall.org/names/1004515","George Frideric Handel"
"http://data.carnegiehall.org/works/91225","I Hear Thy Voice","http://data.carnegiehall.org/names/1018473","Susan LaBarr"
"http://data.carnegiehall.org/works/15809","Elegia in D Major","http://data.carnegiehall.org/names/1009850","Giovanni Bottesini"
"http://data.carnegiehall.org/works/21590","Album d’un voyageur, Book II, Fleurs mélodiques des Alpes: Andante con sentimento, R. 8, No. 8a","http://data.carnegiehall.org/names/1001205","Franz Liszt"
"http://data.carnegiehall.org/works/47800","A Tisket, A Tasket","http://data.carnegiehall.org/names/47408","Ella Fitzgerald"
"http://data.carnegiehall.org/works/72295","Imitación Serial","http://data.carnegiehall.org/names/1003392","Modesta Bor"
"http://data.carnegiehall.org/works/84460","Fantasia in D","http://data.carnegiehall.org/names/1016394","Harrison Gross"
"http://data.carnegiehall.org/works/114179","California Dreamin'","http://data.carnegiehall.org/names/86116","John Phillips"
"http://data.carnegiehall.org/works/11138","Bliss","http://data.carnegiehall.org/names/30641","Frank van der Stucken"
"http://data.carnegiehall.org/works/48697","Chôros No. 2 for Flute and Clarinet","http://data.carnegiehall.org/names/47140","Heitor Villa-Lobos"
"http://data.carnegiehall.org/works/75616","Quartet for Flute, Violin, Viola, and Cello","http://data.carnegiehall.org/names/16695","Krzysztof Penderecki"
"http://data.carnegiehall.org/works/84189","Fantasia and Fugue on ""Ad nos, ad salutarem undam"", S. 259 (R. 380)","http://data.carnegiehall.org/names/1001205","Franz Liszt"
"http://data.carnegiehall.org/works/97137","Chants du Rhin: No. 6. Le retour","http://data.carnegiehall.org/names/1002900","Georges Bizet"
"http://data.carnegiehall.org/works/105888","Gefilte fish","http://data.carnegiehall.org/names/1024270","Isidore Lillian"
"http://data.carnegiehall.org/works/22457","Raft on the River: The Catfish Song","http://data.carnegiehall.org/names/1004041","Kurt Weill"
"http://data.carnegiehall.org/works/39303","Symphony No. 2","http://data.carnegiehall.org/names/1006412","Josef Alexander"
"http://data.carnegiehall.org/works/66017","Veni Creator Spiritus","http://data.carnegiehall.org/names/1012347","Gilles de Bins dit Binchois"
"http://data.carnegiehall.org/works/74917","Sonata in C Minor, K. 56","http://data.carnegiehall.org/names/1002668","Domenico Scarlatti"
"http://data.carnegiehall.org/works/91189","Les pêcheurs de perles: C'est toi, toi qu'enfin je revois!","http://data.carnegiehall.org/names/1002900","Georges Bizet"
"http://data.carnegiehall.org/works/95567","3 Kirchenmusiken, Op. 23: 3. Mitten wir im Leben sind","http://data.carnegiehall.org/names/1010675","Felix Mendelssohn"
"http://data.carnegiehall.org/works/60742","Everything Happens to Me","http://data.carnegiehall.org/names/1011266","Matt Dennis"
"http://data.carnegiehall.org/works/72192","These Are the Good Old Days","http://data.carnegiehall.org/names/1013576","Josh Dolgin"
"http://data.carnegiehall.org/works/96647","Never Gonna Let Me Go","http://data.carnegiehall.org/names/1020434","Jason Ingram"
"http://data.carnegiehall.org/works/104252","Messiah, HWV 56: Halleluia Chorus","http://data.carnegiehall.org/names/1004515","George Frideric Handel"
"http://data.carnegiehall.org/works/18767","Le prophète: March","http://data.carnegiehall.org/names/1006391","Giacomo Meyerbeer"
"http://data.carnegiehall.org/works/21751","Piano Sonata No. 2 in D Minor, Op. 14","http://data.carnegiehall.org/names/43414","Sergey Prokofiev"
"http://data.carnegiehall.org/works/50878","The Seventh Trumpet","http://data.carnegiehall.org/names/1001187","Donald Erb"
"http://data.carnegiehall.org/works/52521","Low Bridge, o the Erie Canal","http://data.carnegiehall.org/names/1009914","Ernst Bacon"
"http://data.carnegiehall.org/works/75829","Home Alone: Three Holiday Songs","http://data.carnegiehall.org/names/30080","John Williams"
"http://data.carnegiehall.org/works/12512","A Song","http://data.carnegiehall.org/names/1001561","[first name unknown] Henry"
"http://data.carnegiehall.org/works/25319","Etude No. 10 For Guitar","http://data.carnegiehall.org/names/22360","Michael Troester"
"http://data.carnegiehall.org/works/43282","Sabbath Twilight","http://data.carnegiehall.org/names/13593","A. W. Binder"
"http://data.carnegiehall.org/works/55660","La Coupe du Roi de Thulé: Aria (unspecified)","http://data.carnegiehall.org/names/1004264","Eugeno Diaz de la Pena"
"http://data.carnegiehall.org/works/59882","To Bind the Nation's Wounds","http://data.carnegiehall.org/names/1009970","James Curnow"
"http://data.carnegiehall.org/works/85930","Seussical: It's Possible","http://data.carnegiehall.org/names/77476","Stephen Flaherty"
"http://data.carnegiehall.org/works/9907","Trio for Flute, Cello, and Piano No. 2","http://data.carnegiehall.org/names/11371","Charles Wuorinen"
"http://data.carnegiehall.org/works/26549","Symphony No. 1, ""Jeremiah""","http://data.carnegiehall.org/names/57697","Leonard Bernstein"
"http://data.carnegiehall.org/works/92613","Beneath the Wing of an Angel","http://data.carnegiehall.org/names/63163","Tim Janis"
"http://data.carnegiehall.org/works/8163","Irmelin Rose","http://data.carnegiehall.org/names/1010739","Wilhelm Peterson-Berger"
"http://data.carnegiehall.org/works/36337","The Lord's Prayer","http://data.carnegiehall.org/names/1000418","D. Scheremetjev"
"http://data.carnegiehall.org/works/37132","Feramors: Wedding Procession","http://data.carnegiehall.org/names/1007463","Anton Rubinstein"
"http://data.carnegiehall.org/works/85909","Woodwind Quintet","http://data.carnegiehall.org/names/1016770","Zhong-Rong Luo"
"http://data.carnegiehall.org/works/96653","We Believe","http://data.carnegiehall.org/names/1020443","Richie Fike"
"http://data.carnegiehall.org/works/24665","3 Spring Songs","http://data.carnegiehall.org/names/1009074","Robert Pace"
"http://data.carnegiehall.org/works/72939","Our Lady","http://data.carnegiehall.org/names/7568","Geri Allen"
"http://data.carnegiehall.org/works/77612","Spring","http://data.carnegiehall.org/names/1014752","Kazuyo Kuriya"
"http://data.carnegiehall.org/works/80303","Proud To Be An American","http://data.carnegiehall.org/names/1004073","[first name unknown] Harris"
"http://data.carnegiehall.org/works/94907","Le maschere: Quella è una stra-stra-strada","http://data.carnegiehall.org/names/1008290","Pietro Mascagni"
"http://data.carnegiehall.org/works/113761","Reverie","http://data.carnegiehall.org/names/33000","Arthur T. Cremin"
"http://data.carnegiehall.org/works/16124","Légende","http://data.carnegiehall.org/names/22842","George Enescu"
"http://data.carnegiehall.org/works/59560","Lonely Moments","http://data.carnegiehall.org/names/30034","Mary Lou Williams"
"http://data.carnegiehall.org/works/53985","Christen, ätzet diesen Tag, BWV 63: 5. Aria: Ruft und fleht den Himmel an","http://data.carnegiehall.org/names/1003166","Johann Sebastian Bach"
"http://data.carnegiehall.org/works/64300","Mei","http://data.carnegiehall.org/names/1011996","Kazuhiko Hattori"
"http://data.carnegiehall.org/works/72791","Since my love (English)","http://data.carnegiehall.org/names/1002893","Unknown composer of folk songs"
"http://data.carnegiehall.org/works/73937","Ojala","http://data.carnegiehall.org/names/1013914","Luisa Quinoy"
"http://data.carnegiehall.org/works/99887","May the Road Rise to Meet You","http://data.carnegiehall.org/names/1021819","Tesfa Wondemagegnehu"
"http://data.carnegiehall.org/works/111700","Lieder ohne Worte, Op. 102: 1. Andante un poco agitato","http://data.carnegiehall.org/names/1010675","Felix Mendelssohn"
"http://data.carnegiehall.org/works/38590","Cork and Bib","http://data.carnegiehall.org/names/46724","Lee Konitz"
"http://data.carnegiehall.org/works/65883","Violin Sonata in G Major, K. 9","http://data.carnegiehall.org/names/1006075","Wolfgang Amadeus Mozart"
"http://data.carnegiehall.org/works/88728","Cold Blows the Wind (English)","http://data.carnegiehall.org/names/1002893","Unknown composer of folk songs"
"http://data.carnegiehall.org/works/98990","Le Petit Prince","http://data.carnegiehall.org/names/1021425","Cristian Carrara"
"http://data.carnegiehall.org/works/114066","Where Do You Start?","http://data.carnegiehall.org/names/53178","Johnny Mandel"
"http://data.carnegiehall.org/works/116740","Before the Sabbath Candles","http://data.carnegiehall.org/names/1027955","Shalom Aharoni"
"http://data.carnegiehall.org/works/136","For a Little White Seashell, Op. 1: Prelude and Dance","http://data.carnegiehall.org/names/1002105","Manos Hadjidakis"
"http://data.carnegiehall.org/works/2878","Etude in F Major, Op. 104b, No. 2","http://data.carnegiehall.org/names/1010675","Felix Mendelssohn"
