"work","title","composer","composerLabel"
"http://data.carnegiehall.org/works/55293","Sonatina in C Major, Op. 55, No. 3: Allegro con spirito","http://data.carnegiehall.org/names/1010626","Friedrich Kuhlau"
"http://data.carnegiehall.org/works/60916","The King and I: Something Wonderful","http://data.carnegiehall.org/names/37239","Richard Rodgers"
"http://data.carnegiehall.org/works/86220","L’Allegro, il Penseroso ed il Moderato, HWV 55: Come and trip it","http://data.carnegiehall.org/names/1004515","George Frideric Handel"
"http://data.carnegiehall.org/works/86492","Superstition","http://data.carnegiehall.org/names/11830","Stevie Wonder"
"http://data.carnegiehall.org/works/87711","Divertissement sur des motifs originaux français: Andantino varié in B Minor, D. 823, No. 2","http://data.carnegiehall.org/names/1002249","Franz Schubert"
"http://data.carnegiehall.org/works/99685","Three Irish Folksongs: 3. Quick! We have but a second","http://data.carnegiehall.org/names/24465","Timothy Hoekman"
"http://data.carnegiehall.org/works/105704","Soul","http://data.carnegiehall.org/names/1002763","Dmitry Shostakovich"
"http://data.carnegiehall.org/works/13222","Four Pieces, Op. 56","http://data.carnegiehall.org/names/50808","Alexander Scriabin"
"http://data.carnegiehall.org/works/38804","Canon","http://data.carnegiehall.org/names/1008305","Charles Ives"
"http://data.carnegiehall.org/works/63238","Jamaican Suite","http://data.carnegiehall.org/names/27524","Virginia-Gene Rittenhouse"
"http://data.carnegiehall.org/works/80318","Eugene Onegin, Op. 24: Act II, Scene 2. Arie des Lensky","http://data.carnegiehall.org/names/18239","Pyotr Ilyich Tchaikovsky"
"http://data.carnegiehall.org/works/94122","Battle Hymn","http://data.carnegiehall.org/names/1008077","Charles Villiers Stanford"
"http://data.carnegiehall.org/works/106438","Mozart is a Friend of Mine","http://data.carnegiehall.org/names/1001674","Akira Yuyama"
"http://data.carnegiehall.org/works/23601","Fantasia in C Minor, Op. 35","http://data.carnegiehall.org/names/1007336","Louis Spohr"
"http://data.carnegiehall.org/works/36434","Salome, Op. 54: Interlude","http://data.carnegiehall.org/names/39889","Richard Strauss"
"http://data.carnegiehall.org/works/48318","Porgy and Bess Medley","http://data.carnegiehall.org/names/34823","George Gershwin"
"http://data.carnegiehall.org/works/75457","Souvenirs de Nice","http://data.carnegiehall.org/names/14664","F. Gerard Errante"
"http://data.carnegiehall.org/works/103519","Water Runs in the River (Chinese - Yunnan)","http://data.carnegiehall.org/names/1002893","Unknown composer of folk songs"
"http://data.carnegiehall.org/works/34419","Insalata Italiana, Op. 68","http://data.carnegiehall.org/names/1007678","Richard Genée"
"http://data.carnegiehall.org/works/47482","6 Mélodies, Op. 65: 2. Déception","http://data.carnegiehall.org/names/18239","Pyotr Ilyich Tchaikovsky"
"http://data.carnegiehall.org/works/82145","Selection","http://data.carnegiehall.org/names/1005406","C.W. Lemont"
"http://data.carnegiehall.org/works/83996","May night","http://data.carnegiehall.org/names/58028","Richard Hageman"
"http://data.carnegiehall.org/works/100943","(Everybody's Waitin' for) The Man with the Bag","http://data.carnegiehall.org/names/1022253","Irving Taylor"
"http://data.carnegiehall.org/works/106483","Fantasy on ""In Dulci Jubilo""","http://data.carnegiehall.org/names/1004252","Donald Grantham"
"http://data.carnegiehall.org/works/7994","Gildet på Solhaug, Op. 6: Margit's Song of the Mountain King","http://data.carnegiehall.org/names/1007215","Wilhelm Stenhammar"
"http://data.carnegiehall.org/works/32827","Los burladores: Intermezzo","http://data.carnegiehall.org/names/1005818","Pablo Sorozábal"
"http://data.carnegiehall.org/works/75684","Tree Line","http://data.carnegiehall.org/names/1003975","Toru Takemitsu"
"http://data.carnegiehall.org/works/89769","Le promenoir des deux amants: 1. Auprès de cette grotte sombre","http://data.carnegiehall.org/names/1009368","Claude Debussy"
"http://data.carnegiehall.org/works/98854","Concerto for Percussion and Orchestra: 1. Con forza","http://data.carnegiehall.org/names/69098","Joseph Schwantner"
"http://data.carnegiehall.org/works/107383","566 for Henry Flynt","http://data.carnegiehall.org/names/23670","La Monte Young"
"http://data.carnegiehall.org/works/115141","Prelude No. 4","http://data.carnegiehall.org/names/73565","João Luiz"
"http://data.carnegiehall.org/works/11883","A Granada","http://data.carnegiehall.org/names/1010370","Fermín María Alvarez"
"http://data.carnegiehall.org/works/23700","Coppélia: Selection","http://data.carnegiehall.org/names/1002402","Léo Delibes"
"http://data.carnegiehall.org/works/47793","Sonatina for Violin and Piano","http://data.carnegiehall.org/names/55021","Walter Piston"
"http://data.carnegiehall.org/works/60257","Carolina in the Morning","http://data.carnegiehall.org/names/1008171","Walter Donaldson"
"http://data.carnegiehall.org/works/88203","My Flight for Heaven","http://data.carnegiehall.org/names/1015102","Blake R. Henson"
"http://data.carnegiehall.org/works/116280","Weinachtslieder, Op. 8","http://data.carnegiehall.org/names/1001591","Peter Cornelius"
"http://data.carnegiehall.org/works/10549","Characteristically B.H.","http://data.carnegiehall.org/names/22527","Bill Harris"
"http://data.carnegiehall.org/works/10457","Hérodiade: Dance of the Persian Slaves","http://data.carnegiehall.org/names/1000194","Jules Massenet"
"http://data.carnegiehall.org/works/34442","While I Was Young","http://data.carnegiehall.org/names/1008058","Anonymous"
"http://data.carnegiehall.org/works/80348","Let Me Lie","http://data.carnegiehall.org/names/12037","Trey Anastasio"
"http://data.carnegiehall.org/works/89241","Saibei Suite No. 2, Op. 21: Saibei Dance","http://data.carnegiehall.org/names/1006229","An-Lun Huang"
"http://data.carnegiehall.org/works/91777","Silent Night","http://data.carnegiehall.org/names/1007209","Franz Xaver Gruber"
"http://data.carnegiehall.org/works/94433","Chansons du monsieur Bleu: 6. Grammaire","http://data.carnegiehall.org/names/54148","Manuel Rosenthal"
"http://data.carnegiehall.org/works/94962","Sonata for Organ No. 5 in C Minor, Op. 80: Scherzo","http://data.carnegiehall.org/names/6586","Alexandre Guilmant"
"http://data.carnegiehall.org/works/100097","Hänsel und Gretel: Wo bin ich wach ich?","http://data.carnegiehall.org/names/1004207","Engelbert Humperdinck"
"http://data.carnegiehall.org/works/106134","Korea Fantasy","http://data.carnegiehall.org/names/1008058","Anonymous"
"http://data.carnegiehall.org/works/5991","Homanaje a Segovia","http://data.carnegiehall.org/names/52344","José Salazar"
"http://data.carnegiehall.org/works/24389","Full Moon","http://data.carnegiehall.org/names/69038","Bill Douglas"
"http://data.carnegiehall.org/works/31470","Rockaway Quickstep","http://data.carnegiehall.org/names/1008245","Simon Knaeble"
"http://data.carnegiehall.org/works/49703","I'm in the Mood for Love","http://data.carnegiehall.org/names/1007435","Jimmy McHugh"
"http://data.carnegiehall.org/works/60613","An Affair to Remember","http://data.carnegiehall.org/names/1006720","Harry Warren"
"http://data.carnegiehall.org/works/60987","Medieval Suite, Op. 18","http://data.carnegiehall.org/names/131790","Katherine Hoover"
"http://data.carnegiehall.org/works/75618","Rondo de Campanelli (""Bell Rondo"")","http://data.carnegiehall.org/names/1014309","Giovanni Morandi"
"http://data.carnegiehall.org/works/84124","Aria, Cadenza e Finale, Op. 24","http://data.carnegiehall.org/names/1008315","Johan Kvandal"
"http://data.carnegiehall.org/works/98527","Twenty-five Irish Songs: The Deserter, WoO 152, No. 10","http://data.carnegiehall.org/names/1005833","Ludwig van Beethoven"
"http://data.carnegiehall.org/works/97641","My Bamboo Queen","http://data.carnegiehall.org/names/1012349","Harry Von Tilzer"
"http://data.carnegiehall.org/works/28047","Morgenwind","http://data.carnegiehall.org/names/1001591","Peter Cornelius"
"http://data.carnegiehall.org/works/33990","Saudades do Brasil, Op. 67: 9. Sumaré","http://data.carnegiehall.org/names/39600","Darius Milhaud"
"http://data.carnegiehall.org/works/37599","Break Bread Together","http://data.carnegiehall.org/names/1010036","Unknown composer of spirituals"
"http://data.carnegiehall.org/works/76008","Cherevichki (""The Fancy Slippers""): Couplets of Potemkin (Act III, Scene 3)","http://data.carnegiehall.org/names/18239","Pyotr Ilyich Tchaikovsky"
"http://data.carnegiehall.org/works/81091","Deer Head Sketches","http://data.carnegiehall.org/names/31871","Phil Woods"
"http://data.carnegiehall.org/works/82658","Sonata in E-flat Major, Op. 120, No. 2: 1. Allegro amabile","http://data.carnegiehall.org/names/1004316","Johannes Brahms"
"http://data.carnegiehall.org/works/98757","The Poor Little Ritz Girl: Love's Intense in Tents","http://data.carnegiehall.org/names/37239","Richard Rodgers"
"http://data.carnegiehall.org/works/110795","Fear No More","http://data.carnegiehall.org/names/44125","Vally Weigl"
"http://data.carnegiehall.org/works/4118","Ave formosissima","http://data.carnegiehall.org/names/1000320","Hayes Biggs"
"http://data.carnegiehall.org/works/10325","Carousel: My Boy Bill","http://data.carnegiehall.org/names/37239","Richard Rodgers"
"http://data.carnegiehall.org/works/14686","La boutique fantasque (after Rossini)","http://data.carnegiehall.org/names/17563","Ottorino Respighi"
"http://data.carnegiehall.org/works/80975","Sonata for Horn and Piano in F Major, Op. 17: 3. Rondo. Allegro moderato","http://data.carnegiehall.org/names/1005833","Ludwig van Beethoven"
"http://data.carnegiehall.org/works/98538","Eleanor Rigby","http://data.carnegiehall.org/names/18524","John Lennon"
"http://data.carnegiehall.org/works/99789","Princess Mononoke: Main Theme","http://data.carnegiehall.org/names/115115","Joe Hisaishi"
"http://data.carnegiehall.org/works/106055","Girls Just Want to Have Fun","http://data.carnegiehall.org/names/1024339","Robert Hazard"
"http://data.carnegiehall.org/works/115140","3 preludi mediterranei, Op.176","http://data.carnegiehall.org/names/37041","Mario Castelnuovo-Tedesco"
"http://data.carnegiehall.org/works/7090","Heerschau","http://data.carnegiehall.org/names/57676","Heinrich Zöllner"
"http://data.carnegiehall.org/works/16535","Romance","http://data.carnegiehall.org/names/1006368","John Thomas"
"http://data.carnegiehall.org/works/26574","Elegy for Lovers","http://data.carnegiehall.org/names/1000402","Michael Smolanoff"
"http://data.carnegiehall.org/works/55161","Lieder und Gesänge, Op. 57","http://data.carnegiehall.org/names/1004316","Johannes Brahms"
"http://data.carnegiehall.org/works/56115","Albatross","http://data.carnegiehall.org/names/21948","Jalalu-Kalvert Nelson"
"http://data.carnegiehall.org/works/64363","So Calamari","http://data.carnegiehall.org/names/1012012","Dan Cooper"
"http://data.carnegiehall.org/works/78724","To Wordsworth","http://data.carnegiehall.org/names/1015019","Tim Francis"
"http://data.carnegiehall.org/works/85118","16 German Dances, D. 783","http://data.carnegiehall.org/names/1002249","Franz Schubert"
"http://data.carnegiehall.org/works/73474","Lauluja pianon säestyksellä: Soi vienosti murheeni soitto (Play softly, thou tune of my mourning), Op. 36, No. 3","http://data.carnegiehall.org/names/1000658","Oskar Merikanto"
"http://data.carnegiehall.org/works/80642","The General's Orders Stir the Mountains and Rivers (Chinese)","http://data.carnegiehall.org/names/1002893","Unknown composer of folk songs"
"http://data.carnegiehall.org/works/81093","Sonata for Violin in G Minor, RV 28","http://data.carnegiehall.org/names/1002833","Antonio Vivaldi"
"http://data.carnegiehall.org/works/84071","The Calling","http://data.carnegiehall.org/names/90689","David Templeton"
"http://data.carnegiehall.org/works/112030","Mouvements du coeur: 2. Mazurka, FP 145","http://data.carnegiehall.org/names/37816","Francis Poulenc"
"http://data.carnegiehall.org/works/13545","Sea Drift","http://data.carnegiehall.org/names/59450","John Alden Carpenter"
"http://data.carnegiehall.org/works/38968","3 Pieces for Orchestra, Op. 6","http://data.carnegiehall.org/names/1009982","Alban Berg"
"http://data.carnegiehall.org/works/40117","Plaintes arabes, Op. 6, No. 1","http://data.carnegiehall.org/names/1006442","Jeno Hubay"
"http://data.carnegiehall.org/works/54584","Trust and Hope","http://data.carnegiehall.org/names/1007749","Eliyahu Hirshin"
"http://data.carnegiehall.org/works/77133","Flight","http://data.carnegiehall.org/names/543","Paul Kochanski"
"http://data.carnegiehall.org/works/80215","Three Poems","http://data.carnegiehall.org/names/1006973","Georges Auric"
"http://data.carnegiehall.org/works/6272","Les Huguenots: Benediction des Poignards","http://data.carnegiehall.org/names/1006391","Giacomo Meyerbeer"
"http://data.carnegiehall.org/works/71838","a la pointe","http://data.carnegiehall.org/names/1013508","Eskender Bekmambetov"
"http://data.carnegiehall.org/works/74673","North Hungarian Peasant Songs and Dances, Op. 5","http://data.carnegiehall.org/names/1008145","Miklós Rózsa"
"http://data.carnegiehall.org/works/77101","Poderoso","http://data.carnegiehall.org/names/1014615","Marc Allison"
"http://data.carnegiehall.org/works/87945","Polonaise","http://data.carnegiehall.org/names/1003166","Johann Sebastian Bach"
"http://data.carnegiehall.org/works/96675","Red, Hot and Blue: A Little Skipper from Heaven Above","http://data.carnegiehall.org/names/1009827","Cole Porter"
"http://data.carnegiehall.org/works/98560","Louis Riel: Kuyas' (Margaret's Aria)","http://data.carnegiehall.org/names/1004514","Harry Somers"
"http://data.carnegiehall.org/works/25616","There is a Little Lane I Know","http://data.carnegiehall.org/names/48044","Paolo Gallico"
"http://data.carnegiehall.org/works/75006","Wiegenlied","http://data.carnegiehall.org/names/1008305","Charles Ives"
"http://data.carnegiehall.org/works/74508","2 Shakespeare Songs, Op. 32","http://data.carnegiehall.org/names/1007002","Roger Quilter"
"http://data.carnegiehall.org/works/97093","University Girl","http://data.carnegiehall.org/names/1020656","C. H. Cain"
"http://data.carnegiehall.org/works/97146","Les filles de Cadix","http://data.carnegiehall.org/names/1001970","Paolo Tosti"
"http://data.carnegiehall.org/works/13873","Symphony in B Minor, Op. 24","http://data.carnegiehall.org/names/1690","Ignacy Jan Paderewski"
"http://data.carnegiehall.org/works/27367","Concertstük","http://data.carnegiehall.org/names/1000968","Henriëtte Bosmans"
"http://data.carnegiehall.org/works/36776","Scherzo","http://data.carnegiehall.org/names/1010316","Alexander Borodin"
"http://data.carnegiehall.org/works/49649","Three Choruses: The Crusaders, Op. 52, No. 3","http://data.carnegiehall.org/names/23693","Edward MacDowell"
"http://data.carnegiehall.org/works/84936","Chasidic Suite, Op. 24","http://data.carnegiehall.org/names/29400","Lazare Saminsky"
"http://data.carnegiehall.org/works/93029","Music of the Spheres","http://data.carnegiehall.org/names/1001110","Philip Sparke"
"http://data.carnegiehall.org/works/104115","LIFT","http://data.carnegiehall.org/names/1023640","Paul Wiancko"
"http://data.carnegiehall.org/works/105592","Broadway Brevities of 1920: Swanee: Verse","http://data.carnegiehall.org/names/34823","George Gershwin"
"http://data.carnegiehall.org/works/111088","Mass for Men's Voices: Credo","http://data.carnegiehall.org/names/1012294","Alfred Pike"
"http://data.carnegiehall.org/works/43782","Jour d’été à la montagne: 3. Le chant des forêts","http://data.carnegiehall.org/names/1009134","Eugène Bozza"
"http://data.carnegiehall.org/works/44484","Concerto for Bassoon, Strings, and Continuo in C Minor","http://data.carnegiehall.org/names/1006375","Christoph Graupner"
"http://data.carnegiehall.org/works/50501","Fantasy No. 84","http://data.carnegiehall.org/names/1004202","Jurgen Gantzer"
"http://data.carnegiehall.org/works/70502","Piccola Suite: Berceuse","http://data.carnegiehall.org/names/1008073","Riccardo Pick-Mangiagalli"
"http://data.carnegiehall.org/works/73373","Canción del beso robado","http://data.carnegiehall.org/names/1001904","Alberto Ginastera"
"http://data.carnegiehall.org/works/35171","Chansons populaires françaises et canadiennes: Jardin d'amour","http://data.carnegiehall.org/names/1003625","Emile Vuillermoz"
"http://data.carnegiehall.org/works/39488","St. Matthew Passion, BWV 244: O pardon me, My Lord","http://data.carnegiehall.org/names/1003166","Johann Sebastian Bach"
"http://data.carnegiehall.org/works/90292","The Prayer","http://data.carnegiehall.org/names/96994","Joe Bataan"
"http://data.carnegiehall.org/works/86595","Wandrers Nachtlied II","http://data.carnegiehall.org/names/1000574","Hans Sommer"
"http://data.carnegiehall.org/works/105206","Semper Fidelis","http://data.carnegiehall.org/names/22806","John Philip Sousa"
"http://data.carnegiehall.org/works/39940","Victory Song (Pawnee Indian)","http://data.carnegiehall.org/names/1002893","Unknown composer of folk songs"
"http://data.carnegiehall.org/works/41449","Is it the Girl? (Or is it the Gown?)","http://data.carnegiehall.org/names/1009827","Cole Porter"
"http://data.carnegiehall.org/works/103024","4 Songs (unspecified)","http://data.carnegiehall.org/names/1002284","Willy Burkhard"
"http://data.carnegiehall.org/works/110645","Group of Italian folk songs","http://data.carnegiehall.org/names/1002893","Unknown composer of folk songs"
"http://data.carnegiehall.org/works/114214","8 Pieces for Violin and Cello, Op. 39: 5. Intermezzo","http://data.carnegiehall.org/names/1005233","Reinhold Glière"
"http://data.carnegiehall.org/works/16360","Beyond the Reach of Wind and Fire","http://data.carnegiehall.org/names/1008532","Michelle Ekizian"
"http://data.carnegiehall.org/works/50121","Java Jive","http://data.carnegiehall.org/names/21902","Ben Oakland"
"http://data.carnegiehall.org/works/53739","Zyklus","http://data.carnegiehall.org/names/1005149","Karlheinz Stockhausen"
"http://data.carnegiehall.org/works/72740","Prelude","http://data.carnegiehall.org/names/76499","Enrique Soro"
"http://data.carnegiehall.org/works/76699","The Hour Glass","http://data.carnegiehall.org/names/1004975","Irving Fine"
"http://data.carnegiehall.org/works/104609","Sonata for Cello and Piano No. 2","http://data.carnegiehall.org/names/56194","Julian Gargiulo"
"http://data.carnegiehall.org/works/105497","It's a Man's World","http://data.carnegiehall.org/names/1003779","James Brown"
"http://data.carnegiehall.org/works/5621","Certova stena (The Devil's Wall): Aria (unspecified)","http://data.carnegiehall.org/names/1003037","Bedrich Smetana"
"http://data.carnegiehall.org/works/26699","Music for His Majesty's Sackbuts and Cornetts","http://data.carnegiehall.org/names/1002050","Matthew Locke"
