"work","title","composer","composerLabel"
"http://data.carnegiehall.org/works/102584","Wayfaring Stranger","http://data.carnegiehall.org/names/1002893","Unknown composer of folk songs"
"http://data.carnegiehall.org/works/106088","The Nursery Rhyme Cantata: 7. Fairest Lady","http://data.carnegiehall.org/names/79396","Nick Page"
"http://data.carnegiehall.org/works/16886","Invocación y danza","http://data.carnegiehall.org/names/1009260","Joaquín Rodrigo"
"http://data.carnegiehall.org/works/56745","Concertino in G Minor","http://data.carnegiehall.org/names/1006990","Paul Essek"
"http://data.carnegiehall.org/works/86848","Sing Me Home","http://data.carnegiehall.org/names/93892","Dawn Kenney"
"http://data.carnegiehall.org/works/97820","Quince","http://data.carnegiehall.org/names/106617","Darko Nikcevic"
"http://data.carnegiehall.org/works/2622","Excursion","http://data.carnegiehall.org/names/1002360","Robert Washburn"
"http://data.carnegiehall.org/works/10076","Stein Song","http://data.carnegiehall.org/names/1007588","E. A. Fenstad"
"http://data.carnegiehall.org/works/13122","Maritana: Yes! Let me like a Soldier fall","http://data.carnegiehall.org/names/1000174","Vincent Wallace"
"http://data.carnegiehall.org/works/25946","Maid in America: Selection","http://data.carnegiehall.org/names/25772","Sigmund Romberg"
"http://data.carnegiehall.org/works/61175","Jeuparti","http://data.carnegiehall.org/names/1011370","Marta Ptaszynska"
"http://data.carnegiehall.org/works/62005","Chamber Concerto No. 2: In Memoriam Edward Kilenyi","http://data.carnegiehall.org/names/1011533","Harold Schiffman"
"http://data.carnegiehall.org/works/82207","Song","http://data.carnegiehall.org/names/1005310","George H. Clutsam"
"http://data.carnegiehall.org/works/88677","Symphony for Voices and Orchestra","http://data.carnegiehall.org/names/44898","Norman Dello Joio"
"http://data.carnegiehall.org/works/656","Doubles for Oboe and Piano","http://data.carnegiehall.org/names/1006870","Judith Lang Zaimont"
"http://data.carnegiehall.org/works/29","Era di Maggio","http://data.carnegiehall.org/names/2116","Aldo Franchetti"
"http://data.carnegiehall.org/works/6216","The Student Prince: Drinking Song","http://data.carnegiehall.org/names/25772","Sigmund Romberg"
"http://data.carnegiehall.org/works/23482","A Country Scene","http://data.carnegiehall.org/names/1001744","Berthold Tours"
"http://data.carnegiehall.org/works/32764","Under Heaven, under the sun","http://data.carnegiehall.org/names/2591","Malcolm Dalglish"
"http://data.carnegiehall.org/works/65699","Cantos de Cifar y el mar dulce: Me diste oh Dios! una hija","http://data.carnegiehall.org/names/69096","Gabriela Lena Frank"
"http://data.carnegiehall.org/works/87832","Violin Concerto in F Minor, RV 297, ""Winter""","http://data.carnegiehall.org/names/1002833","Antonio Vivaldi"
"http://data.carnegiehall.org/works/92704","1937","http://data.carnegiehall.org/names/90904","William Susman"
"http://data.carnegiehall.org/works/100002","Come All You Fair and Tender Ladies","http://data.carnegiehall.org/names/1002893","Unknown composer of folk songs"
"http://data.carnegiehall.org/works/102008","Trombone Concerto: 2. Blues","http://data.carnegiehall.org/names/4967","William Bolcom"
"http://data.carnegiehall.org/works/7362","Joshua, HWV 64: Aria (unspecified)","http://data.carnegiehall.org/names/1004515","George Frideric Handel"
"http://data.carnegiehall.org/works/18083","Kanteletar, Op. 100: Paimenlaulu","http://data.carnegiehall.org/names/1001954","Yrjö Kilpinen"
"http://data.carnegiehall.org/works/38089","Appalachian Spring Suite for 13 Instruments","http://data.carnegiehall.org/names/60485","Aaron Copland"
"http://data.carnegiehall.org/works/40585","Kiss Me, Kate: Wunderbar","http://data.carnegiehall.org/names/1009827","Cole Porter"
"http://data.carnegiehall.org/works/59831","The Ayres of Agincourt","http://data.carnegiehall.org/names/41508","Richard Meyer"
"http://data.carnegiehall.org/works/77728","Hommage à Chopin","http://data.carnegiehall.org/names/47140","Heitor Villa-Lobos"
"http://data.carnegiehall.org/works/107623","Fanfare of the Woods","http://data.carnegiehall.org/names/110951","Kurotaro Kurosaka"
"http://data.carnegiehall.org/works/5689","Come and Love Me","http://data.carnegiehall.org/names/1007956","Frederick Vanderpool"
"http://data.carnegiehall.org/works/15443","The Journey of Owain Madac","http://data.carnegiehall.org/names/39827","Claire Polin"
"http://data.carnegiehall.org/works/30002","String Quartet No. 2 (""the Valley Of The Menhirs"")","http://data.carnegiehall.org/names/1006187","Eduardo Alonso-Crespo"
"http://data.carnegiehall.org/works/42528","Class of '97","http://data.carnegiehall.org/names/3569","Ernest Neyer"
"http://data.carnegiehall.org/works/50708","The Ocean, Op. 99","http://data.carnegiehall.org/names/54457","Henry Hadley"
"http://data.carnegiehall.org/works/60866","Selection (unspecified)","http://data.carnegiehall.org/names/23210","Elie Siegmeister"
"http://data.carnegiehall.org/works/82112","Marines' Hymn","http://data.carnegiehall.org/names/1007639","Jacques Offenbach"
"http://data.carnegiehall.org/works/104737","I Know Where I'm Going","http://data.carnegiehall.org/names/1008058","Anonymous"
"http://data.carnegiehall.org/works/111208","Kolot Meheharim, Israeli Choral Ballet Suite","http://data.carnegiehall.org/names/1008080","Various Composers"
"http://data.carnegiehall.org/works/10268","Danzas de Panama","http://data.carnegiehall.org/names/43130","William Grant Still"
"http://data.carnegiehall.org/works/14814","My Little Suede Shoes","http://data.carnegiehall.org/names/21175","Charlie Parker"
"http://data.carnegiehall.org/works/17446","Mazurka, Op. 50, No. 3","http://data.carnegiehall.org/names/1005156","Karol Szymanowski"
"http://data.carnegiehall.org/works/27185","Symphony No. 11 in G Minor, Op. 103, ""The Year 1905""","http://data.carnegiehall.org/names/1002763","Dmitry Shostakovich"
"http://data.carnegiehall.org/works/30607","Hit The Deck: Sometimes I'm Happy","http://data.carnegiehall.org/names/1000884","Vincent Youmans"
"http://data.carnegiehall.org/works/45078","Felice l'alma","http://data.carnegiehall.org/names/1010732","Giaches de Wert"
"http://data.carnegiehall.org/works/52665","Dance","http://data.carnegiehall.org/names/1004659","Gaspar Sanz"
"http://data.carnegiehall.org/works/73611","Once Upon a Time in America: Selection","http://data.carnegiehall.org/names/1007234","Ennio Morricone"
"http://data.carnegiehall.org/works/77789","Down Honolulu Way","http://data.carnegiehall.org/names/1013953","Earl Burtnett"
"http://data.carnegiehall.org/works/87817","Herzlich tut mich verlangen, BWV 727","http://data.carnegiehall.org/names/1003166","Johann Sebastian Bach"
"http://data.carnegiehall.org/works/105557","Shimmering Joy","http://data.carnegiehall.org/names/1020206","Tyler S. Grant"
"http://data.carnegiehall.org/works/33754","Axur, re d'Ormus: Overture","http://data.carnegiehall.org/names/1009333","Antonio Salieri"
"http://data.carnegiehall.org/works/35049","""Mother"" Many Thoughts a Day","http://data.carnegiehall.org/names/64634","Itsuko Seko"
"http://data.carnegiehall.org/works/62389","Three Pieces with Two Interludes","http://data.carnegiehall.org/names/53209","Leo Kraft"
"http://data.carnegiehall.org/works/81204","Naked Eye","http://data.carnegiehall.org/names/35957","Pete Townshend"
"http://data.carnegiehall.org/works/87187","Lariya","http://data.carnegiehall.org/names/1002893","Unknown composer of folk songs"
"http://data.carnegiehall.org/works/108849","Selection (unspecified)","http://data.carnegiehall.org/names/1000444","Paul Ben-Haim"
"http://data.carnegiehall.org/works/41600","Of Jeoffry, His Cat","http://data.carnegiehall.org/names/123697","John Edmunds"
"http://data.carnegiehall.org/works/61313","Musetta","http://data.carnegiehall.org/names/46515","Pietro Yon"
"http://data.carnegiehall.org/works/65331","Karoon","http://data.carnegiehall.org/names/68673","Maria Maldjian-Navarro"
"http://data.carnegiehall.org/works/64538","It Isn't Nice","http://data.carnegiehall.org/names/1012059","Malvina Reynolds"
"http://data.carnegiehall.org/works/59858","The Benediction","http://data.carnegiehall.org/names/1010024","Peter Christian Lutkin"
"http://data.carnegiehall.org/works/80949","Our Heroes","http://data.carnegiehall.org/names/1012460","Emil Ascher"
"http://data.carnegiehall.org/works/89229","2 Anthems: 1. Man born to toil","http://data.carnegiehall.org/names/1003861","Gustav Holst"
"http://data.carnegiehall.org/works/94570","The Dot and the Line: A Romance in Lower Mathematics","http://data.carnegiehall.org/names/96908","Robert Xavier Rodríguez"
"http://data.carnegiehall.org/works/96631","Spanish Dance","http://data.carnegiehall.org/names/1020421","[first name unknown] Cohen"
"http://data.carnegiehall.org/works/104263","The Color Purple: I'm Here","http://data.carnegiehall.org/names/55827","Brenda Russell"
"http://data.carnegiehall.org/works/39955","Ave Maria","http://data.carnegiehall.org/names/1002249","Franz Schubert"
"http://data.carnegiehall.org/works/44126","The Marriage of Figaro, K. 492: Overture","http://data.carnegiehall.org/names/1006075","Wolfgang Amadeus Mozart"
"http://data.carnegiehall.org/works/53022","Birch Music","http://data.carnegiehall.org/names/1000272","Scott Eyerly"
"http://data.carnegiehall.org/works/368","Ernani: Surta è la notte","http://data.carnegiehall.org/names/1010847","Giuseppe Verdi"
"http://data.carnegiehall.org/works/16079","Slovak Caprice No. 12","http://data.carnegiehall.org/names/12294","Váša Príhoda"
"http://data.carnegiehall.org/works/26711","Sketchbook: Dark brown is the river, Op. 2, No. 7","http://data.carnegiehall.org/names/3217","Ethelbert Nevin"
"http://data.carnegiehall.org/works/29275","Amazon I","http://data.carnegiehall.org/names/28415","Joan Tower"
"http://data.carnegiehall.org/works/71527","Angels' Night Song","http://data.carnegiehall.org/names/1012369","Joseph Parry"
"http://data.carnegiehall.org/works/80987","Quintet after Igor","http://data.carnegiehall.org/names/86406","Eric Shimelonis"
"http://data.carnegiehall.org/works/84805","Xinjiang Suite No. 2","http://data.carnegiehall.org/names/1016467","Fu Shi"
"http://data.carnegiehall.org/works/84959","Dream of a Hundred Flowers","http://data.carnegiehall.org/names/83795","Man Fang"
"http://data.carnegiehall.org/works/88830","Castle on the River Nile","http://data.carnegiehall.org/names/1010036","Unknown composer of spirituals"
"http://data.carnegiehall.org/works/94648","Gavotte","http://data.carnegiehall.org/names/1003166","Johann Sebastian Bach"
"http://data.carnegiehall.org/works/32027","A Somerset Rhapsody, Op. 21, No. 2","http://data.carnegiehall.org/names/1003861","Gustav Holst"
"http://data.carnegiehall.org/works/64667","Spring and Fall","http://data.carnegiehall.org/names/59157","Ned Rorem"
"http://data.carnegiehall.org/works/3221","Antiche danze ed arie per liuto, Suite No. 2: Saltarello et Canario","http://data.carnegiehall.org/names/17563","Ottorino Respighi"
"http://data.carnegiehall.org/works/26521","The Banner","http://data.carnegiehall.org/names/1006866","Franz von Blon"
"http://data.carnegiehall.org/works/47479","Saul og David: Prelude to Act II","http://data.carnegiehall.org/names/1009742","Carl Nielsen"
"http://data.carnegiehall.org/works/75701","Suite, BB 70: 3. Allegro molto","http://data.carnegiehall.org/names/39524","Béla Bartók"
"http://data.carnegiehall.org/works/83221","Rise Up My Love","http://data.carnegiehall.org/names/53713","John Leavitt"
"http://data.carnegiehall.org/works/90288","The Wild","http://data.carnegiehall.org/names/96978","Joseph Dangerfield"
"http://data.carnegiehall.org/works/92969","Vaterländischer Künstlerverein, Zweite Abteilung: Variation No. 41","http://data.carnegiehall.org/names/1019023","Maximilian Stadler"
"http://data.carnegiehall.org/works/2048","Marche Héroïque","http://data.carnegiehall.org/names/6389","Christiaan Kriens"
"http://data.carnegiehall.org/works/10804","Missa brevis in B-flat Major, K. 275","http://data.carnegiehall.org/names/1006075","Wolfgang Amadeus Mozart"
"http://data.carnegiehall.org/works/55903","Antoine et Cléopâtre, Op. 69: Three Symphonic Episodes","http://data.carnegiehall.org/names/1000018","Florent Schmitt"
"http://data.carnegiehall.org/works/57961","Megila of Fire","http://data.carnegiehall.org/names/9783","Matteo Bensman"
"http://data.carnegiehall.org/works/58741","Them There Eyes","http://data.carnegiehall.org/names/1002744","Maceo Pinkard"
"http://data.carnegiehall.org/works/65742","Song for a Maiden Voyage","http://data.carnegiehall.org/names/1012287","Louise Beach"
"http://data.carnegiehall.org/works/75919","Song Without Words No. 1 in B-flat Major","http://data.carnegiehall.org/names/47476","Edwin Grasse"
"http://data.carnegiehall.org/works/77498","Let ’Em Eat Cake: On and On and On","http://data.carnegiehall.org/names/34823","George Gershwin"
"http://data.carnegiehall.org/works/96928","Country Club","http://data.carnegiehall.org/names/1008231","Scott Joplin"
"http://data.carnegiehall.org/works/3709","Mazurka in C Minor","http://data.carnegiehall.org/names/1006444","Frederic Chopin"
"http://data.carnegiehall.org/works/13251","Au Revoir","http://data.carnegiehall.org/names/67394","Carl Binhak"
"http://data.carnegiehall.org/works/21048","Capriccio No. 2","http://data.carnegiehall.org/names/4989","Richard Burmeister"
"http://data.carnegiehall.org/works/23186","Liberian Suite","http://data.carnegiehall.org/names/4806","Duke Ellington"
"http://data.carnegiehall.org/works/25227","8 Morceaux caractéristiques, Op. 36: 6. Étincelles. Allegro scherzando","http://data.carnegiehall.org/names/1010533","Moritz Moszkowski"
"http://data.carnegiehall.org/works/27334","Sonata for Violin in D Minor, RV 14","http://data.carnegiehall.org/names/1002833","Antonio Vivaldi"
"http://data.carnegiehall.org/works/59575","I'm an Errand Girl for Rhythm","http://data.carnegiehall.org/names/35235","Nat King Cole"
"http://data.carnegiehall.org/works/77858","Early to Bed: Hi de ho high in Harlem","http://data.carnegiehall.org/names/59691","Fats Waller"
"http://data.carnegiehall.org/works/88960","Chants d'Espagne","http://data.carnegiehall.org/names/1000125","Joaquín Nin"
"http://data.carnegiehall.org/works/23224","Poem","http://data.carnegiehall.org/names/1010825","Charles Tomlinson Griffes"
"http://data.carnegiehall.org/works/27394","Sonata for Piano Four-Hands in D Major, Op. 6","http://data.carnegiehall.org/names/1005833","Ludwig van Beethoven"
"http://data.carnegiehall.org/works/43703","Hallelujah","http://data.carnegiehall.org/names/1010036","Unknown composer of spirituals"
"http://data.carnegiehall.org/works/62238","Liturgical Music","http://data.carnegiehall.org/names/1006579","Martin Mailman"
"http://data.carnegiehall.org/works/66185","Svensk Polska","http://data.carnegiehall.org/names/1005038","Vittorio Mario Vanzo"
"http://data.carnegiehall.org/works/73253","Miniature estrose: Birichino","http://data.carnegiehall.org/names/1013759","Marco Stroppa"
"http://data.carnegiehall.org/works/96087","An Awful Tempest","http://data.carnegiehall.org/names/66770","Jeffrey Cobb"
"http://data.carnegiehall.org/works/99526","Catalogue d'oiseaux, Book III: 5. La chouette hulotte","http://data.carnegiehall.org/names/1005414","Olivier Messiaen"
"http://data.carnegiehall.org/works/112758","Piano Sonata No. 1: 2. Moderato (Six variations on a Kentucky folk tune)","http://data.carnegiehall.org/names/23415","George Walker"
"http://data.carnegiehall.org/works/8149","Twenty-five Scottish Songs: Oh! sweet were the hours, Op. 108, No. 3","http://data.carnegiehall.org/names/1005833","Ludwig van Beethoven"
"http://data.carnegiehall.org/works/29063","Hungarian Rhapsody No. 1 in C-sharp Minor, R. 106","http://data.carnegiehall.org/names/1001205","Franz Liszt"
"http://data.carnegiehall.org/works/41444","Geistliche Chormusik: Singet dem Herrn ein neues Lied, Op. 12, No. 1","http://data.carnegiehall.org/names/1006045","Hugo Distler"
"http://data.carnegiehall.org/works/72436","4 Chansons: Chanson de route","http://data.carnegiehall.org/names/1000325","Jean Binet"
"http://data.carnegiehall.org/works/85685","I Can't Stop Loving You","http://data.carnegiehall.org/names/55802","Don Gibson"
"http://data.carnegiehall.org/works/104016","Sketches of Youth, Op. 2: 3. Moment sentimental (Arabesque)","http://data.carnegiehall.org/names/1009579","Alexander Krein"
"http://data.carnegiehall.org/works/115443","Qhawe","http://data.carnegiehall.org/names/131029","Abel Selaocoe"
"http://data.carnegiehall.org/works/6916","Déjanire: Aria (unspecified)","http://data.carnegiehall.org/names/41588","Camille Saint-Saëns"
"http://data.carnegiehall.org/works/32471","The Haunted Manor: Mazurka","http://data.carnegiehall.org/names/1000383","Stanislaw Moniuszko"
"http://data.carnegiehall.org/works/65508","In the Evening","http://data.carnegiehall.org/names/1011153","Leroy Carr"
"http://data.carnegiehall.org/works/72829","Dancing Waves Suite","http://data.carnegiehall.org/names/46589","Tian Jiang"
"http://data.carnegiehall.org/works/85934","Ragtime: Henry Ford","http://data.carnegiehall.org/names/77476","Stephen Flaherty"
"http://data.carnegiehall.org/works/107129","Suite for Piano","http://data.carnegiehall.org/names/68233","Paul Arma"
"http://data.carnegiehall.org/works/113030","Symphony No. 73 in D Major, H.I:73, ""La Chasse"": 4. La Chasse. Presto","http://data.carnegiehall.org/names/1003781","Joseph Haydn"
"http://data.carnegiehall.org/works/117046","Tanz","http://data.carnegiehall.org/names/16695","Krzysztof Penderecki"
"http://data.carnegiehall.org/works/29467","Gayane: Dance of the Kurds","http://data.carnegiehall.org/names/3375","Aram Khachaturian"
"http://data.carnegiehall.org/works/36316","So Sweet is She (English)","http://data.carnegiehall.org/names/1002893","Unknown composer of folk songs"
"http://data.carnegiehall.org/works/67434","Swan Lake, Op. 20: Pas de quatre (Dance of the Four Swans)","http://data.carnegiehall.org/names/18239","Pyotr Ilyich Tchaikovsky"
"http://data.carnegiehall.org/works/94612","Three Preludes","http://data.carnegiehall.org/names/1006444","Frederic Chopin"
"http://data.carnegiehall.org/works/109094","The Well-Tempered Clavier, Book I: Prelude in A Major, BWV 864","http://data.carnegiehall.org/names/1003166","Johann Sebastian Bach"
"http://data.carnegiehall.org/works/113847","3 Bagatelles, Op. 1: 3. Moderato","http://data.carnegiehall.org/names/1006533","Valentin Silvestrov"
"http://data.carnegiehall.org/works/115204","3 Songs","http://data.carnegiehall.org/names/23189","Nicolas Flagello"
"http://data.carnegiehall.org/works/18761","Spanish Serenade: 1938","http://data.carnegiehall.org/names/29284","Max Helfman"
"http://data.carnegiehall.org/works/19140","Est (""Evening""), BB 29","http://data.carnegiehall.org/names/39524","Béla Bartók"
"http://data.carnegiehall.org/works/28513","Music from the Balinese Shadow Play","http://data.carnegiehall.org/names/57565","Colin McPhee"
"http://data.carnegiehall.org/works/40325","Canto a Sevilla, Op. 37: Semana Santa","http://data.carnegiehall.org/names/1005415","Joaquín Turina"
"http://data.carnegiehall.org/works/45266","Naughty Marietta: Tramp! Tramp! Tramp!","http://data.carnegiehall.org/names/15835","Victor Herbert"
"http://data.carnegiehall.org/works/79759","Toccata in D Minor, BWV 565","http://data.carnegiehall.org/names/1003166","Johann Sebastian Bach"
"http://data.carnegiehall.org/works/84732","Cello Concerto: Finale","http://data.carnegiehall.org/names/1002596","Georg Goltermann"
"http://data.carnegiehall.org/works/99482","Alleluia! O praise the Lord most holy","http://data.carnegiehall.org/names/1003166","Johann Sebastian Bach"
"http://data.carnegiehall.org/works/101874","The Joiku","http://data.carnegiehall.org/names/1019976","Jukka Linkola"
"http://data.carnegiehall.org/works/102676","Polka from Klos","http://data.carnegiehall.org/names/1002893","Unknown composer of folk songs"
"http://data.carnegiehall.org/works/2582","Six Sketches","http://data.carnegiehall.org/names/60560","Manuel Herrarte"
"http://data.carnegiehall.org/works/19909","Martha: Act III. M'appari tutt' amor","http://data.carnegiehall.org/names/1010168","Friedrich von Flotow"
"http://data.carnegiehall.org/works/28530","The Country Girl: Dissertation On The State Of Bliss","http://data.carnegiehall.org/names/105317","Harold Arlen"
"http://data.carnegiehall.org/works/31433","Early American Music","http://data.carnegiehall.org/names/15797","Quinto Maganini"
"http://data.carnegiehall.org/works/37837","Jephtha, HWV 70: Leb' wohl, leb' wohl","http://data.carnegiehall.org/names/1004515","George Frideric Handel"
"http://data.carnegiehall.org/works/45293","The Lone Tavern","http://data.carnegiehall.org/names/1001236","Hnat Khotkevych"
"http://data.carnegiehall.org/works/52953","Children's Songs: Selections","http://data.carnegiehall.org/names/1004579","Robert S. Frost"
"http://data.carnegiehall.org/works/77502","Let ’Em Eat Cake: Blue, Blue, Blue","http://data.carnegiehall.org/names/34823","George Gershwin"
"http://data.carnegiehall.org/works/78623","Prima d’esservi infedele (Clori fedele)","http://data.carnegiehall.org/names/1002870","Alessandro Scarlatti"
"http://data.carnegiehall.org/works/81567","Piano Trio No. 1","http://data.carnegiehall.org/names/1015654","Ayumi Okada"
"http://data.carnegiehall.org/works/91184","Adrift","http://data.carnegiehall.org/names/1018466","Dave Richards"
"http://data.carnegiehall.org/works/112677","A Song for You","http://data.carnegiehall.org/names/55994","Leon Russell"
"http://data.carnegiehall.org/works/4643","Luisa Fernanda: Caballero del alto plumero","http://data.carnegiehall.org/names/1002299","Federico Moreno Torroba"
"http://data.carnegiehall.org/works/19003","Brief Elegy","http://data.carnegiehall.org/names/1007299","Ulysses Kay"
"http://data.carnegiehall.org/works/33097","Serenata Española","http://data.carnegiehall.org/names/1007006","Luis E. Mena"
"http://data.carnegiehall.org/works/94629","2 Chants Polonais, S. 480 (unspecified)","http://data.carnegiehall.org/names/1006444","Frederic Chopin"
"http://data.carnegiehall.org/works/96270","Triple Concerto for Violin, Cello, and Bayan","http://data.carnegiehall.org/names/1010192","Sofia Gubaidulina"
"http://data.carnegiehall.org/works/2945","The Silver Swan","http://data.carnegiehall.org/names/59157","Ned Rorem"
"http://data.carnegiehall.org/works/12752","Irene: The World Must Be Bigger Than An Avenue","http://data.carnegiehall.org/names/49564","Wally Harper"
"http://data.carnegiehall.org/works/17751","Don Gil de Alcalá: Mitzilán, no llores más","http://data.carnegiehall.org/names/1000262","Manuel Penella"
"http://data.carnegiehall.org/works/31185","4 Lieder, Op. 36: 1. Das Rosenband","http://data.carnegiehall.org/names/39889","Richard Strauss"
"http://data.carnegiehall.org/works/79631","Partiels","http://data.carnegiehall.org/names/1015180","Gérard Grisey"
"http://data.carnegiehall.org/works/24477","Anacréon chez Polycrate: Chanson bacchique","http://data.carnegiehall.org/names/1001192","André-Ernest-Modeste Grétry"
"http://data.carnegiehall.org/works/95860","3 Preludes","http://data.carnegiehall.org/names/34823","George Gershwin"
"http://data.carnegiehall.org/works/13740","Tarantella in B Minor, Op. 6","http://data.carnegiehall.org/names/1007463","Anton Rubinstein"
"http://data.carnegiehall.org/works/15232","La belle jalouse, Chanson Vosgienne","http://data.carnegiehall.org/names/1002893","Unknown composer of folk songs"
"http://data.carnegiehall.org/works/36173","24 Preludes, Op. 24: 22. Prelude in G Minor. Adagio","http://data.carnegiehall.org/names/1002763","Dmitry Shostakovich"
"http://data.carnegiehall.org/works/47895","Sunny Italy","http://data.carnegiehall.org/names/1004225","Theodore Moses Tobani"
"http://data.carnegiehall.org/works/57185","Symphonic Piece","http://data.carnegiehall.org/names/44256","Henry F. Gilbert"
"http://data.carnegiehall.org/works/95446","Duet for Flute and Dancer","http://data.carnegiehall.org/names/8641","Ezra Laderman"
"http://data.carnegiehall.org/works/108765","Hermit Songs, Op. 29: 2 Songs (unspecified)","http://data.carnegiehall.org/names/1005021","Samuel Barber"
"http://data.carnegiehall.org/works/2848","Love's Pinions","http://data.carnegiehall.org/names/50696","Frank S. Hastings"
"http://data.carnegiehall.org/works/12097","Symphony No. 4, ""Deliciae basiliensis""","http://data.carnegiehall.org/names/14334","Arthur Honegger"
"http://data.carnegiehall.org/works/13262","Jephtha, HWV 70: Act III. Waft her, angels, thro' the skies","http://data.carnegiehall.org/names/1004515","George Frideric Handel"
"http://data.carnegiehall.org/works/29255","The Testament of Freedom: Selection (unspecified)","http://data.carnegiehall.org/names/1002974","Randall Thompson"
"http://data.carnegiehall.org/works/42681","Introduction","http://data.carnegiehall.org/names/49299","E. R. Caldwell"
"http://data.carnegiehall.org/works/72148","Night Mood","http://data.carnegiehall.org/names/1006606","Leroy J. Robertson"
"http://data.carnegiehall.org/works/113975","Nunca es suficiente","http://data.carnegiehall.org/names/127337","Natalia Lafourcade"
"http://data.carnegiehall.org/works/7332","The Christian","http://data.carnegiehall.org/names/1005263","Joseph Clauder"
"http://data.carnegiehall.org/works/38181","Copenhagen","http://data.carnegiehall.org/names/1006036","Charlie Davis"
"http://data.carnegiehall.org/works/48013","Trio in C Major, Op. 87: 2. Adagio","http://data.carnegiehall.org/names/1005833","Ludwig van Beethoven"
"http://data.carnegiehall.org/works/67213","La oreja de oro (""The Golden Ear"")","http://data.carnegiehall.org/names/1012586","Mariano San Miguel"
"http://data.carnegiehall.org/works/100175","Four Songs: 3. To One Unknown","http://data.carnegiehall.org/names/59450","John Alden Carpenter"
"http://data.carnegiehall.org/works/1085","Sonata for Violin and Continuo in A Major, Op. 9, No. 4","http://data.carnegiehall.org/names/1004345","Jean-Marie Leclair"
"http://data.carnegiehall.org/works/100861","Move Me","http://data.carnegiehall.org/names/108291","Sara Watkins"
"http://data.carnegiehall.org/works/29164","Fantasy","http://data.carnegiehall.org/names/26618","Gregory Magarshak"
"http://data.carnegiehall.org/works/45159","The Daisy-Chain","http://data.carnegiehall.org/names/11766","Liza Lehmann"
"http://data.carnegiehall.org/works/96280","Let the dreadful engines of eternal will, Z. 578, No. 3","http://data.carnegiehall.org/names/1004958","Henry Purcell"
"http://data.carnegiehall.org/works/28329","River Beneath the River","http://data.carnegiehall.org/names/52432","Lois V. Vierk"
"http://data.carnegiehall.org/works/68499","When I Get Home","http://data.carnegiehall.org/names/1010036","Unknown composer of spirituals"
"http://data.carnegiehall.org/works/78341","Flute and Drum at Sunset","http://data.carnegiehall.org/names/1002703","Yinghai Li"
"http://data.carnegiehall.org/works/99187","Ka Hia Manu (Polynesian)","http://data.carnegiehall.org/names/1002893","Unknown composer of folk songs"
"http://data.carnegiehall.org/works/2472","Khovanshchina: Aria (unspecified)","http://data.carnegiehall.org/names/1004504","Modest Mussorgsky"
