"work","title","composer","composerLabel"
"http://data.carnegiehall.org/works/72572","Les illuminations: Phrase, Op. 18, No. 3a","http://data.carnegiehall.org/names/1003241","Benjamin Britten"
"http://data.carnegiehall.org/works/81680","The Lion King: One by One","http://data.carnegiehall.org/names/1015685","Lebo M."
"http://data.carnegiehall.org/works/113167","The Lord's Prayer","http://data.carnegiehall.org/names/128271","Mei-Chen Liu"
"http://data.carnegiehall.org/works/24181","Once Around","http://data.carnegiehall.org/names/41140","Thad Jones"
"http://data.carnegiehall.org/works/79506","Her nor du shein madele (""Hear me sweet girl"")","http://data.carnegiehall.org/names/1002893","Unknown composer of folk songs"
"http://data.carnegiehall.org/works/99741","Armed Forces – The Pride of America!","http://data.carnegiehall.org/names/1008080","Various Composers"
"http://data.carnegiehall.org/works/2279","Allegro","http://data.carnegiehall.org/names/1005989","Willis Charkovsky"
"http://data.carnegiehall.org/works/8821","Waken!","http://data.carnegiehall.org/names/38207","Dean X. Johnson"
"http://data.carnegiehall.org/works/9459","Hora","http://data.carnegiehall.org/names/1004825","Moshe Wilensky"
"http://data.carnegiehall.org/works/42675","How Can I Stop Singing My Song","http://data.carnegiehall.org/names/1008843","Cynthia Gray"
"http://data.carnegiehall.org/works/48359","Boris Godunov: In the Czar's Nursery","http://data.carnegiehall.org/names/1004504","Modest Mussorgsky"
"http://data.carnegiehall.org/works/58719","Der Rebbe hot geheissen freilach zain","http://data.carnegiehall.org/names/1002893","Unknown composer of folk songs"
"http://data.carnegiehall.org/works/72552","White and Gold","http://data.carnegiehall.org/names/36020","Johannes Somary"
"http://data.carnegiehall.org/works/74536","Something to Talk About","http://data.carnegiehall.org/names/1014081","Shirley Eikhard"
"http://data.carnegiehall.org/works/94559","Harabat / The Intoxicated","http://data.carnegiehall.org/names/101497","Mehmet Ali Sanlikol"
"http://data.carnegiehall.org/works/101791","7 Anniversaries: 1. For Aaron Copland","http://data.carnegiehall.org/names/57697","Leonard Bernstein"
"http://data.carnegiehall.org/works/41569","A Suite of Serenades","http://data.carnegiehall.org/names/15835","Victor Herbert"
"http://data.carnegiehall.org/works/50262","Suite d’après Corrette, Op. 161b","http://data.carnegiehall.org/names/39600","Darius Milhaud"
"http://data.carnegiehall.org/works/74439","The Eskimo","http://data.carnegiehall.org/names/1012324","Jessie Lovel Gaynor"
"http://data.carnegiehall.org/works/77991","La-La-Lucille!: Tee-oodle-um-bum-bo","http://data.carnegiehall.org/names/34823","George Gershwin"
"http://data.carnegiehall.org/works/1554","The Sentinel Asleep","http://data.carnegiehall.org/names/1012349","Harry Von Tilzer"
"http://data.carnegiehall.org/works/12174","Ich benk a heim","http://data.carnegiehall.org/names/1008058","Anonymous"
"http://data.carnegiehall.org/works/25957","Prelude in C Minor, BWV 921","http://data.carnegiehall.org/names/1003166","Johann Sebastian Bach"
"http://data.carnegiehall.org/works/26073","Cabaret Songs, Vol. II: The Actor","http://data.carnegiehall.org/names/4967","William Bolcom"
"http://data.carnegiehall.org/works/27671","Eilende Wolken, Segler die Lüfte, Op. 18","http://data.carnegiehall.org/names/1006772","Amy Beach"
"http://data.carnegiehall.org/works/39769","Sonata for Violin and Piano No. 8 in G Major, Op. 30, No. 3","http://data.carnegiehall.org/names/1005833","Ludwig van Beethoven"
"http://data.carnegiehall.org/works/45426","Selection","http://data.carnegiehall.org/names/1008865","Charles-Marie Widor"
"http://data.carnegiehall.org/works/48402","Maria egiziaca","http://data.carnegiehall.org/names/17563","Ottorino Respighi"
"http://data.carnegiehall.org/works/60384","One","http://data.carnegiehall.org/names/5348","John Cage"
"http://data.carnegiehall.org/works/68033","I come to you","http://data.carnegiehall.org/names/3860","Miguel Sandoval"
"http://data.carnegiehall.org/works/95793","Turandot: Nessun dorma","http://data.carnegiehall.org/names/1004603","Giacomo Puccini"
"http://data.carnegiehall.org/works/6719","I Walk a Little Faster","http://data.carnegiehall.org/names/16121","Cy Coleman"
"http://data.carnegiehall.org/works/24643","Dragon Flies","http://data.carnegiehall.org/names/1000484","[first name unknown] Bartlett"
"http://data.carnegiehall.org/works/34456","La Diadème","http://data.carnegiehall.org/names/1013429","A. Hermann"
"http://data.carnegiehall.org/works/66727","The Ameer: Selection","http://data.carnegiehall.org/names/15835","Victor Herbert"
"http://data.carnegiehall.org/works/82499","Sängerfahrt: Ein Traumbild, Op. 33, No. 12","http://data.carnegiehall.org/names/1003207","Franz Paul Lachner"
"http://data.carnegiehall.org/works/84758","O du stille Zeit (""Oh quiet time"")","http://data.carnegiehall.org/names/1016454","Cesar Bresgen"
"http://data.carnegiehall.org/works/113772","Munasterio 'e Santa Chiara","http://data.carnegiehall.org/names/1027038","Alberto Barberis"
"http://data.carnegiehall.org/works/41354","Poema del Rio","http://data.carnegiehall.org/names/1004611","Carlos Jiménez Mabarak"
"http://data.carnegiehall.org/works/71454","Sincerely Yours","http://data.carnegiehall.org/names/1010165","Howard Whitney"
"http://data.carnegiehall.org/works/82389","Les Girls: High-Flyin' Wings on My Shoes","http://data.carnegiehall.org/names/1009827","Cole Porter"
"http://data.carnegiehall.org/works/96643","I Choose to Believe","http://data.carnegiehall.org/names/109647","Dan Dean"
"http://data.carnegiehall.org/works/5032","Songs and Dances of Death: 2. Serenade","http://data.carnegiehall.org/names/1004504","Modest Mussorgsky"
"http://data.carnegiehall.org/works/20684","Über Nacht","http://data.carnegiehall.org/names/1003059","Hugo Wolf"
"http://data.carnegiehall.org/works/32479","Soldatenlied","http://data.carnegiehall.org/names/36604","Eduard Kremser"
"http://data.carnegiehall.org/works/48317","Twenty-four Caprichos de Goya: Brabismo!, Op. 195, No. 16","http://data.carnegiehall.org/names/37041","Mario Castelnuovo-Tedesco"
"http://data.carnegiehall.org/works/52081","The Well-Tempered Clavier, Book II: Prelude and Fugue in C-sharp Major, BWV 872","http://data.carnegiehall.org/names/1003166","Johann Sebastian Bach"
"http://data.carnegiehall.org/works/90518","The Man with the Blue Guitar: Part 1","http://data.carnegiehall.org/names/49416","Georgia Shreve"
"http://data.carnegiehall.org/works/94584","Nun komm, der Heiden Heiland, BWV 659","http://data.carnegiehall.org/names/1003166","Johann Sebastian Bach"
"http://data.carnegiehall.org/works/30044","Les Lilas","http://data.carnegiehall.org/names/1008265","F. Doelle"
"http://data.carnegiehall.org/works/58296","Soft Morning City!","http://data.carnegiehall.org/names/52704","Tod Machover"
"http://data.carnegiehall.org/works/67185","Fugue on Yankee Doodle","http://data.carnegiehall.org/names/22806","John Philip Sousa"
"http://data.carnegiehall.org/works/39517","Homage à Molière","http://data.carnegiehall.org/names/79453","Samuel Ewell"
"http://data.carnegiehall.org/works/44969","Nachtstücke, Op. 23","http://data.carnegiehall.org/names/1000525","Robert Schumann"
"http://data.carnegiehall.org/works/65765","Metamorphoses","http://data.carnegiehall.org/names/28007","Charles Haubiel"
"http://data.carnegiehall.org/works/90494","Variationen und Fuge über einen alten Gassenhauer, Op. 42","http://data.carnegiehall.org/names/1018197","Hans Fleischer"
"http://data.carnegiehall.org/works/98939","Chicago: Hot Honey Rag","http://data.carnegiehall.org/names/1007782","John Kander"
"http://data.carnegiehall.org/works/2119","Csongor and the Devil’s Sons, Op. 10","http://data.carnegiehall.org/names/3053","Leó Weiner"
"http://data.carnegiehall.org/works/68141","Viola Sonata","http://data.carnegiehall.org/names/69622","Hall Overton"
"http://data.carnegiehall.org/works/87699","Old Man River","http://data.carnegiehall.org/names/1007977","Jerome Kern"
"http://data.carnegiehall.org/works/110978","Song (unspecified)","http://data.carnegiehall.org/names/16229","Eliseo Grenet"
"http://data.carnegiehall.org/works/112128","Satin Doll","http://data.carnegiehall.org/names/4806","Duke Ellington"
"http://data.carnegiehall.org/works/739","The Well-Tempered Clavier, Book I: Prelude and Fugue in A Major, BWV 864","http://data.carnegiehall.org/names/1003166","Johann Sebastian Bach"
"http://data.carnegiehall.org/works/14597","Sevillana","http://data.carnegiehall.org/names/1001956","Isaac Albéniz"
"http://data.carnegiehall.org/works/20928","Mazurka Russe","http://data.carnegiehall.org/names/49023","Josef Furgiuele"
"http://data.carnegiehall.org/works/31439","Wild Mushrooms","http://data.carnegiehall.org/names/1010175","Warren Cytron"
"http://data.carnegiehall.org/works/61844","Visions fugitives, Op. 22: 2. Andante","http://data.carnegiehall.org/names/43414","Sergey Prokofiev"
"http://data.carnegiehall.org/works/79714","Guitar Concerto","http://data.carnegiehall.org/names/26206","Robert Beaser"
"http://data.carnegiehall.org/works/11117","Piano Piece","http://data.carnegiehall.org/names/1002504","Richard Hoffman"
"http://data.carnegiehall.org/works/115488","Ekitundu Ekisooka","http://data.carnegiehall.org/names/1007964","Justinian Tamusuza"
"http://data.carnegiehall.org/works/19815","Mélodies persanes: Tournoiement, Op. 26, No. 6","http://data.carnegiehall.org/names/41588","Camille Saint-Saëns"
"http://data.carnegiehall.org/works/55451","Sonatina","http://data.carnegiehall.org/names/49503","Dmitry Kabalevsky"
"http://data.carnegiehall.org/works/93790","Toccata","http://data.carnegiehall.org/names/131790","Katherine Hoover"
"http://data.carnegiehall.org/works/102215","My Girl/ I Will Bless the Lord At All Times","http://data.carnegiehall.org/names/17218","Smokey Robinson"
"http://data.carnegiehall.org/works/112239","Music Is Love","http://data.carnegiehall.org/names/72788","Paul Moravec"
"http://data.carnegiehall.org/works/115289","Across the Field","http://data.carnegiehall.org/names/1007379","William A. Dougherty"
"http://data.carnegiehall.org/works/17198","Sonata for Solo Cello","http://data.carnegiehall.org/names/1003323","György Ligeti"
"http://data.carnegiehall.org/works/24177","Poems of Love and the Rain, Part I: 6. Do I love you more than a day?","http://data.carnegiehall.org/names/59157","Ned Rorem"
"http://data.carnegiehall.org/works/25084","Invention in G Minor, BWV 782","http://data.carnegiehall.org/names/1003166","Johann Sebastian Bach"
"http://data.carnegiehall.org/works/38875","Im Walde, D. 708, ""Waldesnacht""","http://data.carnegiehall.org/names/1002249","Franz Schubert"
"http://data.carnegiehall.org/works/65234","The Woodman Cometh","http://data.carnegiehall.org/names/58339","Johannes Wallmann"
"http://data.carnegiehall.org/works/73324","Variations on a Bach Chorale: 3. Recitative","http://data.carnegiehall.org/names/1008427","Jack Stamp"
"http://data.carnegiehall.org/works/85606","Promenade","http://data.carnegiehall.org/names/1016667","Theodore Weber"
"http://data.carnegiehall.org/works/88141","When You Believe","http://data.carnegiehall.org/names/109760","Stephen Schwartz"
"http://data.carnegiehall.org/works/114538","Convidando está la noche","http://data.carnegiehall.org/names/1027316","Juan García de Zéspedes"
"http://data.carnegiehall.org/works/115069","A Kind and Gentle Soul","http://data.carnegiehall.org/names/1340","James Swearingen"
"http://data.carnegiehall.org/works/11815","Seerd Eem Sasanee","http://data.carnegiehall.org/names/1005160","Rouben Gregorian"
"http://data.carnegiehall.org/works/31201","Let Us Bow Down Together","http://data.carnegiehall.org/names/47733","Purnell Fleetwood Hall"
"http://data.carnegiehall.org/works/43837","Jo tulen kotihin (I'm coming home)","http://data.carnegiehall.org/names/1002162","Selim Palmgren"
"http://data.carnegiehall.org/works/62608","I feel thy angel spirit","http://data.carnegiehall.org/names/1008409","Gustav Graben-Hoffmann"
"http://data.carnegiehall.org/works/75282","Axmedo (Kurdish love song - Kurmanci dialect)","http://data.carnegiehall.org/names/1002893","Unknown composer of folk songs"
"http://data.carnegiehall.org/works/81135","Sangerhilsen (Greeting to the Singers)","http://data.carnegiehall.org/names/1000740","Edvard Grieg"
"http://data.carnegiehall.org/works/82442","Intermezzo No. 1","http://data.carnegiehall.org/names/1002607","Paul Dessau"
"http://data.carnegiehall.org/works/94680","Usignuolo","http://data.carnegiehall.org/names/1019630","Carlo Concina"
"http://data.carnegiehall.org/works/1959","Papillons, Op. 2","http://data.carnegiehall.org/names/1000525","Robert Schumann"
"http://data.carnegiehall.org/works/14470","Lost in the Stars: Act I. Lost in the Stars","http://data.carnegiehall.org/names/1004041","Kurt Weill"
"http://data.carnegiehall.org/works/19431","The Shepherd (Jewish)","http://data.carnegiehall.org/names/1002893","Unknown composer of folk songs"
"http://data.carnegiehall.org/works/24367","Das Lied von der Erde: Der Abschied","http://data.carnegiehall.org/names/39824","Gustav Mahler"
"http://data.carnegiehall.org/works/29175","Sonata for Violin and Continuo in G Minor","http://data.carnegiehall.org/names/1007301","Pietro Antonio Locatelli"
"http://data.carnegiehall.org/works/37420","Let Freedom Ring","http://data.carnegiehall.org/names/1004931","Louis Harris"
"http://data.carnegiehall.org/works/51419","Jubilee: Just One of Those Things","http://data.carnegiehall.org/names/1009827","Cole Porter"
"http://data.carnegiehall.org/works/76956","Piano Trio, Op. 7","http://data.carnegiehall.org/names/1014584","Iosif Andriasov"
"http://data.carnegiehall.org/works/101073","Sonata for Violin and Continuo, Op. 3, No. 4, ""La Castella""","http://data.carnegiehall.org/names/1015901","Giovanni Antonio Pandolfi Mealli"
"http://data.carnegiehall.org/works/112405","Iridescent Rondo in Old Modes","http://data.carnegiehall.org/names/10327","Henry Cowell"
"http://data.carnegiehall.org/works/112627","Pièces froides: II. Danses de travers: 2. Passer","http://data.carnegiehall.org/names/1004986","Erik Satie"
"http://data.carnegiehall.org/works/784","Flute Concerto, Op. 39","http://data.carnegiehall.org/names/50508","Lowell Liebermann"
"http://data.carnegiehall.org/works/50631","Slumber Song of the Madonna","http://data.carnegiehall.org/names/1007882","Michael Head"
"http://data.carnegiehall.org/works/64367","Piano Sonata No. 7 in D Major, Op. 10, No. 3: 2. Largo e mesto","http://data.carnegiehall.org/names/1005833","Ludwig van Beethoven"
"http://data.carnegiehall.org/works/82458","Arcana","http://data.carnegiehall.org/names/1015886","Filip Mitrovic"
"http://data.carnegiehall.org/works/112378","Ball and Chain","http://data.carnegiehall.org/names/68684","Big Mama Thornton"
"http://data.carnegiehall.org/works/112545","3 Preludes","http://data.carnegiehall.org/names/34823","George Gershwin"
"http://data.carnegiehall.org/works/12228","Six Intermezzi, Op. 45","http://data.carnegiehall.org/names/1009826","Max Reger"
"http://data.carnegiehall.org/works/15309","Come heavy sleep","http://data.carnegiehall.org/names/1005303","John Dowland"
"http://data.carnegiehall.org/works/18694","Jabberwocky","http://data.carnegiehall.org/names/1002878","Sam Pottle"
"http://data.carnegiehall.org/works/39482","Waltz in B Minor","http://data.carnegiehall.org/names/1002249","Franz Schubert"
"http://data.carnegiehall.org/works/41820","Risvegliarsi A Venezia","http://data.carnegiehall.org/names/1004636","Adriano Pennino"
"http://data.carnegiehall.org/works/44193","Krämerspiegel: Einst kam der Bock als Bote, Op. 66, No. 2","http://data.carnegiehall.org/names/39889","Richard Strauss"
"http://data.carnegiehall.org/works/47891","Noël de XVIII Siècle","http://data.carnegiehall.org/names/1008058","Anonymous"
"http://data.carnegiehall.org/works/50303","Prometeo: Suite","http://data.carnegiehall.org/names/1004551","Luigi Nono"
"http://data.carnegiehall.org/works/78522","French Suite No. 6 in E Major, BWV 817: 3. Sarabande","http://data.carnegiehall.org/names/1003166","Johann Sebastian Bach"
"http://data.carnegiehall.org/works/44003","Lento espressivo","http://data.carnegiehall.org/names/1008703","Lars-Erik Larsson"
"http://data.carnegiehall.org/works/46806","Tancredi: Va, palese e troppo omai","http://data.carnegiehall.org/names/1003846","Gioachino Rossini"
"http://data.carnegiehall.org/works/66450","Mass in C Minor, K. 427","http://data.carnegiehall.org/names/1006075","Wolfgang Amadeus Mozart"
"http://data.carnegiehall.org/works/75731","Music School Chorale","http://data.carnegiehall.org/names/1014337","Abram Flatow"
"http://data.carnegiehall.org/works/91190","Corcoran Cadets","http://data.carnegiehall.org/names/22806","John Philip Sousa"
"http://data.carnegiehall.org/works/107873","Newborn Snow","http://data.carnegiehall.org/names/1025053","Arne Running"
"http://data.carnegiehall.org/works/11028","Yellowstone Overture","http://data.carnegiehall.org/names/1009482","Richard Adler"
"http://data.carnegiehall.org/works/12593","Etudes/ Bagatelles","http://data.carnegiehall.org/names/43106","David Noon"
"http://data.carnegiehall.org/works/14245","The Barrier: Excerpts","http://data.carnegiehall.org/names/114261","Jan Meyerowitz"
"http://data.carnegiehall.org/works/23817","Where the Earth Meets the Sky: The Pasture","http://data.carnegiehall.org/names/61544","Z. Randall Stroope"
"http://data.carnegiehall.org/works/41458","Violin Concerto","http://data.carnegiehall.org/names/1007457","Jules Auguste Garcin"
"http://data.carnegiehall.org/works/83357","Winging Wildly: 3. Everyone Sang","http://data.carnegiehall.org/names/1004595","Kirke Mechem"
"http://data.carnegiehall.org/works/83","Glory to that new-born King","http://data.carnegiehall.org/names/1010036","Unknown composer of spirituals"
"http://data.carnegiehall.org/works/9685","Festivo","http://data.carnegiehall.org/names/1014678","[first name unknown] Davis"
"http://data.carnegiehall.org/works/83456","Mirror","http://data.carnegiehall.org/names/89785","Duke Bojadziev"
"http://data.carnegiehall.org/works/84654","Pilvet karkaa, niin minäkin","http://data.carnegiehall.org/names/1016431","Jani Uhlenius"
"http://data.carnegiehall.org/works/87812","Concerto in A Major, RV 552, ""Echo""","http://data.carnegiehall.org/names/1002833","Antonio Vivaldi"
"http://data.carnegiehall.org/works/91117","See Rock City","http://data.carnegiehall.org/names/1011549","Brant Karrick"
"http://data.carnegiehall.org/works/106805","Mankind's Own Song","http://data.carnegiehall.org/names/16149","Henry Holden Huss"
"http://data.carnegiehall.org/works/2408","The Consul: Act II. To this we've come","http://data.carnegiehall.org/names/1001845","Gian Carlo Menotti"
"http://data.carnegiehall.org/works/11004","Poems: The Garden of Soul-Sympathy","http://data.carnegiehall.org/names/16382","Cyril Scott"
"http://data.carnegiehall.org/works/13653","Whitehouse","http://data.carnegiehall.org/names/58931","Nicola Laucella"
"http://data.carnegiehall.org/works/19148","From Within","http://data.carnegiehall.org/names/15809","Michel Camilo"
"http://data.carnegiehall.org/works/34947","Triumphlied, Op. 55","http://data.carnegiehall.org/names/1004316","Johannes Brahms"
"http://data.carnegiehall.org/works/93266","Le comte Ory: À la faveur de cette nuit obscure","http://data.carnegiehall.org/names/1003846","Gioachino Rossini"
"http://data.carnegiehall.org/works/110596","Saving Private Ryan: Revisting Normandy","http://data.carnegiehall.org/names/30080","John Williams"
"http://data.carnegiehall.org/works/115043","Radetzky March, Op. 228","http://data.carnegiehall.org/names/1002006","Johann Strauss"
"http://data.carnegiehall.org/works/2823","Sonata for Saxophone and Banjo","http://data.carnegiehall.org/names/1004847","Sándor Jemnitz"
"http://data.carnegiehall.org/works/4571","Wo's Dörflein dort zu ende gehet","http://data.carnegiehall.org/names/1002893","Unknown composer of folk songs"
"http://data.carnegiehall.org/works/36058","Mazurka in A-flat Major, Op. 24, No. 3","http://data.carnegiehall.org/names/1006444","Frederic Chopin"
"http://data.carnegiehall.org/works/45707","Suite in C Major, Op. 71","http://data.carnegiehall.org/names/1001140","Joachim Raff"
"http://data.carnegiehall.org/works/61899","Hogi-no-Shirabe","http://data.carnegiehall.org/names/1011516","Kaoru Watanabe"
"http://data.carnegiehall.org/works/77976","Divertimento","http://data.carnegiehall.org/names/1011439","Luigi Borghi"
"http://data.carnegiehall.org/works/78918","Reach","http://data.carnegiehall.org/names/8521","Gloria Estefan"
"http://data.carnegiehall.org/works/79617","Oh, Freedom","http://data.carnegiehall.org/names/1010036","Unknown composer of spirituals"
"http://data.carnegiehall.org/works/93209","Spring is here","http://data.carnegiehall.org/names/1019117","[first name unknown] Higgin"
"http://data.carnegiehall.org/works/115894","5 Canciones tradicionales espanolas: 5. Tengo los ojos azules","http://data.carnegiehall.org/names/22151","Joaquín Nin-Culmell"
"http://data.carnegiehall.org/works/22111","Columbia Marching Song","http://data.carnegiehall.org/names/1003293","C.H. Pattberg"
"http://data.carnegiehall.org/works/38151","Sonata in C Major, K. 464","http://data.carnegiehall.org/names/1002668","Domenico Scarlatti"
"http://data.carnegiehall.org/works/64308","Sonatine in F Major, Op. 93","http://data.carnegiehall.org/names/1002162","Selim Palmgren"
"http://data.carnegiehall.org/works/68014","Prayer","http://data.carnegiehall.org/names/1012760","Lee Feldman"
"http://data.carnegiehall.org/works/101770","Night Vision","http://data.carnegiehall.org/names/1000249","Stephen Chatman"
"http://data.carnegiehall.org/works/105432","Sonata for Violin and Piano: 1. Allegro","http://data.carnegiehall.org/names/28825","John Corigliano"
"http://data.carnegiehall.org/works/105831","It Is Not Always May","http://data.carnegiehall.org/names/1019320","Elaine Hagenberg"
"http://data.carnegiehall.org/works/109578","Tears in the Morning","http://data.carnegiehall.org/names/44127","Bruce Johnston"
"http://data.carnegiehall.org/works/34098","Visions d'Orient","http://data.carnegiehall.org/names/1000894","Didier Merlin"
"http://data.carnegiehall.org/works/55827","La farfalletta","http://data.carnegiehall.org/names/1008058","Anonymous"
"http://data.carnegiehall.org/works/58299","Twenty Hungarian Folksongs, Vol. 3: Párosító I, BB 98, No. 11 (""Nuptial Serenade"")","http://data.carnegiehall.org/names/39524","Béla Bartók"
"http://data.carnegiehall.org/works/61400","The Harbor of Dreams","http://data.carnegiehall.org/names/1008677","Margaret Ruthven Lang"
"http://data.carnegiehall.org/works/75370","Canciones Sefarditas: Durme, durme","http://data.carnegiehall.org/names/1014258","Manuel Valls"
"http://data.carnegiehall.org/works/80011","Sing for the Cure: One Voice","http://data.carnegiehall.org/names/85107","Joseph M. Martin"
"http://data.carnegiehall.org/works/83989","The Star Spangled Banner","http://data.carnegiehall.org/names/1001443","John Stafford Smith"
"http://data.carnegiehall.org/works/103068","¡¡Ya somos tres!!: zarzuela en un acto","http://data.carnegiehall.org/names/1022859","Mariano Pina Domínguez"
"http://data.carnegiehall.org/works/105715","Lullabye (Goodnight, My Angel)","http://data.carnegiehall.org/names/12090","Billy Joel"
"http://data.carnegiehall.org/works/77199","Moods, Impressions and Reminiscences, Op. 41: 4. Poème","http://data.carnegiehall.org/names/1002815","Zdenek Fibich"
"http://data.carnegiehall.org/works/83576","Mallet Quartet","http://data.carnegiehall.org/names/35173","Steve Reich"
"http://data.carnegiehall.org/works/85633","Butterflies and Bobcats","http://data.carnegiehall.org/names/1016681","David L. McIntyre"
"http://data.carnegiehall.org/works/113248","Pictures at an Exhibition: The Great Gate of Kiev","http://data.carnegiehall.org/names/1004504","Modest Mussorgsky"
"http://data.carnegiehall.org/works/16353","Symphony No. 1 in C Major, Op. 21: Excerpts","http://data.carnegiehall.org/names/1005833","Ludwig van Beethoven"
"http://data.carnegiehall.org/works/75575","March of the Magi","http://data.carnegiehall.org/names/1009619","Théodore Dubois"
"http://data.carnegiehall.org/works/80071","With a Voice of Singing","http://data.carnegiehall.org/names/16057","Kenneth Jennings"
"http://data.carnegiehall.org/works/96225","Dance","http://data.carnegiehall.org/names/104244","Yiruma"
"http://data.carnegiehall.org/works/114146","Happy Days Are Here Again / Get Happy","http://data.carnegiehall.org/names/1008080","Various Composers"
"http://data.carnegiehall.org/works/114673","Amar y vivir","http://data.carnegiehall.org/names/1005051","Consuelo Velázquez"
"http://data.carnegiehall.org/works/4246","Duet for Viola and Cello in E-flat Major, WoO 32, ""Mit zwei obligaten Augengläsern""","http://data.carnegiehall.org/names/1005833","Ludwig van Beethoven"
"http://data.carnegiehall.org/works/7822","Some Dream Songs","http://data.carnegiehall.org/names/1005710","James Dashow"
"http://data.carnegiehall.org/works/20004","Making Spirits Bright","http://data.carnegiehall.org/names/38207","Dean X. Johnson"
"http://data.carnegiehall.org/works/32491","Concerto symphonique No. 4 in D Minor, Op. 102: Scherzo","http://data.carnegiehall.org/names/1000864","Henry Litolff"
"http://data.carnegiehall.org/works/82790","The Flame","http://data.carnegiehall.org/names/88926","Tempei Nakamura"
"http://data.carnegiehall.org/works/85235","The Memory Palace: Merritt Pkwy","http://data.carnegiehall.org/names/92308","Gabriel Kahane"
"http://data.carnegiehall.org/works/99942","The Star Spangled Banner","http://data.carnegiehall.org/names/1001443","John Stafford Smith"
"http://data.carnegiehall.org/works/1540","String Quartet No. 6 in F Minor, Op. 80","http://data.carnegiehall.org/names/1010675","Felix Mendelssohn"
"http://data.carnegiehall.org/works/9648","Children's Rhymes: Slub królewny (The Princess's Wedding), Op. 49, No. 6","http://data.carnegiehall.org/names/1005156","Karol Szymanowski"
"http://data.carnegiehall.org/works/21064","Harpsichord Book","http://data.carnegiehall.org/names/1002616","Robert Martin"
"http://data.carnegiehall.org/works/32156","Brassy Prelude","http://data.carnegiehall.org/names/29629","Rudolph Ganz"
"http://data.carnegiehall.org/works/86398","Song of the Bow","http://data.carnegiehall.org/names/41340","Victor Harris"
"http://data.carnegiehall.org/works/17372","Psyché","http://data.carnegiehall.org/names/1004863","César Franck"
"http://data.carnegiehall.org/works/32086","Lieder ohne Worte, Op. 67: 5. Moderato","http://data.carnegiehall.org/names/1010675","Felix Mendelssohn"
"http://data.carnegiehall.org/works/36869","Études, L. 136: Book II: 12. Pour les accords","http://data.carnegiehall.org/names/1009368","Claude Debussy"
"http://data.carnegiehall.org/works/85615","Concerto for Piano, Orchestra, and Chorus in F Minor","http://data.carnegiehall.org/names/1015251","George Oakley"
"http://data.carnegiehall.org/works/15791","A Leaf","http://data.carnegiehall.org/names/23785","Paul McCartney"
