"event","date","title","genre","genreLabel","workperformed","work","composer","composerName","skos"
"http://data.carnegiehall.org/events/49947","2011-11-10T19:30:00","Netherlands American Community Trust 10th Anniversary Concert",,,"http://data.carnegiehall.org/works/13132","Piano Sonata No. 14 in C-sharp Minor, Op. 27, No. 2, ""Moonlight"": 1. Adagio sostenuto","http://data.carnegiehall.org/names/1005833","Ludwig van Beethoven","http://www.wikidata.org/entity/Q255"
"http://data.carnegiehall.org/events/49947","2011-11-10T19:30:00","Netherlands American Community Trust 10th Anniversary Concert",,,"http://data.carnegiehall.org/works/6250","Etude in D-flat Major, Op. 52, No. 6, ""En forme de valse""","http://data.carnegiehall.org/names/41588","Camille Saint-Saëns","http://www.wikidata.org/entity/Q150445"
"http://data.carnegiehall.org/events/49947","2011-11-10T19:30:00","Netherlands American Community Trust 10th Anniversary Concert",,,"http://data.carnegiehall.org/works/27518","Prélude in B-flat Minor, Op. 37, No. 1","http://data.carnegiehall.org/names/50808","Alexander Scriabin",
"http://data.carnegiehall.org/events/49947","2011-11-10T19:30:00","Netherlands American Community Trust 10th Anniversary Concert",,,"http://data.carnegiehall.org/works/57533","Es muss ein Wunderbares sein, S. 314","http://data.carnegiehall.org/names/1001205","Franz Liszt","http://www.wikidata.org/entity/Q41309"
"http://data.carnegiehall.org/events/49947","2011-11-10T19:30:00","Netherlands American Community Trust 10th Anniversary Concert",,,"http://data.carnegiehall.org/works/9965","5 Lieder, Op. 48: 3. Kling!","http://data.carnegiehall.org/names/39889","Richard Strauss","http://www.wikidata.org/entity/Q13894"
"http://data.carnegiehall.org/events/49947","2011-11-10T19:30:00","Netherlands American Community Trust 10th Anniversary Concert",,,"http://data.carnegiehall.org/works/84331","Sonata No. 2 for Cello and Piano in A Minor, Op. 81: Selection","http://data.carnegiehall.org/names/1009522","Nikolay Myaskovsky","http://www.wikidata.org/entity/Q312778"
"http://data.carnegiehall.org/events/49947","2011-11-10T19:30:00","Netherlands American Community Trust 10th Anniversary Concert",,,"http://data.carnegiehall.org/works/1614","Company: Being Alive","http://data.carnegiehall.org/names/97606","Stephen Sondheim","http://www.wikidata.org/entity/Q153579"
"http://data.carnegiehall.org/events/49947","2011-11-10T19:30:00","Netherlands American Community Trust 10th Anniversary Concert",,,"http://data.carnegiehall.org/works/43487","Liederkreis, Op. 39: 5. Mondnacht","http://data.carnegiehall.org/names/1000525","Robert Schumann","http://www.wikidata.org/entity/Q7351"
"http://data.carnegiehall.org/events/49947","2011-11-10T19:30:00","Netherlands American Community Trust 10th Anniversary Concert",,,"http://data.carnegiehall.org/works/84381","The Lion King: Endless Night","http://data.carnegiehall.org/names/1015685","Lebo M.","http://www.wikidata.org/entity/Q109045"
"http://data.carnegiehall.org/events/49947","2011-11-10T19:30:00","Netherlands American Community Trust 10th Anniversary Concert",,,"http://data.carnegiehall.org/works/84335","Parallel Lines","http://data.carnegiehall.org/names/127031","Joss Stone","http://www.wikidata.org/entity/Q217280"
