"event","date","title","genre","genreLabel","workperformed","work","composer","composerName","skos"
"http://data.carnegiehall.org/events/35590","2001-06-26T19:30:00","Lena Na Conservatory of Music: 2nd New York International Solo Competition Winners Recital",,,"http://data.carnegiehall.org/works/38578","Ballade No. 3 in A-flat Major, Op. 47","http://data.carnegiehall.org/names/1006444","Frederic Chopin","http://www.wikidata.org/entity/Q1268"
"http://data.carnegiehall.org/events/35590","2001-06-26T19:30:00","Lena Na Conservatory of Music: 2nd New York International Solo Competition Winners Recital",,,"http://data.carnegiehall.org/works/47396","Pictures at an Exhibition: The Great Gate of Kiev","http://data.carnegiehall.org/names/1004504","Modest Mussorgsky","http://www.wikidata.org/entity/Q132682"
"http://data.carnegiehall.org/events/35590","2001-06-26T19:30:00","Lena Na Conservatory of Music: 2nd New York International Solo Competition Winners Recital",,,"http://data.carnegiehall.org/works/25705","Pictures at an Exhibition: The Hut on Hen's Legs (Baba-Yaga)","http://data.carnegiehall.org/names/1004504","Modest Mussorgsky","http://www.wikidata.org/entity/Q132682"
"http://data.carnegiehall.org/events/35590","2001-06-26T19:30:00","Lena Na Conservatory of Music: 2nd New York International Solo Competition Winners Recital",,,"http://data.carnegiehall.org/works/52183","Gianni Schicchi: O mio babbino caro","http://data.carnegiehall.org/names/1004603","Giacomo Puccini","http://www.wikidata.org/entity/Q7311"
"http://data.carnegiehall.org/events/35590","2001-06-26T19:30:00","Lena Na Conservatory of Music: 2nd New York International Solo Competition Winners Recital",,,"http://data.carnegiehall.org/works/19605","Piano Sonata No. 2 in B-flat Minor, Op. 35: 1. Grave – Doppio movimento","http://data.carnegiehall.org/names/1006444","Frederic Chopin","http://www.wikidata.org/entity/Q1268"
"http://data.carnegiehall.org/events/35590","2001-06-26T19:30:00","Lena Na Conservatory of Music: 2nd New York International Solo Competition Winners Recital",,,"http://data.carnegiehall.org/works/29690","Four Pieces: Suggestion diabolique, Op. 4, No. 4","http://data.carnegiehall.org/names/43414","Sergey Prokofiev","http://www.wikidata.org/entity/Q49481"
"http://data.carnegiehall.org/events/35590","2001-06-26T19:30:00","Lena Na Conservatory of Music: 2nd New York International Solo Competition Winners Recital",,,"http://data.carnegiehall.org/works/37296","Années de pèlerinage, 1re année, Suisse, S. 160: 6. Vallée d’Obermann","http://data.carnegiehall.org/names/1001205","Franz Liszt","http://www.wikidata.org/entity/Q41309"
"http://data.carnegiehall.org/events/35590","2001-06-26T19:30:00","Lena Na Conservatory of Music: 2nd New York International Solo Competition Winners Recital",,,"http://data.carnegiehall.org/works/43158","Piano Sonata No. 2 in B-flat Minor, Op. 35","http://data.carnegiehall.org/names/1006444","Frederic Chopin","http://www.wikidata.org/entity/Q1268"
"http://data.carnegiehall.org/events/35590","2001-06-26T19:30:00","Lena Na Conservatory of Music: 2nd New York International Solo Competition Winners Recital",,,"http://data.carnegiehall.org/works/50952","La sonnambula: Act II. Ah! non credea mirarti","http://data.carnegiehall.org/names/1003974","Vincenzo Bellini","http://www.wikidata.org/entity/Q170209"
"http://data.carnegiehall.org/events/35590","2001-06-26T19:30:00","Lena Na Conservatory of Music: 2nd New York International Solo Competition Winners Recital",,,"http://data.carnegiehall.org/works/57805","Rigoletto: Act I. Caro nome","http://data.carnegiehall.org/names/1010847","Giuseppe Verdi","http://www.wikidata.org/entity/Q7317"
"http://data.carnegiehall.org/events/35590","2001-06-26T19:30:00","Lena Na Conservatory of Music: 2nd New York International Solo Competition Winners Recital",,,"http://data.carnegiehall.org/works/20257","L'isle joyeuse","http://data.carnegiehall.org/names/1009368","Claude Debussy","http://www.wikidata.org/entity/Q4700"
"http://data.carnegiehall.org/events/35590","2001-06-26T19:30:00","Lena Na Conservatory of Music: 2nd New York International Solo Competition Winners Recital",,,"http://data.carnegiehall.org/works/27470","Clarinet Concerto No. 10: First movement","http://data.carnegiehall.org/names/1006453","Carl Stamitz",
"http://data.carnegiehall.org/events/35590","2001-06-26T19:30:00","Lena Na Conservatory of Music: 2nd New York International Solo Competition Winners Recital",,,"http://data.carnegiehall.org/works/35517","Vado, ma dove?, K. 583","http://data.carnegiehall.org/names/1006075","Wolfgang Amadeus Mozart","http://www.wikidata.org/entity/Q254"
"http://data.carnegiehall.org/events/35590","2001-06-26T19:30:00","Lena Na Conservatory of Music: 2nd New York International Solo Competition Winners Recital",,,"http://data.carnegiehall.org/works/47250","Ballade No. 1 in G Minor, Op. 23","http://data.carnegiehall.org/names/1006444","Frederic Chopin","http://www.wikidata.org/entity/Q1268"
"http://data.carnegiehall.org/events/35590","2001-06-26T19:30:00","Lena Na Conservatory of Music: 2nd New York International Solo Competition Winners Recital",,,"http://data.carnegiehall.org/works/7575","Roméo et Juliette: Act I. Je veux vivre dans ce rêve","http://data.carnegiehall.org/names/1008015","Charles Gounod","http://www.wikidata.org/entity/Q180278"
"http://data.carnegiehall.org/events/35590","2001-06-26T19:30:00","Lena Na Conservatory of Music: 2nd New York International Solo Competition Winners Recital",,,"http://data.carnegiehall.org/works/32799","10 Preludes, Op. 23: 5. Prelude in G Minor","http://data.carnegiehall.org/names/52002","Sergei Rachmaninoff","http://www.wikidata.org/entity/Q131861"
"http://data.carnegiehall.org/events/35590","2001-06-26T19:30:00","Lena Na Conservatory of Music: 2nd New York International Solo Competition Winners Recital",,,"http://data.carnegiehall.org/works/34409","Zärtliche Liebe, WoO 123","http://data.carnegiehall.org/names/1005833","Ludwig van Beethoven","http://www.wikidata.org/entity/Q255"
"http://data.carnegiehall.org/events/35591","1953-11-29T20:30:00","Armenian Students Association Concert",,,"http://data.carnegiehall.org/works/104450","Selections (unspecified)","http://data.carnegiehall.org/names/1008058",,
"http://data.carnegiehall.org/events/35592","1977-06-26T00:00:00","Midnight Performance: Newport Jazz Festival: Betty Carter and Her Trio/ Thad Jones-Mel Lewis Orchestra with Dizzy Gillespie, Elvin Jones, and Hank Jones","http://data.carnegiehall.org/genres/34","jazz","http://data.carnegiehall.org/works/104450","Selections (unspecified)","http://data.carnegiehall.org/names/1008058",,
"http://data.carnegiehall.org/events/35592","1977-06-26T00:00:00","Midnight Performance: Newport Jazz Festival: Betty Carter and Her Trio/ Thad Jones-Mel Lewis Orchestra with Dizzy Gillespie, Elvin Jones, and Hank Jones","http://data.carnegiehall.org/genres/34","jazz","http://data.carnegiehall.org/works/45918","A Child is Born","http://data.carnegiehall.org/names/41140","Thad Jones","http://www.wikidata.org/entity/Q539883"
