"event","date","title","genre","genreLabel","workperformed","work","composer","composerName","skos"
"http://data.carnegiehall.org/events/4392","1950-12-11T20:30:00","György Sándor, Piano",,,"http://data.carnegiehall.org/works/54982","Gaspard de la nuit: Ondine","http://data.carnegiehall.org/names/719","Maurice Ravel","http://www.wikidata.org/entity/Q1178"
"http://data.carnegiehall.org/events/4393","1952-05-11T14:30:00","Ivan Costello, Tenor",,,"http://data.carnegiehall.org/works/43227","Tre giorni son che Nina","http://data.carnegiehall.org/names/1002219","Giovanni Battista Pergolesi","http://www.wikidata.org/entity/Q185312"
"http://data.carnegiehall.org/events/4393","1952-05-11T14:30:00","Ivan Costello, Tenor",,,"http://data.carnegiehall.org/works/37011","Le roi d'Ys: Act III. Vainement, ma bien-aimée","http://data.carnegiehall.org/names/1009425","Edouard Lalo","http://www.wikidata.org/entity/Q224002"
"http://data.carnegiehall.org/events/4393","1952-05-11T14:30:00","Ivan Costello, Tenor",,,"http://data.carnegiehall.org/works/14650","When I have sung my songs","http://data.carnegiehall.org/names/1009156","Ernest Charles","http://www.wikidata.org/entity/Q5392888"
"http://data.carnegiehall.org/events/4393","1952-05-11T14:30:00","Ivan Costello, Tenor",,,"http://data.carnegiehall.org/works/298","L'Africaine: Act IV. O paradiso!","http://data.carnegiehall.org/names/1006391","Giacomo Meyerbeer","http://www.wikidata.org/entity/Q105237"
"http://data.carnegiehall.org/events/4393","1952-05-11T14:30:00","Ivan Costello, Tenor",,,"http://data.carnegiehall.org/works/55229","Ay! Ay! Ay!","http://data.carnegiehall.org/names/1010853","Osman Pérez Freire","http://www.wikidata.org/entity/Q7107269"
"http://data.carnegiehall.org/events/4393","1952-05-11T14:30:00","Ivan Costello, Tenor",,,"http://data.carnegiehall.org/works/8478","Poëme d'amour: 3. Ouvre tes yeux bleus, ma mignonne","http://data.carnegiehall.org/names/1000194","Jules Massenet","http://www.wikidata.org/entity/Q194436"
"http://data.carnegiehall.org/events/4393","1952-05-11T14:30:00","Ivan Costello, Tenor",,,"http://data.carnegiehall.org/works/29572","Caro mio ben","http://data.carnegiehall.org/names/1005751","Giuseppe Giordani","http://www.wikidata.org/entity/Q1387662"
"http://data.carnegiehall.org/events/4393","1952-05-11T14:30:00","Ivan Costello, Tenor",,,"http://data.carnegiehall.org/works/8851","6 Romances, Op. 6: 6. Net tolko tot, kto znal (None but the lonely heart)","http://data.carnegiehall.org/names/18239","Pyotr Ilyich Tchaikovsky","http://www.wikidata.org/entity/Q7315"
"http://data.carnegiehall.org/events/4393","1952-05-11T14:30:00","Ivan Costello, Tenor",,,"http://data.carnegiehall.org/works/21396","La partida","http://data.carnegiehall.org/names/1010370","Fermín María Alvarez","http://www.wikidata.org/entity/Q5444432"
"http://data.carnegiehall.org/events/4393","1952-05-11T14:30:00","Ivan Costello, Tenor",,,"http://data.carnegiehall.org/works/21396","La partida","http://data.carnegiehall.org/names/1010370","Fermín María Alvarez","http://www.wikidata.org/entity/Q5444432"
"http://data.carnegiehall.org/events/4393","1952-05-11T14:30:00","Ivan Costello, Tenor",,,"http://data.carnegiehall.org/works/10180","Plaisir d’amour","http://data.carnegiehall.org/names/1001338","Jean-Paul-Egide Martini","http://www.wikidata.org/entity/Q696034"
"http://data.carnegiehall.org/events/4393","1952-05-11T14:30:00","Ivan Costello, Tenor",,,"http://data.carnegiehall.org/works/10180","Plaisir d’amour","http://data.carnegiehall.org/names/1001338","Jean-Paul-Egide Martini","http://www.wikidata.org/entity/Q696034"
"http://data.carnegiehall.org/events/4393","1952-05-11T14:30:00","Ivan Costello, Tenor",,,"http://data.carnegiehall.org/works/19027","Mala Pasqua!: Musica proibita","http://data.carnegiehall.org/names/1004903","Stanislao Gastaldon","http://www.wikidata.org/entity/Q3968188"
"http://data.carnegiehall.org/events/4393","1952-05-11T14:30:00","Ivan Costello, Tenor",,,"http://data.carnegiehall.org/works/56788","Ellens Gesang III, D. 839, ""Ave Maria""","http://data.carnegiehall.org/names/1002249","Franz Schubert","http://www.wikidata.org/entity/Q7312"
"http://data.carnegiehall.org/events/4393","1952-05-11T14:30:00","Ivan Costello, Tenor",,,"http://data.carnegiehall.org/works/29335","Du bist die Ruh, D. 776","http://data.carnegiehall.org/names/1002249","Franz Schubert","http://www.wikidata.org/entity/Q7312"
"http://data.carnegiehall.org/events/4393","1952-05-11T14:30:00","Ivan Costello, Tenor",,,"http://data.carnegiehall.org/works/26572","Ständchen (unspecified)","http://data.carnegiehall.org/names/1002249","Franz Schubert","http://www.wikidata.org/entity/Q7312"
"http://data.carnegiehall.org/events/4393","1952-05-11T14:30:00","Ivan Costello, Tenor",,,"http://data.carnegiehall.org/works/25030","Tu lo sai","http://data.carnegiehall.org/names/1007557","Giuseppe Torelli","http://www.wikidata.org/entity/Q207532"
"http://data.carnegiehall.org/events/4393","1952-05-11T14:30:00","Ivan Costello, Tenor",,,"http://data.carnegiehall.org/works/36659","3 Songs, Op. 3: 2. Now sleeps the crimson petal","http://data.carnegiehall.org/names/1007002","Roger Quilter","http://www.wikidata.org/entity/Q1971524"
"http://data.carnegiehall.org/events/4393","1952-05-11T14:30:00","Ivan Costello, Tenor",,,"http://data.carnegiehall.org/works/49651","Princesita","http://data.carnegiehall.org/names/1006478","José Padilla","http://www.wikidata.org/entity/Q605250"
"http://data.carnegiehall.org/events/4394","1940-11-24T20:40:00","Arthur Rubinstein, Piano",,,"http://data.carnegiehall.org/works/385","Scherzo No. 3 in C-sharp Minor, Op. 39","http://data.carnegiehall.org/names/1006444","Frederic Chopin","http://www.wikidata.org/entity/Q1268"
"http://data.carnegiehall.org/events/4394","1940-11-24T20:40:00","Arthur Rubinstein, Piano",,,"http://data.carnegiehall.org/works/7883","Cançons i danses: 6. Canço. Cantabile espressivo – Dansa. Ritmado","http://data.carnegiehall.org/names/1004904","Frederic Mompou","http://www.wikidata.org/entity/Q457178"
"http://data.carnegiehall.org/events/4394","1940-11-24T20:40:00","Arthur Rubinstein, Piano",,,"http://data.carnegiehall.org/works/10485","Grande polonaise brillante in E-flat Major, Op. 22","http://data.carnegiehall.org/names/1006444","Frederic Chopin","http://www.wikidata.org/entity/Q1268"
"http://data.carnegiehall.org/events/4394","1940-11-24T20:40:00","Arthur Rubinstein, Piano",,,"http://data.carnegiehall.org/works/15526","Impromptu in A-flat Major D. 899, No. 4","http://data.carnegiehall.org/names/1002249","Franz Schubert","http://www.wikidata.org/entity/Q7312"
"http://data.carnegiehall.org/events/4394","1940-11-24T20:40:00","Arthur Rubinstein, Piano",,,"http://data.carnegiehall.org/works/66346","Marche militaire in D Major D. 733, No. 1","http://data.carnegiehall.org/names/1002249","Franz Schubert","http://www.wikidata.org/entity/Q7312"
"http://data.carnegiehall.org/events/4394","1940-11-24T20:40:00","Arthur Rubinstein, Piano",,,"http://data.carnegiehall.org/works/182","El amor brujo: Pantomima","http://data.carnegiehall.org/names/1006691","Manuel de Falla","http://www.wikidata.org/entity/Q193283"
"http://data.carnegiehall.org/events/4394","1940-11-24T20:40:00","Arthur Rubinstein, Piano",,,"http://data.carnegiehall.org/works/36350","Navarra","http://data.carnegiehall.org/names/1001956","Isaac Albéniz","http://www.wikidata.org/entity/Q185812"
"http://data.carnegiehall.org/events/4394","1940-11-24T20:40:00","Arthur Rubinstein, Piano",,,"http://data.carnegiehall.org/works/52209","Iberia, Book III: El Polo","http://data.carnegiehall.org/names/1001956","Isaac Albéniz","http://www.wikidata.org/entity/Q185812"
"http://data.carnegiehall.org/events/4394","1940-11-24T20:40:00","Arthur Rubinstein, Piano",,,"http://data.carnegiehall.org/works/54813","Iberia, Book I: Fête-Dieu à Séville","http://data.carnegiehall.org/names/1001956","Isaac Albéniz","http://www.wikidata.org/entity/Q185812"
"http://data.carnegiehall.org/events/4394","1940-11-24T20:40:00","Arthur Rubinstein, Piano",,,"http://data.carnegiehall.org/works/2147","Fantasy in C Major, D. 760, ""Wandererfantasie""","http://data.carnegiehall.org/names/1002249","Franz Schubert","http://www.wikidata.org/entity/Q7312"
"http://data.carnegiehall.org/events/4394","1940-11-24T20:40:00","Arthur Rubinstein, Piano",,,"http://data.carnegiehall.org/works/5735","El amor brujo: Danza ritual del fuego","http://data.carnegiehall.org/names/1006691","Manuel de Falla","http://www.wikidata.org/entity/Q193283"
"http://data.carnegiehall.org/events/4395","1899-11-26T20:15:00","Kaltenborn Orchestra",,,"http://data.carnegiehall.org/works/58969","Die Meistersinger von Nürnberg: Act I. Prelude","http://data.carnegiehall.org/names/1000277","Richard Wagner","http://www.wikidata.org/entity/Q1511"
"http://data.carnegiehall.org/events/4395","1899-11-26T20:15:00","Kaltenborn Orchestra",,,"http://data.carnegiehall.org/works/34557","The Song of Hiawatha, Op. 30: 1. Hiawatha's Wedding Feast: Onaway! Awake, Beloved!","http://data.carnegiehall.org/names/1010142","Samuel Coleridge-Taylor","http://www.wikidata.org/entity/Q739229"
"http://data.carnegiehall.org/events/4395","1899-11-26T20:15:00","Kaltenborn Orchestra",,,"http://data.carnegiehall.org/works/29541","Piano Concerto No. 1 in E Minor, Op. 11","http://data.carnegiehall.org/names/1006444","Frederic Chopin","http://www.wikidata.org/entity/Q1268"
"http://data.carnegiehall.org/events/4395","1899-11-26T20:15:00","Kaltenborn Orchestra",,,"http://data.carnegiehall.org/works/47765","La damnation de Faust, Op. 24: Rákóczy March","http://data.carnegiehall.org/names/1003038","Hector Berlioz","http://www.wikidata.org/entity/Q1151"
"http://data.carnegiehall.org/events/4395","1899-11-26T20:15:00","Kaltenborn Orchestra",,,"http://data.carnegiehall.org/works/30130","La muette de Portici: Overture","http://data.carnegiehall.org/names/1010741","Daniel-Francois-Esprit Auber",
"http://data.carnegiehall.org/events/4395","1899-11-26T20:15:00","Kaltenborn Orchestra",,,"http://data.carnegiehall.org/works/34406","Le Caïd: Enfant chéri...Le tambour-Major tout galonné","http://data.carnegiehall.org/names/1000865","Ambroise Thomas","http://www.wikidata.org/entity/Q297717"
"http://data.carnegiehall.org/events/4395","1899-11-26T20:15:00","Kaltenborn Orchestra",,,"http://data.carnegiehall.org/works/1556","Hänsel und Gretel: Dream Pantomine","http://data.carnegiehall.org/names/1004207",,"http://www.wikidata.org/entity/Q55010"
"http://data.carnegiehall.org/events/4395","1899-11-26T20:15:00","Kaltenborn Orchestra",,,"http://data.carnegiehall.org/works/104450","Selections (unspecified)","http://data.carnegiehall.org/names/1008058",,
"http://data.carnegiehall.org/events/4395","1899-11-26T20:15:00","Kaltenborn Orchestra",,,"http://data.carnegiehall.org/works/24919","Violin Concerto in E Minor, Op. 64","http://data.carnegiehall.org/names/1010675","Felix Mendelssohn","http://www.wikidata.org/entity/Q46096"
"http://data.carnegiehall.org/events/4396","1932-04-14T20:45:00","New York Philharmonic",,,"http://data.carnegiehall.org/works/29487","Cockaigne (In London Town), Op. 40","http://data.carnegiehall.org/names/9637","Edward Elgar","http://www.wikidata.org/entity/Q179631"
"http://data.carnegiehall.org/events/4396","1932-04-14T20:45:00","New York Philharmonic",,,"http://data.carnegiehall.org/works/35245","Divertimento in D Major, K. 131: Menuetto","http://data.carnegiehall.org/names/1006075","Wolfgang Amadeus Mozart","http://www.wikidata.org/entity/Q254"
"http://data.carnegiehall.org/events/4396","1932-04-14T20:45:00","New York Philharmonic",,,"http://data.carnegiehall.org/works/3611","Symphony in D Major, G. 521","http://data.carnegiehall.org/names/1010267","Luigi Boccherini","http://www.wikidata.org/entity/Q189766"
"http://data.carnegiehall.org/events/4396","1932-04-14T20:45:00","New York Philharmonic",,,"http://data.carnegiehall.org/works/4982","Concerto Grosso in E Minor, Op. 6, No. 3","http://data.carnegiehall.org/names/1004515","George Frideric Handel","http://www.wikidata.org/entity/Q7302"
"http://data.carnegiehall.org/events/4396","1932-04-14T20:45:00","New York Philharmonic",,,"http://data.carnegiehall.org/works/57645","Through the Pyrenees","http://data.carnegiehall.org/names/59045","Theodore Cella",
"http://data.carnegiehall.org/events/4396","1932-04-14T20:45:00","New York Philharmonic",,,"http://data.carnegiehall.org/works/27092","Divertimento in D Major, K. 131: 4. Allegretto","http://data.carnegiehall.org/names/1006075","Wolfgang Amadeus Mozart","http://www.wikidata.org/entity/Q254"
"http://data.carnegiehall.org/events/4396","1932-04-14T20:45:00","New York Philharmonic",,,"http://data.carnegiehall.org/works/9349","Cello Concerto in D Minor","http://data.carnegiehall.org/names/13668","Frederick Stock","http://www.wikidata.org/entity/Q481438"
"http://data.carnegiehall.org/events/4396","1932-04-14T20:45:00","New York Philharmonic",,,"http://data.carnegiehall.org/works/27091","Divertimento in D Major, K. 131: 2. Adagio","http://data.carnegiehall.org/names/1006075","Wolfgang Amadeus Mozart","http://www.wikidata.org/entity/Q254"
