"event","date","title","genre","genreLabel","workperformed","work","composer","composerName","skos"
"http://data.carnegiehall.org/events/17237","1988-03-17T20:00:00","Philharmonia Orchestra",,,"http://data.carnegiehall.org/works/50103","Symphony No. 8 in C Minor","http://data.carnegiehall.org/names/1002382","Anton Bruckner","http://www.wikidata.org/entity/Q81752"
"http://data.carnegiehall.org/events/17238","1958-10-23T20:30:00","New York Philharmonic",,,"http://data.carnegiehall.org/works/42651","Melpomene Overture","http://data.carnegiehall.org/names/1000508","George Whitefield Chadwick","http://www.wikidata.org/entity/Q542747"
"http://data.carnegiehall.org/events/17238","1958-10-23T20:30:00","New York Philharmonic",,,"http://data.carnegiehall.org/works/24370","A Night Piece","http://data.carnegiehall.org/names/1007660","Arthur Foote","http://www.wikidata.org/entity/Q709384"
"http://data.carnegiehall.org/events/17238","1958-10-23T20:30:00","New York Philharmonic",,,"http://data.carnegiehall.org/works/36592","Piano Concerto in A Minor, Op. 54","http://data.carnegiehall.org/names/1000525","Robert Schumann","http://www.wikidata.org/entity/Q7351"
"http://data.carnegiehall.org/events/17238","1958-10-23T20:30:00","New York Philharmonic",,,"http://data.carnegiehall.org/works/9066","Images pour orchestre","http://data.carnegiehall.org/names/1009368","Claude Debussy","http://www.wikidata.org/entity/Q4700"
"http://data.carnegiehall.org/events/17239","1958-04-24T20:45:00","New York Philharmonic",,,"http://data.carnegiehall.org/works/43477","Jeanne d'Arc au bûcher","http://data.carnegiehall.org/names/14334","Arthur Honegger","http://www.wikidata.org/entity/Q123164"
"http://data.carnegiehall.org/events/17240","1940-01-18T20:45:00","New York Philharmonic",,,"http://data.carnegiehall.org/works/21468","La damnation de Faust, Op. 24: Minuet of the Will-o'-the-Wisps","http://data.carnegiehall.org/names/1003038","Hector Berlioz","http://www.wikidata.org/entity/Q1151"
"http://data.carnegiehall.org/events/17240","1940-01-18T20:45:00","New York Philharmonic",,,"http://data.carnegiehall.org/works/18065","Coriolan Overture, Op. 62","http://data.carnegiehall.org/names/1005833","Ludwig van Beethoven","http://www.wikidata.org/entity/Q255"
"http://data.carnegiehall.org/events/17240","1940-01-18T20:45:00","New York Philharmonic",,,"http://data.carnegiehall.org/works/47765","La damnation de Faust, Op. 24: Rákóczy March","http://data.carnegiehall.org/names/1003038","Hector Berlioz","http://www.wikidata.org/entity/Q1151"
"http://data.carnegiehall.org/events/17240","1940-01-18T20:45:00","New York Philharmonic",,,"http://data.carnegiehall.org/works/3385","Piano Concerto No. 2 in D Minor, Op. 23","http://data.carnegiehall.org/names/23693","Edward MacDowell","http://www.wikidata.org/entity/Q450467"
