"event","date","title","genre","genreLabel","workperformed","work","composer","composerName","skos"
"http://data.carnegiehall.org/events/14004","1918-01-19T20:15:00","Russian Symphony Society of New York",,,"http://data.carnegiehall.org/works/51620","Le poème de l'extase, Op. 54","http://data.carnegiehall.org/names/50808","Alexander Scriabin",
"http://data.carnegiehall.org/events/14004","1918-01-19T20:15:00","Russian Symphony Society of New York",,,"http://data.carnegiehall.org/works/104450","Selections (unspecified)","http://data.carnegiehall.org/names/1008058",,
"http://data.carnegiehall.org/events/14004","1918-01-19T20:15:00","Russian Symphony Society of New York",,,"http://data.carnegiehall.org/works/5458","The Golden Cockerel: Suite","http://data.carnegiehall.org/names/1005079","Nikolay Rimsky-Korsakov","http://www.wikidata.org/entity/Q93227"
"http://data.carnegiehall.org/events/14005","1997-03-22T14:00:00","Carnegie Hall Family Concert: Orpheus",,,"http://data.carnegiehall.org/works/45945","Gli uccelli","http://data.carnegiehall.org/names/17563","Ottorino Respighi","http://www.wikidata.org/entity/Q243837"
"http://data.carnegiehall.org/events/14005","1997-03-22T14:00:00","Carnegie Hall Family Concert: Orpheus",,,"http://data.carnegiehall.org/works/44461","The Creatures of Prometheus, Op. 43: Overture","http://data.carnegiehall.org/names/1005833","Ludwig van Beethoven","http://www.wikidata.org/entity/Q255"
"http://data.carnegiehall.org/events/14005","1997-03-22T14:00:00","Carnegie Hall Family Concert: Orpheus",,,"http://data.carnegiehall.org/works/55778","Peanuts Gallery","http://data.carnegiehall.org/names/60076","Ellen Taaffe Zwilich","http://www.wikidata.org/entity/Q457425"
"http://data.carnegiehall.org/events/14005","1997-03-22T14:00:00","Carnegie Hall Family Concert: Orpheus",,,"http://data.carnegiehall.org/works/54956","Symphony No. 48 in C Major, H,I:48, ""Maria Theresa"": Allegro (unspecified)","http://data.carnegiehall.org/names/1003781","Joseph Haydn","http://www.wikidata.org/entity/Q7349"
"http://data.carnegiehall.org/events/14005","1997-03-22T14:00:00","Carnegie Hall Family Concert: Orpheus",,,"http://data.carnegiehall.org/works/14411","Violin Concerto in E Major, RV 269, ""Spring""","http://data.carnegiehall.org/names/1002833","Antonio Vivaldi","http://www.wikidata.org/entity/Q1340"
"http://data.carnegiehall.org/events/14005","1997-03-22T14:00:00","Carnegie Hall Family Concert: Orpheus",,,"http://data.carnegiehall.org/works/104450","Selections (unspecified)","http://data.carnegiehall.org/names/1008058",,
"http://data.carnegiehall.org/events/14005","1997-03-22T14:00:00","Carnegie Hall Family Concert: Orpheus",,,"http://data.carnegiehall.org/works/15995","Three Latin American Sketches: Danza de Jalisco","http://data.carnegiehall.org/names/60485","Aaron Copland","http://www.wikidata.org/entity/Q192185"
"http://data.carnegiehall.org/events/14006","1925-04-22T20:30:00","Christine Dobbins' Dancers","http://data.carnegiehall.org/genres/32","dance","http://data.carnegiehall.org/works/37107","See program for selections","http://data.carnegiehall.org/names/1000078",,
"http://data.carnegiehall.org/events/14008","1908-04-29T20:00:00","Centenary Celebration of The Diocese of New York",,,"http://data.carnegiehall.org/works/44234","The Star Spangled Banner","http://data.carnegiehall.org/names/1001443","John Stafford Smith","http://www.wikidata.org/entity/Q563098"
"http://data.carnegiehall.org/events/14008","1908-04-29T20:00:00","Centenary Celebration of The Diocese of New York",,,"http://data.carnegiehall.org/works/20013","The Harp that once thro Tara's Halls","http://data.carnegiehall.org/names/1001261","Thomas Moore","http://www.wikidata.org/entity/Q315346"
"http://data.carnegiehall.org/events/14008","1908-04-29T20:00:00","Centenary Celebration of The Diocese of New York",,,"http://data.carnegiehall.org/works/30946","Hymn","http://data.carnegiehall.org/names/1008058",,
"http://data.carnegiehall.org/events/14008","1908-04-29T20:00:00","Centenary Celebration of The Diocese of New York",,,"http://data.carnegiehall.org/works/33001","Welcome","http://data.carnegiehall.org/names/1001360",,
"http://data.carnegiehall.org/events/14008","1908-04-29T20:00:00","Centenary Celebration of The Diocese of New York",,,"http://data.carnegiehall.org/works/356","Die Allmacht, D. 852","http://data.carnegiehall.org/names/1002249","Franz Schubert","http://www.wikidata.org/entity/Q7312"
"http://data.carnegiehall.org/events/14008","1908-04-29T20:00:00","Centenary Celebration of The Diocese of New York",,,"http://data.carnegiehall.org/works/70068","Ecce sacerdos magnus","http://data.carnegiehall.org/names/48295","Emil Reyl",
"http://data.carnegiehall.org/events/14008","1908-04-29T20:00:00","Centenary Celebration of The Diocese of New York",,,"http://data.carnegiehall.org/works/27897","Introduction/ Opening Remarks","http://data.carnegiehall.org/names/1001360",,
"http://data.carnegiehall.org/events/14008","1908-04-29T20:00:00","Centenary Celebration of The Diocese of New York",,,"http://data.carnegiehall.org/works/6726","Die zwei Sternlein","http://data.carnegiehall.org/names/36604","Eduard Kremser",
"http://data.carnegiehall.org/events/14008","1908-04-29T20:00:00","Centenary Celebration of The Diocese of New York",,,"http://data.carnegiehall.org/works/22607","Ave Maria","http://data.carnegiehall.org/names/1009020","Franz Wilhelm Abt","http://www.wikidata.org/entity/Q174178"
"http://data.carnegiehall.org/events/14008","1908-04-29T20:00:00","Centenary Celebration of The Diocese of New York",,,"http://data.carnegiehall.org/works/4930","Address","http://data.carnegiehall.org/names/1001360",,
"http://data.carnegiehall.org/events/14008","1908-04-29T20:00:00","Centenary Celebration of The Diocese of New York",,,"http://data.carnegiehall.org/works/4930","Address","http://data.carnegiehall.org/names/1001360",,
"http://data.carnegiehall.org/events/14008","1908-04-29T20:00:00","Centenary Celebration of The Diocese of New York",,,"http://data.carnegiehall.org/works/4930","Address","http://data.carnegiehall.org/names/1001360",,
"http://data.carnegiehall.org/events/14008","1908-04-29T20:00:00","Centenary Celebration of The Diocese of New York",,,"http://data.carnegiehall.org/works/4930","Address","http://data.carnegiehall.org/names/1001360",,
"http://data.carnegiehall.org/events/14008","1908-04-29T20:00:00","Centenary Celebration of The Diocese of New York",,,"http://data.carnegiehall.org/works/4930","Address","http://data.carnegiehall.org/names/1001360",,
"http://data.carnegiehall.org/events/14008","1908-04-29T20:00:00","Centenary Celebration of The Diocese of New York",,,"http://data.carnegiehall.org/works/4930","Address","http://data.carnegiehall.org/names/1001360",,
"http://data.carnegiehall.org/events/14008","1908-04-29T20:00:00","Centenary Celebration of The Diocese of New York",,,"http://data.carnegiehall.org/works/30328","Columbia, the Gem of the Ocean","http://data.carnegiehall.org/names/1004201","Thomas à Becket","http://www.wikidata.org/entity/Q21198631"
"http://data.carnegiehall.org/events/14009","1955-03-20T14:30:00","New York Philharmonic",,,"http://data.carnegiehall.org/works/6192","L'assedio di Corinto: Overture","http://data.carnegiehall.org/names/1003846","Gioachino Rossini","http://www.wikidata.org/entity/Q9726"
"http://data.carnegiehall.org/events/14009","1955-03-20T14:30:00","New York Philharmonic",,,"http://data.carnegiehall.org/works/58817","Nocturnes: 2. Fêtes","http://data.carnegiehall.org/names/1009368","Claude Debussy","http://www.wikidata.org/entity/Q4700"
"http://data.carnegiehall.org/events/14009","1955-03-20T14:30:00","New York Philharmonic",,,"http://data.carnegiehall.org/works/5489","Symphony No. 1 in C Minor, Op. 68","http://data.carnegiehall.org/names/1004316","Johannes Brahms","http://www.wikidata.org/entity/Q7294"
"http://data.carnegiehall.org/events/14009","1955-03-20T14:30:00","New York Philharmonic",,,"http://data.carnegiehall.org/works/34850","Daphnis et Chloé: Suite No. 2","http://data.carnegiehall.org/names/719","Maurice Ravel","http://www.wikidata.org/entity/Q1178"
"http://data.carnegiehall.org/events/14011","1959-10-18T15:00:00","New York Philharmonic",,,"http://data.carnegiehall.org/works/38810","Egmont, Op. 84: Overture","http://data.carnegiehall.org/names/1005833","Ludwig van Beethoven","http://www.wikidata.org/entity/Q255"
"http://data.carnegiehall.org/events/14011","1959-10-18T15:00:00","New York Philharmonic",,,"http://data.carnegiehall.org/works/21162","Symphony No. 5 in D Minor, Op. 47","http://data.carnegiehall.org/names/1002763","Dmitry Shostakovich","http://www.wikidata.org/entity/Q80135"
"http://data.carnegiehall.org/events/14011","1959-10-18T15:00:00","New York Philharmonic",,,"http://data.carnegiehall.org/works/50842","Triple Concerto in C Major, Op. 56","http://data.carnegiehall.org/names/1005833","Ludwig van Beethoven","http://www.wikidata.org/entity/Q255"
"http://data.carnegiehall.org/events/14012","1959-04-25T20:30:00","New York Philharmonic",,,"http://data.carnegiehall.org/works/51068","Concerto for Organ and Orchestra in G Minor, HWV 289 (Op. 4, No. 1)","http://data.carnegiehall.org/names/1004515","George Frideric Handel","http://www.wikidata.org/entity/Q7302"
"http://data.carnegiehall.org/events/14012","1959-04-25T20:30:00","New York Philharmonic",,,"http://data.carnegiehall.org/works/53093","The Sweet Psalmist of Israel","http://data.carnegiehall.org/names/1000444","Paul Ben-Haim","http://www.wikidata.org/entity/Q215982"
"http://data.carnegiehall.org/events/14012","1959-04-25T20:30:00","New York Philharmonic",,,"http://data.carnegiehall.org/works/54254","Capriccio Espagnol, Op. 34","http://data.carnegiehall.org/names/1005079","Nikolay Rimsky-Korsakov","http://www.wikidata.org/entity/Q93227"
"http://data.carnegiehall.org/events/14012","1959-04-25T20:30:00","New York Philharmonic",,,"http://data.carnegiehall.org/works/299","Violin Concerto No. 2 in D Minor, Op. 22","http://data.carnegiehall.org/names/1002506","Henryk Wieniawski","http://www.wikidata.org/entity/Q272184"
"http://data.carnegiehall.org/events/14013","1921-10-01T14:30:00","Ervin Nyiregyházi, Piano",,,"http://data.carnegiehall.org/works/20646","2 Nocturnes, Op. 62: 2. Nocturne in E Major","http://data.carnegiehall.org/names/1006444","Frederic Chopin","http://www.wikidata.org/entity/Q1268"
"http://data.carnegiehall.org/events/14013","1921-10-01T14:30:00","Ervin Nyiregyházi, Piano",,,"http://data.carnegiehall.org/works/2324","Piano Sonata No. 3 in F Minor, Op. 5","http://data.carnegiehall.org/names/1004316","Johannes Brahms","http://www.wikidata.org/entity/Q7294"
"http://data.carnegiehall.org/events/14013","1921-10-01T14:30:00","Ervin Nyiregyházi, Piano",,,"http://data.carnegiehall.org/works/13912","Étude in B Minor, Op. 25, No. 10","http://data.carnegiehall.org/names/1006444","Frederic Chopin","http://www.wikidata.org/entity/Q1268"
"http://data.carnegiehall.org/events/14013","1921-10-01T14:30:00","Ervin Nyiregyházi, Piano",,,"http://data.carnegiehall.org/works/30237","Lyric Pieces, Book IX, Op. 68: 6. Valse mélancolique","http://data.carnegiehall.org/names/1000740","Edvard Grieg","http://www.wikidata.org/entity/Q80621"
"http://data.carnegiehall.org/events/14013","1921-10-01T14:30:00","Ervin Nyiregyházi, Piano",,,"http://data.carnegiehall.org/works/9514","Douze morceaux: Valse in A-flat Major, Op. 40, No. 8","http://data.carnegiehall.org/names/18239","Pyotr Ilyich Tchaikovsky","http://www.wikidata.org/entity/Q7315"
"http://data.carnegiehall.org/events/14013","1921-10-01T14:30:00","Ervin Nyiregyházi, Piano",,,"http://data.carnegiehall.org/works/42891","Prelude in D-flat Major, Op. 28, No. 15","http://data.carnegiehall.org/names/1006444","Frederic Chopin","http://www.wikidata.org/entity/Q1268"
"http://data.carnegiehall.org/events/14013","1921-10-01T14:30:00","Ervin Nyiregyházi, Piano",,,"http://data.carnegiehall.org/works/11167","The Tempest","http://data.carnegiehall.org/names/1005042","Walter Morse Rummel","http://www.wikidata.org/entity/Q7965680"
"http://data.carnegiehall.org/events/14013","1921-10-01T14:30:00","Ervin Nyiregyházi, Piano",,,"http://data.carnegiehall.org/works/37983","Étude in A Minor, Op. 25","http://data.carnegiehall.org/names/1006444","Frederic Chopin","http://www.wikidata.org/entity/Q1268"
"http://data.carnegiehall.org/events/14013","1921-10-01T14:30:00","Ervin Nyiregyházi, Piano",,,"http://data.carnegiehall.org/works/6548","Hungarian Rhapsody No. 14 in F Minor, R. 106","http://data.carnegiehall.org/names/1001205","Franz Liszt","http://www.wikidata.org/entity/Q41309"
"http://data.carnegiehall.org/events/14013","1921-10-01T14:30:00","Ervin Nyiregyházi, Piano",,,"http://data.carnegiehall.org/works/40950","Années de pèlerinage, 2e année: Italie. Supplément, Venezia e Napoli, S. 162: 1. Gondoliera","http://data.carnegiehall.org/names/1001205","Franz Liszt","http://www.wikidata.org/entity/Q41309"
"http://data.carnegiehall.org/events/14015","1999-10-02T20:30:00","Richard Jacobowski",,,"http://data.carnegiehall.org/works/20266","Tango en skaï","http://data.carnegiehall.org/names/1000528","Roland Dyens","http://www.wikidata.org/entity/Q1333849"
"http://data.carnegiehall.org/events/14015","1999-10-02T20:30:00","Richard Jacobowski",,,"http://data.carnegiehall.org/works/2407","Castillos de España: Montemayor (Contemplación)","http://data.carnegiehall.org/names/1002299","Federico Moreno Torroba","http://www.wikidata.org/entity/Q471121"
"http://data.carnegiehall.org/events/14015","1999-10-02T20:30:00","Richard Jacobowski",,,"http://data.carnegiehall.org/works/44542","Rafaga, Op. 53","http://data.carnegiehall.org/names/1005415","Joaquín Turina","http://www.wikidata.org/entity/Q318077"
"http://data.carnegiehall.org/events/14015","1999-10-02T20:30:00","Richard Jacobowski",,,"http://data.carnegiehall.org/works/3537","Tonadillas en un estilo antiguo: 6. El mirar de la maja","http://data.carnegiehall.org/names/1008846","Enrique Granados","http://www.wikidata.org/entity/Q294225"
"http://data.carnegiehall.org/events/14015","1999-10-02T20:30:00","Richard Jacobowski",,,"http://data.carnegiehall.org/works/55564","Mazurka No. 3, ""Marieta""","http://data.carnegiehall.org/names/1005506","Francisco Tárrega","http://www.wikidata.org/entity/Q313372"
"http://data.carnegiehall.org/events/14015","1999-10-02T20:30:00","Richard Jacobowski",,,"http://data.carnegiehall.org/works/46006","Batucada","http://data.carnegiehall.org/names/1010456","Isaías Sávio","http://www.wikidata.org/entity/Q10303879"
"http://data.carnegiehall.org/events/14015","1999-10-02T20:30:00","Richard Jacobowski",,,"http://data.carnegiehall.org/works/43845","Recuerdos de viaje: Rumores de la Caleta, Op. 71, No. 6","http://data.carnegiehall.org/names/1001956","Isaac Albéniz","http://www.wikidata.org/entity/Q185812"
"http://data.carnegiehall.org/events/14015","1999-10-02T20:30:00","Richard Jacobowski",,,"http://data.carnegiehall.org/works/3621","Danza paraguaya","http://data.carnegiehall.org/names/1005875","Agustin Barrios Mangore",
"http://data.carnegiehall.org/events/14015","1999-10-02T20:30:00","Richard Jacobowski",,,"http://data.carnegiehall.org/works/64452","Suite for Lute (Unspecified)","http://data.carnegiehall.org/names/1004094","Silvius Leopold Weiss","http://www.wikidata.org/entity/Q379571"
"http://data.carnegiehall.org/events/14015","1999-10-02T20:30:00","Richard Jacobowski",,,"http://data.carnegiehall.org/works/54423","Estudio En B Menor","http://data.carnegiehall.org/names/1005875","Agustin Barrios Mangore",
"http://data.carnegiehall.org/events/14015","1999-10-02T20:30:00","Richard Jacobowski",,,"http://data.carnegiehall.org/works/51225","Double Rainbow","http://data.carnegiehall.org/names/60544","Antônio Carlos Jobim","http://www.wikidata.org/entity/Q200131"
"http://data.carnegiehall.org/events/14015","1999-10-02T20:30:00","Richard Jacobowski",,,"http://data.carnegiehall.org/works/52456","Tonadillas en un estilo antiguo: 3. El majo discreto","http://data.carnegiehall.org/names/1008846","Enrique Granados","http://www.wikidata.org/entity/Q294225"
"http://data.carnegiehall.org/events/14015","1999-10-02T20:30:00","Richard Jacobowski",,,"http://data.carnegiehall.org/works/14529","Tonadillas en un estilo antiguo: 7. El tra-la-la y el punteado","http://data.carnegiehall.org/names/1008846","Enrique Granados","http://www.wikidata.org/entity/Q294225"
"http://data.carnegiehall.org/events/14015","1999-10-02T20:30:00","Richard Jacobowski",,,"http://data.carnegiehall.org/works/50450","Tiento","http://data.carnegiehall.org/names/1010605","Maurice Ohana","http://www.wikidata.org/entity/Q974528"
"http://data.carnegiehall.org/events/14015","1999-10-02T20:30:00","Richard Jacobowski",,,"http://data.carnegiehall.org/works/12456","Luiza","http://data.carnegiehall.org/names/60544","Antônio Carlos Jobim","http://www.wikidata.org/entity/Q200131"
