"event","date","title","genre","genreLabel","workperformed","work","composer","composerName","skos"
"http://data.carnegiehall.org/events/14288","1959-01-30T20:30:00","Beatrice Krebs, Mezzo-Soprano",,,"http://data.carnegiehall.org/works/36949","Des Knaben Wunderhorn: 5. Das irdische Leben","http://data.carnegiehall.org/names/39824","Gustav Mahler","http://www.wikidata.org/entity/Q7304"
"http://data.carnegiehall.org/events/14288","1959-01-30T20:30:00","Beatrice Krebs, Mezzo-Soprano",,,"http://data.carnegiehall.org/works/8832","Du liebst mich nicht, D. 756","http://data.carnegiehall.org/names/1002249","Franz Schubert","http://www.wikidata.org/entity/Q7312"
"http://data.carnegiehall.org/events/14288","1959-01-30T20:30:00","Beatrice Krebs, Mezzo-Soprano",,,"http://data.carnegiehall.org/works/12536","Gruppe aus dem Tartarus, D. 583","http://data.carnegiehall.org/names/1002249","Franz Schubert","http://www.wikidata.org/entity/Q7312"
"http://data.carnegiehall.org/events/14288","1959-01-30T20:30:00","Beatrice Krebs, Mezzo-Soprano",,,"http://data.carnegiehall.org/works/25661","Fischerweise, D. 881b","http://data.carnegiehall.org/names/1002249","Franz Schubert","http://www.wikidata.org/entity/Q7312"
"http://data.carnegiehall.org/events/14288","1959-01-30T20:30:00","Beatrice Krebs, Mezzo-Soprano",,,"http://data.carnegiehall.org/works/2213","Ganymed, D. 544","http://data.carnegiehall.org/names/1002249","Franz Schubert","http://www.wikidata.org/entity/Q7312"
"http://data.carnegiehall.org/events/14288","1959-01-30T20:30:00","Beatrice Krebs, Mezzo-Soprano",,,"http://data.carnegiehall.org/works/7962","Lieder und Gesänge, Vol. 1: 2. Erinnerung","http://data.carnegiehall.org/names/39824","Gustav Mahler","http://www.wikidata.org/entity/Q7304"
"http://data.carnegiehall.org/events/14288","1959-01-30T20:30:00","Beatrice Krebs, Mezzo-Soprano",,,"http://data.carnegiehall.org/works/10170","Im Freien, D. 880","http://data.carnegiehall.org/names/1002249","Franz Schubert","http://www.wikidata.org/entity/Q7312"
"http://data.carnegiehall.org/events/14289","1971-04-18T20:00:00","Carnegie Mellon Kiltie Symphony Band",,,"http://data.carnegiehall.org/works/33522","Dionysiaques, Op. 62","http://data.carnegiehall.org/names/1000018","Florent Schmitt","http://www.wikidata.org/entity/Q321630"
"http://data.carnegiehall.org/events/14289","1971-04-18T20:00:00","Carnegie Mellon Kiltie Symphony Band",,,"http://data.carnegiehall.org/works/103398","The Star Spangled Banner","http://data.carnegiehall.org/names/1001443","John Stafford Smith","http://www.wikidata.org/entity/Q563098"
"http://data.carnegiehall.org/events/14289","1971-04-18T20:00:00","Carnegie Mellon Kiltie Symphony Band",,,"http://data.carnegiehall.org/works/13806","Concerto for Bass Tuba and Orchestra in F Minor","http://data.carnegiehall.org/names/1006483","Ralph Vaughan Williams","http://www.wikidata.org/entity/Q207947"
"http://data.carnegiehall.org/events/14289","1971-04-18T20:00:00","Carnegie Mellon Kiltie Symphony Band",,,"http://data.carnegiehall.org/works/103399","Porgy and Bess: A Symphonic Picture","http://data.carnegiehall.org/names/34823","George Gershwin","http://www.wikidata.org/entity/Q123829"
"http://data.carnegiehall.org/events/14289","1971-04-18T20:00:00","Carnegie Mellon Kiltie Symphony Band",,,"http://data.carnegiehall.org/works/25285","Aegean Festival Overture","http://data.carnegiehall.org/names/1009364","Andreas Makris","http://www.wikidata.org/entity/Q1151059"
"http://data.carnegiehall.org/events/14289","1971-04-18T20:00:00","Carnegie Mellon Kiltie Symphony Band",,,"http://data.carnegiehall.org/works/103397","Procession of the Pipers","http://data.carnegiehall.org/names/53399","Edward Madden","http://www.wikidata.org/entity/Q1256808"
"http://data.carnegiehall.org/events/14289","1971-04-18T20:00:00","Carnegie Mellon Kiltie Symphony Band",,,"http://data.carnegiehall.org/works/31983","Cumbres - A Short Symphony for Band","http://data.carnegiehall.org/names/17526","Leonardo Balada","http://www.wikidata.org/entity/Q712049"
"http://data.carnegiehall.org/events/14289","1971-04-18T20:00:00","Carnegie Mellon Kiltie Symphony Band",,,"http://data.carnegiehall.org/works/42465","National Emblem","http://data.carnegiehall.org/names/1001439","Edwin Eugene Bagley","http://www.wikidata.org/entity/Q2093106"
"http://data.carnegiehall.org/events/14290","1923-03-02T20:15:00","New York Symphony Orchestra",,,"http://data.carnegiehall.org/works/18637","Piano Concerto No. 2 in C Minor, Op. 18","http://data.carnegiehall.org/names/52002","Sergei Rachmaninoff","http://www.wikidata.org/entity/Q131861"
"http://data.carnegiehall.org/events/14290","1923-03-02T20:15:00","New York Symphony Orchestra",,,"http://data.carnegiehall.org/works/59191","Il beato regno","http://data.carnegiehall.org/names/1001151","Vincenzo Tommasini","http://www.wikidata.org/entity/Q4013555"
"http://data.carnegiehall.org/events/14290","1923-03-02T20:15:00","New York Symphony Orchestra",,,"http://data.carnegiehall.org/works/30908","Symphony No. 28 in C Major, K. 200","http://data.carnegiehall.org/names/1006075","Wolfgang Amadeus Mozart","http://www.wikidata.org/entity/Q254"
"http://data.carnegiehall.org/events/14290","1923-03-02T20:15:00","New York Symphony Orchestra",,,"http://data.carnegiehall.org/works/49448","Le carnaval romain, ouverture caractéristique, Op. 9","http://data.carnegiehall.org/names/1003038","Hector Berlioz","http://www.wikidata.org/entity/Q1151"
"http://data.carnegiehall.org/events/14292","1925-01-16T20:00:00","Roland Hayes, Tenor",,,"http://data.carnegiehall.org/works/95101","I've done what you told me","http://data.carnegiehall.org/names/1010036","Spiritual","http://www.wikidata.org/entity/Q212024"
"http://data.carnegiehall.org/events/14292","1925-01-16T20:00:00","Roland Hayes, Tenor",,,"http://data.carnegiehall.org/works/32215","5 Mélodies populaires grecques: 5. Tout gai!","http://data.carnegiehall.org/names/719","Maurice Ravel","http://www.wikidata.org/entity/Q1178"
"http://data.carnegiehall.org/events/14292","1925-01-16T20:00:00","Roland Hayes, Tenor",,,"http://data.carnegiehall.org/works/51541","Nobody Knows the Trouble I've Seen","http://data.carnegiehall.org/names/1010036","Spiritual","http://www.wikidata.org/entity/Q212024"
"http://data.carnegiehall.org/events/14292","1925-01-16T20:00:00","Roland Hayes, Tenor",,,"http://data.carnegiehall.org/works/25984","Ragion sempre addita","http://data.carnegiehall.org/names/1008362","Alessandro Stradella","http://www.wikidata.org/entity/Q314765"
"http://data.carnegiehall.org/events/14292","1925-01-16T20:00:00","Roland Hayes, Tenor",,,"http://data.carnegiehall.org/works/28955","Wade in de Water","http://data.carnegiehall.org/names/1010036","Spiritual","http://www.wikidata.org/entity/Q212024"
"http://data.carnegiehall.org/events/14292","1925-01-16T20:00:00","Roland Hayes, Tenor",,,"http://data.carnegiehall.org/works/28738","L'enfant prodigue: Ces airs joyeux…O temps, à jamais effacé","http://data.carnegiehall.org/names/1009368","Claude Debussy","http://www.wikidata.org/entity/Q4700"
"http://data.carnegiehall.org/events/14292","1925-01-16T20:00:00","Roland Hayes, Tenor",,,"http://data.carnegiehall.org/works/42909","Dichterliebe, Op. 48: 13. Ich hab im Traum geweinet","http://data.carnegiehall.org/names/1000525","Robert Schumann","http://www.wikidata.org/entity/Q7351"
"http://data.carnegiehall.org/events/14292","1925-01-16T20:00:00","Roland Hayes, Tenor",,,"http://data.carnegiehall.org/works/39248","Roland: Ah! quel tourment","http://data.carnegiehall.org/names/1000623","David Gluck",
"http://data.carnegiehall.org/events/14292","1925-01-16T20:00:00","Roland Hayes, Tenor",,,"http://data.carnegiehall.org/works/4830","Die schöne Müllerin, D. 795: 6. Der Neugierige","http://data.carnegiehall.org/names/1002249","Franz Schubert","http://www.wikidata.org/entity/Q7312"
"http://data.carnegiehall.org/events/14292","1925-01-16T20:00:00","Roland Hayes, Tenor",,,"http://data.carnegiehall.org/works/506","Grüne Matten, kuhle Haine","http://data.carnegiehall.org/names/1004515","George Frideric Handel","http://www.wikidata.org/entity/Q7302"
