"event","date","title","genre","genreLabel","workperformed","work","composer","composerName","skos"
"http://data.carnegiehall.org/events/27380","1935-01-05T11:00:00","New York Philharmonic Young People's Concert",,,"http://data.carnegiehall.org/works/23879","Symphony No. 35 in D Major, K. 385, ""Haffner"": 1. Allegro con spirito","http://data.carnegiehall.org/names/1006075","Wolfgang Amadeus Mozart","http://www.wikidata.org/entity/Q254"
"http://data.carnegiehall.org/events/27380","1935-01-05T11:00:00","New York Philharmonic Young People's Concert",,,"http://data.carnegiehall.org/works/38738","Monsieur de Pourceaugnac: Overture","http://data.carnegiehall.org/names/1004279","Jean-Baptiste Lully","http://www.wikidata.org/entity/Q1192"
"http://data.carnegiehall.org/events/27380","1935-01-05T11:00:00","New York Philharmonic Young People's Concert",,,"http://data.carnegiehall.org/works/3221","Antiche danze ed arie per liuto, Suite No. 2: Saltarello et Canario","http://data.carnegiehall.org/names/17563","Ottorino Respighi","http://www.wikidata.org/entity/Q243837"
"http://data.carnegiehall.org/events/27380","1935-01-05T11:00:00","New York Philharmonic Young People's Concert",,,"http://data.carnegiehall.org/works/8166","Au claire de la lune","http://data.carnegiehall.org/names/1002893",,
"http://data.carnegiehall.org/events/27381","1936-01-18T20:45:00","New York Philharmonic Popular (Students') Concert",,,"http://data.carnegiehall.org/works/29487","Cockaigne (In London Town), Op. 40","http://data.carnegiehall.org/names/9637","Edward Elgar","http://www.wikidata.org/entity/Q179631"
"http://data.carnegiehall.org/events/27381","1936-01-18T20:45:00","New York Philharmonic Popular (Students') Concert",,,"http://data.carnegiehall.org/works/52313","Paris: a Nocturne (""The Song of a Great City"")","http://data.carnegiehall.org/names/1005254","Frederick Delius",
"http://data.carnegiehall.org/events/27381","1936-01-18T20:45:00","New York Philharmonic Popular (Students') Concert",,,"http://data.carnegiehall.org/works/37887","Symphony No. 41 in C Major, K. 551, ""Jupiter""","http://data.carnegiehall.org/names/1006075","Wolfgang Amadeus Mozart","http://www.wikidata.org/entity/Q254"
"http://data.carnegiehall.org/events/27381","1936-01-18T20:45:00","New York Philharmonic Popular (Students') Concert",,,"http://data.carnegiehall.org/works/54182","Façade: Suite No. 1","http://data.carnegiehall.org/names/47971","William Walton","http://www.wikidata.org/entity/Q310939"
"http://data.carnegiehall.org/events/27381","1936-01-18T20:45:00","New York Philharmonic Popular (Students') Concert",,,"http://data.carnegiehall.org/works/49601","Serenade in E Minor, Op. 20","http://data.carnegiehall.org/names/9637","Edward Elgar","http://www.wikidata.org/entity/Q179631"
"http://data.carnegiehall.org/events/27381","1936-01-18T20:45:00","New York Philharmonic Popular (Students') Concert",,,"http://data.carnegiehall.org/works/47596","Fugue","http://data.carnegiehall.org/names/1008205","Lord Berners","http://www.wikidata.org/entity/Q336352"
