"event","date","title","genre","genreLabel","workperformed","work","composer","composerName","skos"
"http://data.carnegiehall.org/events/21211","1903-04-21T20:30:00","Evening with the Irish Arts",,,"http://data.carnegiehall.org/works/4930","Address","http://data.carnegiehall.org/names/1001360",,
"http://data.carnegiehall.org/events/21211","1903-04-21T20:30:00","Evening with the Irish Arts",,,"http://data.carnegiehall.org/works/4930","Address","http://data.carnegiehall.org/names/1001360",,
"http://data.carnegiehall.org/events/21211","1903-04-21T20:30:00","Evening with the Irish Arts",,,"http://data.carnegiehall.org/works/36505","My love's an arbutus","http://data.carnegiehall.org/names/1008077","Charles Villiers Stanford","http://www.wikidata.org/entity/Q368264"
"http://data.carnegiehall.org/events/21211","1903-04-21T20:30:00","Evening with the Irish Arts",,,"http://data.carnegiehall.org/works/51538","Husheen","http://data.carnegiehall.org/names/1001530","Alicia Adélaïde Needham","http://www.wikidata.org/entity/Q4726224"
"http://data.carnegiehall.org/events/21212","1913-05-26T20:00:00","Graduation: Packard Commercial School",,,"http://data.carnegiehall.org/works/6487","Guillaume Tell: Overture","http://data.carnegiehall.org/names/1003846","Gioachino Rossini","http://www.wikidata.org/entity/Q9726"
"http://data.carnegiehall.org/events/21212","1913-05-26T20:00:00","Graduation: Packard Commercial School",,,"http://data.carnegiehall.org/works/41930","Cavalleria rusticana: Intermezzo","http://data.carnegiehall.org/names/1008290","Pietro Mascagni","http://www.wikidata.org/entity/Q181894"
"http://data.carnegiehall.org/events/21212","1913-05-26T20:00:00","Graduation: Packard Commercial School",,,"http://data.carnegiehall.org/works/34677","Prayer","http://data.carnegiehall.org/names/1001360",,
"http://data.carnegiehall.org/events/21212","1913-05-26T20:00:00","Graduation: Packard Commercial School",,,"http://data.carnegiehall.org/works/31375","La Gioconda: Excerpts","http://data.carnegiehall.org/names/1008582","Amilcare Ponchielli","http://www.wikidata.org/entity/Q207390"
"http://data.carnegiehall.org/events/21212","1913-05-26T20:00:00","Graduation: Packard Commercial School",,,"http://data.carnegiehall.org/works/20075","The Firefly: Selection (unspecified)","http://data.carnegiehall.org/names/1069","Rudolf Friml","http://www.wikidata.org/entity/Q48363"
"http://data.carnegiehall.org/events/21212","1913-05-26T20:00:00","Graduation: Packard Commercial School",,,"http://data.carnegiehall.org/works/5864","The Boy Scouts","http://data.carnegiehall.org/names/4239","Paul Henneberg",
"http://data.carnegiehall.org/events/21212","1913-05-26T20:00:00","Graduation: Packard Commercial School",,,"http://data.carnegiehall.org/works/58264","Benediction","http://data.carnegiehall.org/names/1001360",,
"http://data.carnegiehall.org/events/21212","1913-05-26T20:00:00","Graduation: Packard Commercial School",,,"http://data.carnegiehall.org/works/27897","Introduction/ Opening Remarks","http://data.carnegiehall.org/names/1001360",,
"http://data.carnegiehall.org/events/21212","1913-05-26T20:00:00","Graduation: Packard Commercial School",,,"http://data.carnegiehall.org/works/56715","March","http://data.carnegiehall.org/names/1008058",,
"http://data.carnegiehall.org/events/21212","1913-05-26T20:00:00","Graduation: Packard Commercial School",,,"http://data.carnegiehall.org/works/29170","Award of Diplomas","http://data.carnegiehall.org/names/1001360",,
"http://data.carnegiehall.org/events/21212","1913-05-26T20:00:00","Graduation: Packard Commercial School",,,"http://data.carnegiehall.org/works/39257","The Banner","http://data.carnegiehall.org/names/1011701","Karel Komzák","http://www.wikidata.org/entity/Q581273"
"http://data.carnegiehall.org/events/21212","1913-05-26T20:00:00","Graduation: Packard Commercial School",,,"http://data.carnegiehall.org/works/4930","Address","http://data.carnegiehall.org/names/1001360",,
"http://data.carnegiehall.org/events/21212","1913-05-26T20:00:00","Graduation: Packard Commercial School",,,"http://data.carnegiehall.org/works/12220","Under Many Flags: Selection","http://data.carnegiehall.org/names/1003172","Manuel Klein","http://www.wikidata.org/entity/Q6752672"
"http://data.carnegiehall.org/events/21212","1913-05-26T20:00:00","Graduation: Packard Commercial School",,,"http://data.carnegiehall.org/works/40926","Der Rose Hochzeitszug, Op. 216","http://data.carnegiehall.org/names/1001494","Léon Jessel","http://www.wikidata.org/entity/Q571212"
"http://data.carnegiehall.org/events/21213","1961-10-22T15:00:00","New York Philharmonic",,,"http://data.carnegiehall.org/works/54914","Harold en Italie, Op. 16","http://data.carnegiehall.org/names/1003038","Hector Berlioz","http://www.wikidata.org/entity/Q1151"
"http://data.carnegiehall.org/events/21213","1961-10-22T15:00:00","New York Philharmonic",,,"http://data.carnegiehall.org/works/12900","Symphony No. 7","http://data.carnegiehall.org/names/34713","Roy Harris",
"http://data.carnegiehall.org/events/21213","1961-10-22T15:00:00","New York Philharmonic",,,"http://data.carnegiehall.org/works/42188","Concerto for Two Pianos in D Minor","http://data.carnegiehall.org/names/37816","Francis Poulenc","http://www.wikidata.org/entity/Q191408"
"http://data.carnegiehall.org/events/21215","1939-06-02T20:30:00","Students of Carl M. Roeder",,,"http://data.carnegiehall.org/works/48629","4 Rhapsodies, Op. 11: 3. Rhapsody in C Major","http://data.carnegiehall.org/names/21406","Erno Dohnányi","http://www.wikidata.org/entity/Q78532"
"http://data.carnegiehall.org/events/21215","1939-06-02T20:30:00","Students of Carl M. Roeder",,,"http://data.carnegiehall.org/works/2069","Etude mignonne, Op. 16, No. 1","http://data.carnegiehall.org/names/1003252","Eduard Schütt","http://www.wikidata.org/entity/Q1289955"
"http://data.carnegiehall.org/events/21215","1939-06-02T20:30:00","Students of Carl M. Roeder",,,"http://data.carnegiehall.org/works/3342","3 études de concert, S. 144: Étude No. 3 in D-flat Major, ""Un sospiro""","http://data.carnegiehall.org/names/1001205","Franz Liszt","http://www.wikidata.org/entity/Q41309"
"http://data.carnegiehall.org/events/21215","1939-06-02T20:30:00","Students of Carl M. Roeder",,,"http://data.carnegiehall.org/works/1959","Papillons, Op. 2","http://data.carnegiehall.org/names/1000525","Robert Schumann","http://www.wikidata.org/entity/Q7351"
"http://data.carnegiehall.org/events/21215","1939-06-02T20:30:00","Students of Carl M. Roeder",,,"http://data.carnegiehall.org/works/17579","Suite bergamasque: 3. Clair de lune","http://data.carnegiehall.org/names/1009368","Claude Debussy","http://www.wikidata.org/entity/Q4700"
"http://data.carnegiehall.org/events/21215","1939-06-02T20:30:00","Students of Carl M. Roeder",,,"http://data.carnegiehall.org/works/25531","Fantaisie-Impromptu in C-sharp Minor, Op. 66","http://data.carnegiehall.org/names/1006444","Frederic Chopin","http://www.wikidata.org/entity/Q1268"
"http://data.carnegiehall.org/events/21215","1939-06-02T20:30:00","Students of Carl M. Roeder",,,"http://data.carnegiehall.org/works/23857","Sonata (unspecified)","http://data.carnegiehall.org/names/1002668","Domenico Scarlatti","http://www.wikidata.org/entity/Q167837"
"http://data.carnegiehall.org/events/21215","1939-06-02T20:30:00","Students of Carl M. Roeder",,,"http://data.carnegiehall.org/works/51268","Scherzo No. 2 in B-flat Minor, Op. 31","http://data.carnegiehall.org/names/1006444","Frederic Chopin","http://www.wikidata.org/entity/Q1268"
"http://data.carnegiehall.org/events/21215","1939-06-02T20:30:00","Students of Carl M. Roeder",,,"http://data.carnegiehall.org/works/35697","Fantasiestücke, Op. 12: 4. Grillen","http://data.carnegiehall.org/names/1000525","Robert Schumann","http://www.wikidata.org/entity/Q7351"
"http://data.carnegiehall.org/events/21215","1939-06-02T20:30:00","Students of Carl M. Roeder",,,"http://data.carnegiehall.org/works/15720","Arabesque (unspecified)","http://data.carnegiehall.org/names/1009368","Claude Debussy","http://www.wikidata.org/entity/Q4700"
"http://data.carnegiehall.org/events/21215","1939-06-02T20:30:00","Students of Carl M. Roeder",,,"http://data.carnegiehall.org/works/8242","Piano Pieces, Op. 118: 1. Intermezzo in A Minor","http://data.carnegiehall.org/names/1004316","Johannes Brahms","http://www.wikidata.org/entity/Q7294"
"http://data.carnegiehall.org/events/21215","1939-06-02T20:30:00","Students of Carl M. Roeder",,,"http://data.carnegiehall.org/works/896","Étude in A Minor, Op. 25, No. 11, ""Winter Wind""","http://data.carnegiehall.org/names/1006444","Frederic Chopin","http://www.wikidata.org/entity/Q1268"
"http://data.carnegiehall.org/events/21215","1939-06-02T20:30:00","Students of Carl M. Roeder",,,"http://data.carnegiehall.org/works/46579","Pieces de clavecin, premier livre, 1e ordre: 17. La fleurie, ou La tendre Nanette","http://data.carnegiehall.org/names/1006656","François Couperin","http://www.wikidata.org/entity/Q50186"
"http://data.carnegiehall.org/events/21215","1939-06-02T20:30:00","Students of Carl M. Roeder",,,"http://data.carnegiehall.org/works/4183","Bourrée (unspecified)","http://data.carnegiehall.org/names/1003166","Johann Sebastian Bach","http://www.wikidata.org/entity/Q1339"
"http://data.carnegiehall.org/events/21215","1939-06-02T20:30:00","Students of Carl M. Roeder",,,"http://data.carnegiehall.org/works/12925","6 Chants polonais, S. 480: 5. Meine Freuden (Moja pieszczotka)","http://data.carnegiehall.org/names/1006444","Frederic Chopin","http://www.wikidata.org/entity/Q1268"
"http://data.carnegiehall.org/events/21215","1939-06-02T20:30:00","Students of Carl M. Roeder",,,"http://data.carnegiehall.org/works/45223","Nocturne in D-flat Major, Op. 27, No. 2","http://data.carnegiehall.org/names/1006444","Frederic Chopin","http://www.wikidata.org/entity/Q1268"
"http://data.carnegiehall.org/events/21215","1939-06-02T20:30:00","Students of Carl M. Roeder",,,"http://data.carnegiehall.org/works/49918","Impromptu No. 2 in F-sharp Major, Op. 36","http://data.carnegiehall.org/names/1006444","Frederic Chopin","http://www.wikidata.org/entity/Q1268"
