"event","date","title","genre","genreLabel","workperformed","work","composer","composerName","skos"
"http://data.carnegiehall.org/events/12879","1977-05-20T20:00:00","Music from Montreux",,,"http://data.carnegiehall.org/works/6860","Banjo and Fiddle","http://data.carnegiehall.org/names/49580","William Kroll",
"http://data.carnegiehall.org/events/12880","1938-03-03T20:45:00","New York Philharmonic",,,"http://data.carnegiehall.org/works/40415","Symphony No. 4 in A Major, Op. 90, ""Italian""","http://data.carnegiehall.org/names/1010675","Felix Mendelssohn","http://www.wikidata.org/entity/Q46096"
"http://data.carnegiehall.org/events/12880","1938-03-03T20:45:00","New York Philharmonic",,,"http://data.carnegiehall.org/works/26371","Brandenburg Concerto No. 3 in G Major, BWV 1048","http://data.carnegiehall.org/names/1003166","Johann Sebastian Bach","http://www.wikidata.org/entity/Q1339"
"http://data.carnegiehall.org/events/12880","1938-03-03T20:45:00","New York Philharmonic",,,"http://data.carnegiehall.org/works/49448","Le carnaval romain, ouverture caractéristique, Op. 9","http://data.carnegiehall.org/names/1003038","Hector Berlioz","http://www.wikidata.org/entity/Q1151"
"http://data.carnegiehall.org/events/12880","1938-03-03T20:45:00","New York Philharmonic",,,"http://data.carnegiehall.org/works/44492","Violin Concerto in D Minor, Op. 47","http://data.carnegiehall.org/names/1001010","Jean Sibelius","http://www.wikidata.org/entity/Q45682"
"http://data.carnegiehall.org/events/12881","1937-12-01T20:45:00","Jascha Heifetz, Violin",,,"http://data.carnegiehall.org/works/1632","Violin Concerto in A Minor, Op. 82","http://data.carnegiehall.org/names/1009300","Alexander Glazunov","http://www.wikidata.org/entity/Q25872"
"http://data.carnegiehall.org/events/12881","1937-12-01T20:45:00","Jascha Heifetz, Violin",,,"http://data.carnegiehall.org/works/5511","2 Pieces for Violin and Piano: 2. Cortège","http://data.carnegiehall.org/names/1000305","Lili Boulanger","http://www.wikidata.org/entity/Q230412"
"http://data.carnegiehall.org/events/12881","1937-12-01T20:45:00","Jascha Heifetz, Violin",,,"http://data.carnegiehall.org/works/39472","Caprice in D Major, Op. 1, No. 20","http://data.carnegiehall.org/names/1007610","Nicolò Paganini","http://www.wikidata.org/entity/Q66075"
"http://data.carnegiehall.org/events/12881","1937-12-01T20:45:00","Jascha Heifetz, Violin",,,"http://data.carnegiehall.org/works/23569","Caprice in B-flat Major, Op. 1, No. 13","http://data.carnegiehall.org/names/1007610","Nicolò Paganini","http://www.wikidata.org/entity/Q66075"
"http://data.carnegiehall.org/events/12881","1937-12-01T20:45:00","Jascha Heifetz, Violin",,,"http://data.carnegiehall.org/works/35116","Much Ado About Nothing, Op. 11: Suite","http://data.carnegiehall.org/names/1000627","Erich Wolfgang Korngold","http://www.wikidata.org/entity/Q313371"
