"event","date","title","genre","genreLabel","workperformed","work","composer","composerName","skos"
"http://data.carnegiehall.org/events/60","1937-12-18T20:30:00","Pietro Yon, Organ",,,"http://data.carnegiehall.org/works/29663","Gesù bambino","http://data.carnegiehall.org/names/46515","Pietro Yon","http://www.wikidata.org/entity/Q1426421"
"http://data.carnegiehall.org/events/60","1937-12-18T20:30:00","Pietro Yon, Organ",,,"http://data.carnegiehall.org/works/72774","Trio Sonata in E-flat Major, BWV 525: 3. Allegro","http://data.carnegiehall.org/names/1003166","Johann Sebastian Bach","http://www.wikidata.org/entity/Q1339"
"http://data.carnegiehall.org/events/60","1937-12-18T20:30:00","Pietro Yon, Organ",,,"http://data.carnegiehall.org/works/87893","Lullaby","http://data.carnegiehall.org/names/1006075","Wolfgang Amadeus Mozart","http://www.wikidata.org/entity/Q254"
"http://data.carnegiehall.org/events/60","1937-12-18T20:30:00","Pietro Yon, Organ",,,"http://data.carnegiehall.org/works/36862","Hoch empor","http://data.carnegiehall.org/names/1002372","Franz Curti","http://www.wikidata.org/entity/Q3083093"
"http://data.carnegiehall.org/events/60","1937-12-18T20:30:00","Pietro Yon, Organ",,,"http://data.carnegiehall.org/works/28110","L'organo Primitivo (Humoresque)","http://data.carnegiehall.org/names/46515","Pietro Yon","http://www.wikidata.org/entity/Q1426421"
"http://data.carnegiehall.org/events/60","1937-12-18T20:30:00","Pietro Yon, Organ",,,"http://data.carnegiehall.org/works/57131","Sonata for Organ No. 1 in D Minor, Op. 42","http://data.carnegiehall.org/names/6586","Alexandre Guilmant","http://www.wikidata.org/entity/Q350359"
"http://data.carnegiehall.org/events/60","1937-12-18T20:30:00","Pietro Yon, Organ",,,"http://data.carnegiehall.org/works/72773","Schwinge dich auf mein Lied","http://data.carnegiehall.org/names/1013669","Friedrich von Husen",
"http://data.carnegiehall.org/events/60","1937-12-18T20:30:00","Pietro Yon, Organ",,,"http://data.carnegiehall.org/works/104450","Selections (unspecified)","http://data.carnegiehall.org/names/1008058",,
"http://data.carnegiehall.org/events/61","1905-12-15T14:30:00","New York Philharmonic",,,"http://data.carnegiehall.org/works/21520","William of Orange: Aria","http://data.carnegiehall.org/names/1002582","Karl Anton Florian Eckert","http://www.wikidata.org/entity/Q551438"
"http://data.carnegiehall.org/events/61","1905-12-15T14:30:00","New York Philharmonic",,,"http://data.carnegiehall.org/works/50905","Fidelio oder die eheliche Liebe, Op. 72: Abschülicher! wo eilst du hin?","http://data.carnegiehall.org/names/1005833","Ludwig van Beethoven","http://www.wikidata.org/entity/Q255"
"http://data.carnegiehall.org/events/61","1905-12-15T14:30:00","New York Philharmonic",,,"http://data.carnegiehall.org/works/58969","Die Meistersinger von Nürnberg: Act I. Prelude","http://data.carnegiehall.org/names/1000277","Richard Wagner","http://www.wikidata.org/entity/Q1511"
"http://data.carnegiehall.org/events/61","1905-12-15T14:30:00","New York Philharmonic",,,"http://data.carnegiehall.org/works/45296","Symphony No. 5 in C Minor, Op. 67","http://data.carnegiehall.org/names/1005833","Ludwig van Beethoven","http://www.wikidata.org/entity/Q255"
"http://data.carnegiehall.org/events/61","1905-12-15T14:30:00","New York Philharmonic",,,"http://data.carnegiehall.org/works/17837","Don Juan, Op. 20","http://data.carnegiehall.org/names/39889","Richard Strauss","http://www.wikidata.org/entity/Q13894"
