"event","date","title","genre","genreLabel","workperformed","work","composer","composerName","skos"
"http://data.carnegiehall.org/events/40790","2004-05-30T20:00:00","New England Symphonic Ensemble",,,"http://data.carnegiehall.org/works/46167","Fantasia in G Major, BWV 571","http://data.carnegiehall.org/names/1003166","Johann Sebastian Bach","http://www.wikidata.org/entity/Q1339"
"http://data.carnegiehall.org/events/40790","2004-05-30T20:00:00","New England Symphonic Ensemble",,,"http://data.carnegiehall.org/works/65103","Theme and Deviations","http://data.carnegiehall.org/names/1012171","Shirley Mier",
"http://data.carnegiehall.org/events/40791","2004-05-31T20:00:00","New England Symphonic Ensemble",,,"http://data.carnegiehall.org/works/13564","Requiem","http://data.carnegiehall.org/names/3000","John Rutter","http://www.wikidata.org/entity/Q505614"
"http://data.carnegiehall.org/events/40791","2004-05-31T20:00:00","New England Symphonic Ensemble",,,"http://data.carnegiehall.org/works/3032","Requiem in D Minor, K. 626 (Süssmayr Version)","http://data.carnegiehall.org/names/1006075","Wolfgang Amadeus Mozart","http://www.wikidata.org/entity/Q254"
"http://data.carnegiehall.org/events/40792","2004-06-02T12:00:00","Graduation: Joan and Sanford I. Weill Medical College of Cornell University",,,"http://data.carnegiehall.org/works/59997","Cornell University Alma Mater","http://data.carnegiehall.org/names/1007725","H. S. Thompson","http://www.wikidata.org/entity/Q2661474"
"http://data.carnegiehall.org/events/40792","2004-06-02T12:00:00","Graduation: Joan and Sanford I. Weill Medical College of Cornell University",,,"http://data.carnegiehall.org/works/58416","Closing Remarks","http://data.carnegiehall.org/names/1001360",,
"http://data.carnegiehall.org/events/40792","2004-06-02T12:00:00","Graduation: Joan and Sanford I. Weill Medical College of Cornell University",,,"http://data.carnegiehall.org/works/58264","Benediction","http://data.carnegiehall.org/names/1001360",,
"http://data.carnegiehall.org/events/40792","2004-06-02T12:00:00","Graduation: Joan and Sanford I. Weill Medical College of Cornell University",,,"http://data.carnegiehall.org/works/24833","Declaration","http://data.carnegiehall.org/names/1001360",,
"http://data.carnegiehall.org/events/40792","2004-06-02T12:00:00","Graduation: Joan and Sanford I. Weill Medical College of Cornell University",,,"http://data.carnegiehall.org/works/10486","Invocation","http://data.carnegiehall.org/names/1001360",,
"http://data.carnegiehall.org/events/40792","2004-06-02T12:00:00","Graduation: Joan and Sanford I. Weill Medical College of Cornell University",,,"http://data.carnegiehall.org/works/27897","Introduction/ Opening Remarks","http://data.carnegiehall.org/names/1001360",,
"http://data.carnegiehall.org/events/40792","2004-06-02T12:00:00","Graduation: Joan and Sanford I. Weill Medical College of Cornell University",,,"http://data.carnegiehall.org/works/27897","Introduction/ Opening Remarks","http://data.carnegiehall.org/names/1001360",,
"http://data.carnegiehall.org/events/40792","2004-06-02T12:00:00","Graduation: Joan and Sanford I. Weill Medical College of Cornell University",,,"http://data.carnegiehall.org/works/27897","Introduction/ Opening Remarks","http://data.carnegiehall.org/names/1001360",,
"http://data.carnegiehall.org/events/40792","2004-06-02T12:00:00","Graduation: Joan and Sanford I. Weill Medical College of Cornell University",,,"http://data.carnegiehall.org/works/15777","Presentation","http://data.carnegiehall.org/names/1001360",,
"http://data.carnegiehall.org/events/40792","2004-06-02T12:00:00","Graduation: Joan and Sanford I. Weill Medical College of Cornell University",,,"http://data.carnegiehall.org/works/15777","Presentation","http://data.carnegiehall.org/names/1001360",,
"http://data.carnegiehall.org/events/40792","2004-06-02T12:00:00","Graduation: Joan and Sanford I. Weill Medical College of Cornell University",,,"http://data.carnegiehall.org/works/15777","Presentation","http://data.carnegiehall.org/names/1001360",,
"http://data.carnegiehall.org/events/40792","2004-06-02T12:00:00","Graduation: Joan and Sanford I. Weill Medical College of Cornell University",,,"http://data.carnegiehall.org/works/15777","Presentation","http://data.carnegiehall.org/names/1001360",,
"http://data.carnegiehall.org/events/40792","2004-06-02T12:00:00","Graduation: Joan and Sanford I. Weill Medical College of Cornell University",,,"http://data.carnegiehall.org/works/15777","Presentation","http://data.carnegiehall.org/names/1001360",,
"http://data.carnegiehall.org/events/40792","2004-06-02T12:00:00","Graduation: Joan and Sanford I. Weill Medical College of Cornell University",,,"http://data.carnegiehall.org/works/15777","Presentation","http://data.carnegiehall.org/names/1001360",,
"http://data.carnegiehall.org/events/40792","2004-06-02T12:00:00","Graduation: Joan and Sanford I. Weill Medical College of Cornell University",,,"http://data.carnegiehall.org/works/29170","Award of Diplomas","http://data.carnegiehall.org/names/1001360",,
"http://data.carnegiehall.org/events/40792","2004-06-02T12:00:00","Graduation: Joan and Sanford I. Weill Medical College of Cornell University",,,"http://data.carnegiehall.org/works/29170","Award of Diplomas","http://data.carnegiehall.org/names/1001360",,
"http://data.carnegiehall.org/events/40792","2004-06-02T12:00:00","Graduation: Joan and Sanford I. Weill Medical College of Cornell University",,,"http://data.carnegiehall.org/works/29170","Award of Diplomas","http://data.carnegiehall.org/names/1001360",,
"http://data.carnegiehall.org/events/40792","2004-06-02T12:00:00","Graduation: Joan and Sanford I. Weill Medical College of Cornell University",,,"http://data.carnegiehall.org/works/104450","Selections (unspecified)","http://data.carnegiehall.org/names/1008058",,
"http://data.carnegiehall.org/events/40792","2004-06-02T12:00:00","Graduation: Joan and Sanford I. Weill Medical College of Cornell University",,,"http://data.carnegiehall.org/works/4930","Address","http://data.carnegiehall.org/names/1001360",,
"http://data.carnegiehall.org/events/40792","2004-06-02T12:00:00","Graduation: Joan and Sanford I. Weill Medical College of Cornell University",,,"http://data.carnegiehall.org/works/4930","Address","http://data.carnegiehall.org/names/1001360",,
"http://data.carnegiehall.org/events/40792","2004-06-02T12:00:00","Graduation: Joan and Sanford I. Weill Medical College of Cornell University",,,"http://data.carnegiehall.org/works/4930","Address","http://data.carnegiehall.org/names/1001360",,
"http://data.carnegiehall.org/events/40792","2004-06-02T12:00:00","Graduation: Joan and Sanford I. Weill Medical College of Cornell University",,,"http://data.carnegiehall.org/works/158","Exit","http://data.carnegiehall.org/names/1001360",,
"http://data.carnegiehall.org/events/40793","2004-06-02T20:00:00","Elizabeth Woo, Violin",,,"http://data.carnegiehall.org/works/45721","Twenty-Four Caprices, Op. 1","http://data.carnegiehall.org/names/1007610","Nicolò Paganini","http://www.wikidata.org/entity/Q66075"
"http://data.carnegiehall.org/events/40794","2004-06-03T19:30:00","The Klezmatics and Neil Sedaka","http://data.carnegiehall.org/genres/35","pop music","http://data.carnegiehall.org/works/104450","Selections (unspecified)","http://data.carnegiehall.org/names/1008058",,
